source,target
Autodesk Gold partner,Autodesk Gold-partner
Autodesk ID,Autodesk-ID
Autodesk in the News,Autodesk i media
Autodesk Knowledge Network,Autodesk Knowledge Network
Autodesk Labs,Autodesk Labs
Autodesk LaunchPad,Autodesk LaunchPad
Autodesk Learning and Education,Autodesks kurser och utbildningsalternativ
Autodesk Learning Central,Autodesk Learning Central
Autodesk Legacy Program,Tidigare versioner av Autodesk-program
Autodesk License Manager,Autodesks licenshanterare
Autodesk Live Chat,Autodesk Live Chat
Autodesk Manufacturing Team,Autodesk Manufacturing Team
Autodesk MasterClasses,Autodesk MasterClasses
Autodesk Material Library,Autodesk Material Library
Autodesk Network License Manager,Autodesk Network License Manager
Autodesk Official Training Courseware,Autodesk Official Training Courseware
Autodesk Official Training Guides,Autodesks officiella utbildningsguider
Autodesk Online Store,Autodesks onlinebutik
Autodesk Partner Manager,Autodesks partneradministration
Autodesk Partner Portal,Autodesks partnerportal
Autodesk Partner Program,Autodesks återförsäljarprogram
Autodesk Partner Specializations,Autodesks specialiseringsområden för återförsäljare
Autodesk Platinum partner,Autodesk Platinum-partner
Autodesk Portfolio,Autodesk-portföljen
Autodesk Premier Solutions Provider,Autodesk Premier Solutions Provider
Autodesk Privacy Statement,Autodesks sekretesspolicy
Autodesk Professional Excellence,Autodesk Professional Excellence
Autodesk Services and Support,Service och support från Autodesk
Autodesk Services Marketplace,Autodesk Services Marketplace
Autodesk Shape Manager,Autodesk Shape Manager
Autodesk Silver partner,Autodesk Silver-partner
Autodesk solution for Digital Prototyping,Autodesks lösning för digitala prototyper
Autodesk Streamline,Autodesk Streamline
Autodesk suite,Autodesk-svit
Autodesk Training Center,Autodesks utbildningscenter
Autodesk University,Autodesk University
Autodesk University Virtual,Autodesk University Virtual
Autodesk User Group International,Autodesk User Group International
Autodesk Value Added Reseller,Autodesks auktoriserade återförsäljare
"Autodesk® Architecture, Engineering & Construction Collection","Autodesk® Architecture, Engineering & Construction Collection"
Autodesk® Media & Entertainment Collection,Autodesk® Media & Entertainment Collection
Autodesk® Product Design & Manufacturing Collection,Autodesk® Product Design & Manufacturing Collection
Autodesk® Product Design and Manufacturing Collection,Autodesk® Product Design and Manufacturing Collection
Autodesk® Product Design Collection,Autodesk® Product Design Collection
automotive component design,design av fordonskomponenter
Backburner,Backburner
Baseline Features,Grundläggande funktioner
basic tooltip,grundläggande verktygstips
Be BIM Ready,Gör dig redo för BIM
best practice,bästa praxis
BIM,BIM
bioswale,biologiska reningsdiken
blog,blogg
Brainshark,Brainshark
brightness,ljusstyrka
building component,byggkomponent
building engineering,byggkonstruktion
building product,byggprodukt
Business Development,Business Development
Call to Action,uppmaning
Case studies,Kundreferenser
case study,kundreferens
certification exam,Certification Exam
Certified Associate,Certified Associate
Character Generator,Character Generator
cheat sheet,lathund
clip plane,beskärningsplan
clipping boundary,beskärningsgräns
closed end,stängd ände
cloud services,molntjänster
coarse,grov
codec,codec
commercial license,kommersiell licens
Commercial New,Commercial New
Communication Center,kommunikationscenter
companion product,annan anpassad produkt
comprehensive exam guide,omfattande examensguide
concave,konkav
concept sketch,konceptskiss
consulting system integrator partner,CSI-partnerprogram
consumer product,konsumentprodukt
content source,innehållskälla
contextual tab,sammanhangsbaserad flik
continuing education credit,poäng från Fortbildningscentralen
Contract Manager,Avtalsansvarig
coordinate space,koordinatutrymme
copy block,material för kopiering
coverage report,prenumerationsrapport
crossgrade,korsuppgradering
cross-grade,korsuppgradering
CSI,CSI
cuboid,rätblock
Curricula,Läroplaner
Customer Gallery,Kundgalleri
customer relationship management,hantering av kundrelationer
Customer Reviews,Kundrecensioner
Customer Showcase,Kundreferenser
Customer Stories,Kundberättelser
Customer Success Stories,Nöjda kunders berättelser
customer with a maintenance plan,kund med underhållsavtal
data acquisition,datahämtning
defense,försvarsindustri
demo,demo
demo video,demovideo
Demonstration,Demonstration
design intent,konstruktionsidé
Design Process Review,Design Process Review
design validation,konstruktionsvalidering
design visualization,designvisualisering
Designers Accord,Designers Accord
detention area,lagringsutrymme för flodvatten
Digital Prototyping Days,Digital Prototyping Days
digital visual interface,digitalt visuellt gränssnitt
direct partner,direkt partner
discussion forum,diskussionsforum
discussion group,diskussionsgrupp
distributed license server,server med distributionslicens
double-tap,dubbeltrycka
DPR,DPR
drafter,projektör
drag,dra
duct,kanal
DWG Extreme,DWG Extreme
DWGX,DWGX
Eagle,Eagle
eBook,e-bok
e-book,e-bok
edition,version
Education reseller,återförsäljare av utbildning
Education Version,utbildningsversion
educational version,utbildningsversion
eLearning,eLearning
e-Learning,eLearning
eLearning Catalog,eLearning-katalog
e-Learning Catalog,eLearning-katalog
eligibility matrix,produktmatris
end user,slutanvändare
end-user,slutanvändare
energy efficiency,energieffektivitet
energy generation,energialstring
energy retrofit,energiförbättrande åtgärder
energy service company,Energy Service Company
energy use index,energiförbrukningsindex
entitlement certificate,Entitlement Certificate
ESCO,ESCO
Events Lookup,Sök efter evanemang
fabrication,tillverkning
FAQ,Vanliga frågor
FAQs,Vanliga frågor
Feature Comparison,Funktionsjämförelse
Feature Demos,Funktionsdemo
Features,Funktioner
Features and Benefits,Funktioner och fördelar
Features and Demonstrations,Funktioner och demonstrationer
Features and Specifications,Funktioner och specifikationer
"film, games and television","film, spel och tv"
"flexibility, customizable based on need, scalability","flexibilitet, anpassningsbart efter behov, skalbarhet"
flexible license terms,flexibla licensvillkor
flexible licensing terms,flexibla licensvillkor
floating window,flytande fönster
Free Trial,Kostnadsfri testversion
functionality matrix,funktionsmatris
GFP,GFP
GIS integration,GIS-integration
global field promotion,Global Field Promotion
Global Travel Rights,Rätt till användning vid resa
"Guide to Sustainable Design for Architecture, Engineering, and Construction","Guide till hållbar design för arkitektur, teknik och konstruktion"
hardscape,hårda ytor
Have a Reseller Contact Me,Jag vill bli kontaktad av en återförsäljare
Heads-up Design,Heads-up Design
home page,startsida
Home Use,Hemanvändning
Home Use Rights,Rätt till användning hemma
homepage,startsida
horizontal ribbon,vågrätt menyfliksområde
Hot Fix,Hot Fix
Hotfix,Hotfix
IC,IC
IFC,IFC
imagery,bilder
indirect value added reseller,indirekt auktoriserad återförsäljare
indoor air quality,luftkvalitet inomhus
industrial design,industridesign
industrial machinery,industrimaskiner
Industries,branscher
Industry News,Branschnyheter
InfoCenter,InfoCenter
infrastructure planning,infrastrukturplanering
Installation and Licensing Help,Installations- och licenssupport
installation wizard,installationsguide
Instructables,Instructables
integrated project delivery,integrerad projektleverans
Interactive Overview,Interaktiv översikt
interactive PDF,interaktiv PDF
interoperability,samverkan
iPDF,iPDF
IVAR,IVAR
Key Features,Viktiga funktioner
Key Message,Huvudbudskap
Knowledge Base,Kunskapsbas
Knowledge Network,Knowledge Network
landing page,målsida
late renewal,försenad avtalsförnyelse
latest versions/releases,senaste versionen
lean construction,slimmad konstruktion
LEED,LEED
Legal Notices & Trademarks,Juridisk information och varumärken
license agreement,licensavtal
license compliance,licensefterlevnad
license management tool,verktyg för licenshantering
License Transfer utility,verktyg för licensöverföring
life cycle assessment,livscykelanalys
limited time offer,tidsbegränsat erbjudande
M&E Collection,M&E Collection
maintenance plan,underhållsavtal
maintenance plan contract,kontrakt för underhållsavtal
maintenance plan customer,kund med underhållsavtal
manufacturer retail price,tillverkarens rekommenderade listpris
manufacturing,tillverkning
marketing,marknadsföring
Marketing Director,Marketing Director
Material Library,Materialbibliotek
mechanical engineering,mekanisk konstruktion
Media & Entertainment Collection,Media & Entertainment Collection
multi-seat license,licens för flera användare
multi-seat stand-alone license,fristående licens för flera användare
multi-user,flera användare
multi-user access,åtkomst för flera användare
multi-year,flera år
multi-year subscription contract,flerårigt prenumerationsavtal
My Insights,Mina rekommendationer
My Profile,Min profil
NAS,NAS
navigation toolbar,navigationsverktygsfält
NC programming,NC-programmering
network license,nätverkslicens
Network License Manager,Network License Manager
"new releases, latest software/enhancements","nya versioner, den senaste programvaran/uppdateringar"
Newsroom,Pressrum
NLM,NLM
object rollover tooltip,verktygstips för objekt
One Team 360,One Team 360
organic form,organisk form
Overview,Översikt
overview brochure,översiktsbroschyr
overview video,video med produktöversikt
panel arrow,panelpil
Partner Center,Partner Center
partner event,partnerevenemang
Partner Products and Services,Partner Products and Services
pay as you go,Betala efter användning
payback,återbetalning
Performance Recommendations,Rekommenderade prestanda
perpetual license,permanent licens
pipeline,pipeline
planning professional,projektör
PLM,PLM
plug-in,plugin-program
podcast,podcast
point cloud,punktmoln
preliminary analysis,preliminär analys
pre-release trial,förhandsversion
press release,pressmeddelande
Previous Version Eligible Product List,Lista över berättigande produkter för användning av tidigare versioner
Previous Version Rights,Rätt att använda tidigare versioner
Previous Versions,Tidigare versioner
Privacy Statement,Sekretesspolicy
process management,processhantering
process manufacturing,processtillverkning
procurement,upphandling
product brochure,produktbroschyr
product center,produktcenter
product description,produktbeskrivning
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
Product Design Collection,Product Design Collection
Product Details,Produktinformation
product development,produktutveckling
product extension,produkttillägg
product family,produktfamilj
Product Information,Produktinformation
product lifecycle management,produktlivscykelhantering
Product Summary,Produktöversikt
Product Support,Produktsupport
product support specialist,expert på produktsupport
Product Trial,Produkttestversion
product upgrade,produktuppgradering
productivity study,produktivitetsstudie
Professional Plan,Professionellt subscriptionavtal
Promotions,Kampanjer
Publisher 360,Publisher 360
Purchase Options,Köpalternativ
QAT,QAT
Questions and Answers,Frågor och svar
Quick Access Toolbar,snabbverktygsfält
quick view,snabbgranskningsvy
Quote Me Now,Begär offert
RasterDWG,RasterDWG
real estate,fastigheter
rebate,rabatt
recommended retail price,rekommenderat listpris
Register now,Anmäl dig nu
Register Your Product,Registrera din produkt
Related Information,Relaterad information
Related Links,Relaterade länkar
Related Products,Relaterade produkter
release date,releasedatum
Rendering in A360,Rendering in A360
renew,förnya
renewable energy,förnybar energi
renewal,förnyelse
renovation,renovering
Resource Center,Resource Center
return on investment,avkastning på investerat kapital
ribbon,menyfliksområde
ribbon contextual tab,kontextberoende menyflik
sales,försäljning
Sales & Marketing Tools Finder,Sales & Marketing Tools Finder
Sales Enablement Programs & Technology,Sales Enablement Programs & Technology
search tag,söktagg
seat,användare
self-paced training,självstudier i egen takt
SEPT,SEPT
Session Specific Licensing,sessionsspecifik licens
Single License Manager,en licenshanterare
single-seat license,licens för en användare
single-user,en användare
single-user access,åtkomst för en användare
single-user license,licens för en användare
slideout panel,utdragspanel
software,programvara
software asset management,licenshantering
software coordinator,Software Coordinator
software development kit,programutvecklingspaket
software product,program
software retirement,programversioner upphör
software upgrade,programuppgradering
split button,delad knapp
standalone license,singellicens
sticky panel,fästbar panel
strategic account,strategiskt konto
structural engineering,byggkonstruktion
Student Community,Studentforum
Subscribe,Prenumerera
subscriber,prenumerant
subscription,prenumeration
subscription benefits,fördelar med prenumeration
suggested retail price,rekommenderat listpris
supply chain,leverantörskedjan
Support & learning,Support och utbildning
support program,supportprogram
Sustainability,Sustainability
swipe,svepa
System requirements,Systemkrav
tech support,teknisk support
Technical What's New,Tekniknyheter
technology preview,förhandsgranskning av teknik
term,avtalstid
terms and conditions,användarvillkor
terms of service,användarvillkor
terms of use,användarvillkor
testimonial,kundreferens
The professional guide to Building Information Modelling (BIM),En professionell handledning till byggnadsinformationsmodellering (BIM)
third-party application,program från tredje part
tier,nivå
Tips and Tricks,Tips och tricks
Tools That Make An Impact,Verktyg som gör skillnad
toolset,verktygsuppsättning
total cost of ownership,kostnader för innehav
training video,instruktionsvideo
Trial tips,Testtips
TrustedDWG,TrustedDWG
Update your profile,Uppdatera din profil
upgrade path,uppgraderingsmöjligheter
upgrade pricing,uppgraderingspris
Upgrade your license,Uppgradera din licens
Use cases,Användningsfall
use of Previous Version,användning av tidigare versioner
User Communities,Användarforum
user guide,användarguide
user's guide,användarguide
utility grid,elnät
VAR,VAR
vertical ribbon,lodrätt menyfliksområde
vice president,vice VD
ViewCube,ViewCube
visualization specialist,visualiseringsexpert
voucher code,rabattkod
webcast,webcast
webinar,webbinar
Wiki Help,WikiHelp
Workflows,Arbetsflöden
Workflows & use cases,Arbetsflöden och användningsfall
3ds Max,3ds Max
3ds Max Design,3ds Max Design
Maya,Maya
Maya LT,Maya LT
Mudbox,Mudbox
Shotgun,Shotgun
fps,fps
HDRI,HDRI
AutoCAD,AutoCAD
AutoCAD Electrical,AutoCAD Electrical
AutoCAD for Mac,AutoCAD for Mac
AutoCAD LT,AutoCAD LT
AutoCAD LT for Mac,AutoCAD LT for Mac
AutoCAD Map 3D,AutoCAD Map 3D
AutoCAD Mechanical,AutoCAD Mechanical
AutoCAD OEM,AutoCAD OEM
AutoCAD P&ID,AutoCAD P&ID
AutoCAD Plant 3D,AutoCAD Plant 3D
AutoCAD Raster Design,AutoCAD Raster Design
AutoCAD Revit Architecture Suite,AutoCAD Revit Architecture Suite
Google Earth,Google Earth
Ohm,Ohm
i-drop Enhancer,i-drop Enhancer
A360,A360
A360 Rendering,A360 Rendering
A360 Team,A360 Team
Alias,Alias
Alias AutoStudio,Alias AutoStudio
Alias Concept,Alias Concept
Alias Design,Alias Design
Alias SpeedForm,Alias SpeedForm
Alias Surface,Alias Surface
AutoCAD 360,AutoCAD 360
AutoCAD Inventor LT Suite,AutoCAD Inventor LT Suite
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
FeatureCAM,FeatureCAM
Fusion,Fusion
Fusion 360,Fusion 360
Fusion Lifecycle,Fusion Lifecycle
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
Inventor,Inventor
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
Netfabb,Netfabb
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
TinkerBox,TinkerBox
Vault,Vault
Vault Basic,Vault Basic
Vault Professional,Vault Professional
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
ABCP,ABCP
Accounting Standards Codification,Accounting Standards Codification
ad hoc analysis,ad hoc-analys
adoption path,integreringsväg
AEC Information Model,AEC-informationsmodell
AECO,AECO
annual order value,årligt beställningsvärde
architectural decision record,arkitektoniskt beslutsprotokoll
"Architecture, Engineering, Construction, and Operations","Arkitektur, teknik, konstruktion och verksamhet"
"Authentication, Authorization and Accounting","Autentisering, auktorisering och redovisning"
Autodesk BIM Collaborate,Autodesk BIM Collaborate
Autodesk BIM Collaborate Pro,Autodesk BIM Collaborate Pro
Autodesk Certified Instructor,Autodesk-certifierad instruktör
Autodesk Cloud Standards,Autodesks molnstandarder
Autodesk Compute Platform,Autodesks beräkningsplattform
Autodesk Construction Solutions,Autodesk Construction Solutions
Autodesk Consulting Media & Entertainment,Autodesks konsulter inom media och underhållning
Autodesk Customer Environment,Autodesks kundmiljö
Autodesk Customer Lifecycle,Autodesks kundlivscykel
Autodesk Education Experience,Autodesk Education Experience
Autodesk Event Analysis,Autodesks händelseanalys
Autodesk Growth Marketing,Autodesks tillväxtmarknadsföring
Autodesk Health Dashboard,Autodesks kontrollpanel för hälsa
Autodesk Lightning Integrated Case Experience,Autodesks Lightning-integrerade ärendeupplevelse
Autodesk Machine Learning Platform,Autodesks plattform för maskininlärning
Autodesk Meshmixer Toolkit,Autodesks meshmixerverktyg
Autodesk Order Entry,Autodesk Order Entry
Autodesk Platform Services,Autodesks plattformstjänster
Autodesk Sales Incentive Management System,Autodesks system för hantering av försäljningsincitament
Autodesk Shared Component,Autodesk delad komponent
Autodesk Translation Framework,Autodesk Translation Framework
BIM 360 Ops,BIM 360 Ops
BIM360,BIM360
boundary representation,gränsrepresentation
BREP,BREP
B-rep,B-rep
building information model,byggnadsinformationsmodell
BuildingConnected,BuildingConnected
business process model and notation,modell och beteckning för företagsprocesser
center of excellence,kompetenscentrum
CLIC license manager,CLIC-licensansvarig
cloud licensing,molnlicensiering
cloud solid modeling,solid modellering i molnet
Collaboration For Revit,Collaboration For Revit
commercial cloud environment,kommersiell molnmiljö
common data environment,gemensam datamiljö
common data experience,gemensam dataupplevelse
common workspace,gemensam arbetsyta
community-generated content,communitygenererat innehåll
community of practice,praxiscommunity
consistent materials user interface,användargränssnitt med enhetligt material
Content Experience Design,Design av innehållsupplevelse
controlled unclassified information,kontrollerad oklassificerad information
CoP,CoP
customer lifetime value,kundens livscykelsvärde
customer research agreement,avtal om kundundersökningar
Customer Value Hub,Värdehubb för kunder
D&M,D&M
D&MwA,D&MwA
data enrichment,databerikning
data gravity,datagravitation
Design Collaboration,Designsamarbete
design for manufacturing and assembly,design för tillverkning och montering
Developer Advocacy and Support,Främjande av och support för utvecklare
Developer Support Program,Supportprogram för utvecklare
digital customer lifecycle,digital kundlivscykel
Digital Experience and Customer Empowerment,Digital upplevelse och kundberättigande
digital HIG,digital HIG
Digital Manufacturing Group,Digital tillverkningsgrupp
dotcom,dotcom
dotcom guidance,dotcom-vägledning
dynamic application security test,dynamiskt säkerhetstest för applikation
ECaaS,ECaaS
eCommerce as a service,eCommerce som tjänst
electronic computer-aided design,elektronisk datorstödd design
enterprise resource planning,planering av företagsresurser
entity-component system,enhetskomponentsystem
extended reality,utvidgad verklighet
fabrication data manager,ansvarig för tillverkningsdata
failure mode and effects analysis,analys av feltillstånd och effekter
Fusion common data experience,Fusions gemensamma dataupplevelse
Fusion Data Access,Fusions dataåtkomst
Fusion Folder Permissions,Fusions mappbehörigheter
Fusion Health Service,Fusions hälsotjänst
Fusion Injection Molding,Fusions injektionsgjutning
Fusion JavaScript Service,Fusions JavaScript-tjänst
Fusion Notification Service,Fusion Notification Service
Fusion synthetic monitoring,Fusions syntetiska övervakning
Generative Cloud Platform,Generativ molnplattform
Gnosis,Gnosis
Green Building Studio,Grön byggnadsstudio
Halley,Halley
Health Dashboard Service,Tjänsten kontrollpanel för hälsa
health of business dashboard,kontrollpanel för företagshälsa
IaaS,IaaS
Information Technology Infrastructure Library,Bibliotek för informationsteknisk infrastruktur
Integrated Drainage Design & Analysis,Integrerad dräneringsdesign och analys
integration test,integrationstest
Internet of things,Sakernas internet
Lightweight Directory Access Protocol,Lightweight Directory Access Protocol
media information model,mediainformationsmodell
mixed reality,blandad verklighet
multi-factor authentication,flerfaktorsautentisering
multi-user licensing,licensiering för flera användare
network address translation,överföring av nätverksadress
Network License Reporting Service,Rapporteringstjänst för nätverkslicenser
NextGen Autodesk Desktop Application,Autodesks NextGen-program för stationära enheter
non-contracted reseller,icke-avtalad återförsäljare
North Star,North Star
PaaS,PaaS
Phoenix,Phoenix
Product Health Dashboard,Kontrollpanel för produkthälsa
Product Information Model,Produktinformationsmodell
RaaS,RaaS
read-eval-print loop,read-eval-print loop
real value edit control,kontroll för redigering av verkligt värde
relational database management system,system för hantering av relationsdatabas
sanitary sewer overflow,sanitärt bräddavlopp
secure shell,secure shell
security assertion markup language,security assertion markup language
security non-negotiables,icke-förhandlingsbar säkerhet
Simulation Compute Manager,Ansvarig för simuleringsberäkning
single-user subscription,prenumeration för en användare
static application security testing,statiskt säkerhetstest för applikation
SU subscription,SU-prenumeration
subscription overuse,överanvändning av prenumeration
threat modeling,hotmodellering
Universal Assistant,Universal assistent
universal scene description,universell scenbeskrivning
variational constraint solver,variationsbegränsningslösare
virtual private cloud,virtuellt privat moln
virtual reality,virtuell verklighet
Work In Process Data Management,Datahantering för pågående arbete
XR Core Team,XR-kärnteam
