source,target
Autodesk Training Center,Autodesk-trainingscentrum
Autodesk University,Autodesk University
Autodesk University Virtual,Virtuele Autodesk-universiteit
Autodesk User Group International,Autodesk User Group International
Autodesk Value Added Reseller,Autodesk Value Added Reseller
Autodesk® Product Design & Manufacturing Collection,Autodesk® Product Design & Manufacturing Collection
automotive component design,ontwerp van auto-onderdelen
Backburner,Backburner
Baseline Features,Basiskenmerken
basic tooltip,basisknopinfo
Be BIM Ready,Wees voorbereid op BIM
best practice,beproefde methoden
BIM Knowledge Package,BIM-kennispakket
bioswale,bioswale
blog,blog
Brainshark,Brainshark
brightness,helderheid
building component,bouwcomponent
building engineering,bouwkunde
building product,bouwmateriaal
Business Development,bedrijfsontwikkeling
Call to Action,Kom in actie
Careers,Carrières
cascade,trapsgewijs weergeven
Case studies,Casestudy's
case study,casestudy
certification exam,certificeringsexamen
Certified Associate,Certified Associate
channel partner,kanaalpartner
Character Generator,Character Generator
cheat sheet,cheat sheet
cheatsheet,cheat sheet
clip plane,snijvlak
clipping boundary,bijsnijdkader
closed end,gesloten uiteinde
cloud credits,cloud-credits
cloud services,cloud-services
cloud unit,cloudunit
coarse,grof
codec,codec
commercial license,commerciële licentie
Commercial New,Commercial New
Communication Center,Communication Center
companion product,nevenproduct
comprehensive exam guide,uitgebreide examengids
concept sketch,conceptschets
construction management,bouwmanagement
construction manager,constructiemanager
consulting system integrator partner,Consulting System Integrator-partner
consumer product,consumentenproduct
content source,inhoudsbron
contextual tab,contextafhankelijke tab
continuing education credit,Continuing Education-credit
Contract Manager,Contractmanager
controller cap,controllerdop
coordinate space,coördinatenruimte
copy block,copy block
coverage report,dekkingsrapport
CPM,CPM
crossgrade,crossgrade
cross-grade,crossgrade
CSI,CSI
cuboid,balk
Curricula,Curricula
Customer Gallery,Klantengalerij
customer relationship management,klantenrelatiebeheer
Customer Reviews,Reviews van klanten
Customer Showcase,Voorbeelden van klanten
Customer Stories,Klantverhalen
Customer Success Stories,Succesverhalen van klanten
customer with a maintenance plan,klant met een onderhoudsplan
data acquisition,data-acquisitie
data silo,datasilo
decision support tool,tool voor beslissingsondersteuning
defense,defensie
demo,demo
demo video,demonstratievideo
Demonstration,Demonstratie
design intent,ontwerpintentie
design visualization,ontwerpvisualisatie
Designers Accord,Designers Accord
detailer,detailontwerper
detention area,bergingsgebied
development partner,ontwikkelingspartner
digital entertainment creation,Digital Entertainment Creation
digital modeling,digitaal modelleren
Digital Prototyping Days,Digital Prototyping-dagen
digital visual interface,Digital Visual Interface
direct partner,direct partner
discussion forum,discussieforum
discussion group,discussiegroep
distributed license server,server voor gedistribueerde licenties
documentation,documentatie
drafter,tekenaar
duct,kanaal
DVI,DVI
DWG Extreme,DWG Extreme
DWGX,DWGX
Eagle,Eagle
eBook,e-book
e-book,e-book
Education Version,Educatieversie
educational version,educatieve versie
eLearning,e-Learning
e-Learning,e-Learning
eLearning Catalog,e-Learning-catalogus
e-Learning Catalog,e-Learning-catalogus
eligibility matrix,Toepasbaarheidsmatrix
end user,eindgebruiker
end-user,eindgebruiker
energy efficiency,energie-efficiëntie
energy generation,energieopwekking
energy retrofit,energieaanpassingen
entitlement certificate,upgradecertificaat
Events Lookup,Evenementenagenda
Extended Support Hours,Uitgebreide Ondersteuningstijden
Extra Territory Rights,extra territory rechten
fabrication,fabricage
FAQ,Veelgestelde vragen
Feature Demos,Functiedemo's
feature set,functieset
Features,Functies
Features and Benefits,Functies en voordelen
Features and Specifications,Functies en specificaties
"film, games and television","film, games en televisie"
financing,financiering
firmware,firmware
"flexibility, customizable based on need, scalability","flexibiliteit, aanpasbaar aan wensen, schaalbaarheid"
flexible license terms,flexibele licentievoorwaarden
floating window,zwevend venster
Free Trial,Gratis testversie
functionality matrix,functionaliteitsmatrix
geospatial,georuimtelijk
GFP,GFP
GIS integration,GIS-integratie
global field promotion,Global Field-promotie
global product launch,wereldwijde productlancering
Global Travel Rights,Globale reisrechten
guidance,begeleiding
hardscape,bebouwde omgeving
Have a Reseller Contact Me,Laat een reseller contact met mij opnemen
Heads-up Design,Heads-up Design
holidays,feestdagen
home page,homepage
Home Use,Thuisgebruik
Home Use Rights,Rechten voor thuisgebruik
homepage,homepage
horizontal ribbon,horizontaal lint
Hot Fix,Hot Fix
Hotfix,Hotfix
IC,IC
i-drop,i-drop
IFC,IFC
imagery,afbeeldingen
incident,incident
incremental product enhancement,tussenliggende productverbeteringen
indirect value added reseller,Indirecte Value-Added Reseller
indoor air quality,interne luchtkwaliteit
industrial design,industrieel ontwerp
industrial machinery,industriële machines
Industries,Industrieën
Industry News,Branchenieuws
InfoCenter,InfoCenter
infrastructure planning,planning van infrastructuren
Insights,Inzichten
installation wizard,installatiewizard
Instructables,Instructables
integrated project delivery,geïntegreerde projectlevering
Interactive Overview,Interactief overzicht
interactive PDF,Interactive PDF
interoperability,interoperabiliteit
iPDF,iPDF
Key Features,Belangrijkste functies
Key Message,Kernboodschap
Knowledge Base,Knowledge Base
Knowledge Network,Knowledge Network
landing page,landingspagina
late renewal,contractverlenging na verlopen contractdatum
latest versions/releases,nieuwste versies/releases
lean construction,zuinige bouw
LEED,LEED
Legal Notices & Trademarks,Wettelijke kennisgevingen en handelsmerken
Less is more,Minder is meer
license agreement,licentieovereenkomst
license compliance,licentienaleving
license management tool,tool voor licentiebeheer
License Transfer utility,License Transfer Utility
life cycle assessment,levenscyclusanalyse
limited time offer,tijdelijke aanbieding
Local Business Hours,Lokale Kantooruren
M&E,M&E
maintenance plan,onderhoudsplan
maintenance plan contract,contract onderhoudsplan
maintenance plan customer,klant met een onderhoudsplan
major account discount,Major Account-korting
manufacturer retail price,verkoopadviesprijs
manufacturing,productie
marketing,marketing
Marketing Director,Marketing Director
Material Library,materiaalbibliotheek
mechanical engineering,werktuigbouwkunde
Media & Entertainment,Media en entertainment
Media & Entertainment Collection,Media & Entertainment Collection
multi-seat license,licentie voor meerdere gebruikers
multi-seat stand-alone license,standalone-licentie met meerdere seats
multi-user,meerdere gebruikers
multi-user access,toegang voor meerdere gebruikers
multi-user license,licentie voor meerdere gebruikers
multi-year,meerdere jaren
multi-year subscription contract,meerjarig abonnement
My Insights,Mijn inzichten
named caller,bekende beller
NAS,NAS
navigation toolbar,navigatiewerkbalk
NC programming,NC-bewerkingsprogramma
Network License Manager,Network License Manager
"new releases, latest software/enhancements","nieuwe releases, nieuwste software/verbeteringen"
Newsroom,Perspagina
NLM,NLM
object rollover tooltip,knopinfo bij aanwijzen van objecten
oil & gas,olie en gas
One Team 360,One Team 360
organic form,organische vorm
Overview,Overzicht
overview brochure,overzichtsbrochure
overview video,overzichtsvideo
panel arrow,paneelpijltje
Partner Center,Partner Center
partner event,evenement van partner
Partner Products and Services,Partnerproducten en -services
Performance Recommendations,Aanbevelingen voor de beste prestaties
perpetual license,permanente licentie
pipeline,pipeline
planning professional,planningprofessional
plug-in,plug-in
podcast,podcast
point cloud,puntenwolk
preconstruction,voorfase van de bouw
Preferred Plus Plan,Voorkeursabonnement Plus
preliminary analysis,voorlopige analyse
pre-release trial,pre-release testversie
press release,persbericht
Preview Guide,Previewgids
Previous Version Eligible Product List,Productlijst rechten voor gebruik van eerdere versies
Previous Version Rights,Rechten voor eerdere versies
Previous Versions,Eerdere versies
Privacy Statement,Privacyverklaring
process management,procesmanagement
process manufacturing,procesproductie
procurement,inkoop
product brochure,productbrochure
product center,productcentrum
product description,productbeschrijving
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
Product Details,Productgegevens
product development,productontwikkeling
product extension,productextensie
product family,productfamilie
Product Information,Productinformatie
product line,productreeks
product suite,productsuite
Product Summary,Productsamenvatting
Product Support,Productondersteuning
product support specialist,productondersteuningsspecialist
Product Trial,Testversie
product upgrade,productupgrade
productivity study,productiviteitsonderzoek
Professional Plan,Professioneel abonnement
Promotions,Promoties
Publisher 360,Publisher 360
Purchase Options,Aanschafmogelijkheden
QAT,QAT
Questions and Answers,Vragen en antwoorden
quick view,Quick View
Quote Me Now,Stuur me een prijsopgave
RasterDWG,RasterDWG
real estate,vastgoed
rebate,korting
recommended retail price,adviesprijs
Register now,Nu aanmelden
Register Your Product,Registreer uw product
Related Information,Gerelateerde informatie
Related Links,Gerelateerde koppelingen
Related Products,Gerelateerde producten
Release Comparison Matrix,Versievergelijkingsmatrix
release date,datum van uitgifte
release management,versiemanagement
Rendering in A360,Rendering in A360
renewable energy,hernieuwbare energie
renewal,verlenging
renewal report,verlengingsrapport
renovation,renovatie
resolution,oplossing
Resource Center,Resource Center
response,antwoord
retrofit,aanpassingen
return on investment,rendement van uw investering
ribbon,lint
ribbon contextual tab,contextafhankelijke linttab
sales,Verkoop
Sales & Marketing Tools Finder,Zoek Verkoop en markering-tools
Sales Enablement Programs & Technology,Sales Enablement Programs & Technology
Sample Applications,Voorbeeldtoepassingen
search tag,zoektag
SEPT,SEPT
Session Specific Licensing,sessiespecifieke licentieverlening
severity level,urgentieniveau
Single License Manager,Single License Manager
single-seat license,licentie voor één gebruiker
single-user,één gebruiker
single-user access,toegang voor één gebruiker
single-user license,licentie voor één gebruiker
site map,Siteoverzicht
SKU,SKU
slideout panel,uitschuifpaneel
SLM,SLM
software asset management,Software Asset Management
software coordinator,softwarecoördinator
software development kit,Software Development Kit
software retirement,beëindiging ondersteuning
software upgrade,software-upgrade
split button,splitsknop
standalone license,standalone licentie
sticky panel,kleefpaneel
strategic account,strategisch account
structural engineering,bouwtechniek
Student Community,Student Community
Student Engineering & Design Community,Student Engineering & Design Community
subscriber,abonnee
subscription,abonnement
subscription benefits,abonnementsvoordelen
suggested retail price,adviesprijs
suite,suite
supply chain,toeleveringsketen
Support & learning,Ondersteuning en opleiding
Support Agreement,Ondersteuningsovereenkomst
support program,ondersteuningsprogramma
Support Request,Ondersteuningsverzoek
support user,ondersteuningsgebruiker
Sustainability,Duurzaamheid
System requirements,Systeemvereisten
tagline,slogan
tech support,technische ondersteuning
Technical What's New,Technische innovaties
technology preview,technisch overzicht
terms and conditions,algemene voorwaarden
terms of service,servicevoorwaarden
test drive,praktijktest
testimonial,referenties
The professional guide to Building Information Modelling (BIM),De professionele handleiding voor Building Information Modeling (BIM)
third-party application,toepassing van derde
tier,niveau
time to market,time-to-market
Tips and Tricks,Tips en trucs
ToolClip,ToolClip
Tools That Make An Impact,Tools die het verschil maken
toolset,toolset
total cost of ownership,totale eigendomskosten
training video,trainingsvideo
Trial Product Privacy Notice,Privacykennisgeving testproduct
Trial tips,Tips voor testversie
TrustedDWG,TrustedDWG
upgrade path,upgradepad
upgrade pricing,upgradeprijsstelling
Upgrade your license,Upgrade uw licentie
Use cases,Gebruikssituaties
use of Previous Version,gebruik van eerdere versie
User Communities,Gebruikerscommunity’s
user guide,gebruikershandleiding
user's guide,gebruikershandleiding
utility grid,elektriciteitsnet
VAD,VAD
Value Added Distributor,Value Added Distributor
value proposition,waardevoorstel
vertical ribbon,verticaal lint
ViewCube,ViewCube
visualization specialist,visualisatiespecialist
voucher code,vouchercode
webcast,webcast
webinar,webinar
weekends,weekenden
white paper,whitepaper
workaround,Workaround
Workflows,Workflows
Workflows & use cases,Workflows en gebruikssituaties
workweek,werkweek
3ds Max,3ds Max
3ds Max Design,3ds Max Design
Maya,Maya
Maya LT,Maya LT
Mudbox,Mudbox
Shotgun,Shotgun
fps,fps
HDRI,HDRI
AutoCAD,AutoCAD
AutoCAD Electrical,AutoCAD Electrical
AutoCAD for Mac,AutoCAD for Mac
AutoCAD LT,AutoCAD LT
AutoCAD LT for Mac,AutoCAD LT for Mac
AutoCAD Map 3D,AutoCAD Map 3D
AutoCAD Mechanical,AutoCAD Mechanical
AutoCAD Migration Assistance,AutoCAD Migration Assistance
AutoCAD Mobile,AutoCAD Mobile
AutoCAD OEM,AutoCAD OEM
AutoCAD P&ID,AutoCAD P&ID
AutoCAD Plant 3D,AutoCAD Plant 3D
AutoCAD Raster Design,AutoCAD Raster Design
AutoCAD Revit Architecture Suite,AutoCAD Revit Architecture Suite
Google Earth,Google Earth
Ohm,Ohm
i-drop Enhancer,i-drop Enhancer
A360,A360
A360 Rendering,A360 Rendering
A360 Team,A360 Team
Alias,Alias
Alias AutoStudio,Alias AutoStudio
Alias Concept,Alias Concept
Alias Design,Alias Design
Alias SpeedForm,Alias SpeedForm
Alias Surface,Alias Surface
AutoCAD 360,AutoCAD 360
AutoCAD Inventor LT Suite,AutoCAD Inventor LT Suite
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
FeatureCAM,FeatureCAM
Fusion,Fusion
Fusion 360,Fusion 360
Fusion Lifecycle,Fusion Lifecycle
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
Inventor,Inventor
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
Netfabb,Netfabb
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
TinkerBox,TinkerBox
Tinkercad,Tinkercad
Vault,Vault
Vault Basic,Vault Basic
Vault Professional,Vault Professional
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
ABCP,ABCP
Accounting Standards Codification,Codering van boekhoudnormen
ad hoc analysis,ad-hocanalyse
adoption path,adoptietraject
AEC Information Model,AEC-informatiemodel
AECO,AECO
annual order value,jaarlijkse bestelwaarde
architectural decision record,bouwkundig beslissingsverslag
"Architecture, Engineering, Construction, and Operations","Architectuur, techniek, bouw en operations"
"Authentication, Authorization and Accounting","Authenticatie, autorisatie en accounting"
Autodesk BIM Collaborate,Autodesk BIM Collaborate
Autodesk BIM Collaborate Pro,Autodesk BIM Collaborate Pro
Autodesk Cloud Standards,Autodesk cloudstandaarden
Autodesk Compute Platform,Autodesk Compute-platform
Autodesk Construction Solutions,Autodesk Construction Solutions
Autodesk Consulting Media & Entertainment,Autodesk Consulting Media & Entertainment
Autodesk Customer Environment,Autodesk Customer Environment
Autodesk Customer Lifecycle,Autodesk Customer Lifecycle
Autodesk Education Experience,Autodesk Education Experience
Autodesk Event Analysis,Autodesk Event Analysis
Autodesk Growth Marketing,Autodesk Growth Marketing
Autodesk Health Dashboard,Autodesk Health Dashboard
Autodesk Lightning Integrated Case Experience,Autodesk Lightning Integrated Case Experience
Autodesk Machine Learning Platform,Autodesk-platform voor machine-learning
Autodesk Meshmixer Toolkit,Tool voor Autodesk-meshmixer
Autodesk Order Entry,Autodesk bestel-item
Autodesk Platform Services,Autodesk Platform Services
Autodesk Sales Incentive Management System,Autodesk Sales Incentive Management System
Autodesk Shared Component,Autodesk Shared Component
Autodesk Translation Framework,Autodesk Translation Framework
BIM 360 Ops,BIM 360 Ops
BIM360,BIM360
boundary representation,grensweergave
BREP,BREP
B-rep,B-rep
building information model,building information model
BuildingConnected,BuildingConnected
business process model and notation,bedrijfsprocesmodel en -notatie
center of excellence,center of excellence
CLIC license manager,CLIC-licentiebeheer
cloud licensing,cloudlicenties
cloud solid modeling,cloudvolumemodelering
Collaboration For Revit,Collaboration For Revit
commercial cloud environment,commerciële cloud-omgeving
common data environment,gemeenschappelijke data-omgeving
common data experience,gemeenschappelijke data-ervaring
common workspace,gemeenschappelijke werkruimte
community of practice,praktijkgemeenschap
consistent materials user interface,gebruikersinterface met consistente materialen
Content Experience Design,Ontwerp van inhoudservaringen
controlled unclassified information,gecontroleerde niet-geclassificeerde informatie
CoP,CoP
customer lifetime value,klantlevenswaarde
customer research agreement,overeenkomst voor klantonderzoek
Customer Value Hub,Hub voor klantwaarde
D&M,D&M
D&MwA,D&MwA
data enrichment,gegevensverrijking
data gravity,gegevenszwaartekracht
Design Collaboration,Design Collaboration
design for manufacturing and assembly,ontwerp voor fabricage en assemblage
Developer Advocacy and Support,Belangenbehartiging en ondersteuning voor ontwikkelaars
Developer Support Program,Ondersteuningsprogramma voor ontwikkelaars
digital customer lifecycle,digitale klantlevenscyclus
Digital Experience and Customer Empowerment,Digitale ervaring en empowerment voor klanten
digital HIG,digitale HIG
Digital Manufacturing Group,Digital Manufacturing Group
dotcom,dotcom
dotcom guidance,dotcom-begeleiding
dynamic application security test,dynamische applicatiebeveiligingstest
ECaaS,ECaaS
eCommerce as a service,e-commerce als dienst
electronic computer-aided design,elektronisch computerondersteund ontwerp
enterprise resource planning,resourceplanning voor ondernemingen
entity-component system,entiteit-componentsysteem
extended reality,extended reality
fabrication data manager,beheer fabricagegegevens
failure mode and effects analysis,foutmodus en effectenanalyse
Fusion common data experience,Fusion gemeenschappelijke data-ervaring
Fusion Data Access,Gegevenstoegang voor Fusion
Fusion Folder Permissions,Mapmachtigingen voor Fusion
Fusion Health Service,Fusion Health Service
Fusion Injection Molding,Spuitgieten voor Fusion
Fusion JavaScript Service,Fusion JavaScript-service
Fusion Notification Service,Fusion Notification Service
Fusion synthetic monitoring,synthetische monitoring voor Fusion
Generative Cloud Platform,Generatief cloudplatform
Gnosis,Gnosis
Green Building Studio,Green Building Studio
Halley,Halley
Health Dashboard Service,Health Dashboard Service
health of business dashboard,dashboard gezondheid van bedrijf
IaaS,IaaS
Information Technology Infrastructure Library,Information Technology Infrastructure Library
Integrated Drainage Design & Analysis,Geïntegreerd afvoerontwerp en -analyse
integration test,integratietest
Internet of things,Internet of things
Lightweight Directory Access Protocol,Lightweight Directory Access Protocol
media information model,media-informatiemodel
mixed reality,mixed reality
multi-factor authentication,multifactorauthenticatie
multi-user licensing,licenties voor meerdere gebruikers
network address translation,network address translation
Network License Reporting Service,Network License Reporting Service
NextGen Autodesk Desktop Application,NextGen Autodesk Desktop Application
non-contracted reseller,niet-gecontracteerde wederverkoper
North Star,North Star
PaaS,PaaS
Phoenix,Phoenix
Product Health Dashboard,Product Health Dashboard
Product Information Model,Product-informatiemodel
RaaS,RaaS
read-eval-print loop,lees-evaluatie-printlus
real value edit control,reële waarde bewerken
relational database management system,relationeel databasebeheersysteem
sanitary sewer overflow,sanitaire riooloverstort
secure shell,beveiligde schil
security assertion markup language,opmaaktaal voor beveiligingsbeweringen
security non-negotiables,beveiligingsverplichtingen
Simulation Compute Manager,Beheer simulatiecomputing
single-user subscription,abonnement voor één gebruiker
static application security testing,statische applicatiebeveiligingstest
SU subscription,SU-abonnement
threat modeling,dreigingsmodellering
Universal Assistant,Universal Assistant
universal scene description,universele scènebeschrijving
variational constraint solver,variabele beperkingenoplosser
virtual private cloud,virtuele privécloud
virtual reality,virtual reality
Work In Process Data Management,WIP-gegevensbeheer
XR Core Team,XR-kernteam
