source,target
Co-branding Assets & Templates,zasoby i szablony do łączenia marek
codec,kodek
coefficient of performance,współczynnik wydajności
Collaboration and Data Management Implementation Services,usługi wdrożeniowe z zakresu współpracy i zarządzania danymi
Collaboration and Data Management Strategy Services,usługi strategiczne z zakresu współpracy i zarządzania danymi
collaborative project management,wspólne zarządzanie projektem
commercial license,licencja komercyjna
Commercial New,Commercial New
Communication Center,Centrum komunikacyjne
communication hub,centrum komunikacji
Community Relations,Relacje społeczne
companion product,produkt towarzyszący
compass,kompas
compatibility chart,tabela zgodności
compatibility matrix,tabela zgodności
Competitive Intelligence,Analiza konkurencyjności
complaint,skarga
compliance,zgodność
comprehensive exam guide,kompleksowy przewodnik egzaminacyjny
computer aided design,projektowanie komputerowe
computer aided engineering,inżynieria wspomagana komputerowo
computer aided manufacturing,produkcja wspomagana komputerowo
computer-aided design,projektowanie komputerowe
computer-aided engineering,inżynieria wspomagana komputerowo
computer-aided manufacturing,produkcja wspomagana komputerowo
concave,wklęsłe
concept sketch,szkic projektu
Conceptual Design Curriculum,program z zakresu projektowania koncepcyjnego
concurrent design,projektowanie jednoczesne
confidentiality,poufność
conflict of interest,konflikt interesów
construction documentation,dokumentacja budowy
construction management,kierowanie budową
construction manager,kierownik budowy
construction professional,specjalista w dziedzinie budownictwa
consulting service order licensing implementation,wdrożenie licencjonowania zleceń usług doradztwa
consumer product,produkt konsumencki
consumer product manufacturer,wytwórca produktów konsumenckich
contact ID,identyfikator osoby kontaktowej
content source,źródło zawartości
contextual tab,karta kontekstowa
continuing education credit,punkty za kontynuację edukacji
Contract Administration,Zarządzanie umowami
Contract Administrator,administrator umowy
contractor,dostawca
controller cap,głowica sterująca
Co-Op Funds,fundusze na współpracę
coordinate space,przestrzeń współrzędnych
copy block,teksty
copy deck,treść
counterfeit,nieoryginalny
Country Marketing Manager,krajowy kierownik marketingu
Country Sales Manager,krajowy kierownik sprzedaży
coverage report,Raport szczegółowy
CRM,CRM
cuboid,prostopadłościan
Curricula,Programy
Customer Care,obsługa klienta
Customer Gallery,Galeria klientów
Customer Involvement Program,Program na rzecz zaangażowania klientów
customer relationship management,zarądzanie relacjami z klientem
Customer Reviews,Recenzje klientów
Customer Showcase,Witryna klienta
Customer Stories,Przykładowe wdrożenia
Customer Success Stories,Opisy wdrożeń u klientów
customer with a maintenance plan,klient korzystający z planu obsługi
data acquisition,gromadzenie danych
data portability,przenoszenie danych
data protection,ochrona danych
data silo,silos danych
decision support tool,narzędzie wspomagania procesu podejmowania decyzji
defense,obronność
deliverable,materiały przedstawiane do odbioru
demand generation,generowanie popytu
demo,Prezentacja
demo video,film z prezentacją
demo vignette,winieta demo
Demonstration,Prezentacja
deploy,wdrożyć
deployment,wdrożenie
design automation strategy,strategia automatyzacji projektu
Design Basics Curriculum,Program z zakresu podstaw projektowania
design charrette,sesja projektowa
design firm,biuro projektowe
design for assembly,projektowanie pod kątem łatwego montażu
design innovation,innowacje projektowe
design intent,koncepcja projektu
Design Process Review,ocena procesu projektowania
design validation,weryfikacja projektu
design visualization,wizualizacja projektów
designer,projektant
Designers Accord,Designers Accord
desktop app,aplikacja pulpitu
detailer,detalista
detention area,obszar retencyjny
Digital Asset Management,zarządzanie zasobami cyfrowymi
digital entertainment creation,tworzenie cyfrowych materiałów rozrywkowych
digital modeling,modelowanie cyfrowe
digital prototyping,prototypowanie cyfrowe
Digital Prototyping Days,Dni Prototypowania Cyfrowego
digital visual interface,cyfrowy interfejs graficzny
direct partner,partner bezpośredni
Direct Value Added Reseller,sprzedawca DVAR
director of strategic research,dyrektor badań strategicznych
disciplinary action,działanie dyscyplinarne
discussion forum,forum dyskusyjne
discussion group,grupa dyskusyjna
displacement mapping,mapowanie przesunięcia
distributed control system,rozproszony system sterowania
distributed license server,serwer licencji rozproszonych
documentation,dokumentacja
drafter,kreślarz
Dropbox,Dropbox
duct,kanał
DWG Extreme,DWG Extreme
DWGX,DWGX
Eagle,Eagle
earlier version,poprzednia wersja
eBook,e-book
e-book,e-book
eco design,projektowanie ekologiczne
Education reseller,sprzedawca dla instytucji edukacyjnych
Education Version,wersja edukacyjna
educational version,wersja edukacyjna
eLearning,kursy online
e-Learning,kursy online
eLearning Catalog,katalog kursów online
e-Learning Catalog,katalog kursów online
electronic software distribution,dystrybucja w formie elektronicznej
eligibility matrix,zestawienie kryteriów kwalifikacji
embargo,embargo
EMC Tier 5 system,system Tier 5 firmy EMC
end user,użytkownik
end-user,użytkownik
energy efficiency,sprawność energetyczna
energy generation,wytwarzanie energii
energy load,zużycie energii
energy retrofit,modernizacje instalacji energetycznej
energy savings performance contract,umowa o oszczędzaniu energii (ESPC)
energy service company,zakład energetyczny
Energy Star,Energy Star
energy use intensity,intensywność wykorzystania energii
eNewsletter,eNewsletter
engineer,inżynier
engineering data,dane inżynieryjne
Engineering Exploration Workshop,warsztaty z zakresu zgłębiania wiedzy inżynieryjnej
Engineer-to-Order,Engineer-to-Order
Engineer-to-Order Adoption and Change Management Services,usługi przysposobienia i zmiany Engineer-to-Order
Engineer-to-Order Implementation and Integration Services,usługi wdrożenia i integracji Engineer-to-Order
Engineer-to-Order Strategy Services,usługi strategiczne Engineer-to-Order
Enhanced KB,Udoskonalona baza wiedzy
entitlement,Uprawnienie
entitlement certificate,certyfikat uprawnień
environment,środowisko
Environmental Design and Technology Curriculum,Program z zakresu ekologicznych technologii i projektowania
environmental impact statement,oświadczenie o wpływie na środowisko
environmental management system,system zarządzania wpływem na środowisko
ESD,ESD
ethical behavior,etyczne zachowanie
ETO,ETO
event toolkit,zestaw narzędzi do organizowania wydarzeń
Events Lookup,Nadchodzące wydarzenia
Executive Vice President of Sales and Services,wiceprezes wykonawczy działu sprzedaży i usług
explicit control,wyłączna kontrola
Express Service ID,identyfikator usługi ekspresowej
Extended Support Hours,Przedłużone Godziny Wsparcia
Extra Territory Rights,prawa eksterytorialne
fabrication,wytwarzanie
Facebook,Facebook
facilities management,zarządzanie obiektami
factory layout,plan zakładu produkcyjnego
FAQ,Często zadawane pytania
FAQs,Często zadawane pytania
FCS,FCS
Feature Comparison,Porównanie funkcji
feature demonstration,demo funkcji
Feature Demos,Demonstracje funkcji
feature set,zestaw funkcji
Features,Funkcje
Features and Benefits,Właściwości i zalety
Features and Demonstrations,Właściwości i prezentacje
Features and Functions,Cechy i funkcje
Features and Specifications,Właściwości i specyfikacje
fidelity,wierność
field management,zarządzanie w terenie
field marketing,marketing terenowy
file vaulting,magazynowanie pliku
filling plant,zakład napełniania
film & TV,film i TV
"film, games and television","filmy, gry i programy telewizyjne"
financial report,raport finansowy
financing,finansowanie
fire protection,zabezpieczenie przeciwpożarowe
firmware,oprogramowanie układowe
first customer shipment,pierwsza dostawa do klienta
flange,obręcz
Flex token,token Flex
"flexibility, customizable based on need, scalability","elastyczność, możliwość rozszerzenia i dostosowania do potrzeb"
flexible license terms,elastyczne warunki licencji
flexible licensing rights,elastyczne prawa licencyjne
flexible licensing terms,elastyczne warunki licencji
Flickr,Flickr
floating window,okno przestawne
flyout,menu rozwijane
fly-out,menu rozwijane
Follow Autodesk,Obserwuj Autodesk
FoMT,Przyszłość wytwarzania
free student software,bezpłatne oprogramowanie dla uczniów i studentów
Free Trial,bezpłatna wersja testowa
free trial version,bezpłatna wersja testowa
frequently asked questions,często zadawane pytania
front-end engineering design,zewnętrzne projektowanie inżynieryjne
full system commercial,"na pełny system, komercyjna"
functionality matrix,struktura funkcji
fund management,zarządzanie funduszami
fund request,wniosek o fundusze
Fundamentals of Architectural Science Supplement Curriculum,Program uzupełniający z zakresu wstępu do nauk architektonicznych
Gallery,Galeria
GD&T symbol,symbol wymiarowania i tolerancji geometrycznych
generative design,projektowanie generatywne
genuine AutoCAD,oryginalny AutoCAD
geographical information system,system informacji przestrzennej
geometric dimensioning and tolerancing symbol,symbol wymiarowania i tolerancji geometrycznych
Georgia,Gruzja
geospatial,geoprzestrzenny
geotechnical,geotechniczny
Get Current,Wybierz najnowsze wersje
Get more in a suite,Zyskaj więcej w pakiecie
GFP,GFP
GIS,GIS
GIS integration,integracja z systemem GIS
global channel branding program,globalny program marki handlowej
global channel co-branding program,globalny program wspólnej marki handlowej
global field promotion,promocja Global Field Promotion
global product launch,globalne wprowadzenie produktu na rynek
Global Travel Rights,Uprawnienia do użytkowania na całym świecie podczas podróży
Government Affairs Policy,Polityka spraw rządowych
government entity,jednostka administracji publicznej
government official,urzędnik państwowy
graphics processing unit,procesor graficzny
gray-boxing,technika „gray-boxing”
Green Literacy and Architectural Design Curriculum,program nauczania z zakresu ochrony środowiska i projektowania architektonicznego
Growth Funds,fundusze rozwojowe
guardian consent,zgoda opiekunów
guidance,wytyczne
"Guide to Sustainable Design for Architecture, Engineering, and Construction","Wprowadzenie do zrównoważonego projektowania w architekturze, inżynierii i budownictwie"
hard bundle,ustalony pakiet
hardscape,teren twardy
hardware-agnostic shader,mechanizm cieniowania niezależny od platformy sprzętowej
hashtag,hasztag
HDRI,HDRI
head loss,spadek ciśnienia
headshot,zdjęcie twarzy
Heads-up Design,Heads-up Design
health check,kontrola stanu
"heating, ventilation and air conditioning","ogrzewanie, wentylacja i klimatyzacja"
hero image,obraz promocyjny
hero product,kluczowy produkt
high dynamic range imaging,obrazowanie z zastosowaniem szerokiego zakresu dynamicznego
high speed machining,szybka obróbka skrawaniem
high-level shader language,język obsługi cieniowania wysokiego poziomu
high-pressure loss area,obszar utraty wysokiego ciśnienia
hobbing machine,frezarka obwiedniowa
holidays,Święta
home page,strona główna
Home Premium,Home Premium
Home Use Rights,Uprawnienia do użytku domowego
homepage,strona główna
honing machine,gładzarka
horizontal ribbon,wstążka pozioma
Hot Fix,Hot Fix
Hotfix,Hotfix
HSM,HSM
hyperthreading,hiperwątkowość
IC,IC
i-drop,i-drop
IFC,IFC
Image courtesy of,obraz za zgodą
imagery,obrazy
Imagine design create,"Wyobraźnia, projektowanie, tworzenie"
incident,incydent
incremental product enhancement,stopniowe udoskonalenia produktów
independent software vendor,niezależny dostawca oprogramowania
Indie game maker,niezależny wytwórca gier
indirect partner,partner pośredni
indirect value added reseller,sprzedawca pośredni wnoszący wartość dodaną
individual product,indywidualny produkt
indoor air quality,jakość powietrza we wnętrzach
industrial design,projektowanie przemysłowe
Industrial Design and Visualization Specialization,specjalizacja z zakresu projektowania przemysłowego i wizualizacji
industrial designer,projektant przemysłowy
industrial machinery,urządzenia przemysłowe
Industries,branże
Industry News,wiadomości branżowe
Industry Trends,trendy branżowe
infrastructure planning,planowanie infrastruktury
Infrastructure Solutions Division,dział rozwiązań infrastrukturalnych
in-product subscription access,dostęp do subskrypcji związanej z produktem
inquiry,zapytanie
insider trading,wykorzystanie poufnych informacji w transakcjach
Insights,Spostrzeżenia
install guide,Podręcznik instalacji
Installation and Licensing Help,Pomoc dotycząca instalacji i licencjonowania
installation guide,Podręcznik instalacji
installation wizard,kreator instalacji
Instructables,Instructables
instructor guide,przewodnik dla instruktorów
intangible asset,aktywa niematerialne
integrated project delivery,zintegrowana realizacja projektu
intellectual property,własność intelektualna
Interactive Overview,interaktywna prezentacja
interactive PDF,interaktywny PDF
inter-disciplinary check,kontrola interdyscyplinarna
International Organization for Standardization,Międzynarodowa Organizacja Normalizacyjna
Internet,Internet
interoperability,zgodność operacyjna
Inventor Education Curriculum,program nauczania z zakresu oprogramowania Inventor
Investor Relations,relacje z inwestorami
IPD,IPD
item numbering,numerowanie elementów
IVAR,sprzedawca IVAR
Job Search,wyszukiwanie stanowisk
Keep Me Signed In,Nie wylogowuj
Key Benefits,główne zalety
Key Features,Najważniejsze zalety
Key Message,Kluczowy przekaz
key selling point,kluczowa cecha produktu
kicker text,slogan reklamowy
Knowledge Base,Baza wiedzy
Knowledge Network,Knowledge Network
KPI,wskaźnik KPI
label,etykieta
land recycling,ponowne wykorzystanie zasobów ziemskich
landing page,strona docelowa
language exchange,zmiana języka
Late Attach,opóźnione dołączenie
late processing fee,opłata za opóźnione odnowienie
late renewal,odnowienie po upływie terminu
latest versions/releases,najnowsze wersje
launch event,wydarzenie związane z wprowadzeniem produktu na rynek
law enforcement,organy ścigania
Leadership in Energy and Environmental Design Green Building Rating System,Leadership in Energy and Environmental Design Green Building Rating System
lean construction,ekonomiczna konstrukcja
Learning Materials,Materiały szkoleniowe
LEED,LEED
Legal Notice,Informacje prawne
Legal Notices & Trademarks,Uwagi prawne i znaki towarowe
Less is more,Mniej znaczy więcej
liability,odpowiedzialność
license agreement,umowa licencyjna
license borrowing,wypożyczanie licencji
license compliance,zgodność licencji
license management tool,narzędzie do zarządzania licencjami
License Transfer utility,narzędzie transferu licencji
life cycle assessment,ocena cyklu użytkowania
lifecycle assessment,ocena cyklu użytkowania
limited time offer,oferta ograniczona czasowo
linearity,liniowość
Local Business Hours,Lokalne Godziny Pracy
local coordinates,współrzędne lokalne
logo,logo
logotype,logotyp
mail-in rebate,promocja z rabatem
maintenance plan,plan obsługi
maintenance plan contract,umowa na plan obsługi
maintenance plan customer,nabywca planu obsługi
major account,Major Account
major account discount,upust dla kluczowych klientów
maker,wytwórca
Makers & indie designers,wytwórcy i niezależni projektanci
manual renewal,ręczne odnowienie
manufacturer retail price,cena detaliczna producenta
manufacturer suggested retail price,cena detaliczna sugerowana przez producenta
manufacturing,produkcja
Manufacturing Solutions Division,dział rozwiązań marketingowych
manufacturing supply chain,łańcuch dostaw w branży produkcyjnej
market development fund,fundusz rozwoju rynku
Marketing Development Fund,fundusz rozwoju marketingu
Marketing Director,dyrektor marketingu
marketing qualified lead,program Marketing Qualified Lead
mass customization,dostosowanie masy
master services agreement,główna umowa o usługach
Material Library,Biblioteka materiałów
MDF,MDF
measuring tool,narzędzie pomiarowe
mechanical engineering,inżynieria mechaniczna
Media & Entertainment,media i rozrywka
Media & Entertainment Collection,Media & Entertainment Collection
Media & Entertainment Training Videos,Filmy szkoleniowe z dziedziny mediów i rozrywki
Media Relations,relacje z mediami
MEP engineer,inżynier instalacji
Mobile Site,witryna na urządzenia mobilne
modular design,projektowanie modułowe
multidiscipline coordination,Koordynacja wielobranżowa
multi-seat license,licencja wielostanowiskowa
multi-seat stand-alone license,pojedyncza licencja wielostanowiskowa
multi-user,dla wielu użytkowników
multi-user access,dostęp dla wielu użytkowników
multi-user license,licencja dla wielu użytkowników
multi-year,wieloletnia
multi-year subscription contract,wieloletnia umowa subskrypcyjna
My Account,Moje konto
My First Plug-In,Moja pierwsza wtyczka
My Insights,Moje spostrzeżenia
My Products,Moje produkty
My Profile,Mój profil
named account,nazwany klient
named caller,wyznaczony zgłaszający
named user,nazwany użytkownik
NAS,NAS
navigation toolbar,pasek narzędzi nawigacji
NC programming,programowanie NC
Net Promoter Score,wskaźnik Net Promoter Score
network license,licencja sieciowa
