source,target
Autodesk Consulting Specialization Program,программа специализации Autodesk по консалтингу
Autodesk Content Service,Autodesk Content Service
Autodesk Content Syndication Service,служба Autodesk Content Syndication
Autodesk Customer Engagement Program,программа Autodesk по вовлечению клиентов
Autodesk Customer Experience Team,Исследовательская группа Autodesk
Autodesk Customer Involvement Program,Программа вовлечения пользователей Autodesk
Autodesk Customer Satisfaction Program,Программа исследования удовлетворенности клиентов Autodesk
Autodesk Customer Service representative,представитель отдела по обслуживанию клиентов Autodesk
Autodesk Customer Support,служба поддержки клиентов Autodesk
Autodesk data management tools,инструменты Autodesk для управления данными
Autodesk Design Academy,Autodesk Design Academy
Autodesk Design and Creation Suites,Autodesk Design Suite и Creation Suite
Autodesk Design for Industry,Autodesk Design for Industry
Autodesk Design Package,Autodesk Design Package
Autodesk DevDays Conference,конференция Autodesk DevDays
Autodesk Developer Network,Autodesk Developer Network
Autodesk Developer Network Open,Autodesk Developer Network Open
Autodesk Digital Entertainment Creation solution,решения Autodesk для создания виртуальной реальности
Autodesk Digital Magazine,электронный журнал Autodesk
Autodesk Digital Prototyping Forum,форум по технологии электронного моделирования изделий Autodesk
Autodesk Digital Prototyping solution,технология электронного моделирования изделий Autodesk
Autodesk Digital STEAM Workshop,Autodesk Digital STEAM Workshop
Autodesk Distributor Agreement,дистрибьюторское соглашение Autodesk
Autodesk Education,Autodesk Education
Autodesk Education Community,Autodesk Education Community
Autodesk Education Curriculum,Учебный курс Autodesk
Autodesk Education Suite for Architecture & Engineering,Autodesk Education Suite for Architecture & Engineering
Autodesk Education Suite for Civil & Structural Engineering,Autodesk Education Suite for Civil & Structural Engineering
Autodesk Education Suite for Industrial Design,Autodesk Education Suite for Industrial Design
Autodesk Education Suite for Mechanical Engineering,Autodesk Education Suite for Mechanical Engineering
Autodesk Employee Purchase Program,программа Autodesk для сотрудников
Autodesk Engineer-to-Order Services,решения Autodesk по разработке изделий на заказ
Autodesk flex token,маркер Flex Autodesk
Autodesk FLUX Design Competition,конкурс дизайнеров Autodesk FLUX
Autodesk forum,Форум Autodesk
Autodesk Gallery,Галерея Autodesk
Autodesk Gold partner,Партнер Autodesk со статусом Gold
Autodesk ID,учетная запись Autodesk
Autodesk iiko Experience,Autodesk iiko Experience
Autodesk in the News,Autodesk в центре внимания
Autodesk Industry Careers Framework for Games and Animation,курс Autodesk по карьерной системе в отрасли анимации и разработки игр
Autodesk Infrastructure Solutions,решения Autodesk для проектирования объектов инфраструктуры
Autodesk Inside Sales Team,внутренний отдел продаж Autodesk
Autodesk Installation Help,Справка Autodesk по установке
Autodesk Knowledge Network,Autodesk Knowledge Network
Autodesk Labs,Autodesk Labs
Autodesk LaunchPad,стартовая панель Autodesk
Autodesk Learning and Education,Учебные программы Autodesk
Autodesk Learning Central,Autodesk Learning Central
Autodesk Legacy Program,Autodesk Legacy Program
Autodesk License Compliance Team,специалисты Autodesk по обеспечению лицензионного соответствия
Autodesk License Manager,Autodesk License Manager
Autodesk Live,Autodesk Live
Autodesk Live Chat,онлайн-чат Autodesk
Autodesk Manufacturing Team,производственный отдел Autodesk
Autodesk MasterClasses,Мастер-классы Autodesk
Autodesk Network License Manager,Autodesk Network License Manager
Autodesk Official Training Courseware,Официальная обучающая система Autodesk
Autodesk Official Training Guides,Официальные учебные материалы Autodesk
Autodesk Online Store,Интернет-магазин Autodesk
Autodesk Online Testing Service,веб-служба тестирования Autodesk
Autodesk Panorama,Autodesk Panorama
Autodesk Partner Manager,менеджер Autodesk по работе с партнерами
Autodesk Partner Marketing Platform,платформа Autodesk для маркетинга в партнерской сети
Autodesk Partner Portal,Autodesk Partner Portal
Autodesk Partner Program,Партнерская программа Autodesk
Autodesk Partner Specializations,Специализации партнеров Autodesk
Autodesk Per-Incident Support,разовая техническая поддержка Autodesk
Autodesk Platinum partner,Партнер Autodesk со статусом Platinum
Autodesk Portfolio,портфель продуктов Autodesk
Autodesk Preferred Industry Partner,привилегированный партнер Autodesk
Autodesk Premier Solutions Provider,премьер-партнер Autodesk
Autodesk Privacy Statement,Заявление о конфиденциальности Autodesk
Autodesk Professional Excellence,профессиональное мастерство Autodesk
Autodesk Renovation and Retrofit Playbook,руководство Autodesk по реконструкции и модернизации
Autodesk Retirement Program,программа снятия продукта Autodesk с поддержки
Autodesk Route 66 Professional Skills Training,программа повышения квалификации Autodesk Route 66
Autodesk Sales Development Fund,программа Фонда развития продаж Autodesk
Autodesk sales representative,специалист Autodesk по продажам
Autodesk Services and Support,Услуги и поддержка Autodesk
Autodesk Services Marketplace,Autodesk Services Marketplace
Autodesk Shape Manager,Autodesk Shape Manager
Autodesk Sign In Help,Справка Autodesk по входу в систему
Autodesk Silver partner,Партнер Autodesk со статусом Silver
Autodesk software,программное обеспечение Autodesk
Autodesk software license,лицензия на программное обеспечение Autodesk
Autodesk solution for Digital Prototyping,"решение Autodesk, использующее технологию электронного моделирования изделий"
Autodesk Store,Интернет-магазин Autodesk
Autodesk Streamline,Autodesk Streamline
Autodesk suite,программный комплекс Autodesk
Autodesk support agent,специалист технической поддержки Autodesk
Autodesk Sustainable Design Center,Центр экологичного проектирования Autodesk
Autodesk Training Center,учебный центр Autodesk
Autodesk Trust Center,Autodesk Trust Center
Autodesk University,Autodesk University
Autodesk University Virtual,Autodesk University Virtual
Autodesk Upgrade and Retirement Program,программа Autodesk по переходу с устаревших версий
Autodesk User Group International,Autodesk User Group International
Autodesk Value Added Reseller,Авторизованный партнер Autodesk
Autodesk Value Added Reseller Agreement,договор с авторизованным партнером Autodesk
Autodesk Virtual Classroom Training,виртуальный курс Autodesk
auto-fulfilment,автоматическое заполнение
automotive component design,автомобильное проектирование
automotive supply chain,система поставок для автомобилестроения
auto-renewal,автоматическое продление
Available languages,доступные языки
AVAR,AVAR
Backburner,Backburner
Baseline Features,базовые возможности
basic tooltip,основная подсказка
Be BIM Ready,Будьте готовы к BIM
benchmark report,отчет по оценке производительности
Benefit Guide,руководство по преимуществам
best practice,практические советы
Better by Design,Технологии для инноваций
BIM,BIM
BIM Adoption and Change Management services,услуги для внедрения технологии BIM и управления изменениями
BIM Enterprise Execution Plan,корпоративный план исполнения BIM
BIM for Structural Engineering Curriculum,Учебный курс по Autodesk BIM для проектирования конструкций
BIM Implementation and Integration Services,услуги по внедрению и интеграции технологии BIM
BIM Knowledge Package,ознакомительные материалы по технологии BIM
BIM Standards and Processes services,услуги по процессам и стандартам технологии BIM
BIM Strategy services,услуги по определению стратегии применения технологии BIM
biomimicry,биомиметика
bioplastics,биопластик
bioswale,биодренаж
blobby effect,эффект бесформенных тел
blog,блог
BlueSnap,BlueSnap
boilerplate,шаблон
box shot,изображение упаковки
boxed shipment,доставка на физическом носителе
boxshot,изображение упаковки
BPT,BPT
Brainshark,Brainshark
brandable static and flash banner,статический и флэш-баннер
brick soldier course,"ряд кирпичей, поставленных на торец"
brightness,яркость
b-roll,вспомогательный отснятый материал
brownfield,вторичная застройка
building component,компонент здания
building equipment,cтроительное оборудование
Building Industry Strategy & Relations,стратегия и отношения в строительной отрасли
building product,оборудование для зданий
building products manufacturer,производитель строительных изделий
Business Development,Развитие бизнеса
business ethics,деловая этика
business plan,бизнес-план
Business Planning Tool,Система бизнес-планирования
business process,бизнес-процесс
business purpose,коммерческая цель
business record,деловая запись
business relationship,деловые взаимоотношения
Business Trends,тенденции бизнеса
CAD,САПР
calculator,калькулятор
Call to Action,Задача
callout,выноска
call-out,выноска
CAM,АСУП
camera animation,анимация камеры
caption,подпись
carbon emission analysis,расчет выбросов углекислого газа
Careers,Вакансии
cascade,отображать каскадом
case ID,идентификатор заявки
CDF,CDF
CER,CER
certification exam,сертификационный экзамен
Certification Team,специалисты по сертификации
Certified Associate,сертифицированный партнер
certified hardware,сертифицированное оборудование
channel development,развитие партнерской сети
Channel Development Fund,Фонд развития партнерской сети
Channel Incentive program,программа поощрения партнеров
Channel Management,работа с партнерами
channel partner,авторизованный партнер
character designer,разработчик персонажей
Character Generator,Character Generator
cheat sheet,памятка
cheatsheet,памятка
Chief Education Officer,руководитель образовательных программ
chief executive officer,главный исполнительный директор
chief financial officer,финансовый директор
chief legal officer,генеральный юрисконсульт компании
Chief Technical Officer,главный технический директор
cinematic-quality,профессиональное качество
CIP,CIP
Civil Engineering Curriculum,Учебный курс по проектированию объектов инфраструктуры
clean tech,Clean Tech
clean technology innovator,"компания, применяющая чистые технологии"
Client Relations Team,команда по связям с клиентами
clip plane,секущая плоскость
clipping boundary,контур подрезки
closed end,торцевой виток
cloud credits,облачные единицы
cloud services,облачные службы
cloud unit,облачная единица
co-branding,кобрендинг
Co-branding Assets & Templates,ресурсы и шаблоны для совместного брендинга
codec,кодек
coefficient of performance,коэффициент полезного действия
Collaboration and Data Management Implementation Services,решения по реализации совместной работы и управления данными
Collaboration and Data Management Strategy Services,услуги по определению стратегии совместной работы и управления данными
collaborative project management,совместное управление проектом
commercial license,коммерческая лицензия
Commercial New,Commercial New
Communication Center,Коммуникационный центр
communication hub,узел связи
Community Relations,Связи с общественностью
companion product,сопутствующий продукт
compass,компас
compatibility chart,таблица совместимости
compatibility matrix,таблица совместимости
Competitive Intelligence,Информация о конкурентах
complaint,жалоба
compliance,соответствие установленным правилам
comprehensive exam guide,комплексное руководство по сдаче экзамена
computer aided design,система автоматизированного проектирования
computer aided engineering,автоматизированное конструирование
computer aided manufacturing,автоматизированная система управления производством
computer-aided design,система автоматизированного проектирования
computer-aided engineering,автоматизированное конструирование
computer-aided manufacturing,автоматизированная система управления производством
concave,вогнутый
concept sketch,концептуальный эскиз
Conceptual Design Curriculum,Учебный курс по концептуальному проектированию
confidentiality,конфиденциальность
conflict of interest,конфликт интересов
construction documentation,проектная документация
construction management,управление строительством
construction manager,руководитель строительных работ
construction professional,строитель
consultant,консультант
consulting service order licensing implementation,реализация лицензирования на основе заказа консалтинговых услуг
consulting system integrator partner,партнерская программа для системных интеграторов в области консалтинга
consumer product,потребительские товары
consumer product manufacturer,производитель потребительских товаров
contact ID,идентификатор контактного лица
Contact Us,Связаться с нами
content source,источник содержимого
contextual tab,контекстная вкладка
continuing education credit,баллы по программе непрерывного образования
Contract Administration,Управление договорами
Contract Administrator,администратор договора
Contract Manager,Ответственный за подписку
contractor,подрядчик
controller cap,джойстик
Co-Op Funds,фонды сотрудничества
coordinate space,координатное пространство
copy block,маркетинговый текст
copy deck,шаблон
counterfeit,контрафактный
Country Marketing Manager,региональный менеджер по маркетингу
Country Sales Manager,Региональный менеджер
coverage report,отчет о подписке
CPM,CPM
CRM,CRM
crossgrade,кросс-обновление
cross-grade,кросс-обновление
CSI,CSI
CTA,CTA
cuboid,кубоид
Curricula,учебные курсы
Customer Care,служба поддержки клиентов
Customer Gallery,галерея работ клиентов
Customer Involvement Program,программа вовлечения пользователей
customer relationship management,управление взаимоотношениями с клиентами
Customer Reviews,Отзывы пользователей
Customer Showcase,работы пользователей
Customer Success Stories,Опыт успешного применения
customer with a maintenance plan,"клиент, оформивший подписку к бессрочной лицензии"
CVC,код CVC
DAM,DAM
data acquisition,сбор данных
data portability,переносимость данных
data protection,защита данных
data silo,разрозненность данных
DCS,DCS
Dear Customer,Уважаемый клиент
decision support tool,система поддержки принятия решений
defense,обеспечение безопасности
deliverable,компонент поставки
demand generation,формирование спроса
demo,демонстрация
demo video,деморолик
demo vignette,краткая демонстрация
Demonstration,Демонстрация
deploy,разворачивать
deployment,развертывание
design automation strategy,стратегия автоматизации проектирования
Design Basics Curriculum,учебный курс по основам проектирования
design charrette,комплексное обсуждение
design firm,проектная организация
design for assembly,проектирование с учетом пригодности для массовой сборки
design innovation,инновационное проектирование
design intent,проектный замысел
Design Process Review,Обследование проектной организации
design validation,проверка проекта
design visualization,визуализация проекта
Designers Accord,Designers Accord
desktop app,классическое приложение
detailer,деталировщик
detention area,зона аккумуляции
development partner,партнер-разработчик
Digital Asset Management,управление цифровыми ресурсами
digital entertainment creation,создание виртуальной реальности
digital modeling,цифровое моделирование
digital prototyping,технология электронного моделирования изделий
Digital Prototyping Days,Дни электронного моделирования изделий
digital visual interface,цифровой видеоинтерфейс
direct partner,прямой партнер
Direct Value Added Reseller,Прямой авторизованный партнер
director of strategic research,руководитель стратегических исследований
disciplinary action,дисциплинарная мера
discounted price,цена со скидкой
discounted pricing,льготная цена
discussion forum,форум
discussion group,Форум
displacement mapping,карта смещения
distributed control system,система распределенного управления
distributed license server,несколько серверов лицензий
documentation,Документация
DPR,DPR
draft mode,черновой режим
drafter,техник
Dropbox,Dropbox
duct,воздуховод
DVAR,DVAR
DVI,DVI
DWG Extreme,DWG Extreme
DWGX,DWGX
Eagle,Eagle
earlier version,более ранняя версия
eBook,электронный учебник
e-book,электронный учебник
eco design,экологичное проектирование
EDT,EDT
Education reseller,авторизованный партнер образовательных продуктов
Education Version,версия для учебных заведений
educational version,версия для учебных заведений
eLearning,дистанционное обучение
e-Learning,дистанционное обучение
eLearning Catalog,каталог учебных курсов
e-Learning Catalog,каталог учебных курсов
electronic software distribution,формат электронной загрузки
eligibility matrix,матрица критериев соответствия
embargo,эмбарго
EMC Tier 5 system,система EMC Tier 5
EMS,EMS
end user,конечный пользователь
end-user,конечный пользователь
energy efficiency,энергоэффективность
energy generation,выработка электроэнергии
energy load,энергетическая нагрузка
energy retrofit,реконструкция системы энергоснабжения
energy savings performance contract,договор по экономии энергии
Energy Star,Energy Star
energy use intensity,интенсивность использования энергии
eNewsletter,информационный бюллетень
engineer,инженер
engineering data,проектные данные
Engineering Exploration Workshop,Engineering Exploration Workshop
Engineer-to-Order,разработка на заказ
Engineer-to-Order Adoption and Change Management Services,решения для разработки изделий на заказ и управления изменениями
Engineer-to-Order Implementation and Integration Services,услуги по внедрению и интеграции решения для разработки изделий на заказ
Engineer-to-Order Strategy Services,услуги по определению стратегии внедрения решения для разработки продуктов на заказ
Enhanced KB,расширенная база знаний
entitlement,предоставляемое право
entitlement certificate,правоустанавливающее свидетельство
environment,среда
Environmental Design and Technology Curriculum,Учебный курс Environmental Design and Technology
environmental impact statement,заключение о воздействии на окружающую среду
environmental management system,система управления состоянием окружающей среды
ESCO,ЭСК
ESD,ESD
ethical behavior,этичное поведение
ETO,ETO
Event Publisher,Event Publisher
event toolkit,набор инструментов для проведения мероприятия
Events Lookup,Поиск мероприятий
Executive Vice President of Sales and Services,вице-президент по продажам и услугам
explicit control,точное управление
Explore Features,Узнать о возможностях
Express Service ID,идентификатор экспресс-обслуживания
Extended Support Hours,Расширенное время поддержки
Extra Territory Rights,экстерриториальное право
fabrication,изготовление
Facebook,Facebook
facilities management,управление оборудованием
factory layout,компоновка оборудования
FBIK,FBIK
FCS,FCS
Feature Comparison,Сравнение возможностей
feature demonstration,демонстрация возможностей
Feature Demos,Демонстрация возможностей
feature set,набор функций
Features,Возможности
Features and Benefits,Возможности и преимущества
Features and Demonstrations,Возможности и демонстрации
Features and Functions,возможности и функции
FEED,FEED
fidelity,четкость
field management,управление строительными работами
field marketing,Отраслевой маркетинг
file vaulting,хранение файлов
filling plant,разливочный завод
film & TV,кино и телевидение
"film, games and television","фильмы, компьютерные игры и телепрограммы"
financial report,финансовый отчет
financing,финансирование
fire protection,противопожарная защита
firmware,встроенное ПО
flange,кромка
Flex token,маркер Flex
"flexibility, customizable based on need, scalability","гибкость, настройка в соответствии с потребностями, масштабируемость"
flexible control,гибкое управление
flexible license terms,гибкие условия лицензирования
flexible licensing rights,гибкие лицензионные права
flexible licensing terms,гибкие условия лицензирования
Flickr,Flickr
floating window,плавающее окно
flyout,всплывающее меню
fly-out,всплывающее меню
Follow Autodesk,Autodesk в социальных сетях
FoMT,FoMT
free student software,бесплатное ПО для учащихся
Free Trial,Бесплатная пробная версия
free trial version,бесплатная демоверсия
front-end engineering design,подготовка предпроектной документации
full system commercial,полная коммерческая
functionality matrix,таблица возможностей
fund management,управление фондом
fund request,заявка на средства из фонда
Fundamentals of Architectural Science Supplement Curriculum,дополнительный учебный курс по основам архитектуры
gallery,галерея
GD&T symbol,обозначение допусков формы и расположения
generative design,генеративное проектирование
genuine AutoCAD,оригинальное программное обеспечение AutoCAD
geographical information system,географическая информационная система
geometric dimensioning and tolerancing symbol,обозначение допусков формы и расположения
Georgia,Грузия
geospatial,геопространственный
geotechnical,геотехнический
GEP,GEP
Get Current,Get Current
Get more in a suite,Получить еще больше возможностей в программном комплексе
GF,GF
GIS,ГИС
GIS integration,интеграция ГИС
global channel branding program,глобальная программа брендинга для партнеров
global channel co-branding program,глобальная программа совместного брендинга для партнеров
global field promotion,глобальная отраслевая рекламная акция
global product launch,глобальный запуск продукта
Global Travel Rights,права на использование за рубежом
Google Play,Google Play
Government Affairs Policy,Политика взаимодействия с государственными структурами
government entity,государственное предприятие
government official,государственный служащий
GPU,GPU
graphics processing unit,графический процессор
gray-boxing,метод «серого ящика»
greater access,pасширенный доступ
Green Literacy and Architectural Design Curriculum,Учебный курс Green Literacy and Architectural Design (GLAD)
guardian consent,согласие опекуна
guidance,pекомендации
"Guide to Sustainable Design for Architecture, Engineering, and Construction",Руководство по экологически рациональному проектированию для архитектуры и строительства промышленных и гражданских объектов
hard bundle,комплект
hardscape,искусственный ландшафт
hardware-agnostic shader,независимый от аппаратного обеспечения шейдер
hashtag,хэш-тег
HDMI cable,кабель HDMI
HDRI,HDRI
head loss,потеря напора
headshot,снимок головы
Heads-up Design,Heads-up Design
health check,проверка работоспособности
"heating, ventilation and air conditioning","отопление, вентиляция и кондиционирование воздуха"
hero image,главный баннер
hero product,флагманский продукт
high dynamic range imaging,визуализация с широким динамическим диапазоном
high speed machining,высокоскоростная обработка
high-level shader language,язык высокого уровня для программирования шейдеров
high-pressure loss area,зона потери высокого давления
HLSL,HLSL
hobbing machine,зубофрезерный станок
holidays,Праздничные дни
home page,главная страница
Home Premium,Домашняя расширенная
Home Use,Домашнее использование
Home Use Rights,права на домашнее использование
homepage,Главная страница
honing machine,хонинговальный станок
horizontal ribbon,горизонтальная лента
Hot Fix,Hot Fix
Hotfix,Hotfix
HSM,HSM
hyperthreading,гиперпотоковость
IAQ,IAQ
IC,IC
i-drop,i-drop
IFC,IFC
Image courtesy of,Изображение предоставлено
imagery,изображения
Imagine design create,"Воображение, проектирование, творчество"
incident,Инцидент
incremental product enhancement,регулярное получение обновлений
independent software vendor,независимый поставщик программного обеспечения
Indie game maker,независимый разработчик игр
indirect partner,непрямой партнер
indirect value added reseller,Непрямой авторизованный партнер
individual product,отдельный продукт
indoor air quality,качество воздуха внутри помещения
industrial design,промышленный дизайн
Industrial Design and Visualization Specialization,специализация по промышленному проектированию и визуализации
industrial designer,промышленный дизайнер
industrial machinery,промышленное оборудование
Industries,отрасли
Industry News,отраслевые новости
Industry Trends,Отраслевые тенденции
InfoCenter,Инфоцентр
infrastructure planning,планирование инфраструктуры
Infrastructure Solutions Division,решения для проектирования объектов инфраструктуры
in-product subscription access,доступ к ресурсам подписки из продукта
inquiry,запрос
insider trading,инсайдерская торговля
install guide,Руководство по установке
Install Now Help,Справка по Install Now
Installation and Licensing Help,Справка по установке и лицензированию
installation guide,Руководство по установке
Installation Help,Справка по установке
installation wizard,Мастер установки
installer,установщик
Instructables,Instructables
instructor guide,руководство для инструктора
intangible asset,нематериальный актив
integrated project delivery,интегрированная реализация проекта
intellectual property,интеллектуальная собственность
Interactive Overview,интерактивный обзор
interactive PDF,интерактивный файл PDF
inter-disciplinary check,междисциплинарная проверка
International Organization for Standardization,Международная организация по стандартизации
Internet,интернет
interoperability,взаимодействие
Inventor Education Curriculum,Учебный курс по Autodesk Inventor
Investor Relations,Отношения с инвесторами
IPD,IPD
iPDF,iPDF
ISD,ISD
ISV,ISV
item numbering,нумерация элементов
IVAR,IVAR
Job Search,Поиск работы
Keep Me Signed In,Запомнить меня
Key Benefits,ключевые преимущества
Key Features,Ключевые возможности
Key Message,Ключевое сообщение
key performance indicator,ключевой показатель эффективности
key selling point,ключевые положения продаж
kicker text,кикер
Knowledge Base,База знаний
Knowledge Network,Knowledge Network
KPI,KPI
label,метка
land recycling,повторное использование земель
landing page,целевая страница
language exchange,Language Exchange
Late Attach,отложенное присоединение
late processing fee,платеж за отложенное оформление
late renewal,отложенное продление
latest versions/releases,последние версии/выпуски
launch event,мероприятие по запуску
law enforcement,правоохранительные органы
LCA,LCA
Leadership in Energy and Environmental Design Green Building Rating System,система сертификации зданий на экологическую рациональность
lean construction,рациональное строительство
Learning Materials,Обучающие материалы
LEED,LEED
Legal Notice,Уведомление об авторских правах
liability,обязательства
license agreement,лицензионный договор
license borrowing,заимствование лицензии
license compliance,Программа лицензионного соответствия
license management tool,средство управления лицензиями
License Transfer utility,Утилита перемещения лицензий
life cycle assessment,оценка жизненного цикла
lifecycle assessment,оценка жизненного цикла
limited time offer,ограниченное по времени предложение
linearity,линейность
Local Business Hours,Местное рабочее время
local coordinates,локальные координаты
logo,логотип
logotype,логотип
M&E,M&E
mail-in rebate,Частичное возмещение расходов
maintenance plan,подписка к бессрочной лицензии
maintenance plan contract,договор подписки к бессрочной лицензии
maintenance plan customer,клиент с подпиской к бессрочной лицензии
Maintenance to Subscription Eligibility List,"Список продуктов, разрешенных для перевода с подписки к бессрочным лицензиям на подписку Autodesk"
major account,ключевой клиент
major account discount,скидка для крупных клиентов
maker,творец
Makers & indie designers,творцы и независимые дизайнеры
manual renewal,продление вручную
manufacturer retail price,Рекомендованная производителем розничная цена
manufacturer suggested retail price,рекомендованная розничная цена производителя
manufacturing,промышленное производство
Manufacturing Solutions Division,решения для промышленного производства (MSD)
manufacturing supply chain,система поставок в промышленном производстве
market development fund,Фонд развития маркетинга
marketing,маркетинг
Marketing Development Fund,фонд развития маркетинга
Marketing Director,коммерческий директор
marketing qualified lead,квалифицированный маркетинговый лид
mass customization,массовая индивидуализация
master services agreement,основное соглашение о предоставлении услуг
Material Library,библиотека материалов
MDF,MDF
measuring tool,инструмент измерения
mechanical engineering,машиностроение
Media & Entertainment,анимация и графика
Media & Entertainment Collection,Media & Entertainment Collection
Media & Entertainment Training Videos,учебные видеоролики по анимации и графике
Media Relations,взаимодействие со СМИ
MEP engineer,проектировщик инженерных систем
MIR,MIR
mobile app,мобильное приложение
Mobile Site,сайт для мобильных устройств
modular design,модульное проектирование
Move to Subscription offer,предложение по переходу на подписку
MQL,MQL
MSA,MSA
MSRP,MSRP
MUI,MUI
multidiscipline coordination,координация различных дисциплин
multi-seat license,лицензия на несколько рабочих мест
multi-seat stand-alone license,лицензия на несколько рабочих мест с одним серийным номером
multi-user,многопользовательская лицензия
multi-user access,многопользовательский доступ
multi-user license,многопользовательская лицензия
multi-year,многолетний
multi-year subscription contract,многолетний договор подписки
My Account,Моя учетная запись
My First Plug-In,My First Plug-In
My Insights,Моя аналитика
My Products,Мои продукты
My Profile,Мой профиль
named account,именованная учетная запись
named caller,Назначенный абонент
named user,именованный пользователь
NAS,NAS
navigation toolbar,панель навигации
NDA,NDA
Net Promoter Score,Индекс потребительской лояльности
network license,сетевая лицензия
Network License Manager,Network License Manager
New Product Introduction,внедрение новых продуктов
Newsroom,Пресс-центр
NFR,NFR
NLM,NLM
non-current customer,клиент с лицензией на устаревшую версию
non-current license,лицензия на устаревшую версию
non-current user,пользователь с лицензией на устаревшую версию
non-disclosure agreement,соглашение о неразглашении
notice,уведомление
NPI,NPI
NPS,NPS
object enabler,адаптер объектов
object rollover tooltip,подсказки-ролловеры
Objection Handling Guide,рекомендации по работе с возражениями клиентов
oil & gas industry,нефтегазовая отрасль
One Team 360,One Team 360
One Team Conference,One Team Conference
one-to-one support,индивидуальная поддержка
opportunity management,Управление сделками
order confirmation email message,сообщение о подтверждении заказа
ordinate,ординатный
organic form,органическая форма
orientation,ориентация
OTC,OTC
outage management system,система управления аварийными отключениями
out-of-process,внепроцессный
