source,target
Designers Accord,Designers Accord
detailer,detaljtegnere
digital entertainment creation,digital underholdning
digital modeling,digital modellering
digital prototyping,digital prototyping
Digital Prototyping Days,Digital Prototyping Days
direct partner,direkte partner
discussion forum,diskusjonsforum
discussion group,diskusjonsgruppe
distributed license server,distribuert lisensserver
drafter,tegner
duct,kanal
DVI,DVI
DWG Extreme,DWG Extreme
DWGX,DWGX
Eagle,Eagle
eBook,e-bok
e-book,e-bok
education reseller,utdanningsforhandler
education version,undervisningsversjon
educational version,undervisningsversjon
eLearning,e-læring
e-Learning,e-læring
eLearning Catalog,e-læringskatalog
e-Learning Catalog,e-læringskatalog
eligibility matrix,oppgraderingstabell
end user,sluttbruker
end-user,sluttbruker
energy efficiency,energieffektivitet
energy retrofit,energimodernisering
energy service company,energitjenestebedrift
ESCO,ESCO
extra territory rights,rettigheter til bruk utenom eget land
fabrication,tilvirkning
FAQ,Vanlige spørsmål
FAQs,Vanlige spørsmål
feature set,funksjonssett
features,funksjoner
features and specifications,funksjoner og spesifikasjoner
"film, games and television","film, spill og TV"
fire protection,brannvern
flexible license terms,fleksible lisensbetingelser
flexible licensing terms,fleksible lisensbetingelser
floating window,flytende vindu
free trial,gratis prøveversjon
functionality matrix,funksjonsmatrise
geospatial,lokasjonsdata
GFP,GFP
GIS integration,GIS-integrering
Global Travel Rights,globale reiserettigheter
"Guide to Sustainable Design for Architecture, Engineering, and Construction",Guide til bærekraftig design for AEC
home page,startside
home use,hjemmebruk
home use rights,rettigheter til hjemmebruk
homepage,startside
horizontal ribbon,horisontalt bånd
Hot Fix,Hot Fix
Hotfix,Hotfix
IC,IC
i-drop,i-drop
IFC,IFC
imagery,bildedata
incremental product enhancement,fortløpende produktforbedringer
indirect value added reseller,indirekte forhandler
industrial design,industridesign
industrial machinery,industrimaskiner
industries,bransjer
industry news,bransjenyheter
InfoCenter,InfoCenter
infrastructure planning,planlegging av infrastruktur
installation wizard,installasjonsveiviser
Instructables,Instructables
integrated project delivery,integrert prosjektleveranse
interactive overview,interaktiv oversikt
interactive PDF,interaktiv PDF
interoperability,interoperabilitet
IPD,IPD
iPDF,iPDF
key features,nøkkelfunksjoner
key message,hovedbudskap
knowledge base,kunnskapsbase
landing page,målside
late renewal,forsinket avtalefornyelse
latest versions/releases,nyeste versjoner/utgivelser
learning materials,læringsmateriell
LEED,LEED
legal notices & trademarks,informasjon om opphavsrett og varemerker
license agreement,lisensavtale
license compliance,lisensoverholdelse
license management tool,lisenshåndteringsverktøy
limited time offer,tidsbegrenset tilbud
M&E,M&E
maintenance plan,vedlikeholdsavtale
maintenance plan contract,kontrakt for vedlikeholdsavtaler
maintenance plan customer,kunde med vedlikeholdsavtale
major account discount,storkunderabatt
manufacturer retail price,veiledende utsalgspris
manufacturing,produksjon
marketing,markedsføring
marketing director,markedsdirektør
material library,materialbibliotek
mechanical engineering,maskinteknikk
media & entertainment,media og underholdning
Media & Entertainment Collection,Media & Entertainment Collection
MIR,MIR
MUI,Flerspråklig grensesnitt
multi-seat license,flerbrukerlisens
multi-seat stand-alone license,frittstående flerbrukerlisens
multi-user,flerbruker
multi-user access,flerbrukertilgang
multi-user license,flerbrukerlisens
multi-year,flerårig
multi-year subscription contract,flerårig abonnementsavtale
NAS,NAS
navigation toolbar,navigeringsverktøylinje
NC programming,NC-programmering
newsroom,presserom
NLM,NLM
oil & gas,olje og gass
One Team 360,One Team 360
organic form,organisk form
overview brochure,oversiktsbrosjyre
overview video,presentasjonsvideo
panel arrow,panelpil
Partner Center,Partner Center
partner event,partnerarrangementer
partner products and services,partnerprodukter og -tjenester
performance recommendations,anbefalinger for ytelse
PLM,PLM
plug-in,tilleggsmodul
podcast,podcast
precast component,forhåndsstøpte komponenter
Preferred Plus Plan,Ekstra pluss-pakke
pre-release trial,forhåndsversjon
press release,pressemeldinger
previous version eligible product list,liste over produkter som er kvalifisert for rettigheter til tidligere versjoner
previous version rights,rettigheter til tidligere versjoner
previous versions,tidligere versjoner
privacy statement,personvernerklæring
process management,prosesstyring
process manufacturing,prosessindustri
procurement,innkjøp
product brochure,produktbrosjyre
product center,produktsenter
product description,produktbeskrivelse
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
product details,produktdetaljer
product development,produktutvikling
product extension,produktutvidelse
product family,produktserie
product information,produktinformasjon
product lifecycle management,administrasjon av produktlivssyklus
product suite,programpakke
product summary,produktsammendrag
product support,produktstøtte
product support specialist,spesialister på produktstøtte
product trial,produktprøveversjon
product upgrade,produktoppgradering
productivity study,produktivitetsstudie
promotions,kampanjer
Publisher 360,Publisher 360
purchase options,kjøpsalternativer
questions and answers,spørsmål og svar
quick access toolbar,hurtigverktøylinje
quick view,hurtigvisning
RasterDWG,RasterDWG
real estate,eiendom
rebate,rabatt
recommended retail price,veiledende utsalgspris
related information,relatert informasjon
related links,relaterte lenker
related products,relaterte produkter
release comparison matrix,versjonssammenligningsmatrise
release date,utgivelsesdato
release management,versjonshåndtering
renewal,fornyelse
renewal report,fornyelsesrapport
renovation,rehabilitering
resource center,ressurssenter
return on investment,avkastning på investering
ribbon contextual tab,kontekstavhengig båndkategori
ROI,ROI
sales,salg
Sales Enablement Programs & Technology,Sales Enablement Programs & Technology
SAM,SAM
sample applications,prøveapplikasjoner
seat,lisens
self help tool,selvhjelpsverktøy
self-paced training,opplæring i ditt eget tempo
SEPT,SEPT
session specific licensing,øktbasert lisensiering
single license manager,frittstående lisenser
single sign-on,felles pålogging
single-seat license,enkeltbrukerlisens
single-user,enkeltbruker
single-user access,enkeltbrukertilgang
single-user license,enkeltbrukerlisens
site map,nettstedkart
slideout panel,utvidet panel
SLM,SLM
social media,sosiale medier
software,programvare
software asset management,programvareadministrasjon
software coordinator,Programkoordinator
software development kit,programutviklingssett
software retirement,utfasing av programvare
software upgrade,programoppgradering
split button,delt knapp
standalone license,frittstående lisens
sticky panel,flyttbart panel
strategic account,strategisk konto
strategic partner,strategisk partner
structural engineering,konstruksjonsteknikk
student community,studentfellesskap
student engineering & design community,konstruksjons- og designfellesskap for studenter
subscriber,abonnent
subscription,abonnement
subscription benefits,abonnementsfordeler
suggested retail price,veiledende utsalgspris
supply chain,leverandørkjede
support & learning,støtte og opplæring
support program,støtteprogram
system requirements,systemkrav
tech support,teknisk støtte
terms and conditions,vilkår og betingelser
terms of service,tjenestevilkår
test drive,testkjøring
The professional guide to Building Information Modelling (BIM),En profesjonell veiledning til BIM og bygningsinformasjonsmodeller
third-party application,tredjepartsapplikasjoner
tier,nivå
time to market,tid til markedet
tips and tricks,tips og triks
ToolClip,Verktøyanimasjon
toolset,verktøysett
total cost of ownership,eierkostnader
training video,opplæringsvideo
trial product privacy notice,personvernerklæring for prøveversjonsprodukt
trial tips,prøvetips
TrustedDWG,TrustedDWG
user communities,brukerfellesskap
user guide,brukerhåndbok
user's guide,brukerhåndbok
utility grid,stålskjelett
vertical ribbon,vertikalt bånd
vice president,direktør
ViewCube,ViewCube
visualization specialist,visualiseringseksperter
voucher code,verdikupongkode
webcast,webcast
webinar,webinar
white paper,teknisk dokumentasjon
workflows,arbeidsflyter
AutoCAD,AutoCAD
AutoCAD Electrical,AutoCAD Electrical
AutoCAD for Mac,AutoCAD for Mac
AutoCAD LT,AutoCAD LT
AutoCAD LT for Mac,AutoCAD LT for Mac
AutoCAD Map 3D,AutoCAD Map 3D
AutoCAD Mechanical,AutoCAD Mechanical
AutoCAD OEM,AutoCAD OEM
AutoCAD P&ID,AutoCAD P&ID
AutoCAD Plant 3D,AutoCAD Plant 3D
AutoCAD Raster Design,AutoCAD Raster Design
AutoCAD Revit Architecture Suite,AutoCAD Revit Architecture Suite
Design Review,Design Review
fps,fps
3ds Max,3ds Max
3ds Max Design,3ds Max Design
Filmbox,Filmbox
MatchMover,MatchMover
Maya,Maya
Maya LT,Maya LT
Meshmixer,Meshmixer
MUD,MUD
Mudbox,Mudbox
Shotgun,Shotgun
HDRI,HDRI
A360,A360
A360 Rendering,A360 Rendering
A360 Team,A360 Team
Alias,Alias
Alias AutoStudio,Alias AutoStudio
Alias Concept,Alias Concept
Alias Design,Alias Design
Alias SpeedForm,Alias SpeedForm
Alias Surface,Alias Surface
AutoCAD 360,AutoCAD 360
AutoCAD Inventor LT Suite,AutoCAD Inventor LT Suite
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
Configurator 360,Configurator 360
FeatureCAM,FeatureCAM
Fusion 360,Fusion 360
Fusion Lifecycle,Fusion Lifecycle
Helius Composite,Helius Composite
Helius PFA,Helius PFA
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
Inventor,Inventor
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
Netfabb,Netfabb
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
TinkerBox,TinkerBox
Vault Basic,Vault Basic
Vault Professional,Vault Professional
Vault Workgroup,Vault Workgroup
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
AutoCAD Civil 3D,AutoCAD Civil 3D
AutoCAD Revit LT Suite,AutoCAD Revit LT Suite
FormIt,FormIt
InfraWorks 360,InfraWorks 360
InfraWorks 360 LT,InfraWorks 360 LT
Navisworks,Navisworks
Navisworks Exporters,Navisworks Exporters
Navisworks Freedom,Navisworks Freedom
Navisworks Manage,Navisworks Manage
Navisworks Simulate,Navisworks Simulate
Photo on ReCap 360,Photo on ReCap 360
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
Tinkerplay,Tinkerplay
ABCP,ABCP
Accounting Standards Codification,Kodifisering av regnskapsstandard
ad hoc analysis,ad hoc-analyse
adoption path,adopsjonsvei
AEC Information Model,AEC Information Model
AECO,AECO
annual order value,årlig ordreverdi
architectural decision record,logg over arkitekturiske avgjørelser
"Authentication, Authorization and Accounting","Authentication, Authorization and Accounting"
Autodesk BIM Collaborate,Autodesk BIM Collaborate
Autodesk BIM Collaborate Pro,Autodesk BIM Collaborate Pro
Autodesk Certified Instructor,Autodesk Certified Instructor
Autodesk Cloud Standards,Autodesk Cloud Standards
Autodesk Compute Platform,Autodesk Compute Platform
Autodesk Construction Solutions,Autodesk Construction Solutions
Autodesk Consulting Media & Entertainment,Autodesk Consulting Media & Entertainment
Autodesk Customer Environment,Autodesk Customer Environment
Autodesk Customer Lifecycle,Autodesk Customer Lifecycle
Autodesk Education Experience,Autodesk Education Experience
Autodesk Event Analysis,Autodesk Event Analysis
Autodesk Growth Marketing,Autodesk Growth Marketing
Autodesk Health Dashboard,Autodesk Health Dashboard
Autodesk Lightning Integrated Case Experience,Autodesk Lightning Integrated Case Experience
Autodesk Machine Learning Platform,Autodesk Machine Learning Platform
Autodesk Meshmixer Toolkit,Autodesk Meshmixer Toolkit
Autodesk Order Entry,Autodesk Order Entry
Autodesk Platform Services,Autodesk Platform Services
Autodesk Sales Incentive Management System,Autodesk Sales Incentive Management System
Autodesk Shared Component,Autodesk Shared Component
Autodesk Translation Framework,Autodesk Translation Framework
BIM 360 Ops,BIM 360 Ops
BIM360,BIM360
boundary representation,grenserepresentasjon
BREP,BREP
B-rep,B-rep
building information model,bygningsinformasjonsmodell
BuildingConnected,BuildingConnected
business process model and notation,modellering og notasjon av forretningsprosesser
CLIC license manager,CLIC license manager
cloud licensing,skylisensiering
cloud solid modeling,volummodellering i skyen
Collaboration For Revit,Collaboration For Revit
commercial cloud environment,kommersielt nettskymiljø
common data environment,felles datamiljø
common data experience,felles dataopplevelse
common workspace,felles arbeidsområde
community-generated content,fellesskapsgenerert innhold
community of practice,praksisfellesskap
consistent materials user interface,grensesnitt for konsekvent materiell
Content Experience Design,Content Experience Design
controlled unclassified information,kontrollert ikke-klassifisert informasjon
customer lifetime value,kundens livstidsverdi
customer research agreement,avtale om kundeundersøkelse
Customer Value Hub,Customer Value Hub
D&M,D&P
D&MwA,D&MwA
data enrichment,datautfylling
data gravity,datagravitasjon
Design Collaboration,Design Collaboration
design for manufacturing and assembly,design for produksjon og konstruksjon
Developer Advocacy and Support,Developer Advocacy and Support
Developer Support Program,Developer Support Program
digital customer lifecycle,livssyklus for digital kunde
Digital Experience and Customer Empowerment,Digital Experience and Customer Empowerment
digital HIG,digital HIG
Digital Manufacturing Group,Digital Manufacturing Group
dotcom,dotcom
dotcom guidance,dotcom-hjelp
dynamic application security test,dynamisk sikkerhetstest for apper
ECaaS,ECaaS
eCommerce as a service,e-handel som tjeneste
electronic computer-aided design,elektronisk dataassistert konstruksjon
enterprise resource planning,ressursplanlegging for bedrifter
entity-component system,entity-component system
extended reality,utvidet virkelighet
fabrication data manager,Fabrication Data Manager
failure mode and effects analysis,feilmode- og effektanalyse
Fusion common data experience,Felles dataopplevelse for Fusion
Fusion Data Access,Datatilgang i Fusion
Fusion Folder Permissions,Mappetilgang i Fusion
Fusion Health Service,Fusion Health Service
Fusion Injection Molding,Fusion Injection Molding
Fusion JavaScript Service,Fusion JavaScript Service
Fusion Notification Service,Fusion Notification Service
Fusion synthetic monitoring,syntetisk overvåkning i Fusion
Generative Cloud Platform,Generative Cloud Platform
Gnosis,Gnosis
Green Building Studio,Green Building Studio
Halley,Halley
Health Dashboard Service,Health Dashboard Service
health of business dashboard,status for bedriftsdashbord
IaaS,IaaS
Information Technology Infrastructure Library,Information Technology Infrastructure Library
Integrated Drainage Design & Analysis,Integrert dreneringsdesign og analyse
integration test,integrasjonstest
Internet of things,tingenes internett
Lightweight Directory Access Protocol,Lightweight Directory Access Protocol
media information model,mediainformasjonsmodell
mixed reality,blandet virkelighet
multi-factor authentication,flerfaktorautentisering
multi-user licensing,lisensiering for flere brukere
multi-user to single-user,flerbruker til enkeltbruker
multi-window multi-monitor,multi-window multi-monitor
network address translation,oversettelse av nettverkadresse
Network License Reporting Service,Network License Reporting Service
NextGen Autodesk Desktop Application,NextGen Autodesk Desktop Application
non-contracted reseller,videreselger uten avtale
North Star,North Star
PaaS,PaaS
Phoenix,Phoenix
Product Health Dashboard,Product Health Dashboard
Product Information Model,Product Information Model
RaaS,RaaS
read-eval-print loop,read–eval–print-løkke
real value edit control,redigeringskontroll av ekte verdi
relational database management system,håndteringssystem for relasjonsdatabaser
sanitary sewer overflow,kloakkavrenning
secure shell,sikkert skall
security assertion markup language,security assertion markup language
security non-negotiables,obligatoriske sikkerhetskrav
Simulation Compute Manager,Simulation Compute Manager
single-user subscription,abonnement for enkeltbruker
static application security testing,statisk sikkerhetstest for apper
SU subscription,abonnement for enkeltbruker
subscription overuse,overbruk av abonnement
threat modeling,trusselmodellering
Universal Assistant,Universell assistent
universal scene description,universell scenebeskrivelse
variational constraint solver,Variational Constraint Solver
virtual private cloud,virtuell privat nettsky
virtual reality,virtuell virkelighet
Work In Process Data Management,Work In Process Data Management
XR Core Team,XR Core Team
