source,target
Autodesk Official Training Guides,Autodesk Resmi Eğitim Rehberleri
Autodesk Panorama,Autodesk Panorama
Autodesk Partner Manager,Autodesk İş Ortağı Yöneticisi
Autodesk Partner Portal,Autodesk İş Ortağı Portalı
Autodesk Partner Program,Autodesk İş Ortağı Programı
Autodesk Platinum partner,Autodesk Platin İş Ortakları
Autodesk Privacy Statement,Autodesk Gizlilik Beyanı
Autodesk Services Marketplace,Autodesk Services Marketplace
Autodesk Shape Manager,Autodesk Shape Manager
Autodesk Silver partner,Autodesk Gümüş İş Ortakları
Autodesk Store,Autodesk Mağazası
Autodesk Streamline,Autodesk Streamline
Autodesk Training Center,Autodesk Eğitim Merkezi
Autodesk University,Autodesk University
Autodesk User Group International,Autodesk Uluslararası Kullanıcı Grubu
Backburner,Backburner
Baseline Features,Temel Özellikler
basic tooltip,temel ipucu
best practice,en iyi uygulamalar
blog,blog
Brainshark,Brainshark
brightness,parlaklık
building component,yapı bileşeni
building engineering,Yapı Mühendisliği
building product,yapı ürünleri
Careers,Kariyer Olanakları
cascade,basamakla
case study,vaka incelemeleri
certification exam,Sertifika Sınavları
Character Generator,Character Generator
clip plane,kırpma düzlemi
clipping boundary,kırpma sınırı
closed end,kapalı uç
cloud credits,bulut kredileri
cloud services,bulut hizmetleri
cloud unit,Bulut Birimleri
coarse,kaba
codec,codec
commercial license,ticari lisans
Commercial New,Commercial New
Communication Center,İletişim Merkezi
Community Relations,Toplulukla İlişkiler
concave,içbükey
concept sketch,konsept çizim
construction manager,Yapı Müdürü
consumer product,tüketici ürünleri
content source,içerik kaynağı
contextual tab,bağlamsal sekme
controller cap,denetleyici uç
coordinate space,koordinat alanı
Customer Reviews,Kullanıcı Yorumları
Customer Showcase,Müşteri Vitrini
Customer Stories,Müşteri Hikâyeleri
customer with a maintenance plan,bakım anlaşmasına sahip müşteri
defense,savunma
demo,Demo
demo video,Demo Videosu
Demonstration,Gösterim
design innovation,tasarım yeniliği
design intent,tasarım amacı
design visualization,tasarım görselleştirme
Designers Accord,Designers Accord
desktop app,masaüstü uygulaması
digital prototyping,sayısal modelleme
Disclaimer,Yasal Uyarı
discounted price,indirimli fiyat
discounted pricing,indirimli fiyatlandırma
distributed license server,dağıtılmış lisans sunucusu
duct,kanal
DWG Extreme,DWG Extreme
DWGX,DWGX
Eagle,Eagle
eBook,e-Kitap
e-book,e-Kitap
eLearning,e-Öğrenme
e-Learning,e-Öğrenme
eligible products,uygun ürünler
environment,ortam
Event Publisher,Etkinlik Yayınlayıcısı
Extra Territory Rights,Yurtdışı Kullanım Hakları
fabrication,imalat
Features,Özellikler
Features and Benefits,Özellikler ve Avantajlar
"film, games and television","film, oyun ve televizyon"
flexible control,esnek kontrol
flexible license terms,esnek lisanslama şartları
flexible licensing terms,esnek lisanslama şartları
floating window,hareketli pencere
Free Trial,Ücretsiz Deneme Sürümü
Global Travel Rights,Global Seyahat Kullanım Hakları
greater access,daha geniş erişim
Have a Reseller Contact Me,İş Ortağı Benimle İrtibat Kursun
Heads-up Design,Heads-up Design
home page,ana sayfa
Home Use,Ev Kullanımı
Home Use Rights,Ev Kullanım Hakları
homepage,ana sayfa
horizontal ribbon,yatay menü
Hot Fix,Hot Fix
Hotfix,Hotfix
IC,IC
i-drop,i-drop
IFC,IFC
incremental product enhancement,aşamalı ürün geliştirmeleri
industrial design,endüstriyel tasarım
industrial machinery,endüstriyel makineler
InfoCenter,Bilgi Merkezi
infrastructure planning,altyapı planlama
Insights,Içgörüler
Instructables,Instructables
interoperability,birlikte çalışabilirlik
Key Benefits,Başlıca Avantajlar
Knowledge Base,Bilgi Bankası
Knowledge Network,Knowledge Network
latest versions/releases,en son sürümler
LEED,LEED
Legal Notices & Trademarks,Yasal Duyurular ve Ticari Markalar
license agreement,lisans sözleşmesi
license compliance,Lisans Uygunluğu
M&E,M&E
Maintenance to Subscription Eligibility List,Bakım Anlaşmasından Aboneliğe Geçiş Uygunluk Listesi
manufacturer retail price,Üretici Tarafından Önerilen Perakende Fiyatı
manufacturing,imalat / üretim
marketing,Pazarlama
Material Library,Malzeme Kütüphanesi
mechanical engineering,makine mühendisliği
Media & Entertainment,Medya ve Eğlence
Media & Entertainment Collection,Media & Entertainment Collection
mobile app,mobil uygulama
Move to Subscription offer,Aboneliğe Geçiş teklifi
MSRP,MSRP
multi-seat license,çoklu lisans
multi-seat stand-alone license,çoklu tekil lisans
multi-user,çok kullanıcılı
multi-user access,çoklu kullanıcı erişimi
multi-user license,çok kullanıcı lisansı
multi-year,çok yıllık
multi-year subscription contract,çok yıllık abonelik sözleşmesi
My Insights,İçgörülerim
NAS,NAS
navigation toolbar,gezinti araç çubuğu
network license,ağ lisansı
Newsroom,Basın Odası
NLM,NLM
object rollover tooltip,nesne üzeri araç ipucu
One Team 360,One Team 360
palette,palet
panel arrow,panel oku
Partner Products and Services,İş Ortağı Ürünleri ve Hizmetleri
Performance Recommendations,Performans Önerileri
pipeline,üretim hattı
plug-in,eklenti
Preferred Plus Plan,Önerilen Plus Plan
Previous Version Eligible Product List,Önceki Sürümü Kullanıma Uygun Ürün Listesi
Previous Version Rights,Önceki Sürümü Kullanım Hakları
Previous Versions,Önceki Sürümler
price to switch,geçiş fiyatı
Privacy Statement,Gizlilik Beyanı
process management,süreç yönetimi
process manufacturing,proses üretimi
procurement,satın alma
product center,ürün merkezleri
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
Product Information,Ürün Bilgileri
Product Summary,Ürün Özeti
Product Support,Ürün Desteği
Product Trial,Ürün Deneme Sürümü
productivity study,Verimlilik Çalışması
productivity tool,üretkenlik aracı
Professional Plan,Profesyonel Plan
Public Relations,Halkla İlişkiler
Publisher 360,Publisher 360
Purchase Options,Satın Alma Seçenekleri
Questions and Answers,Sorular ve Cevaplar
Quick Access Toolbar,Hızlı Erişim Araç Çubuğu
quick view,hızlı görünüm
Quote Me Now,Şimdi Fiyat Al
RasterDWG,RasterDWG
recommended retail price,tavsiye edilen perakende satış fiyatı
Register Your Product,Ürününüzü Kaydettirin
Related Links,İlgili Bağlantılar
Related Products,İlgili Ürünler
Release Comparison Matrix,Sürüm Karşılaştırma Matrisi
Rendering in A360,Rendering in A360
renew,yenilemek
renewal,yenileme
return on investment,Yatırım Getirisi
ribbon,menü
ribbon contextual tab,menü bağlamsal sekmesi
right-click,sağ tıklamak
sales,Satış
Sales Enablement Programs & Technology,Sales Enablement Programs & Technology
SAM,SAM
search tag,arama etiketi
seat,lisans
secure discounted pricing,indirimli fiyatlandırmayı garanti altına almak
secure pricing,fiyatlandırmayı garanti altına almak
SEPT,SEPT
Session Specific Licensing,Oturuma Özel Lisanslama
single-seat license,tek lisans
single-user,tek kullanıcı
single-user access,tek kullanıcı erişimi
single-user license,tek kullanıcı lisansı
slideout panel,kaydırma paneli
software,yazılım
software asset management,yazılım varlık yönetimi
software development kit,yazılım geliştirme kiti
special offer to move to subscription,aboneliğe geçiş için özel teklif
split button,ayırma düğmesi
Sponsorships,Sponsorluklar
sticky panel,yapışkan panel
strategic partner,Stratejik İş Ortakları
structural engineering,yapı mühendisliği
Student Center,Öğrenci Merkezi
Student Community,Öğrenci Topluluğu
subscriber,abone
subscription,abonelik
subscription benefits,abonelik avantajları
Subscription to Subscription Eligibility List,Abonelikten Aboneliğe Geçiş Uygunluk Listesi
suggested retail price,tavsiye edilen perakende satış fiyatı
Support & learning,Destek ve eğitim
Sustainability,Sürdürülebilirlik
swipe,kaydırmak
switch your subscription,başka bir aboneliğe geçmek
System requirements,Sistem gereksinimleri
tech support,Teknik destek
term,dönem
terms and conditions,Hükümler ve Koşullar
terms of use,Kullanım Şartları
test drive,test sürüşü
third-party application,üçüncü taraf uygulamalar
tier,seviye
toolset,araç seti
training video,eğitim videoları
Trial Product Privacy Notice,Deneme Ürünü Gizlilik Bildirimi
Trial tips,Deneme sürümüyle ilgili ipuçları
TrustedDWG,TrustedDWG
Unsubscribe,Aboneliği kaldır
upgrade pricing,yükseltme fiyatı
Upgrade your license,Lisansınızı Yükseltin
Use cases,Kullanım durumları
use of Previous Version,Önceki Sürüm kullanımı
User Communities,Kullanıcı Toplulukları
valuable insights,değerli bakış açıları
vertical ribbon,dikey menü
ViewCube,ViewCube
visualization specialist,görselleştirme uzmanları
voucher code,kupon numaranız
webcast,webcast
white paper,White Paper
Wiki Help,WikiHelp
Workflows,İş akışları
Workflows & use cases,İş akışları ve kullanım durumları
3ds Max,3ds Max
3ds Max Design,3ds Max Design
Maya,Maya
Maya LT,Maya LT
Mudbox,Mudbox
Shotgun,Shotgun
fps,fps
HDRI,HDRI
i-drop Enhancer,i-drop Enhancer
Ohm,Ohm
AutoCAD,AutoCAD
AutoCAD Electrical,AutoCAD Electrical
AutoCAD for Mac,AutoCAD for Mac
AutoCAD LT,AutoCAD LT
AutoCAD LT for Mac,AutoCAD LT for Mac
AutoCAD Map 3D,AutoCAD Map 3D
AutoCAD Mechanical,AutoCAD Mechanical
AutoCAD OEM,AutoCAD OEM
AutoCAD P&ID,AutoCAD P&ID
AutoCAD Plant 3D,AutoCAD Plant 3D
AutoCAD Raster Design,AutoCAD Raster Design
AutoCAD Revit Architecture Suite,AutoCAD Revit Architecture Suite
Google Earth,Google Earth
AutoCAD Civil 3D,AutoCAD Civil 3D
AutoCAD Revit LT Suite,AutoCAD Revit LT Suite
FormIt,FormIt
InfraWorks 360,InfraWorks 360
InfraWorks 360 LT,InfraWorks 360 LT
Navisworks,Navisworks
Navisworks Exporters,Navisworks Exporters
Navisworks Freedom,Navisworks Freedom
Navisworks Manage,Navisworks Manage
Navisworks Simulate,Navisworks Simulate
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
Tinkerplay,Tinkerplay
A360,A360
A360 Rendering,A360 Rendering
A360 Team,A360 Team
Alias,Alias
Alias AutoStudio,Alias AutoStudio
Alias Concept,Alias Concept
Alias Design,Alias Design
Alias SpeedForm,Alias SpeedForm
Alias Surface,Alias Surface
AutoCAD 360,AutoCAD 360
AutoCAD Inventor LT Suite,AutoCAD Inventor LT Suite
Autodesk Flex,Autodesk Flex
Autodesk Prodsmart,Autodesk Prodsmart
BIM 360,BIM 360
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
FeatureCAM,FeatureCAM
Fusion,Fusion
Fusion 360,Fusion 360
Fusion Electronics,Fusion Electronics
Fusion Lifecycle,Fusion Lifecycle
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
Inventor,Inventor
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
Netfabb,Netfabb
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
TinkerBox,TinkerBox
Tinkercad,Tinkercad
Vault,Vault
Vault Basic,Vault Basic
Vault Professional,Vault Professional
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
ABCP,ABCP
Accounting Standards Codification,Muhasebe Standartları Kodifikasyonu
ad hoc analysis,amaca özel analiz
adoption path,benimseme yolu
AEC Information Model,AEC Bilgi Modeli
AECO,AECO
annual order value,yıllık sipariş değeri
architectural decision record,mimari karar kaydı
"Architecture, Engineering, Construction, and Operations","Mimarlık, Mühendislik, İnşaat ve İşletme"
"Authentication, Authorization and Accounting","Kimlik Doğrulama, Yetkilendirme ve Muhasebe"
Autodesk BIM Collaborate,Autodesk BIM Collaborate
Autodesk BIM Collaborate Pro,Autodesk BIM Collaborate Pro
Autodesk Certified Instructor,Autodesk Onaylı Eğitmen
Autodesk Cloud Standards,Autodesk Bulut Standartları
Autodesk Compute Platform,Autodesk Bilişim Platformu
Autodesk Construction Solutions,Autodesk Construction Solutions
Autodesk Consulting Media & Entertainment,Autodesk Danışmanlık Medya ve Eğlence
Autodesk Customer Environment,Autodesk Müşteri Ortamı
Autodesk Customer Lifecycle,Autodesk Müşteri Yaşam Döngüsü
Autodesk Education Experience,Autodesk Eğitim Deneyimi
Autodesk Event Analysis,Autodesk Etkinlik Analizi
Autodesk Growth Marketing,Autodesk Büyüme Pazarlaması
Autodesk Health Dashboard,Autodesk Health Dashboard
Autodesk Lightning Integrated Case Experience,Autodesk Lightning Entegre Vaka Deneyimi
Autodesk Machine Learning Platform,Autodesk Makine Öğrenimi Platformu
Autodesk Meshmixer Toolkit,Autodesk Meshmixer Araç Seti
Autodesk Order Entry,Autodesk Sipariş Girişi
Autodesk Platform Services,Autodesk Platform Hizmetleri
Autodesk Sales Incentive Management System,Autodesk Satış Teşvik Yönetim Sistemi
Autodesk Shared Component,Autodesk Paylaşılan Bileşen
Autodesk Translation Framework,Autodesk Translation Framework
BIM 360 Ops,BIM 360 Ops
BIM360,BIM360
boundary representation,sınır temsili
BREP,BREP
B-rep,B-rep
building information model,yapı bilgisi modeli
BuildingConnected,BuildingConnected
business process model and notation,iş süreci̇ modeli ve notasyonu
center of excellence,mükemmellik merkezi̇
CLIC license manager,CLIC lisans yöneticisi
cloud licensing,bulut lisanslama
cloud solid modeling,bulut katı modelleme
Collaboration For Revit,Collaboration For Revit
commercial cloud environment,ticari bulut ortamı
common data environment,ortak veri ortamı
common data experience,ortak veri deneyimi
common workspace,ortak çalışma alanı
community-generated content,topluluk tarafından oluşturulan içerik
community of practice,uygulama topluluğu
consistent materials user interface,tutarlı malzemeler kullanıcı arayüzü
Content Experience Design,İçerik Deneyimi Tasarımı
controlled unclassified information,kontrollü sınıflandırılmamış bilgi
CoP,CoP
customer lifetime value,müşteri ömür boyu değeri
customer research agreement,müşteri̇ araştırma sözleşmesi̇
Customer Value Hub,Müşteri Değer Merkezi
D&M,D&M
D&MwA,D&MwA
data enrichment,veri̇ zenginleştirme
data gravity,veri yerçekimi
Design Collaboration,Tasarım İşbirliği
design for manufacturing and assembly,imalat ve montaj için tasarım
Developer Advocacy and Support,Geliştirici Savunuculuğu ve Desteği
Developer Support Program,Geliştirici Destek Programı
digital customer lifecycle,dijital müşteri yaşam döngüsü
Digital Experience and Customer Empowerment,Dijital Deneyim ve Müşteri Güçlendirme
digital HIG,dijital HIG
Digital Manufacturing Group,Dijital Üretim Grubu
dotcom,dotcom
dotcom guidance,dotcom rehberliği
dynamic application security test,dinamik uygulama güvenlik testi
ECaaS,ECaaS
eCommerce as a service,hizmet olarak e-ticaret
electronic computer-aided design,elektronik bilgisayar destekli tasarım
enterprise resource planning,kurumsal kaynak planlaması
entity-component system,varlık-bileşen sistemi
extended reality,genişletilmiş gerçeklik
fabrication data manager,fabrikasyon veri yöneticisi
failure mode and effects analysis,hata modu ve etkilerin analizi
Fusion common data experience,Fusion ortak veri deneyimi
Fusion Data Access,Fusion Veri Erişimi
Fusion Folder Permissions,Fusion Klasör İzinleri
Fusion Health Service,Fusion Sağlık Hizmeti
Fusion Injection Molding,Fusion Enjeksiyon Kalıplama
Fusion JavaScript Service,Fusion JavaScript Hizmeti
Fusion Notification Service,Fusion Notification Service
Fusion synthetic monitoring,Fusion sentetik izleme
Generative Cloud Platform,Üretken Bulut Platformu
Gnosis,Gnosis
Green Building Studio,Green Building Studio
Halley,Halley
Health Dashboard Service,Health Dashboard Hizmeti
health of business dashboard,iş sağlığı panosu
IaaS,IaaS
Information Technology Infrastructure Library,Bilgi Teknolojileri Altyapı Kütüphanesi
Integrated Drainage Design & Analysis,Entegre Drenaj Tasarımı ve Analizi
integration test,entegrasyon testi
Internet of things,Nesnelerin interneti
Lightweight Directory Access Protocol,Hafif Dizin Erişim Protokolü
media information model,medya bilgisi modeli
mixed reality,karma gerçeklik
multi-factor authentication,çok faktörlü kimlik doğrulama
multi-user licensing,çok kullanıcılı lisanslama
network address translation,ağ adresi çeviricisi
Network License Reporting Service,Ağ Lisansı Raporlama Hizmeti
NextGen Autodesk Desktop Application,NextGen Autodesk Masaüstü Uygulaması
non-contracted reseller,sözleşmesiz iş ortağı
North Star,North Star
PaaS,PaaS
Phoenix,Phoenix
Product Health Dashboard,Ürün Sağlık Panosu
Product Information Model,Ürün Bilgi Modeli
RaaS,RaaS
read-eval-print loop,oku-değerlendir-yaz döngüsü
real value edit control,gerçek değer düzenleme kontrolü
relational database management system,ilişkisel veritabanı yönetim sistemi
sanitary sewer overflow,sıhhi kanalizasyon taşması
secure shell,güvenli kabuk
security assertion markup language,güvenlik onay işaretleme dili
security non-negotiables,güvenlik olmazsa olmazları
Simulation Compute Manager,Simülasyon Hesaplama Yöneticisi
single-user subscription,tek kullanıcılı abonelik
static application security testing,statik uygulama güvenlik testi̇
SU subscription,tek kullanıcı aboneliği
subscription overuse,abonelik aşırı kullanımı
threat modeling,tehdit modelleme
Universal Assistant,Evrensel Asistan
universal scene description,evrensel sahne açıklaması
variational constraint solver,varyasyonel kısıt çözücü
virtual private cloud,sanal özel bulut
virtual reality,sanal gerçeklik
Work In Process Data Management,İş Sürecinde Veri Yönetimi
XR Core Team,XR Çekirdek Ekibi
