source,target
support user,utilizador de suporte
system requirements,requisitos de sistema
table of contents,índice
tech support,suporte técnico
terms and conditions,termos e condições
terms of use,termos de utilização
third-party application,aplicações de terceiros
tier,escalão
tips and tricks,sugestões e truques
ToolClip,Animação descritiva
toolkit,conjunto de ferramentas
toolset,conjunto de ferramentas
total cost of ownership,custo total de propriedade
trademark,marca comercial
training video,vídeo de formação
trial product privacy notice,aviso de privacidade da versão experimental do produto
trial tips,sugestões para versões experimentais
TrustedDWG,TrustedDWG
Up & Ready support,suporte Up and Ready
use cases,exemplos de utilização
VAD,VAD
value added distributor,distribuidor de valor acrescentado
vertical ribbon,friso vertical
vertical solution,solução vertical
ViewCube,ViewCube
visualization specialist,especialista de visualização
voucher code,código do vale
webcast,webcast
weekends,fins de semana
white paper,documento técnico
workaround,solução alternativa
workflows,fluxos de trabalho
workflows & use cases,fluxos de trabalho e exemplos de utilização
workweek,semana de trabalho
AutoCAD,AutoCAD
AutoCAD Electrical,AutoCAD Electrical
AutoCAD for Mac,AutoCAD for Mac
AutoCAD LT,AutoCAD LT
AutoCAD LT for Mac,AutoCAD LT for Mac
AutoCAD Map 3D,AutoCAD Map 3D
AutoCAD Mechanical,AutoCAD Mechanical
AutoCAD OEM,AutoCAD OEM
AutoCAD P&ID,AutoCAD P&ID
AutoCAD Plant 3D,AutoCAD Plant 3D
AutoCAD Raster Design,AutoCAD Raster Design
AutoCAD Revit Architecture Suite,AutoCAD Revit Architecture Suite
Design Review,Design Review
fps,fps
A360,A360
A360 Rendering,A360 Rendering
A360 Team,A360 Team
Alias,Alias
Alias AutoStudio,Alias AutoStudio
Alias Concept,Alias Concept
Alias Design,Alias Design
Alias SpeedForm,Alias SpeedForm
Alias Surface,Alias Surface
AutoCAD 360,AutoCAD 360
AutoCAD Inventor LT Suite,AutoCAD Inventor LT Suite
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
Configurator 360,Configurator 360
FeatureCAM,FeatureCAM
Fusion 360,Fusion 360
Fusion Lifecycle,Fusion Lifecycle
Helius Composite,Helius Composite
Helius PFA,Helius PFA
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
Inventor,Inventor
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
Netfabb,Netfabb
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
TinkerBox,TinkerBox
Vault Basic,Vault Basic
Vault Professional,Vault Professional
Vault Workgroup,Vault Workgroup
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
3ds Max,3ds Max
3ds Max Design,3ds Max Design
Filmbox,Filmbox
MatchMover,MatchMover
Maya,Maya
Maya LT,Maya LT
Meshmixer,Meshmixer
MUD,MUD
Mudbox,Mudbox
Shotgun,Shotgun
HDRI,HDRI
AutoCAD Civil 3D,AutoCAD Civil 3D
AutoCAD Revit LT Suite,AutoCAD Revit LT Suite
FormIt,FormIt
InfraWorks 360,InfraWorks 360
InfraWorks 360 LT,InfraWorks 360 LT
Navisworks,Navisworks
Navisworks Freedom,Navisworks Freedom
Navisworks Manage,Navisworks Manage
Navisworks Simulate,Navisworks Simulate
Photo on ReCap 360,Photo on ReCap 360
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
Tinkerplay,Tinkerplay
ABCP,ABCP
Accounting Standards Codification,Codificação de Normas de Contabilidade
ad hoc analysis,análise ad hoc
adoption path,caminho de adoção
AEC Information Model,Modelo de Informação AEC
AECO,AECO
annual order value,montante anual dos pedidos
architectural decision record,registo de decisão arquitetural
"Architecture, Engineering, Construction, and Operations","Arquitetura, Engenharia, Construção e Operações"
"Authentication, Authorization and Accounting","Autenticação, Autorização e Contabilidade"
Autodesk BIM Collaborate,Autodesk BIM Collaborate
Autodesk BIM Collaborate Pro,Autodesk BIM Collaborate Pro
Autodesk Certified Instructor,Instrutor Certificado da Autodesk
Autodesk Cloud Standards,Padrões da Nuvem da Autodesk
Autodesk Compute Platform,Plataforma de Computação da Autodesk
Autodesk Construction Solutions,Autodesk Construction Solutions
Autodesk Consulting Media & Entertainment,Consultoria da Autodesk para Entretenimento e Multimédia
Autodesk Customer Environment,Ambiente do Cliente da Autodesk
Autodesk Customer Lifecycle,Ciclo de Vida do Cliente da Autodesk
Autodesk Education Experience,Experiência Educacional da Autodesk
Autodesk Event Analysis,Análise de Eventos da Autodesk
Autodesk Growth Marketing,Marketing de Crescimento da Autodesk
Autodesk Health Dashboard,Autodesk Health Dashboard
Autodesk Lightning Integrated Case Experience,Autodesk Lightning Integrated Case Experience
Autodesk Machine Learning Platform,Plataforma de Aprendizagem Automática da Autodesk
Autodesk Meshmixer Toolkit,Kit de ferramentas do Autodesk Meshmixer
Autodesk Order Entry,Autodesk Order Entry
Autodesk Platform Services,Serviços de Plataforma da Autodesk
Autodesk Sales Incentive Management System,Sistema de Gestão de Incentivos de Vendas da Autodesk
Autodesk Shared Component,Componente Partilhado da Autodesk
Autodesk Translation Framework,Autodesk Translation Framework
BIM 360 Ops,BIM 360 Ops
BIM360,BIM360
boundary representation,representação de limites
BREP,BREP
B-rep,B-rep
building information model,modelo de informação do edifício
BuildingConnected,BuildingConnected
business process model and notation,modelo e notação de processos empresariais
center of excellence,centro de excelência
CLIC license manager,Gestor de licenças CLIC
cloud licensing,licenciamento na nuvem
cloud solid modeling,modelação de sólidos na nuvem
Collaboration For Revit,Collaboration For Revit
commercial cloud environment,ambiente de nuvem comercial
common data environment,ambiente comum de dados
common data experience,experiência comum de dados
common workspace,espaço de trabalho comum
community-generated content,conteúdo gerado pela comunidade
community of practice,comunidade de prática
consistent materials user interface,interface do utilizador dos materiais consistentes
Content Experience Design,Design da Experiência de Conteúdos
controlled unclassified information,informações não classificadas controladas
customer lifetime value,valor do tempo de vida do cliente
customer research agreement,acordo de investigação do cliente
Customer Value Hub,Centro de Valor para o Cliente
D&M,D&M
D&MwA,D&MwA
data enrichment,enriquecimento de dados
data gravity,gravidade dos dados
Design Collaboration,Colaboração no Design
design for manufacturing and assembly,Design para manufatura e montagem
Developer Advocacy and Support,Proteção e Apoio ao Programador
Developer Support Program,Programa de Apoio ao Programador
digital customer lifecycle,ciclo de vida digital do cliente
Digital Experience and Customer Empowerment,Experiência Digital e Empoderamento do Cliente
digital HIG,digital HIG
Digital Manufacturing Group,Grupo de Fabrico Digital
dotcom,dotcom
dotcom guidance,orientação dotcom
dynamic application security test,teste de segurança de aplicações dinâmicas
ECaaS,ECaaS
eCommerce as a service,Comércio eletrónico como um serviço
electronic computer-aided design,design eletrónico assistido por computador
enterprise resource planning,planeamento de recursos empresariais
entity-component system,sistema entidade-componente
extended reality,realidade aumentada
fabrication data manager,gestor de dados de fabrico
failure mode and effects analysis,análise dos modos e efeitos de falha
Fusion common data experience,Experiência de dados comum do Fusion
Fusion Data Access,Acesso de dados do Fusion
Fusion Folder Permissions,Permissões da Pasta do Fusion
Fusion Health Service,Serviço de Estado do Fusion
Fusion Injection Molding,Moldagem por Injeção do Fusion
Fusion JavaScript Service,Serviço de JavaScript do Fusion
Fusion Notification Service,Serviço de Notificação do Fusion
Fusion synthetic monitoring,Monitorização Sintética do Fusion
Generative Cloud Platform,Plataforma de Nuvem Generativa
Gnosis,Gnosis
Green Building Studio,Estúdio de Criação Ecológica
Halley,Halley
Health Dashboard Service,Serviço do Painel de Estado
health of business dashboard,Estado do painel empresarial
IaaS,IaaS
Information Technology Infrastructure Library,Biblioteca de Infraestruturas de Tecnologias da Informação
Integrated Drainage Design & Analysis,Design Integrado de Drenagem e Análise
integration test,teste de integração
Internet of things,Internet das coisas
Lightweight Directory Access Protocol,Lightweight Directory Access Protocol
media information model,modelo de informação multimédia
mixed reality,realidade mista
multi-factor authentication,autenticação multifator
multi-user licensing,licenciamento multiutilizador
multi-user to single-user,multiutilizador para utilizador único
multi-window multi-monitor,multijanela multimonitor
network address translation,tradução de endereços de rede
Network License Reporting Service,Serviço de Relatórios de Licenças de Rede
NextGen Autodesk Desktop Application,Aplicação para ambiente de trabalho NextGen Autodesk
non-contracted reseller,revendedor não contratado
North Star,North Star
PaaS,PaaS
Phoenix,Phoenix
Product Health Dashboard,Painel de Estado do Produto
Product Information Model,Modelo de Informação do Produto
RaaS,RaaS
read-eval-print loop,ciclo read-eval-print
real value edit control,controlo de edição do valor real
relational database management system,sistema de gestão de bases de dados relacionais
sanitary sewer overflow,transbordo de esgotos sanitários
secure shell,shell segura
security assertion markup language,Linguagem de Markup de Declaração de Segurança
security non-negotiables,inegociáveis da segurança
Simulation Compute Manager,Gestor de Computação de Simulação
single-user subscription,subscrição para um único utilizador
static application security testing,testes de segurança de aplicações estáticas
subscription overuse,utilização excessiva da subscrição
threat modeling,modelação de ameaças
Universal Assistant,Assistente Universal
universal scene description,descrição universal da cena
variational constraint solver,solucionador de restrições variacionais
virtual private cloud,nuvem privada virtual
virtual reality,realidade virtual
Work In Process Data Management,Gestão de dados do Trabalho em Processo
XR Core Team,Equipa Principal XR
