source,target
Autodesk Building YouTube Channel,Autodesk Building YouTube チャンネル
Autodesk Business Center,オートデスク ビジネス センター
Autodesk Business Value Methodology,オートデスク ビジネス バリュー メソドロジー
Autodesk carbon footprint,オートデスク カーボン フットプリント
Autodesk Certification,オートデスク認定
Autodesk Certification Training,オートデスク認定資格トレーニング
Autodesk Certified Instructor program,オートデスク認定インストラクター プログラム
Autodesk Certified logo,オートデスク認定資格ロゴ
Autodesk Certified Professional,オートデスク認定プロフェッショナル
Autodesk Certified User program,オートデスク認定ユーザー プログラム
Autodesk Channel Branding Guidelines,オートデスク チャネル ブランド ガイドライン
Autodesk Channel Sales Manager,オートデスク チャネル マネージャー
Autodesk Channel Team,オートデスク チャネル チーム
Autodesk Classroom Training,Autodesk Classroom Training
Autodesk Clean Tech Partner Program,オートデスク クリーン テック パートナー プログラム
Autodesk Collaboration and Data Management Services,Autodesk Collaboration and Data Management サービス
Autodesk Collaborative Project Management Solutions,Autodesk Collaborative Project Management ソリューション
Autodesk Compliance Program,Autodesk Compliance Program
Autodesk Construction Magazine,オートデスク コンストラクション マガジン
Autodesk Consulting,オートデスク コンサルティング
Autodesk Consulting Specialization Program,Autodesk Consulting Specialization Program
Autodesk Content Service,Autodesk Content Service
Autodesk Content Syndication Service,Autodesk Content Syndication Service
Autodesk Creative Commons,オートデスク クリエイティブ コモンズ
Autodesk Creative Commons license,Autodesk クリエイティブ コモンズ ライセンス
Autodesk Customer Engagement Program,オートデスク顧客参加プログラム
Autodesk Customer Experience Team,オートデスク カスタマー エクスペリエンス チーム
Autodesk Customer Involvement Program,オートデスク品質向上プログラム
Autodesk Customer Satisfaction Program,オートデスク カスタマー サティスファクション プログラム
Autodesk Customer Service representative,オートデスク カスタマー サービス担当者
Autodesk Customer Support,オートデスク カスタマー サポート
Autodesk data management tools,オートデスクのデータ管理ツール
Autodesk Data Platform,Autodesk Data Platform
Autodesk Design Academy,Autodesk Design Academy
Autodesk Design and Creation Suites,Autodesk Design Suite と Autodesk Creation Suite
Autodesk Design Package,Autodesk Design Package
Autodesk DevDays Conference,Autodesk DevDays カンファレンス
Autodesk Developer Network,オートデスク デベロッパー ネットワーク
Autodesk Digital Prototyping Forum,Autodesk Digital Prototyping Forum
Autodesk Digital Prototyping solution,オートデスクのデジタル プロトタイプ ソリューション
Autodesk Developer Network Open,オートデスク デベロッパー ネットワーク オープン
Autodesk Digital Magazine,オートデスク デジタル マガジン
Autodesk Digital STEAM Workshop,Autodesk Digital STEAM Workshop
Autodesk Distributor Agreement,オートデスク認定ディストリビューター契約
Autodesk Download Manager,Autodesk Download Manager
Autodesk Education Community,Autodesk Education Community
Autodesk Education Suite for Architecture & Engineering,Autodesk Education Suite for Architecture & Engineering
Autodesk Education Suite for Civil & Structural Engineering,Autodesk Education Suite for Civil and Structural Engineering
Autodesk Education Suite for Industrial Design,Autodesk Education Suite for Industrial Design
Autodesk Education Suite for Mechanical Engineering,Autodesk Education Suite for Mechanical Engineering
Autodesk Employee Purchase Program,オートデスク社員向け販売プログラム
Autodesk Engineer-to-Order Services,Autodesk Engineer-to-Order Services
Autodesk Enterprise Priority Support,Autodesk Enterprise Priority Support
Autodesk flex token,Autodesk  Flex トークン
Autodesk FLUX Design Competition,Autodesk FLUX Design Competition
Autodesk forum,オートデスク ディスカッション フォーラム
Autodesk Gallery,オートデスク ギャラリー
Autodesk Gold partner,オートデスク ゴールド パートナー
Autodesk ID,Autodesk ID
Autodesk Identity,Autodesk Identity
Autodesk iiko Experience,Autodesk iiko Experience
Autodesk in the News,Autodesk in the News
Autodesk Industry Careers Framework for Games and Animation,Autodesk Industry Careers Framework for Games and Animation
Autodesk Infrastructure Solutions,オートデスク インフラストラクチャ ソリューション
Autodesk Inside Sales Team,オートデスクの営業部門
Autodesk Installation Help,Autodesk インストレーション ヘルプ
Autodesk IPv4 License Manager for Mac,Autodesk IPv4 License Manager for Mac
Autodesk IPv6 License Manager for Mac,Autodesk IPv6 License Manager for Mac
Autodesk Knowledge Network,Autodesk Knowledge Network
Autodesk Labs,Autodesk Labs
Autodesk LaunchPad,Autodesk ラウンチパッド
Autodesk Learning Central,Autodesk Learning Central
Autodesk Legacy Program,オートデスク レガシー プログラム
Autodesk License Compliance Team,オートデスク ライセンス コンプライアンス チーム
Autodesk License Manager,Autodesk License Manager
Autodesk Live,Autodesk Live
Autodesk Live Chat,オートデスク ライブ チャット
Autodesk Manufacturing Team,Autodesk 製造チーム
Autodesk MasterClasses,Autodesk MasterClasses
Autodesk Network License Manager,Autodesk Network License Manager
Autodesk Official Training Courseware,Autodesk Official Training Courseware (公認トレーニング教材)
Autodesk Official Training Guides,オートデスク公認トレーニング ガイド
Autodesk Online Store,AUTODESK ストア
Autodesk Online Testing Service,Autodesk Online Testing Service
Autodesk Panorama,Autodesk Panorama
Autodesk Partner Manager,オートデスク パートナー マネージャー
Autodesk Partner Marketing Platform,Autodesk Partner Marketing Platform
Autodesk Partner Portal,Autodesk Partner Portal
Autodesk Partner Program,オートデスク認定販売パートナー プログラム
Autodesk Partner Specializations,スペシャライゼーション
Autodesk Per-Incident Support,Autodesk Per-Incident Support
Autodesk Platinum partner,オートデスク プラチナ パートナー
Autodesk Portfolio,オートデスクの製品ラインナップ
Autodesk Preferred Industry Partner,Autodesk Preferred Industry Partner
Autodesk Premier Solutions Provider,オートデスク プレミア ソリューション プロバイダー
Autodesk Privacy Statement,Autodesk プライバシー ステートメント
Autodesk product,オートデスク製品
Autodesk Professional Excellence,Autodesk Professional Excellence
Autodesk Renovation and Retrofit Playbook,Autodesk Renovation and Retrofit Playbook
Autodesk reseller,オートデスク認定販売パートナー
Autodesk Retirement Program,オートデスク リタイヤメント プログラム
Autodesk Retopology Tools for 3ds Max,Autodesk Retopology Tools for 3ds Max
Autodesk Route 66 Professional Skills Training,Autodesk Route 66 Professional Skills Training
Autodesk Sales Development Fund,Autodesk Sales Development Fund プログラム
Autodesk sales representative,オートデスクの担当営業
Autodesk Services and Support,Autodesk Services and Support
Autodesk Services Marketplace,Autodesk Services Marketplace
Autodesk Shape Manager,Autodesk Shape Manager
Autodesk solution for Digital Prototyping,オートデスクのデジタル プロトタイプ ソリューション
Autodesk Sign In Help,Autodesk サインイン ヘルプ
Autodesk Silver partner,オートデスク シルバー パートナー
Autodesk software,オートデスク ソフトウェア
Autodesk software license,オートデスク ソフトウェア使用許諾契約
Autodesk Store,Autodesk ストア
Autodesk Streamline,Autodesk Streamline
Autodesk suite,オートデスクのスイート製品
Autodesk support agent,オートデスクのサポート スペシャリスト
Autodesk Sustainable Design Center,Autodesk Sustainable Design Center
Autodesk Sync,Autodesk Sync
Autodesk Training Center,オートデスク トレーニング センター
Autodesk Trust Center,Autodesk Trust Center
Autodesk uninstall tool,Autodesk アンインストール ツール
Autodesk University,Autodesk University
Autodesk University Virtual,Autodesk University Online
Autodesk Upgrade and Retirement Program,オートデスク アップグレードおよびリタイヤメント プログラム
Autodesk User Group International,Autodesk User Group International
Autodesk Value Added Reseller,オートデスク認定販売パートナー
Autodesk Value Added Reseller Agreement,オートデスク認定販売パートナー契約
Autodesk Virtual Classroom Training,Autodesk Virtual Classroom Training
"Autodesk® Architecture, Engineering & Construction Collection","Autodesk® Architecture, Engineering & Construction Collection"
Autodesk® Media & Entertainment Collection,Autodesk® Media & Entertainment Collection
Autodesk® Product Design & Manufacturing Collection,Autodesk® Product Design & Manufacturing Collection
Autodesk® Product Design and Manufacturing Collection,Autodesk® Product Design and Manufacturing Collection
auto-fulfilment,自動フルフィルメント
automatic renewal,自動更新
automotive component design,自動車部品設計
automotive supply chain,自動車サプライ チェーン
auto-renewal,自動更新
autoscale,自動尺度;自動スケール
Available languages,利用可能な言語
AVAR,AVAR
axis tripod icon,座標軸アイコン
Backburner,Backburner
backface cull,背面非表示
Background Reactor,Background Reactor
Baseline Features,基本機能
baseline recommendation,最小要件
basic tooltip,基本ツールチップ
batch file,バッチ ファイル
Be BIM Ready,BIM 対応
benchmark report,ベンチマーク レポート
Benefit Guide,特典ガイド
best practice,ベスト プラクティス
Beyond Trust,Beyond Trust
Big New Better,Big New Better
Big New Max,Big New Max
Big New Maya,Big New Maya
billing settings,請求設定
BIM,BIM
BIM Adoption and Change Management services,BIM 導入支援サービス
BIM Enterprise Execution Plan,BIM エンタープライズ実施プラン
BIM for Structural Engineering Curriculum,BIM for Structural Engineering カリキュラム
BIM Implementation and Integration Services,BIM 導入支援・インテグレーション サービス
BIM Knowledge Package,BIM ナレッジ パッケージ
BIM Standards and Processes services,BIM 標準化支援サービス
BIM Strategy services,BIM 戦略立案支援サービス
biomimicry,生物模倣
bioplastics,バイオプラスチック
bioswale,バイオスウェール
Bitmap Pager,ビットマップ ページャ
Blackmagic UltraStudio Express,Blackmagic UltraStudio Express
blend,ブレンド
blobby effect,ブロブ エフェクト(流体効果)
blog,ブログ
BlueSnap,BlueSnap
boilerplate,ボイラープレート
Boot Camp,Boot Camp
boot sector,ブート セクタ
box shot,ボックスショット
boxed shipment,製品パッケージの出荷
boxed software,ソフトウェア パッケージ
boxshot,ボックスショット
BPT,BPT
Brainshark,Brainshark
brandable static and flash banner,ブランド化可能な静止バナーおよびフラッシュ バナー
brick soldier course,レンガ ソルジャ コース
brightness,明度
b-roll,B ロール
brownfield,工業用地
Browser Download method,[ブラウザ ダウンロード]の方法
building component,建材
building design,建築設計
building engineering,エンジニアリング
building equipment,建材
Building Industry Strategy & Relations,ビルディング インダストリ ストラテジ & リレーション
Building Information Modeling,ビルディング インフォメーション モデリング
building product,建築関連製品
building products manufacturer,建材メーカー
Business Development,事業開発
business ethics,企業倫理、業務倫理
business plan,事業計画
Business Planning Tool,ビジネス プランニング ツール
business process,業務プロセス
business purpose,事業目的
business record,業務記録
business relationship,取引関係
Business Trends,ビジネス トレンド
CAD,CAD
CAE,CAE
Call to Action,CTA
callout,吹き出し
call-out,吹き出し
CAM,CAM
camera animation,カメラ アニメーション
caption,キャプション
carbon emission analysis,炭素排出量解析
Careers,求人案内
Cartesian,直交座標系
cascade,重ねて表示
cascade licensing,カスケード ライセンス
cascading sequence,カスケード シーケンス
case ID,ケース ID
Case studies,導入事例
case study,お客様事例
cavernous part,空洞状パーツ
CDF,CDF
CEC,CEC
Celebrating Creativity,クリエイティビティのミライ
central file,中央ファイル
CEO,CEO
certification exam,認定試験
Certification Team,認定チーム
Certified Associate,認定アソシエイツ
certified hardware,認定ハードウェア
channel development,チャネル開発
Channel Development Fund,Channel Development Fund
Channel Incentive program,チャネル インセンティブ プログラム
Channel Management,チャネル管理
channel partner,チャネル パートナー
Character Generator,Character Generator
cheat sheet,製品資料
cheatsheet,製品資料
Chief Education Officer,チーフ エデュケーション オフィサー
chief executive officer,最高経営責任者
chief financial officer,最高財務責任者
chief legal officer,最高法務責任者
Chief Technical Officer,チーフ テクニカル オフィサー
cinematic-quality,映画品質
CIP,CIP
Civil Engineering Curriculum,Civil Engineering カリキュラム
clean install,クリーン インストール
clean removal,クリーン アンインストール
clean tech,クリーン テクノロジー
clean technology innovator,クリーン テクノロジー企業
clean uninstall,クリーン アンインストール
Client Relations Team,クライアント リレーション チーム
Client Review Site,Client Review Site
ClientUsers,ClientUsers
clip plane,クリップ プレーン
clipping boundary,クリップ境界
closed end,クローズド エンド
cloud credits,クラウド クレジット
cloud credits allocation,クラウド クレジットの割り当て
cloud services,クラウド サービス
cloud storage,クラウド ストレージ
cloud unit,クラウド ユニット
coarse,粗い
co-branding,共同ブランディング
codec,コーデック
coefficient of performance,成績係数
Collaboration and Data Management Implementation Services,コラボレーションとデータ管理の導入サービス
Collaboration and Data Management Strategy Services,コラボレーション・データ管理戦略サービス
collaborative project management,共同プロジェクト管理
color-dependent plot style table,色従属印刷スタイル テーブル
command prompt,コマンド プロンプト
commercial license,商用版ライセンス
Commercial New,Commercial New
Communication Center,コミュニケーション センター
communication failure,通信障害
communication hub,コミュニケーション ハブ
Community Relations,コミュニティ リレーションズ
companion product,関連製品
Company Address or Name Change,会社の住所または会社名の変更
compass,コンパス
compatibility matrix,互換表
compiler,コンパイラ
complaint,苦情
compliance,準拠、順守、コンプライアンス
comprehensive exam guide,総合試験対策ガイド
computer aided design,コンピュータ支援設計
computer aided engineering,コンピュータ支援エンジニアリング
computer aided manufacturing,コンピュータ支援製造
computer-aided design,コンピュータ支援設計
computer-aided engineering,コンピュータ支援エンジニアリング
computer-aided manufacturing,コンピュータ支援設計
concave,凹形
concept sketch,コンセプト スケッチ
Conceptual Design Curriculum,Conceptual Design カリキュラム
concurrent users,同時使用ユーザ
confidentiality,機密保持
conflict of interest,利益相反
construction documentation,設計図書
construction management,施工管理
construction manager,施工管理者
construction professional,建設の専門家
consultant,コンサルタント
consulting service order licensing implementation,Consulting Service Order Licensing Implementation
consulting system integrator partner,Consulting System Integrator パートナー プログラム
consumable,使用可能
consumer product,コンシューマー製品
consumer product manufacturer,消費財メーカー
consumption,使用状況
consumption rate,消費率
contact ID,コンタクト ID
Contact Us,お問い合わせ
content source,コンテンツ ソース
contextual tab,コンテキスト タブ
continuing education credit,継続教育クレジット
Contract Administration,契約管理
Contract Administrator,契約管理者
contract level,契約レベル
Contract Manager,契約管理者
contract renewal date,契約更新日
controller cap,コントローラ キャップ
coordinate space,座標空間
copy block,コピー ブロック
copy deck,コピー デッキ
counterfeit,模倣品
Country Marketing Manager,カントリー マーケティング マネージャ
Country Sales Manager,カントリー セールス マネージャ
coverage report,カバレッジ レポート
CPM,CPM
Create with Vision,ビジョンを持って創造する
Creative Commons,クリエイティブ コモンズ
CRM,CRM
crossgrade,クロスグレード
cross-grade,クロスグレード
CSAT,顧客満足度調査プログラム
CSI,CSI
CTA,CTA
CTB,CTB
CTO,CTO
cuboid,立方体
Curricula,カリキュラム
Customer Care,カスタマー ケア
Customer Involvement Program,品質向上プログラム
customer relationship management,顧客関係管理
Customer Reviews,お客様の声
Customer Showcase,お客様事例
Customer Stories,お客様事例
Customer Success Stories,導入事例
customer with a maintenance plan,保守プランをご利用のお客様
customization guide,カスタマイズ ガイド
cut plane,切断面
CVC,CVC 番号
daemon,デーモン
DAM,DAM
data acquisition,データ取得
data center,データ センター
data fitting,データ フィッティング
data portability,データ・ポータビリティ
data protection,データ保護
data silo,データのサイロ化
DCS,DCS
Dear Customer,お客様各位
decision support tool,判断サポート ツール
defense,防衛
defun,defun
demand generation,デマンド ジェネレーション
demo,製品デモ
demo video,デモ動画
demo vignette,デモのハイライト
Demonstration,製品デモンストレーション
Design Academy,Design Academy
design automation strategy,設計の自動化戦略
Design Basics Curriculum,Design Basics カリキュラム
design charrette,デザイン シャレット
design innovation,デザイン イノベーション
design intent,設計意図
Design Process Review,Design Process Review
design validation,設計検証
design visualization,デザイン ビジュアライゼーション
Designers Accord,Designers Accord
Digital Prototyping Days,Digital Prototyping Days
detailer,詳細設計者
detention area,調整池
developer's guide,開発者用ガイド
development partner,開発パートナー
dialog box,ダイアログ ボックス
diffusion coefficient,拡散係数
digital artist,デジタル アーティスト
Digital Asset Management,Digital Asset Management
digital entertainment creation,デジタル エンターテインメント クリエーション
digital modeling,デジタル モデリング
digital visual interface,デジタル ビジュアル インタフェース
Dimension Style Manager,寸法スタイル管理
direct partner,DVAR
Direct Value Added Reseller,DVAR
director of strategic research,ストラテジック リサーチ ディレクタ
disciplinary action,懲戒処分
discounted price,特別価格
discounted pricing,特別価格
discussion forum,ディスカッション フォーラム
discussion group,ディスカッション グループ
displacement mapping,ディスプレイスメント マップ
display card,ビデオ カード
distributed control system,分散制御システム
distributed license server,分散ライセンス サーバ
documentation,ドキュメント
download method,ダウンロード方法
Download Now method,[今すぐダウンロード]の方法
DPR,DPR
draft mode,ドラフト モード
drag mode,ドラッグ モード
Drawing Recovery Manager,図面修復管理
Dropbox,Dropbox
duct,ダクト
DWG Extreme,DWG Extreme
DWGX,DWGX
Dynamic Switchable Graphics,Dynamic Switchable Graphics
Eagle,Eagle
eBook,eブック
e-book,eブック
eco design,エコ デザイン
edit box,編集ボックス
EDT,EDT
Education Community,Education Community
Education customer,教育機関のお客様
Education reseller,販売パートナー(教育機関版)
Education Version,教育機関限定版
educational institution,教育機関
educational plot stamp,教育機関限定版の印刷スタンプ
educational version,教育機関限定版
educator,教員
eLearning,eラーニング
e-Learning,eラーニング
eLearning Catalog,eラーニング カタログ
e-Learning Catalog,eラーニング カタログ
Electrical Catalog Browser,Electrical カタログ ブラウザ
electronic download,ダウンロード
electronic software distribution,電子ソフトウェア配布
element property,要素プロパティ
eligibility matrix,対象製品マトリックス
eligibility requirement,資格要件
eligible,対象となる
eligible product,対象製品
Eligible Product List,対象製品一覧
Eligible Product List for Previous Version Use,前バージョン使用特典の対象製品一覧
eligible products,対象製品
embargo,禁輸
EMC Tier 5 system,EMC Tier 5 システム
EMS,EMS
encryption,暗号化
Energy Analysis,Energy Analysis
energy efficiency,エネルギー効率
energy generation,エネルギー生成
energy load,エネルギー荷重
energy retrofit,エネルギー改善
energy savings performance contract,省エネルギー パフォーマンス契約
energy service company,ESCO 事業者
Energy Star,エネルギー スター
energy use intensity,エネルギー使用度
eNewsletter,ニュースレター
engineering data,設計データ
Engineering Exploration Workshop,Engineering Exploration Workshop
Engineer-to-Order,Engineer-to-Order
Engineer-to-Order Adoption and Change Management Services,Engineer-to-Order Adoption and Change Management Services
Engineer-to-Order Implementation and Integration Services,Engineer-to-Order Implementation and Integration Services
Engineer-to-Order Strategy Services,Engineer-to-Order Strategy Services
Enhanced KB,Enhanced KB
Enterprise Business Agreement,Enterprise 契約
Enterprise Flex,Enterprise Flex
Enterprise Priority Support,Enterprise Priority Support
entitlement,契約に基づく権利
entitlement certificate,契約に基づく権利の証明
environment,環境
environment variable,環境変数
Environmental Design and Technology Curriculum,Environmental Design and Technology カリキュラム
environmental impact statement,環境影響評価書
environmental management system,環境管理システム
error code,エラー コード
ESCO,ESCO
ESD,ESD
ESPC,ESPC
Ethernet adapter,イーサネット アダプタ
ethical behavior,倫理的行為
ETO,ETO
EUI,EUI
European Free Trade Association,EFTA (欧州自由貿易連合)
Event Publisher,イベント パブリッシャー
event toolkit,イベント ツールキット
EventLogEntry,EventLogEntry
Events Lookup,イベント検索
executable file,実行ファイル
Executive Vice President of Sales and Services,エグゼクティブ バイス プレジデント オブ セールス アンド サービス
Expand the Base,基盤を拡大
explicit control,Explicit Control
Express Service,エクスプレス サービス
Express Service ID,エクスプレス サービス ID
Express Tools,Express Tools
extended period,長期
Extended Support Hours,延長サポート時間
Extra Territory Rights,海外使用権
fabrication,ファブリケーション
Facebook,Facebook
facilities management,施設管理
factory layout,工場レイアウト
faculty member,教職員
family,ファミリ
fatal error,致命的なエラー
FBIK,FBIK
FCS,FCS
feature code,フィーチャ コード
feature demonstration,機能デモンストレーション
Feature Demos,機能デモ
feature line,計画線
feature set,機能
Features,機能
Features and Benefits,機能と特長
FEED,FEED
field management,現場管理
field marketing,フィールド マーケティング
file corruption,ファイルの破損
file extraction,ファイルの展開
file vaulting,ファイル保管
Fill+Pack,充填+保圧
Fill+Pack+Cool,充填+保圧+冷却
filling plant,充填工場
film & TV,映画 & テレビ
film coefficient,熱伝達率
"film, games and television",映画、ゲーム、テレビ
Filmbox,Filmbox
financial report,財務報告書
financing,ファイナンス
fire protection,防火
firmware,ファームウェア
first customer shipment,出荷開始
flange,フランジ
Flex token,Flex トークン
"flexibility, customizable based on need, scalability",柔軟性、ニーズに合わせてカスタマイズが可能、拡張性
flexible control,柔軟な管理
flexible license terms,柔軟なライセンス期間
flexible licensing rights,柔軟なライセンス運用
flexible licensing terms,柔軟なライセンス期間
FLEXnet Publisher,FLEXnet Publisher
flicker,点滅する
Flickr,Flickr
floating window,浮動ウィンドウ
flyout,フライアウト
fly-out,フライアウト
Follow Autodesk,Follow Autodesk
FoMT,FoMT
font shape file,フォント シェイプ ファイル
foreground processing,フォアグラウンド処理
for-profit purposes,営利目的
forum post,フォーラムの投稿
forum thread,フォーラムのスレッド
fps,fps
Frame Analysis,フレーム解析
Frame Generator,フレーム生成
free student software,学生向け無償ソフトウェア
Free Trial,無償体験版
free trial version,無償体験版
frequently asked questions,よくある質問(FAQ)
front-end engineering design,フロントエンド エンジニアリング設計
full system commercial,フル システムの商用版
functionality matrix,機能マトリックス
fund management,基金管理
fund request,基金申請
Fundamentals of Architectural Science Supplement Curriculum,Fundamentals of Architectural Science Supplement カリキュラム
gallery,ギャラリー
GD&T symbol,ジオメトリ寸法と幾何公差の記号
generative design,ジェネレーティブ デザイン
genuine AutoCAD,正規の AutoCAD
geographical information system,地理情報システム
geometric dimensioning and tolerancing symbol,ジオメトリ寸法と幾何公差の記号
Georgia,ジョージア
geospatial,地理空間
geotechnical,地質工学
GEP,GEP
Get a Free Trial,無償体験版ダウンロード
Get more in a suite,スイート製品で豊富な機能を入手
GF,GF
GIS,GIS
GIS integration,GIS との統合
global channel branding program,グローバル チャネル ブランディング プログラム
global channel co-branding program,Global Channel Co-branding Program
global field promotion,全業種対象キャンペーン
global product launch,Global Product Launch
Global Travel Rights,海外持ち出し特典
Google Play,Google Play
Government Affairs Policy,政府業務に関する方針
government customer,行政機関のお客様
government entity,政府機関
government official,政府職員
governmental agency,行政機関
GPU,GPU
gradient hatch,グラデーション ハッチング
graphics adapter,グラフィックス アダプタ
graphics card driver,グラフィックス カード ドライバ
graphics hardware,グラフィックス ハードウェア
graphics processing unit,GPU
graphics processor,グラフィックス プロセッサ
gray-boxing,グレーボクシング
greater access,幅広く利用
Green Literacy and Architectural Design Curriculum,Green Literacy and Architectural Design カリキュラム
guardian consent,保護者の同意
guidance,ガイダンス
"Guide to Sustainable Design for Architecture, Engineering, and Construction","Guide to Sustainable Design for Architecture, Engineering, and Construction"
hard bundle,ハード バンドル
hardscape,ハードスケープ
hardware acceleration,ハードウェア アクセラレーション
hardware-agnostic shader,ハードウェアに依存しないシェーダ
hashtag,ハッシュ タグ
Have a Reseller Contact Me,認定販売パートナーからの連絡を希望
Have Autodesk Call You,オートデスクからの電話を希望する
Have Autodesk contact you,オートデスクからの連絡を希望
HDMI cable,HDMI ケーブル
HDRI,HDRI
head loss,損失水頭
header,ヘッダー
headshot,顔写真
Heads-up Design,Heads-up Design
health care system,医療機関、医療関係者
health check,ヘルス チェック
Health Dashboard,正常性ダッシュボード
"heating, ventilation and air conditioning",暖房換気空調
hero image,ヒーロー イメージ
hero product,主力製品
high dynamic range imaging,ハイ ダイナミック レンジ イメージ
high speed machining,高速加工
High Visual Quality,高画質
high-level shader language,高レベル シェーディング言語
Hitbox,Hitbox
HLSL,HLSL
hobbing machine,ホブ盤
holidays,祝日
hollow profile,空洞プロファイル
home page,ホーム ページ
Home Use,ホームユース
Home Use Eligible Product List,ホームユース特典の対象製品一覧
Home Use license,ホームユース ライセンス
Home Use Rights,ホームユース特典
Home Use software,ホームユース ソフトウェア
homepage,ホームページ
honing machine,ホーニング盤
horizontal ribbon,水平リボン
Hot Fix,Hot Fix
Hotfix,Hotfix
HSM,HSM
hub,ハブ
hybrid environment,ハイブリッド環境
hybrid graphics,ハイブリッド グラフィックス
Hypershade,ハイパーシェード
hyperthreading,ハイパースレッド
IANA,IANA
IAQ,IAQ
IC,IC
idle period,アイドル タイム
i-drop,i-drop
i-drop target,i-drop のドロップ先
IFC,IFC
imagery,イメージ
imaging software,ディスク イメージ作成ソフトウェア
imperial unit,ヤード・ポンド法
incident,インシデント
incremental product enhancement,随時提供される製品の機能強化
independent contractor,独立請負業者
independent software vendor,独立系ソフトウェア ベンダ
independent training provider,独立トレーニング プロバイダ
Indie game maker,モバイル ゲーム開発者
indirect partner,iVAR
indirect value added reseller,IVAR
individual product,単体製品
indoor air quality,室内空気室
industrial design,インダストリアル デザイン
Industrial Design and Visualization Specialization,工業デザインおよびビジュアライゼーション スペシャライゼーション
industrial designer,インダストリアル デザイナー
industrial machinery,工業機械
Industries,業種
Industry Foundation Classes,Industry Foundation Classes
Industry News,業界ニュース
Industry Trends,業界トレンド
InfoCenter,情報センター
infrastructure planning,土木・インフラ計画
Infrastructure Solutions Division,インフラストラクチャ ソリューション ディビジョン
In-Place Block Editor,インプレイス ブロック エディタ
in-product subscription access,サブスクリプション アクセス対象製品
inquiry,問い合わせ
insider trading,インサイダー取引
Insights,インサイト
install guide,インストレーション ガイド
Installation and Licensing Help,インストールとライセンス ヘルプ
installation directory,インストール フォルダ
installation guide,インストレーション ガイド
