source,target
electronic computer-aided design,conception assistée par ordinateur
eligible products,produits admissibles
enterprise resource planning,progiciel de gestion intégré
Entertainment & Media Solutions,solutions pour le secteur des médias et des divertissements
Entertainment and Media Solutions,solutions pour le secteur des médias et des divertissements
entity-component system,entité-composant-système
extended reality,réalité étendue
fabrication data manager,gestionnaire des données de fabrication
failure mode and effects analysis,analyse des modes de défaillance et de leurs effets
FeatureCAM,FeatureCAM
flexible control,contrôle souple
floating window,fenêtre flottante
FormIt,FormIt
frequently asked questions,foire aux questions
Fusion 360,Fusion 360
Fusion common data experience,expérience commune en matière de données Fusion
Fusion Data Access,accès aux données de fusion
Fusion Folder Permissions,autorisations d’accès aux dossiers Fusion
Fusion Health Service,service de santé Fusion
Fusion Injection Molding,moulage par injection Fusion
Fusion JavaScript Service,service JavaScript Fusion
Fusion Lifecycle,Fusion Lifecycle
Fusion Notification Service,service de notifications Fusion
Fusion synthetic monitoring,suivi synthétique Fusion
Generative Cloud Platform,plateforme de conception générative infonuagique
Gnosis,Gnosis
greater access,accès plus vaste
Green Building Studio,studio de conception écologique
Halley,Halley
Heads-up Design,Heads-up Design
Health Dashboard Service,service de tableau de bord de santé
health of business dashboard,tableau de bord de santé de l’entreprise
Helius Composite,Helius Composite
Helius PFA,Helius PFA
Home Use,Utilisation à domicile
horizontal ribbon,ruban horizontal
Hot Fix,Hot Fix
Hotfix,Hotfix
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
IaaS,infrastructure-service
i-drop,i-drop
Information Technology Infrastructure Library,bibliothèque d’infrastructures informatiques
InfraWorks 360,InfraWorks 360
InfraWorks 360 LT,InfraWorks 360 LT
Instructables,Instructables
Integrated Drainage Design & Analysis,conception et analyse intégrées du drainage
integration test,test d’intégration
Internet of things,Internet des objets
Inventor,Inventor
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
Knowledge Network,Knowledge Network
license agreement,contrat de licence
Lightweight Directory Access Protocol,protocole allégé d’accès annuaire
maintenance plan,plan d'entretien
maintenance plan contract,contrat de plan d'entretien
maintenance plan customer,client du plan d'entretien
Maintenance to Subscription Eligibility List,Liste d'admissibilité pour le passage du plan d'entretien à l'abonnement
manager of Web Publishing,responsable de l'édition Web
Maya,Maya
Maya LT,Maya LT
Media & Entertainment,Multimédia et divertissement
Media & Entertainment Collection,Media & Entertainment Collection
media information model,modélisation des données multimédias
mixed reality,réalité mixte
modern DevOps principles,principes modernes de développement et d'exploitation
Mudbox,Mudbox
multi-factor authentication,authentification multifacteur
multi-seat license,licence multiposte
multi-seat stand-alone license,licence autonome multiposte
multi-user,multi-utilisateur
multi-user access,accès multi-utilisateur
multi-user license,licence multi-utilisateur
multi-user licensing,licence multiutilisateur
multi-user to single-user,multi-utilisateur à mono-utilisateur
multi-window multi-monitor,multifenêtres multimoniteurs
multi-year,pluriannuel
multi-year subscription contract,contrat d'abonnement pluriannuel
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
navigation toolbar,barre d'outils de navigation
Navisworks,Navisworks
Navisworks Exporters,Navisworks Exporters
Navisworks Freedom,Navisworks Freedom
Navisworks Manage,Navisworks Manage
Navisworks Simulate,Navisworks Simulate
Netfabb,Netfabb
network address translation,traduction d’adresses réseau
Network License Reporting Service,service de suivi des licences réseau
NextGen Autodesk Desktop Application,application bureautique Autodesk de prochaine génération
non-contracted reseller,revendeur indépendant
North Star,North Star
object rollover tooltip,info-bulle avec texte d'accompagnement
One Team 360,One Team 360
Optional Life Insurance - Child Cover,Assurance vie facultative - Enfant
Optional Life Insurance - Employee Cover,Assurance vie facultative - Employé
Optional Life Insurance - Spouse Cover,Assurance vie facultative - Conjoint
origin point,point d'origine
PaaS,plateforme-service
panel arrow,flèche du volet
Phoenix,Phoenix
Photo on ReCap 360,Photo on ReCap 360
PlanGrid,PlanGrid
Position Overview,Présentation du poste
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
Preferred Plus Plan,Forfait préférentiel Plus
Previous Version Eligible Product List,Liste des produits admissibles à l’utilisation de versions antérieures
price to switch,prix du passage
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
Product Health Dashboard,tableau de bord de santé des produits
Product Information Model,modèle d’information sur les produits
Program Manager,gestionnaire de programme
Project Specialist,spécialiste de projet
Publisher 360,Publisher 360
Quick Access Toolbar,barre d'outils Accès rapide
quick view,vue rapide
RaaS,rendu-service
RasterDWG,RasterDWG
read-eval-print loop,boucle lecture-évaluation-impression
real value edit control,contrôle d’édition des valeurs réelles
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
relational database management system,système de gestion de base de données relationnelle
Rendering in A360,Rendering in A360
renewal,renouvellement
Responsive Design,conception réactive
Revit,Revit
Revit Cloud Worksharing,Revit Cloud Worksharing
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
ribbon,ruban
ribbon contextual tab,onglet contextuel du ruban
sanitary sewer overflow,débordement d’égout sanitaire
Scrum Master,Scrum Master
search tag,balise de recherche
seat,poste
secure discounted pricing,tarif promotionnel garanti
secure pricing,tarif garanti
secure shell,protocole SSH
security assertion markup language,langage de balisage des assertions de sécurité
security non-negotiables,éléments de sécurité non négociables
Senior Business Strategy Analyst,analyste principal de la stratégie commerciale
Session Specific Licensing,gestion des licences spécifique à la session
Shotgun,Shotgun
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
Simulation Compute Manager,gestionnaire de calcul de simulation
single-seat license,licence monoposte
single-user,utilisateur unique
single-user access,accès pour utilisateur unique
single-user license,licence pour utilisateur unique
single-user subscription,abonnement mono-utilisateur
slideout panel,volet coulissant
special offer to move to subscription,offre spéciale pour passer à un abonnement
split button,bouton partagé
static application security testing,test de sécurité pour applications statiques
sticky panel,volet pense-bête
SU subscription,abonnement MU
subscriber,abonné
subscription,abonnement
subscription overuse,surutilisation des abonnements
Subscription to Subscription Eligibility List,Liste d’admissibilité pour le passage d'un abonnement à un abonnement
term,durée
threat modeling,modélisation des menaces
TinkerBox,TinkerBox
TrustedDWG,TrustedDWG
Universal Assistant,assistant universel
universal scene description,description universelle de scène
use of Previous Version,utilisation des versions antérieures
User Experience,expérience utilisateur
variational constraint solver,solveur de contraintes variationnelles
Vault Basic,Vault Basic
Vault Professional,Vault Professional
Vault Workgroup,Vault Workgroup
vertical ribbon,rubanvertical
ViewCube,ViewCube
virtual private cloud,nuage privé virtuel
virtual reality,réalité virtuelle
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
Web Content Management Systems,systèmes de gestion de contenu Web
Web QA Specialist,spécialiste de l’assurance qualité Web
Work In Process Data Management,gestion des données relatives aux travaux en cours
XR Core Team,"équipe principale, produits de RE"
