source,target
Autodesk Partner Portal,Autodesk Partner Portal
Autodesk Partner Program,programme de partenariat Autodesk
Autodesk Partner Specializations,domaines de spécialisation des partenaires
Autodesk Per-Incident Support,assistance par incident Autodesk
Autodesk Platinum partner,partenaire Autodesk Platinum
Autodesk Portfolio,gamme Autodesk
Autodesk Preferred Industry Partner,partenaire de choix d'Autodesk dans l'industrie
Autodesk Premier Solutions Provider,Fournisseur de solutions Autodesk attitré
Autodesk Privacy Statement,Déclaration de confidentialité d'Autodesk
Autodesk Professional Excellence,excellence professionnelle Autodesk
Autodesk Renovation and Retrofit Playbook,Guide sur la rénovation et la réhabilitation Autodesk
Autodesk reseller,revendeur Autodesk
Autodesk Retirement Program,Programme de retrait d'Autodesk
Autodesk Retopology Tools for 3ds Max,Autodesk Retopology Tools for 3ds Max
Autodesk Route 66 Professional Skills Training,Formation professionnelle à Route 66 Autodesk
Autodesk Sales Development Fund,programme Autodesk Fonds pour le développement des ventes (SDF)
Autodesk sales representative,Ingénieur commercial Autodesk
Autodesk Services and Support,Services et assistance Autodesk
Autodesk Services Marketplace,Autodesk Services Marketplace
Autodesk Shape Manager,Autodesk Shape Manager
Autodesk Sign In Help,Aide pour la connexion au compte Autodesk
Autodesk Silver partner,partenaire Autodesk Silver
Autodesk software,logiciel Autodesk
Autodesk software license,licence logicielle Autodesk
Autodesk Software License Agreement,Accord de licence de logiciel Autodesk
Autodesk solution for Digital Prototyping,solution Autodesk de Digital Prototyping
Autodesk Store,Autodesk Boutique en ligne
Autodesk Streamline,Autodesk Streamline
Autodesk suite,suite logicielle Autodesk
Autodesk support agent,agent de l'assistance Autodesk
Autodesk Sustainable Design Center,Centre Autodesk pour la conception durable
Autodesk Sync,Autodesk Sync
Autodesk Training Center,Centre de formation agréé Autodesk
Autodesk Trust Center,Centre de confiance Autodesk
Autodesk uninstall tool,outil de désinstallation Autodesk
Autodesk University,Autodesk University
Autodesk University Virtual,Autodesk University Virtual
Autodesk Upgrade and Retirement Program,programme de mise à jour et de retrait Autodesk
Autodesk User Group International,Groupe international d'utilisateurs Autodesk
Autodesk Value Added Reseller,Revendeur Autodesk à valeur ajoutée
Autodesk Value Added Reseller Agreement,contrat de revendeur à valeur ajoutée Autodesk
Autodesk Virtual Classroom Training,formations Autodesk en salle de classe virtuelle
"Autodesk® Architecture, Engineering & Construction Collection","Autodesk® Architecture, Engineering & Construction Collection"
Autodesk® Media & Entertainment Collection,Autodesk® Media & Entertainment Collection
Autodesk® Product Design & Manufacturing Collection,Autodesk® Product Design & Manufacturing Collection
Autodesk® Product Design and Manufacturing Collection,Autodesk® Product Design and Manufacturing Collection
Autodesk® Product Design Collection,Autodesk® Product Design Collection
auto-fulfilment,mise à jour automatique
automatic renewal,renouvellement automatique
automotive component design,conception de composants automobiles
automotive supply chain,chaîne logistique automobile
auto-renewal,renouvellement automatique
AutoSnap,AutoSnap
Available languages,Langues disponibles
AVAR,AVAR
axis offset,décalage de l'axe
axis tripod icon,icône de repère trois axes
Backburner,Backburner
backface cull,face masquée
Background Reactor,Background Reactor
Baseline Features,Fonctionnalités de base
baseline recommendation,recommandations générales
basic tooltip,info-bulle de base
batch file,fichier de commandes
Be BIM Ready,Préparez-vous au BIM
benchmark report,rapport comparatif
Benefit Guide,Guide des avantages
best practice,meilleures pratiques
Beyond Trust,Beyond Trust
billing settings,paramètres de facturation
BIM,BIM
BIM Adoption and Change Management services,services de gestion des modifications et d'adoption du BIM
BIM Enterprise Execution Plan,plan d'exécution du BIM pour l'entreprise
BIM for Structural Engineering Curriculum,Programme pédagogique BIM pour le secteur du génie structure
BIM Implementation and Integration Services,services de mise en oeuvre et d'intégration du BIM
BIM Knowledge Package,kit de documentation BIM
BIM Standards and Processes services,services normes et processus BIM
BIM Strategy services,services stratégiques BIM
biomimicry,biomimétisme
bioplastics,bioplastiques
bioswale,zones de captage
Bitmap Pager,Bitmap Pager
Blackmagic UltraStudio Express,Blackmagic UltraStudio Express
blend,raccordement
blobby effect,effet de bulles
blog,blog
boilerplate,standard
Boot Camp,Boot Camp
boot sector,secteur d'amorçage
box shot,image de la boîte du produit
boxed shipment,livraison par colis
boxed software,logiciel physique
boxshot,image de la boîte du produit
BPT,BPT
Brainshark,Brainshark
brandable static and flash banner,bannière statique et bannière Flash personnalisables
brick soldier course,assise de briques en palissade
Bridge Design for InfraWorks 360,Bridge Design for InfraWorks 360
brightness,luminosité
broadcast,diffusion
b-roll,non monté
Browser Download method,téléchargement via navigateur
building component,élément architectural
building design,conception de bâtiments
building engineering,ingénierie du bâtiment
building equipment,équipement de construction
Building Industry Strategy & Relations,Stratégie et relations avec le secteur du bâtiment
Building Information Modeling,modélisation des données du bâtiment
building model,modèle de bâtiment
building product,produit pour le bâtiment
building products manufacturer,fabricant de produits pour le bâtiment
bump,relief
bump map,texture en relief
bump mapping,création de textures en relief
Business Development,Développement commercial
business plan,plan de développement
Business Planning Tool,Business Planning Tool
business process,processus commercial
business purpose,fins commerciales
business record,registre commercial
business relationship,relation commerciale
Business Trends,tendances
Buy,Acheter
Buy Now,Acheter dès maintenant
Buy Online,Acheter en ligne
CAD,CAO
CAE,IAO
calculator,calculateur
Call to Action,Call to Action
callout,repère
call-out,repère
CAM,FAO
camera animation,animation de caméra
caption,légende
carbon emission analysis,analyse des émissions de carbone
Careers,Carrières
cascade,cascade
cascade licensing,gestion en cascade de licences
cascading sequence,séquence de cascade
case ID,numéro de cas
Case studies,Études de cas
case study,étude de cas
cavernous part,pièce multicavités
CDF,CDF
CEC,CEC
Celebrating Creativity,Priorité à la créativité
central file,fichier central
CER,CER
certification exam,examen de certification
Certification Team,équipe de certification
Certified Associate,associé certifié
certified hardware,matériel certifié
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
channel development,développement du réseau commercial
Channel Development Fund,Fonds pour le développement des partenaires
Channel Incentive program,programme de mesures incitatives pour le réseau commercial
Channel Management,gestion des partenaires
channel partner,partenaire commercial
character designer,concepteur de personnages
Character Generator,Character Generator
cheat sheet,aide-mémoire
cheatsheet,aide-mémoire
chief executive officer,président-directeur général
chief financial officer,directeur financier
chief legal officer,directeur juridique
Chief Technical Officer,directeur technique
cinematic-quality,qualité cinématographique
CIP,CIP
Civil Engineering Curriculum,Programme pédagogique Autodesk sur les travaux publics
clean install,installation propre
clean tech,technologie propre
clean technology innovator,innovateur en technologies propres
clean uninstall,désinstallation propre
click,cliquer sur
Client Relations Team,équipe des relations clients
clip plane,plan de délimitation
clipping boundary,contour de délimitation
closed end,extrémité fermée
cloud credits,crédits cloud
cloud credits allocation,allocation de crédits cloud
cloud services,services cloud
cloud storage,stockage dans le cloud
cloud unit,unité cloud
coarse,brut
co-branding,co-branding
Co-branding Assets & Templates,ressources et gabarits de co-branding
codec,codec
coefficient of performance,coefficient de performance
Collaboration and Data Management Implementation Services,services de mise en oeuvre de collaboration et de gestion des données
Collaboration and Data Management Strategy Services,services stratégiques de collaboration et de gestion des données
collaborative project management,gestion collaborative de projet
collapse,réduire
collateral,support collatéral
color-dependent plot style table,table des styles de tracé dépendant de la couleur
command prompt,invite de commande
commercial license,licence commerciale
Commercial New,Commercial New
Communication Center,Centre de communication
communication failure,échec de communication
communication hub,plate-forme de communication
Community Relations,Relations au sein de la communauté
companion product,produit complémentaire
Company Address or Name Change,modification du nom ou de l'adresse de la société
Compare products,Comparatif des produits
Compare releases,Comparatif des versions
compass,boussole
compatibility chart,tableau de compatibilité
compatibility matrix,tableau de compatibilité
Competitive Intelligence,veille concurrentielle
complaint,réclamation
compliance,conformité
comprehensive exam guide,guide d'examen complet
computer aided design,conception assistée par ordinateur
computer aided engineering,ingénierie assistée par ordinateur
computer aided manufacturing,fabrication assistée par ordinateur
computer-aided design,conception assistée par ordinateur
computer-aided engineering,ingénierie assistée par ordinateur
computer-aided manufacturing,fabrication assistée par ordinateur
concave,concave
concept sketch,esquisse de concept
Conceptual Design Curriculum,Programme pédagogique sur les études d'avant-projet
concurrent users,utilisateurs simultanés
confidentiality,confidentialité
Configurator 360,Configurator 360
conflict of interest,conflit d'intérêts
construction documentation,documentation de construction
construction management,gestion de la construction
construction manager,directeur des travaux de construction
construction professional,professionnel du bâtiment
consultant,Consultant
consulting service order licensing implementation,mise en oeuvre de la gestion des licences de commande de services de conseil
consulting system integrator partner,programme de partenariat dédié aux conseils en intégration de systèmes
consumable,consommable
consumer product,produit de grande consommation
consumer product manufacturer,fabricant de produits de grande consommation
consumption,consommation
consumption rate,taux de consommation
Contact a Reseller,Contacter un revendeur
Contact Autodesk,Contacter Autodesk
contact ID,ID de contact
Contact me,Contactez-moi
Contact sales,Contacter le service commercial
Contact Us,Contactez-nous
content source,source de contenu
contextual tab,onglet contextuel
continuing education credit,crédit de formation continue
Contract Administration,Administration des contrats
Contract Administrator,administrateur du contrat
contract level,niveau de contrat
Contract Manager,gestionnaire de contrats
contract renewal date,date de renouvellement du contrat
controller cap,molette du contrôleur
coordinate space,espace de coordonnées
copy block,bloc de texte
copy deck,copy deck
counterfeit,contrefait
Country Marketing Manager,responsable marketing du pays
Country Sales Manager,responsable des ventes pays
coverage report,relevé d'abonnement
CPM,gestion collaborative de projet
Create with Vision,Prenez une longueur d'avance
Creative Commons,Creative Commons
CRM,CRM
crossgrade,mise à jour croisée
cross-grade,mise à jour croisée
CSAT,programme CSAT
CSI,conseils en intégration de systèmes
CSO,CSO
CTA,CTA
CTB,CTB
CTO,directeur technique
cuboid,cuboïde
Curricula,programmes de cours
Customer Care,service clientèle
customer experience,expérience client
Customer Gallery,Galerie client
Customer Involvement Program,programme de participation du client
customer relationship management,gestion de la relation clients
Customer Reviews,Témoignages clients
Customer Showcase,Galerie clients
Customer Stories,Témoignages clients
Customer Success Stories,Témoignages clients
customer with a maintenance plan,client avec plan de maintenance
cut plane,plan de coupe
CVC,cryptogramme visuel
daemon,démon
DAM,gestion des ressources numériques
data acquisition,acquisition de données
data center,centre de données
data fitting,ajustement des données
data portability,portabilité des données
data protection,protection des données
data silo,silo de données
dataset,jeu de données
DCS,système de contrôle distribué
decision support tool,outil d'aide à la décision
defense,défense
defun,defun
deliverable,livrable
demand generation,génération de la demande
demo,démonstration
demo video,vidéo de démonstration
demo vignette,vignette de démonstration
deploy,déployer
deployment,déploiement
design,conception
Design Academy,Design Academy
design automation strategy,stratégie d'automatisation de la conception
Design Basics Curriculum,Programme pédagogique sur les bases de la conception
design charrette,charrette de conception
design firm,agence d'architecture
design for assembly,conception en vue de l'assemblage
design innovation,innovation en conception
design intent,intention du concepteur
Design Process Review,révision des processus de conception
Design Review,Design Review
design validation,validation de la conception
design visualization,visualisation de conception
designer,concepteur
Designers Accord,Designers Accord
detention area,zone de retenue
development partner,partenaire de développement
diffusion coefficient,coefficient de diffusion
Digital Asset Management,gestion des ressources numériques
digital entertainment creation,création de divertissement numérique
digital modeling,modélisation numérique
digital prototyping,Digital Prototyping
Digital Prototyping Days,Digital Prototyping Days
digital visual interface,interface visuelle numérique
Dimension Style Manager,gestionnaire des styles de cote
direct partner,partenaire direct
Direct Value Added Reseller,revendeur direct à valeur ajoutée
director of strategic research,directeur de la recherche stratégique
disciplinary action,sanction disciplinaire
discounted pricing,tarif réduit
discussion forum,forum de discussion
discussion group,groupe de discussion
displacement mapping,texture de déplacement
display card,carte graphique
distributed control system,système de contrôle distribué
distributed license server,serveur de licence distribué
documentation,documentation
double-click,double-cliquer
download method,mode de téléchargement
Download Now method,mode de téléchargement immédiat
DPR,révision des processus de conception
draft mode,mode Brouillon
drafter,dessinateur
Drainage Design for Infraworks 360,Drainage Design for Infraworks 360
Drawing Recovery Manager,gestionnaire de récupération de dessins
Dropbox,Dropbox
duct,gaine
DVAR,DVAR
DWG Extreme,DWG Extreme
DWGX,DWGX
Dynamic Switchable Graphics,Dynamic Switchable Graphics
Eagle,Eagle
earlier version,version antérieure
eBook,livre électronique
eco design,éco-conception
EDT,EDT
Education Community,Education Community
Education customer,client Education
Education reseller,revendeur de solutions Education
Education Version,version éducative
educational institution,établissement d'enseignement
educational plot stamp,bannière éducative
educational version,version éducative
educator,enseignant
eLearning,e-Learning
e-Learning,e-Learning
eLearning Catalog,catalogue e-Learning
e-Learning Catalog,catalogue e-Learning
Electrical Catalog Browser,navigateur de catalogues Electrical
electronic download,téléchargement électronique
electronic software distribution,distribution numérique du logiciel
element property,propriété d'élément
eligibility matrix,tableau d'éligibilité
eligibility requirement,critère d'éligibilité
eligible,éligible
eligible product,produit éligible
Eligible Product List,Liste des produits éligibles
eligible products,produits éligibles
embargo,embargo
EMC Tier 5 system,système EMC à 5 niveaux
EMS,système de gestion environnementale
encryption,chiffrement
end user,utilisateur final
end-user,utilisateur final
Energy Analysis,analyse d'énergie
energy efficiency,efficacité énergétique
energy generation,génération d'énergie
energy load,charge énergétique
energy retrofit,réhabilitation énergétique
energy savings performance contract,contrat de performance en matière d'économies d'énergie
energy service company,entreprise de services énergétiques
Energy Star,Energy Star
energy use index,indice de consommation d'énergie
energy use intensity,intensité d'utilisation de l'énergie
eNewsletter,lettre d'information
engineer,ingénieur
engineering data,données d'ingénierie
Engineering Exploration Workshop,atelier d'exploration de l'ingénierie
Engineer-to-Order,ingénierie à la demande
Engineer-to-Order Adoption and Change Management Services,services d'ingénierie à la demande et gestion des modifications
Engineer-to-Order Implementation and Integration Services,services d'intégration et de mise en oeuvre d'ingénierie à la demande
Engineer-to-Order Strategy Services,services stratégiques d'ingénierie à la demande
Enhanced KB,Base de connaissances optimisée
Enterprise Business Agreement,contrat Enterprise Business Agreement
Enterprise Flex,Enterprise Flex
Enterprise Priority Support,assistance prioritaire Enterprise Priority Support
entitlement certificate,certificat des droits d'accès
environment variable,variable d'environnement
Environmental Design and Technology Curriculum,Programme pédagogique sur les technologies et la conception écologiques
environmental impact statement,études d'impact environnemental
environmental management system,système de gestion environnementale
error code,code d'erreur
ESCO,ESCO
ESD,ESD
ESPC,ESPC
Ethernet adapter,adaptateur Ethernet
ethical behavior,déontologie
ETO,ETO
EUI,IUE
European Free Trade Association,Association européenne de libre-échange
Event Publisher,Outil d'édition d'événements
event toolkit,boîte à outils événements
Events Lookup,Localiser un événement
executable file,fichier exécutable
Executive Vice President of Sales and Services,"vice-président directeur, Ventes et services"
Expand the Base,Développez la base (Expand the Base)
explicit control,maîtrise explicite
Explore Features,Découvrez les fonctionnalités
Express Service,service express
Express Service ID,identifiant service express
Express Tools,Express Tools
extended period,période prolongée
Extended Support Hours,Horaires Étendus de l’Assistance
Extra Territory Rights,droits hors territoire
fabrication,fabrication
Facebook,Facebook
facilities management,gestion des installations
factory layout,implantation d'usines
faculty member,membre du personnel enseignant
FAQ,Questions fréquemment posées
FAQs,Questions fréquemment posées
fatal error,erreur irrécupérable
FBIK,FBIK
FCS,première livraison au client
feature code,code de fonction
Feature Comparison,Comparaison des fonctionnalités
feature demonstration,démonstration de fonctionnalités
Feature Demos,Démonstrations des fonctionnalités
feature line,ligne caractéristique du terrain
feature set,ensemble de fonctionnalités
FeatureCAM,FeatureCAM
Features,Fonctionnalités
Features and Benefits,Fonctionnalités et avantages
Features and Demonstrations,Fonctionnalités et démonstrations
Features and Functions,caractéristiques et fonctions
Features and Specifications,Fonctionnalités et spécifications
FEED,FEED
fidelity,fidélité
field management,gestion sur site
field marketing,marketing de terrain
file corruption,corruption de fichiers
file extraction,extraction de fichiers
file vaulting,coffre-fort électronique
Fill+Pack,Remplissage + Compactage
Fill+Pack+Cool,Remplissage + Compactage + Refroidissement
filling plant,installation de remplissage
film & TV,film et TV
film coefficient,coefficient moyen de couche
"film, games and television","cinéma, jeux vidéo et télévision"
Filmbox,Filmbox
financial report,rapport financier
financing,financement
Find a Freelancer,Trouver un indépendant
Find a Government Reseller,Chercher un revendeur agréé pour les services publics
Find a Reseller,Trouver un revendeur
Find an Event,Rechercher un événement
fire protection,protection anti-incendies
firmware,microprogramme
first customer shipment,première livraison au client
flange,bride
Flex token,Jeton Flex
"flexibility, customizable based on need, scalability","flexibilité, personnalisable selon les besoins, évolutivité"
flexible control,flexibilité
flexible license terms,conditions d'utilisation flexibles des licences
flexible licensing rights,droits d'utilisation flexibles des licences
flexible licensing terms,conditions d'utilisation flexibles des licences
FLEXnet Publisher,FLEXnet Publisher
flicker,scintiller
Flickr,Flickr
floating license,licence flottante
floating window,fenêtre flottante
Follow Autodesk,Suivre Autodesk
FoMT,FoMT
font shape file,fichier polices/formes
foreground processing,traitement de premier plan
for-profit purposes,à des fins lucratives
forum post,publication sur le forum
forum thread,thread de forum
fps,fps
Frame Analysis,analyse de l'ossature
Frame Generator,Frame Generator
free student software,logiciel gratuit pour les étudiants
frequently asked questions,questions fréquemment posées
front-end engineering design,ingénierie d'avant-projet détaillé
full system commercial,commerciale complète
functionality matrix,matrice de fonctionnalité
fund management,gestion des fonds
fund request,demande de fonds
Fundamentals of Architectural Science Supplement Curriculum,Programme pédagogique complémentaire sur les bases de la science architecturale
Fusion 360,Fusion 360
Fusion Lifecycle,Fusion Lifecycle
gallery,Galerie
GD&T symbol,symbole de cotation géométrique et de tolérancement
genuine AutoCAD,AutoCAD authentique
geographical information system,système d'informations géographiques
