source,target
digital modeling,digitaalinen mallinnus
Digital Prototyping Days,Digital Prototyping Days -tilaisuudet
digital visual interface,DVI-liitäntä
direct partner,direct partner -kumppani
discussion forum,keskustelupalsta
discussion group,keskusteluryhmä
distributed license server,hajautettu lisenssipalvelin
drafter,piirtäjä
Dropbox,Dropbox
duct,kanava
DVI,DVI
DWG Extreme,DWG Extreme
DWGX,DWGX
Eagle,Eagle
eBook,sähköinen kirja
e-book,sähköinen kirja
education reseller,valtuutettu opiskelija- ja oppilaitosversioiden jälleenmyyjä
education version,koulutusversio
educational version,koulutusversio
eligibility matrix,Eligibility Matrix -kaavio
end user,loppukäyttäjä
end-user,loppukäyttäjä
energy efficiency,energiatehokkuus
energy retrofit,energiatehokkuutta parantavat muutokset
entitlement certificate,Entitlement Certificate
events lookup,hae tapahtumia
extra territory rights,Extra Territory -oikeudet
fabrication,valmistus
Facebook,Facebook
FAQ,Tavallisimmat kysymykset
FAQs,Tavallisimmat kysymykset
feature comparison,ominaisuuksien vertailu
feature demos,ominaisuuksien esittely
feature set,ominaisuussarja
Features,Ominaisuudet
features and benefits,ominaisuudet ja edut
features and specifications,ominaisuudet ja tekniset tiedot
"film, games and television","elokuvat, pelit ja televisio"
firmware,laiteohjelmisto
flexible license terms,joustavat lisenssioikeudet
flexible licensing terms,joustavat lisenssioikeudet
Flickr,Flickr
floating window,siirrettävä ikkuna
functionality matrix,toimintomatriisi
geospatial,paikkatiedot
GFP,GFP
GIS integration,paikkatietojen integrointi
global travel rights,globaalit matkustusoikeudet
"Guide to Sustainable Design for Architecture, Engineering, and Construction","Opas kestävään suunnitteluun arkkitehdeille, insinööreille ja rakennusalan ammattilaisille"
home page,aloitussivu
home use,kotikäyttö
home use rights,kotikäyttöoikeudet
homepage,aloitussivu
horizontal ribbon,vaakanauha
Hot Fix,Hot Fix
Hotfix,Hotfix
IC,IC
i-drop,i-drop
IFC,IFC
imagery,kuvat
incremental product enhancement,tärkeät tuoteparannukset
indirect value added reseller,Value-Added Resellers -jälleenmyyjät
industrial design,teollinen muotoilu
industrial machinery,teollisuuden koneet ja laitteet
industries,toimialat
industry news,toimialan uutisia
InfoCenter,InfoCenter
infrastructure planning,infrastruktuurin suunnittelu
installation and licensing help,asennus- ja lisensointituki
installation wizard,ohjattu asennustoiminto
Instructables,Instructables
integrated project delivery,integroitu projektitoimitus
interactive overview,interaktiivinen katsaus
interactive PDF,interaktiivinen PDF
interoperability,yhteentoimivuus
key features,tärkeimmät ominaisuudet
knowledge base,Knowledge Base -tietokanta
landing page,etusivu
late renewal,myöhästymismaksu
latest versions/releases,uusimmat versiot/julkaisut
LEED,LEED
legal notices & trademarks,oikeudelliset huomautukset ja tavaramerkit
license agreement,lisenssisopimus
license compliance,lisenssiehtojen noudattaminen
license management tool,lisenssien hallintatyökalu
license transfer utility,License Transfer -apuohjelma
limited time offer,tarjous voimassa rajoitetun ajan
M&E,M&E
maintenance plan,ylläpitosuunnitelma
maintenance plan contract,sopimus ylläpitosuunnitelmasta
maintenance plan customer,ylläpitosuunnitelma-asiakas
major account,suurasiakas
major account discount,Major Account -alennus
manufacturer retail price,OVH
manufacturing,valmistava teollisuus
marketing,markkinointi
marketing director,markkinointijohtaja
material library,materiaalikirjasto
mechanical engineering,mekaniikkasuunnittelu
media & entertainment,media- ja viihdeala
Media & Entertainment Collection,Media & Entertainment Collection
MUI,MUI
multi-seat license,monen käyttäjän lisenssi
multi-seat stand-alone license,monen käyttäjän yksittäinen lisenssi
multi-user,monta käyttäjää
multi-user access,monen käyttäjän käyttöoikeus
multi-user license,usean käyttäjän lisenssit
multi-year,monivuotinen
multi-year subscription contract,monivuotinen tilaussopimus
NAS,NAS
navigation toolbar,navigointityökalurivi
network license manager,verkkolisenssien hallinta
NLM,NLM
object rollover tooltip,osoittimen päälleviennillä näytettävät objektin työkaluvihjeet
One Team 360,One Team 360
organic form,elollinen muoto
overview brochure,yleisesite
overview video,esittelyvideo
panel arrow,paneelinuoli
Partner Center,Partner Center
partner products and services,kumppaneiden tuotteet ja palvelut
performance recommendations,suorituskykysuositukset
pipeline,pipeline
planning professional,suunnittelun ammattilaiset
plug-in,laajennus
podcast,podcast
point cloud,pistepilvi
Preferred Plus Plan,Ekstrasopimus Plus
pre-release trial,kokeiluversio jo ennen julkistusta
press release,lehdistötiedote
previous version eligible product list,lista aiempien versioiden käyttöön oikeuttavista tuotteista
previous version rights,aiempien versioiden käyttöoikeudet
previous versions,aiemmat versiot
privacy statement,tietosuojalausunto
process management,prosessienhallinta
process manufacturing,prosessituotanto
procurement,hankinta
product brochure,tuote-esite
product center,tuotekeskus
product description,tuotekuvaus
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
product details,tietoja tuotteesta
product development,tuotekehitys
product extension,tuotelaajennus
product family,tuoteperhe
product information,tuotetiedot
product lifecycle management,tuotteen elinkaaren hallinta
product suite,ohjelmistopaketti
product summary,tuote-esittely
product support,tuotetuki
product support specialist,tuotetukiasiantuntija
product trial,tuotteen kokeiluversio
product upgrade,tuotepäivitys
productivity study,tuottavuustutkimus
promotions,kampanjat
Publisher 360,Publisher 360
purchase options,hankintavaihtoehdot
QAT,QAT
questions and answers,kysymyksiä ja vastauksia
quick access toolbar,Quick Access -työkalurivi
quick view,pikanäkymän ohjaus
RasterDWG,RasterDWG
real estate,kiinteistöt
rebate,hyvitys
recommended retail price,suositushinta
related information,muuta aiheeseen liittyvää
related links,hyödyllisiä linkkejä
related products,liittyvät tuotteet
release comparison matrix,tuotevertailumatriisi
release date,julkaisupäivä
release management,versiohallinta
renovation,peruskorjaukset
rental plan,vuokralisenssisopimus
resource center,resurssikeskus
return on investment,sijoitetun pääoman tuotto
ribbon contextual tab,nauhan aihevälilehti
sales,myynti
Sales Enablement Programs & Technology,Sales Enablement Programs & Technology
sample applications,sovellusnäytteitä
seat,lisenssi
self help tool,Self Help -aputyökalut
self-paced training,itseopiskelumateriaalit
SEPT,SEPT
session specific licensing,istuntokohtainen lisenssi
single license manager,yksittäislisenssien hallinta
single sign-on,yksi kirjautuminen
single-seat license,yhden käyttäjän lisenssi
single-user,yksi käyttäjä
single-user access,yhden käyttäjän käyttöoikeus
single-user license,yhden käyttäjän lisenssi
site map,Sivustokartta
SKU,SKU
slideout panel,liukupaneeli
software,ohjelmisto
software asset management,ohjelmistojen käyttöoikeusomaisuuden hallinta
software coordinator,ohjelmistokoordinaattori
software development kit,ohjelmistojen kehitystyökalut
software retirement,ohjelmistojen päivitysoikeus päättyy
software upgrade,ohjelmistopäivitys
split button,jaettu painike
standalone license,yksittäinen lisenssi
sticky panel,tarttuva paneeli
structural engineering,rakennesuunnittelu
Student Engineering & Design Community,Student Engineering & Design Community
subscriber,tilaaja
subscription,tilaus
subscription benefits,tilausedut
suggested retail price,suositushinta
supply chain,toimitusketju
support & learning,tuki ja tiedonhankinta
support program,tukiohjelma
sustainability,kestävä kehitys
system requirements,järjestelmävaatimukset
tagline,iskulause
tech support,tekninen tuki
Technical What's New,Uusien ominaisuuksien tekninen kuvaus
terms and conditions,käyttöehdot
terms of service,palveluehdot
test drive,koekäyttö
testimonial,Käyttäjien kertomuksia
third-party application,kolmannen osapuolen sovellukset
tier,taso
time to market,projektin valmistumisaika
tips and tricks,ohjeita ja vinkkejä
ToolClip,ToolClip
toolset,työkalut
total cost of ownership,kokonaiskustannukset
training video,videotutoriaali
trial product privacy notice,kokeilutuotteen tietosuojailmoitus
trial tips,vinkkejä kokeiluun
TrustedDWG,TrustedDWG
use cases,käyttötapaukset
user communities,käyttäjäyhteisöt
user guide,käyttöopas
user's guide,käyttöopas
utility grid,sähköverkko
value added distributor,Value Added -maahantuoja
vertical ribbon,pystynauha
vice president,varatoimitusjohtaja
ViewCube,ViewCube
visualization specialist,visualisoinnin asiantuntija
voucher code,lahjakortin numero
webcast,webcast
webinar,webinar
white paper,white paper -raportti
Wiki Help,WikiHelp
workflows,työnkulut
workflows & use cases,työnkulut ja käyttötapaukset
3ds Max,3ds Max
3ds Max Design,3ds Max Design
Filmbox,Filmbox
MatchMover,MatchMover
Maya,Maya
Maya LT,Maya LT
Meshmixer,Meshmixer
MUD,MUD
Mudbox,Mudbox
Shotgun,Shotgun
fps,fps
HDRI,HDRI
AutoCAD,AutoCAD
AutoCAD Electrical,AutoCAD Electrical
AutoCAD for Mac,AutoCAD for Mac
AutoCAD LT,AutoCAD LT
AutoCAD LT for Mac,AutoCAD LT for Mac
AutoCAD Map 3D,AutoCAD Map 3D
AutoCAD Mechanical,AutoCAD Mechanical
AutoCAD OEM,AutoCAD OEM
AutoCAD P&ID,AutoCAD P&ID
AutoCAD Plant 3D,AutoCAD Plant 3D
AutoCAD Raster Design,AutoCAD Raster Design
AutoCAD Revit Architecture Suite,AutoCAD Revit Architecture Suite
Design Review,Design Review
A360,A360
A360 Rendering,A360 Rendering
A360 Team,A360 Team
Alias,Alias
Alias AutoStudio,Alias AutoStudio
Alias Concept,Alias Concept
Alias Design,Alias Design
Alias SpeedForm,Alias SpeedForm
Alias Surface,Alias Surface
AutoCAD 360,AutoCAD 360
AutoCAD Inventor LT Suite,AutoCAD Inventor LT Suite
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
Configurator 360,Configurator 360
FeatureCAM,FeatureCAM
Fusion 360,Fusion 360
Fusion Lifecycle,Fusion Lifecycle
Helius Composite,Helius Composite
Helius PFA,Helius PFA
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
Inventor,Inventor
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
Netfabb,Netfabb
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
TinkerBox,TinkerBox
Vault Basic,Vault Basic
Vault Professional,Vault Professional
Vault Workgroup,Vault Workgroup
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
AutoCAD Civil 3D,AutoCAD Civil 3D
AutoCAD Revit LT Suite,AutoCAD Revit LT Suite
FormIt,FormIt
InfraWorks 360,InfraWorks 360
InfraWorks 360 LT,InfraWorks 360 LT
Navisworks,Navisworks
Navisworks Exporters,Navisworks Exporters
Navisworks Freedom,Navisworks Freedom
Navisworks Manage,Navisworks Manage
Navisworks Simulate,Navisworks Simulate
Photo on ReCap 360,Photo on ReCap 360
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
Tinkerplay,Tinkerplay
ABCP,ABCP
Accounting Standards Codification,Accounting Standards Codification
ad hoc analysis,ad hoc -analyysi
adoption path,käyttöönottopolku
AEC Information Model,AEC-tietomalli
AECO,AECO
annual order value,keskimääräinen tilauksen arvo
architectural decision record,arkkitehtuuripäätöstietue
"Architecture, Engineering, Construction, and Operations","Arkkitehtuuri, suunnittelu, rakennus ja käyttö"
"Authentication, Authorization and Accounting","Todennus, valtuutus ja kirjanpito"
Autodesk BIM Collaborate,Autodesk BIM Collaborate
Autodesk BIM Collaborate Pro,Autodesk BIM Collaborate Pro
Autodesk Certified Instructor,Autodesk Certified Instructor
Autodesk Cloud Standards,Autodeskin pilvistandardit
Autodesk Compute Platform,Autodesk Compute Platform
Autodesk Construction Solutions,Autodesk Construction Solutions
Autodesk Consulting Media & Entertainment,Autodesk Consulting Media & Entertainment
Autodesk Customer Environment,Autodesk Customer Environment
Autodesk Customer Lifecycle,Autodesk Customer Lifecycle
Autodesk Education Experience,Autodesk Education Experience
Autodesk Event Analysis,Autodeskin tapahtuma-analyysi
Autodesk Growth Marketing,Autodesk Growth Marketing
Autodesk Health Dashboard,Autodeskin tilanäyttö
Autodesk Lightning Integrated Case Experience,Autodesk Lightning Integrated Case Experience
Autodesk Machine Learning Platform,Autodeskin koneoppimisalusta
Autodesk Meshmixer Toolkit,Autodesk Meshmixer Toolkit
Autodesk Order Entry,Autodesk Order Entry
Autodesk Platform Services,Autodesk Platform Services
Autodesk Sales Incentive Management System,Autodesk Sales Incentive Management System
Autodesk Shared Component,Autodeskin jaettu komponentti
Autodesk Translation Framework,Autodesk Translation Framework
BIM 360 Ops,BIM 360 Ops
BIM360,BIM360
boundary representation,reunaviivaesitys
BREP,BREP
B-rep,B-rep
building information model,rakennustietomalli
BuildingConnected,BuildingConnected
business process model and notation,business process model and notation
center of excellence,osaamiskeskus
CLIC license manager,CLIC-lisenssinhallinta
cloud licensing,pilvilisensointi
cloud solid modeling,pilvipohjainen kiinteä mallinnus
Collaboration For Revit,Collaboration For Revit
commercial cloud environment,kaupallinen pilviympäristö
common data environment,yleinen dataympäristö
common data experience,common data experience
common workspace,common workspace
community-generated content,yhteisön tuottama sisältö
community of practice,ammattiyhteisö
consistent materials user interface,consistent materials user interface
Content Experience Design,Content Experience Design
controlled unclassified information,valvottu luokittelematon tieto
customer lifetime value,asiakkaan elinkaariarvo
customer research agreement,asiakastutkimussopimus
Customer Value Hub,Asiakkaan arvokeskus
D&M,D&M
D&MwA,D&MwA
data enrichment,tietojen rikastaminen
data gravity,datan painovoima
Design Collaboration,Design Collaboration
design for manufacturing and assembly,suunnittelu valmistusta ja kokoonpanoa varten
Developer Advocacy and Support,Developer Advocacy and Support
Developer Support Program,Developer Support Program
digital customer lifecycle,digitaalinen asiakkuuden elinkaari
Digital Experience and Customer Empowerment,Digital Experience and Customer Empowerment
digital HIG,digitaalinen HIG
Digital Manufacturing Group,Digital Manufacturing Group
dotcom,dotcom
dotcom guidance,dotcom-ohjeistus
dynamic application security test,dynaaminen sovelluksen tietoturvatestaus
ECaaS,ECaaS
eCommerce as a service,verkkokauppa palveluna
electronic computer-aided design,sähköinen tietokoneavusteinen suunnittelu
enterprise resource planning,toiminnanohjaus
entity-component system,entiteetti-komponentti-järjestelmä
extended reality,laajennettu todellisuus
fabrication data manager,fabrication data manager
failure mode and effects analysis,vika- ja vaikutusanalyysi
Fusion common data experience,Fusion common data experience
Fusion Data Access,Fusion Data Access
Fusion Folder Permissions,Fusion Folder Permissions
Fusion Health Service,Fusion-tilapalvelu
Fusion Injection Molding,Fusion Injection Molding
Fusion JavaScript Service,Fusion-JavaScript-palvelu
Fusion Notification Service,Fusion Notification Service
Fusion synthetic monitoring,Fusion synthetic monitoring
Generative Cloud Platform,Generative Cloud Platform
Gnosis,Gnosis
Green Building Studio,Green Building Studio
Halley,Halley
Health Dashboard Service,Health Dashboard Service
health of business dashboard,yrityksen tilan koontinäyttö
IaaS,IaaS
Information Technology Infrastructure Library,ITIL
Integrated Drainage Design & Analysis,Integrated Drainage Design & Analysis
integration test,integraatiotesti
Internet of things,esineiden internet
Lightweight Directory Access Protocol,LDAP
media information model,mediatietomalli
mixed reality,sekoitettu todellisuus
multi-factor authentication,monimenetelmäinen todentaminen
multi-user licensing,monikäyttäjälisensointi
multi-user to single-user,monesta käyttäjästä yksittäiseksi käyttäjäksi
multi-window multi-monitor,multi-window multi-monitor
network address translation,verkko-osoitteiden muuntaminen
Network License Reporting Service,Network License Reporting Service
NextGen Autodesk Desktop Application,NextGen Autodesk Desktop Application
non-contracted reseller,sopimukseton jälleenmyyjä
North Star,North Star
PaaS,PaaS
Phoenix,Phoenix
RaaS,RaaS
read-eval-print loop,read-eval-print-silmukka
real value edit control,reaaliarvon muokkausohjain
relational database management system,relaatiotietokannan hallintajärjestelmä
sanitary sewer overflow,viemäriverkoston ylivuoto
secure shell,SSH
security assertion markup language,SAML
security non-negotiables,ehdottomat tietoturvavaatimukset
Simulation Compute Manager,Simulation Compute Manager
single-user subscription,yhden käyttäjän tilaus
static application security testing,staattinen sovelluksen tietoturvatestaus
subscription overuse,tilauksen ylikäyttö
threat modeling,uhkamallinnus
Universal Assistant,Universal Assistant
universal scene description,yleinen kohtauksen kuvaus
variational constraint solver,variaationaalisen rajoiteongelman ratkaisija
virtual private cloud,virtuaalinen yksityinen pilvi
virtual reality,virtuaalitodellisuus
Work In Process Data Management,Keskeneräisen työn tiedonhallinta
XR Core Team,XR Core Team
