source,target
Autodesk Download Manager,مدير تنزيل Autodesk
Autodesk Drive,Autodesk Drive
Autodesk Education,Autodesk للتعليم
Autodesk Education Community,Autodesk Education Community
Autodesk Education Curriculum,منهج Autodesk للتعليم
Autodesk Education Suite for Architecture & Engineering,مجموعة Autodesk للتعليم المخصصة للعمارة والهندسة
Autodesk Education Suite for Civil & Structural Engineering,مجموعة Autodesk للتعليم المخصصة للهندسة المدنية والهندسة الإنشائية
Autodesk Education Suite for Industrial Design,مجموعة Autodesk للتعليم المخصصة للتصميم الصناعي
Autodesk Education Suite for Mechanical Engineering,مجموعة Autodesk للتعليم المخصصة للهندسة الميكانيكية
Autodesk Employee Purchase Program,برنامج الشراء لموظفي Autodesk
Autodesk Engineer-to-Order Services,خدمات الهندسة حسب الطلب من Autodesk
Autodesk Enterprise Priority Support,Autodesk Enterprise Priority Support
Autodesk Flex,Autodesk Flex
Autodesk flex token,وحدات الدفع المرنة من Autodesk
Autodesk FLUX Design Competition,مسابقة تصميم Autodesk FLUX
Autodesk forum,منتدى Autodesk
Autodesk Gallery,معرض Autodesk
Autodesk Gold partner,الشركاء من الفئة الذهبية لشركة Autodesk
Autodesk ID,معرف Autodesk
Autodesk iiko Experience,تجربة Autodesk iiko
Autodesk Industry Careers Framework for Games and Animation,إطار الوظائف لصناعة الألعاب والرسوم المتحركة من Autodesk
Autodesk Infrastructure Solutions,حلول البنية التحتية من Autodesk
Autodesk Inside Sales Team,فريق المبيعات الداخلية لشركة Autodesk
Autodesk Insight,رؤى Autodesk
Autodesk Installation Help,مساعدة تثبيت Autodesk
Autodesk Inventor 2019 Add-In,الوظيفة الإضافية Autodesk Inventor 2019
Autodesk Inventor LT 2019 Add-In,الوظيفة الإضافية Autodesk Inventor LT 2019
Autodesk Inventor Mentor,برنامج Autodesk Inventor Mentor
Autodesk IPv4 License Manager for Mac,Autodesk IPv4 License Manager لجهاز Mac
Autodesk IPv6 License Manager for Mac,Autodesk IPv6 License Manager for Mac
Autodesk Job Processor,معالج الوظائف من Autodesk
Autodesk Knowledge Network,Autodesk Knowledge Network
Autodesk Labs,مختبرات Autodesk
Autodesk LaunchPad,منصة إطلاق أوتوديسك
Autodesk learning and education,التعلم والتعليم في Autodesk
Autodesk Learning Central,Autodesk Learning Central
Autodesk Legacy Program,برنامج الإصدارات القديمة لـ Autodesk
Autodesk License Compliance Team,فريق الامتثال لترخيص Autodesk
Autodesk License Manager,مدير تراخيص Autodesk
Autodesk Live,Autodesk Live
Autodesk Live Chat,الدردشة المباشرة لـ Autodesk
Autodesk Manufacturing Community Portal,بوابة مجتمع Autodesk للتصنيع
Autodesk Manufacturing Team,فريق التصنيع في Autodesk
Autodesk MasterClasses,صفوف Autodesk MasterClasses
Autodesk Masters award,جائزة التميز من Autodesk
Autodesk Masters Program,برنامج التميز من Autodesk
Autodesk Material Library,Autodesk Material Library
Autodesk Network License Manager,Autodesk Network License Manager
Autodesk Official Training Courseware,المقررات التدريبية الرسمية من Autodesk
Autodesk Official Training Guides,أدلة التدريب الرسمية من Autodesk
Autodesk Online Store,متجر Autodesk الإلكتروني
Autodesk Online Testing Service,خدمة الاختبار عبر الإنترنت من Autodesk
Autodesk Panorama,بانوراما Autodesk لاكتشاف المواهب
Autodesk Partner Manager,مدير شركاء Autodesk
Autodesk Partner Marketing Platform,منصة التسويق للشركاء من Autodesk
Autodesk Partner Portal,بوابة شركاء Autodesk
Autodesk Partner Program,برنامج شركاء Autodesk
Autodesk Partner specializations,تخصصات شركاء Autodesk
Autodesk Per-Incident Support,دعم Autodesk لكل حادثة
Autodesk Platinum partner,الشريك البلاتيني لـ Autodesk
Autodesk Portfolio,مجموعة منتجات Autodesk
Autodesk Preferred Industry Partner,شريك Autodesk المفضل في الصناعة
Autodesk Premier Solutions Provider,موفر الحلول المميز لـ Autodesk
Autodesk Privacy Statement,بيان خصوصية Autodesk
Autodesk Prodsmart,Autodesk Prodsmart
Autodesk Professional Excellence,التميز المهني من Autodesk
Autodesk Renovation and Retrofit Playbook,دليل Autodesk للتحسين والتجديد
Autodesk reseller,موزع Autodesk
Autodesk Retirement Program,برنامج إنهاء دعم منتجات Autodesk القديمة
Autodesk Retopology Tools for 3ds Max,Autodesk Retopology Tools for 3ds Max
Autodesk Revit 2019 Add-In,الوظيفة الإضافية Autodesk Revit 2019
Autodesk Route 66 Professional Skills Training,التدريب على المهارات المهنية في Autodesk Route 66
Autodesk Sales Development Fund,صندوق تطوير مبيعات Autodesk
Autodesk sales representative,ممثل مبيعات Autodesk
Autodesk Services and Support,دعم وخدمات Autodesk
Autodesk Services Marketplace,متجر خدمات Autodesk
Autodesk Shape Manager,Autodesk Shape Manager
Autodesk Sign In Help,المساعدة في تسجيل الدخول إلى Autodesk
Autodesk Silver partner,الشركاء من الفئة الفضية لشركة Autodesk
Autodesk software,برنامج Autodesk
Autodesk software license,ترخيص برنامج Autodesk
Autodesk Software License Agreement,اتفاقية ترخيص برنامج Autodesk
Autodesk solution for Digital Prototyping,حل Autodesk للنمذجة الرقمية
Autodesk Store,متجر Autodesk
Autodesk Streamline,Autodesk Streamline
Autodesk suite,مجموعة Autodesk
Autodesk support agent,وكيل دعم Autodesk
Autodesk Sustainable Design Center,مركز Autodesk للتصميم المستدام
Autodesk Sync,مزامنة Autodesk
Autodesk Training Center,مركز تدريب أوتوديسك
Autodesk Trust Center,مركز الثقة من Autodesk
Autodesk uninstall tool,أداة إلغاء تثبيت Autodesk
Autodesk University,Autodesk University
Autodesk University Virtual,الجامعة الافتراضية لـ Autodesk
Autodesk Upgrade and Retirement Program,برنامج إنهاء دعم منتجات Autodesk القديمة والترقية
Autodesk User Group International,مجموعة مستخدمي Autodesk الدولية
Autodesk Value Added Reseller,موزع معتمد لمنتجات Autodesk
Autodesk Value Added Reseller Agreement,اتفاقية الموزع المعتمد لمنتجات Autodesk
Autodesk Vault,مخزن Autodesk
Autodesk Vault Office,Autodesk Vault Office
Autodesk Virtual Classroom Training,تدريب الفصل الدراسي الافتراضي من Autodesk
"Autodesk® Architecture, Engineering & Construction Collection",مجموعة Autodesk® للعمارة والهندسة والإنشاءات
Autodesk® Media & Entertainment Collection,مجموعة Autodesk® للإعلام والترفيه
Autodesk® Product Design & Manufacturing Collection,مجموعة Autodesk® للتصميم وتصنيع المنتجات
Autodesk® Product Design and Manufacturing Collection,مجموعة Autodesk® للتصميم وتصنيع المنتجات
Autodesk® Product Design Collection,مجموعة Autodesk® لتصميم المنتجات
auto-fulfilment,التنفيذ التلقائي
automatic renewal,تجديد تلقائي
automotive component design,تصميم مكونات السيارات
automotive supply chain,سلسلة التوريد للسيارات
auto-renewal,تجديد تلقائي
available languages,اللغات المتاحة
axis offset,إزاحة المحور
axis tripod icon,أيقونة ثلاثية المحاور
Backburner,Backburner
backface cull,تجاهل الوجه الخلفي
Background Reactor,Background Reactor
baseline features,الميزات الأساسية
baseline recommendation,التوصية الأساسية
basic tooltip,تلميح أساسي
benchmark report,تقرير معياري
Benefit Guide,دليل الميزات
best practice,أفضل الممارسات
billing settings,إعدادات الفوترة
BIM 360,BIM 360
BIM Adoption and Change Management services,خدمات تبني نمذجة معلومات البناء (BIM) وإدارة التغيير
BIM Enterprise Execution Plan,خطة تنفيذ المؤسسة لنمذجة معلومات البناء
BIM for Structural Engineering Curriculum,منهج نمذجة معلومات البناء للهندسة الإنشائية
BIM Implementation and Integration Services,خدمات تطبيق وتكامل نمذجة معلومات البناء
BIM Knowledge Package,حزمة معرفة نمذجة معلومات البناء
BIM Standards and Processes services,خدمات معايير وعمليات نمذجة معلومات البناء
BIM Strategy services,خدمات استراتيجية نمذجة معلومات البناء
biomimicry,المحاكاة الحيوية
bioplastics,البلاستيك الحيوي
bioswale,حوض نباتي للتصريف
Bitmap Pager,عارض الصور النقطية
Blackmagic UltraStudio Express,جهاز Blackmagic UltraStudio Express
blobby effect,تأثير متموج
blog,مدونة
BlueSnap,BlueSnap
boilerplate,نص قياسي
Boot Camp,أداة Boot Camp
boot sector,قطاع التمهيد
bounding box,الإطار المحدد للأبعاد
box shot,صورة العبوة
boxed shipment,شحنة في علبة
boxed software,برنامج في علبة
boxshot,صورة العبوة
BPT,أداة تخطيط الأعمال
Brainshark,Brainshark
brandable static and flash banner,لافتة ثابتة ومتحركة قابلة للتخصيص
brick soldier course,صف طوب بشكل عمودي
Bridge Design for InfraWorks 360,أداة تصميم الجسور باستخدام InfraWorks 360
brightness,سطوع
broadcast,البث
Browser Download method,طريقة تنزيل المتصفح
building component,مكون البناء
building design,تصميم المباني
building engineering,هندسة البناء
building equipment,معدات البناء
Building Industry Strategy & Relations,استراتيجية وتعزيز العلاقات في قطاع البناء
building product,منتج بناء
building products manufacturer,مصنّع منتجات البناء
business ethics,أخلاقيات العمل
business plan,خطة العمل
Business Planning Tool,أداة تخطيط الأعمال
business process,أسلوب العمل
business purpose,غرض العمل
business record,سجل العمل
business relationship,علاقة تجارية
calculator,آلة حاسبة
Call to Action,دعوة لاتخاذ إجراء
callout,تنبيه
call-out,تنبيه
camera animation,حركة الكاميرا
carbon emission analysis,تحليل انبعاثات الكربون
cascade licensing,الترخيص المتتالي
cascading sequence,التسلسل المتتالي
case ID,معرف الحالة
case study,دراسة الحالة
cavernous part,الجزء المجوف
central file,الملف المركزي
certification exam,امتحان الحصول على الشهادة
Certification Team,الفريق المسؤول عن الشهادة
Certified Associate,الشريك المعتمد
certified hardware,جهاز معتمد
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
channel development,تطوير القنوات
Channel Development Fund,صندوق تطوير القنوات
Channel Incentive program,برنامج حوافز القنوات
Channel Management,إدارة القناة
channel partner,شريك القناة
character designer,مصمم الشخصيات
Character Generator,Character Generator
cheat sheet,دليل المرجع السريع
cheatsheet,دليل المرجع السريع
Chief Education Officer,المسؤول التنفيذي للتعليم
chief executive officer,المدير التنفيذي
chief financial officer,المدير المالي
chief legal officer,المستشار القانوني الرئيسي
Chief Technical Officer,المدير التقني
cinematic-quality,جودة سينمائية
Civil Engineering Curriculum,مناهج الهندسة المدنية
clean install,تثبيت نظيف
clean removal,إزالة كاملة
clean tech,تقنية نظيفة
clean technology innovator,مبتكر التكنولوجيا النظيفة
clean uninstall,إلغاء تثبيت كامل
Client Relations Team,فريق علاقات العملاء
clip plane,مخطط تقطيع
clipping boundary,حدود تقطيع
closed end,نهاية مغلقة
cloud credits,نقاط استخدام السحابة
cloud credits allocation,تخصيص نقاط استخدام السحابة
cloud services,خدمات السحابة
cloud storage,تخزين سحابي
cloud unit,وحدة السحابة
co-branding,علامة تجارية مشتركة
Co-branding Assets & Templates,أصول وقوالب العلامة التجارية المشتركة
codec,ترميزي
coefficient of performance,معامل الأداء
Collaboration and Data Management Implementation Services,خدمات تنفيذ التعاون وإدارة البيانات
Collaboration and Data Management Strategy Services,خدمات استراتيجية التعاون وإدارة البيانات
collaborative project management,إدارة المشاريع التعاونية
collateral,ضمانات
color-dependent plot style table,جدول أنماط الرسم المعتمد على الألوان
command prompt,موجه الأوامر
commercial license,رخصة تجارية
Communication Center,مركز اتصال
communication failure,فشل الاتصال
communication hub,مركز الاتصال
community relations,العلاقات المجتمعية
companion product,منتج مُكمّل
Company Address or Name Change,تغيير عنوان الشركة أو اسمها
compass,بوصلة
compatibility chart,مخطط التوافق
compatibility matrix,مصفوفة التوافق
Competitive Intelligence,الذكاء التنافسي
complaint,شكوى
compliance,الامتثال
comprehensive exam guide,الدليل الشامل للامتحان
computer aided manufacturing,التصنيع باستخدام الكمبيوتر
computer-aided manufacturing,التصنيع باستخدام الكمبيوتر
concept sketch,رسم فكرة
Conceptual Design Curriculum,منهج التصميم المفاهيمي
concurrent users,المستخدمون المتزامنون
confidentiality,السرية
Configurator 360,Configurator 360
conflict of interest,تضارب المصالح
construction management,إدارة الإنشاءات
construction manager,مدير إنشاءات
construction professional,محترف البناء
consultant,مستشار
consulting service order licensing implementation,تنفيذ تراخيص طلبات خدمات الاستشارات
consulting system integrator partner,شريك استشاري لتكامل الأنظمة
consumer product,منتج استهلاكي
consumer product manufacturer,شركة تصنيع المنتجات الاستهلاكية
consumption,استهلاك
consumption rate,معدل الاستهلاك
contact ID,معرّف الاتصال
content source,مصدر المحتوى
contextual tab,تبويب سياقي
continuing education credit,نقاط التعليم المستمر
Contract Administration,إدارة العقود
Contract Administrator,مسؤول العقود
contract level,مستوى العقد
Contract Manager,مدير العقد
contract renewal date,تاريخ تجديد العقد
contractor,مقاول
controller cap,غطاء تحكم
coordinate reference system,نظام الإحداثيات المرجعي
coordinate space,مساحة احداثيات
COP,معامل الأداء
core features include,تتضمن الميزات الأساسية
counterfeit,مزيف
Country Marketing Manager,مدير التسويق المحلي
Country Sales Manager,مدير المبيعات المحلي
coverage report,تقرير التغطية
CPM,إدارة المشاريع التعاونية
Creative Commons,Creative Commons
CRM,إدارة علاقات العملاء
crossgrade,الترقية المتقاطعة
cross-grade,الترقية المتقاطعة
cuboid,مُتَوازي المُستَطيلات
curricula,المناهج الدراسية
Customer Care,خدمة العملاء
customer gallery,معرض العملاء
Customer Involvement Program,برنامج مشاركة عملاء
customer relationship management,إدارة علاقات العملاء
customer reviews,مراجعات العملاء
customer showcase,عرض أعمال العملاء
customer stories,قصص العملاء
customer success stories,قصص نجاح العملاء
customer with a maintenance plan,عميل لديه خطة صيانة
daemon,برنامج خفي
data acquisition,تجميع البيانات
data fitting,توفيق البيانات
data portability,قابلية نقل البيانات
data protection,حماية البيانات
data silo,مخزن البيانات
DCS,نظام التحكم الموزع
Dear Customer,عزيزي العميل
decision support tool,أداة دعم القرار
defense,دفاع
defun,دالة تعريف
demand generation,توليد الطلب
demo,عرض توضيحي
demo video,فيديو توضيحي
demo vignette,عرض توضيحي قصير
Design Academy,Design Academy
design automation strategy,استراتيجية أتمتة التصميم
Design Basics Curriculum,منهاج أساسيات التصميم
design charrette,ورشة تصميم مكثفة
design for assembly,تصميم المنتجات
design innovation,ابتكار التصميم
design intent,هدف التصميم
Design Process Review,مراجعة عملية التصميم
design validation,التحقق من التصميم
design visualization,عرض بصري للتصميمات
Designers Accord,Designers Accord
detention area,منطقة الاحتجاز
development partner,شريك التنمية
diffusion coefficient,معامل الانتشار
Digital Asset Management,إدارة الأصول الرقمية
digital entertainment creation,إنشاء الترفيه الرقمي
digital modeling,نمذجة رقمية
Digital Prototyping Days,أيام النماذج الرقمية الأولية
digital visual interface,واجهة رقمية مرئية
Dimension Style Manager,مدير نمط الأبعاد
direct partner,شريك مباشر
Direct Value Added Reseller,موزع معتمد مباشر
Director Of Strategic Research,مدير البحوث الاستراتيجية
disciplinary action,إجراء تأديبي
discussion forum,منتدى النقاش
discussion group,مجموعة النقاش
displacement mapping,تخطيط الإزاحة
distributed control system,نظام التحكم الموزع
distributed license server,خادم رخصة موزعة
documentation,التوثيق
download method,طريقة التنزيل
Download Now method,طريقة التنزيل الآن
draft mode,وضع المسودة
Drainage Design for Infraworks 360,تصميم الصرف باستخدام Infraworks 360
Drawing Recovery Manager,Drawing Recovery Manager
Dropbox,Dropbox
duct,قناة
DWG Extreme,DWG Extreme
DWGX,DWGX
Dynamic Switchable Graphics,رسومات ديناميكية قابلة للتبديل
Eagle,Eagle
earlier version,إصدار سابق
eBook,كتاب إلكتروني
e-book,كتاب إلكتروني
eco design,تصميم صديق للبيئة
Education Community,مجتمع التعليم
Education customer,عميل التعليم
Education reseller,موزع التعليم
Education version,إصدار التعليم
educational institution,مؤسسة تعليمية
educational plot stamp,علامة رسم تعليمية
educational version,الإصدار التعليمي
educator,مُعَلِّم
eLearning,التعليم الإلكتروني
e-Learning,التعليم الإلكتروني
eLearning catalog,كتالوج التعليم الإلكتروني
e-Learning catalog,كتالوج التعليم الإلكتروني
Electrical Catalog Browser,متصفح كتالوج الكهرباء
electronic download,تنزيل إلكتروني
electronic software distribution,توزيع البرنامج الإلكتروني
element property,خاصية العنصر
eligibility matrix,مصفوفة الأهلية
eligibility requirement,متطلب الأهلية
eligible product,منتج مؤهل
Eligible Product List,قائمة المنتجات المؤهلة
eligible products,المنتجات المؤهلة
embargo,حظر
EMC Tier 5 system,نظام الإدارة البيئية (EMC) من الفئة 5
encryption,تشفير
Energy Analysis,تحليل الطاقة
energy efficiency,كفاءة الطاقة
energy generation,توليد الطاقة
energy load,حمل الطاقة
energy retrofit,تحسين كفاءة الطاقة
energy savings performance contract,عقد أداء توفير الطاقة
energy service company,شركة خدمات الطاقة
Energy Star,Energy Star
energy use index,مؤشر استخدام الطاقة
energy use intensity,شدة استخدام الطاقة
eNewsletter,النشرة الإخبارية الإلكترونية
engineer,مهندس
engineering data,البيانات الهندسية
Engineering Exploration Workshop,ورشة استكشاف هندسية
Engineer-to-Order,الهندسة حسب الطلب
Engineer-to-Order Adoption and Change Management Services,خدمات تبني الهندسة حسب الطلب وإدارة التغيير
Engineer-to-Order Implementation and Integration Services,خدمات تنفيذ ودمج الهندسة حسب الطلب
Engineer-to-Order Strategy Services,خدمات استراتيجية الهندسة حسب الطلب
Enhanced KB,قاعدة معرفة مُحسنة
Enterprise Business Agreement,اتفاقية الأعمال التجارية للشركات
Enterprise Flex,Enterprise Flex
Enterprise Priority Support,دعم الأولوية للمؤسسات
entitlement,استحقاق
entitlement certificate,شهادة الاستحقاق
environment variable,متغير حسب البيئة
Environmental Design and Technology Curriculum,منهج التصميم والتكنولوجيا البيئية
environmental impact statement,بيان الأثر البيئي
environmental management system,نظام إدارة البيئة
error code,رمز الخطأ
Ethernet adapter,محول إيثرنت
ethical behavior,السلوك الأخلاقي
European Free Trade Association,رابطة التجارة الحرة الأوروبية
Event Publisher,ناشر الفعالية
event toolkit,مجموعة أدوات الفعاليات
Events Lookup,البحث عن فعالية
executable file,ملف تنفيذي
Executive Vice President of Sales and Services,نائب الرئيس التنفيذي للمبيعات والخدمات
explicit control,تحكم صريح
Express Service,خدمة سريعة
Express Service ID,معرّف الخدمة السريعة
Express Tools,أدوات سريعة
extended period,فترة ممتدة
extended support hours,ساعات دعم ممتدة
extra territory rights,حقوق التوسع الإقليمي
Facebook,Facebook
facilities management,إدارة المرافق
factory layout,مخطط المصنع
faculty member,عضو هيئة تدريس
fatal error,خطأ فادح
feature code,رمز الميزة
feature comparison,مقارنة الميزات
feature demonstration,عرض الميزة
feature demos,عروض الميزات
feature line,خط الميزة
feature set,مجموعة الميزات
FeatureCAM,FeatureCAM
features,ميزات
features and benefits,الميزات والفوائد
features and demonstrations,الميزات والعروض التوضيحية
features and functions,الميزات والوظائف
features and specifications,المميزات والمواصفات
fidelity,الدقة
field management,الإدارة الميدانية
field marketing,التسويق الميداني
file corruption,ملف تالف
file extraction,استخراج ملف
file vaulting,تخزين الملفات
Fill+Pack,تعبئة + تغليف
