source,target
read-eval-print loop,read-eval-print loop
real value edit control,comandă de editare a valorilor reale
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
relational database management system,sistem de gestionare a bazelor de date relaționale
Rendering in A360,Rendering in A360
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
sales,vânzări
sanitary sewer overflow,deversarea conductelor sanitare
secure shell,secure shell
security assertion markup language,limbaj de marcare pentru afirmații de securitate
security non-negotiables,aspecte de securitate non-negociabile
Shotgun,Shotgun
Simulation Compute Manager,Manager calcul de simulare
single-user subscription,abonament pentru utilizator unic
static application security testing,test static de securitate a aplicației
SU subscription,abonament SU
subscription benefits,avantajele abonamentului
subscription overuse,suprasolicitarea abonamentului
threat modeling,modelarea amenințării
tier,nivel
TinkerBox,TinkerBox
toolset,set de instrumente
Universal Assistant,Asistent universal
universal scene description,descriere scenă universală
variational constraint solver,solver variațional de constrângeri
Vault Basic,Vault Basic
Vault Professional,Vault Professional
Vault Workgroup,Vault Workgroup
ViewCube,ViewCube
virtual private cloud,cloud privat virtual
virtual reality,realitate virtuală
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
webcast,webcast
Work In Process Data Management,Work In Process Data Management
XR Core Team,Echipă centrală XR
