source,target
authorization code,授权码
authorized academic partner,授权学术合作伙伴
authorized partner,授权合作伙伴
authorized reseller,授权经销商
AutoCorrect,AutoCorrect
Autodesk Academic Value Added Reseller,Autodesk 学术增值经销商
Autodesk Advanced Support,Autodesk Advanced Support（高级支持）
Autodesk Analytics,Autodesk 分析
Autodesk Animation Academy,Autodesk 动画学院
Autodesk App Store Verified Download,Autodesk App Store 验证的下载
Autodesk assessment test,Autodesk 评估测试
Autodesk Asset Locator,Autodesk Asset Locator
Autodesk Authorized Academic Partner,Autodesk 授权学术合作伙伴
Autodesk authorized reseller,Autodesk 授权经销商
Autodesk Authorized Training Center,Autodesk 授权培训中心
Autodesk Backburner,Autodesk Backburner
Autodesk Basic Support,Autodesk Basic Support（基本支持）
Autodesk BIM and Beam Blog,Autodesk BIM and Beam 博客
"Autodesk BIM for Architecture, Engineering and Construction Management Curriculum",面向工程建设管理的 Autodesk BIM 课程
Autodesk BIM Transformation Services,Autodesk BIM 转换服务
Autodesk Bronze reseller,Autodesk 铜牌经销商
Autodesk Building Engineering Playbook,Autodesk 建筑工程手册
Autodesk Building YouTube Channel,Autodesk 建筑 YouTube 频道
Autodesk Business Center,Autodesk 业务中心
Autodesk Business Value Methodology,Autodesk 业务价值方法
Autodesk carbon footprint,Autodesk 碳排放量
Autodesk Certification,Autodesk 认证
Autodesk Certification Training,Autodesk 认证培训
Autodesk Certified Instructor program,Autodesk 认证讲师计划
Autodesk Certified logo,Autodesk 认证标识
Autodesk Certified Professional,Autodesk 认证专家
Autodesk Certified User program,Autodesk 认证用户计划
Autodesk Channel Branding Guidelines,Autodesk 渠道品牌推广手册
Autodesk Channel Sales Manager,Autodesk 渠道销售经理
Autodesk Channel Team,Autodesk 渠道团队
Autodesk Classroom Training,Autodesk 课堂培训
Autodesk Clean Tech Partner Program,Autodesk 清洁技术合作伙伴计划
Autodesk Collaboration and Data Management Services,Autodesk 协作和数据管理服务
Autodesk Collaborative Project Management Solutions,Autodesk 协作项目管理解决方案
Autodesk Compliance Program,Autodesk 合规计划
Autodesk Construction Magazine,Autodesk 建筑杂志
Autodesk Consulting,Autodesk 咨询
Autodesk Consulting Specialization Program,Autodesk 咨询专业认证计划
Autodesk Content Service,Autodesk Content Service
Autodesk Content Syndication Service,Autodesk 内容供稿服务
Autodesk Creative Commons,Autodesk Creative Commons
Autodesk Creative Commons license,Autodesk Creative Commons 许可
Autodesk Customer Engagement Program,Autodesk 客户接洽计划
Autodesk Customer Experience Team,Autodesk 客户体验团队
Autodesk Customer Involvement Program,Autodesk 客户参与计划
Autodesk Customer Satisfaction Program,Autodesk 客户满意度计划
Autodesk Customer Service representative,Autodesk 客户服务代表
Autodesk Customer Support,Autodesk 客户支持
Autodesk data management tools,Autodesk 数据管理工具
Autodesk Design Academy,Autodesk 设计学院
Autodesk Design and Creation Suites,Autodesk 设计与创作套件
Autodesk Design Package,Autodesk Design Package
Autodesk DevDays Conference,Autodesk DevDays 会议
Autodesk Developer Network,Autodesk Developer Network
Autodesk Developer Network Open,Autodesk Developer Network Open
Autodesk Digital Entertainment Creation solution,Autodesk 数字娱乐创作解决方案
Autodesk Digital Magazine,Autodesk 数字杂志
Autodesk Digital Prototyping Forum,Autodesk 数字化样机论坛
Autodesk Digital Prototyping solution,Autodesk 数字化样机解决方案
Autodesk Digital STEAM Workshop,Autodesk 数字 STEAM 研讨会
Autodesk Distributor Agreement,Autodesk 分销商协议
Autodesk Download Manager,Autodesk Download Manager
Autodesk Education,Autodesk Education
Autodesk Education Community,Autodesk Education Community
Autodesk Education Curriculum,Autodesk Education 课程
Autodesk Employee Purchase Program,Autodesk 员工购买计划
Autodesk Engineer-to-Order Services,Autodesk 按订单设计服务
Autodesk Enterprise Priority Support,Autodesk Enterprise Priority Support（企业优先支持）
Autodesk flex token,Autodesk Flex 令牌
Autodesk FLUX Design Competition,Autodesk FLUX 设计竞赛
Autodesk forum,Autodesk 论坛
Autodesk Gallery,Autodesk Gallery
Autodesk Gold partner,Autodesk 金牌合作伙伴
Autodesk ID,Autodesk ID
Autodesk iiko Experience,Autodesk iiko 体验
Autodesk in the News,Autodesk in the News
Autodesk Industry Careers Framework for Games and Animation,面向游戏和动画的 Autodesk 行业职业框架
Autodesk Infrastructure Solutions,Autodesk 基础设施解决方案
Autodesk Inside Sales Team,Autodesk 内部销售团队
Autodesk Installation Help,Autodesk 安装帮助
Autodesk IPv4 License Manager for Mac,Autodesk IPv4 License Manager for Mac
Autodesk IPv6 License Manager for Mac,Autodesk IPv6 License Manager for Mac
Autodesk Knowledge Network,Autodesk Knowledge Network
Autodesk Labs,Autodesk 实验室
Autodesk LaunchPad,Autodesk 快速启动窗
Autodesk Learning and Education,Autodesk 学习与教育
Autodesk Learning Central,Autodesk Learning Central
Autodesk Legacy Program,Autodesk 旧产品计划
Autodesk License Compliance Team,Autodesk 许可合规团队
Autodesk License Manager,Autodesk License Manager
Autodesk Live,Autodesk Live
Autodesk Live Chat,Autodesk 即时聊天
Autodesk Manufacturing Team,Autodesk 制造团队
Autodesk MasterClasses,Autodesk 大师班
Autodesk Masters award,Autodesk 大师奖
Autodesk Masters Program,Autodesk 大师计划
Autodesk Network License Manager,Autodesk Network License Manager
Autodesk Official Training Courseware,Autodesk 官方培训课件
Autodesk Official Training Guides,Autodesk 官方培训手册
Autodesk Online Store,Autodesk 在线商店
Autodesk Online Testing Service,Autodesk 在线测试服务
Autodesk Partner Manager,Autodesk 合作伙伴经理
Autodesk Partner Marketing Platform,Autodesk 合作伙伴营销平台
Autodesk Partner Portal,Autodesk 合作伙伴门户
Autodesk Partner Program,Autodesk 合作伙伴计划
Autodesk Partner Specializations,Autodesk 合作伙伴专业化
Autodesk Platinum partner,Autodesk 白金合作伙伴
Autodesk Portfolio,Autodesk 产品组合
Autodesk Preferred Industry Partner,Autodesk 首选行业合作伙伴
Autodesk Premier Solutions Provider,Autodesk 首要解决方案提供商
Autodesk Privacy Statement,Autodesk 隐私声明
Autodesk Professional Excellence,Autodesk Professional Excellence
Autodesk Renovation and Retrofit Playbook,Autodesk 改造和翻新手册
Autodesk reseller,Autodesk 经销商
Autodesk Retirement Program,Autodesk 退役计划
Autodesk Retopology Tools for 3ds Max,Autodesk Retopology Tools for 3ds Max
Autodesk Route 66 Professional Skills Training,Autodesk Route 66 专业技能培训
Autodesk Sales Development Fund,Autodesk 业务拓展基金
Autodesk sales representative,Autodesk 销售代表
Autodesk Services and Support,Autodesk 服务与支持
Autodesk Services Marketplace,Autodesk Services Marketplace
Autodesk Shape Manager,Autodesk Shape Manager
Autodesk Sign In Help,Autodesk 登录帮助
Autodesk Silver partner,Autodesk 银牌合作伙伴
Autodesk software,Autodesk 软件
Autodesk software license,Autodesk 软件许可
Autodesk Software License Agreement,Autodesk 软件许可协议
Autodesk solution for Digital Prototyping,Autodesk 数字化样机解决方案
Autodesk Store,Autodesk Store
Autodesk Streamline,Autodesk Streamline
Autodesk suite,Autodesk 套件
Autodesk support agent,Autodesk 支持人员
Autodesk Sustainable Design Center,Autodesk 可持续设计中心
Autodesk Sync,Autodesk Sync
Autodesk Training Center,Autodesk 培训中心
Autodesk Trust Center,Autodesk 信任中心
Autodesk uninstall tool,Autodesk 卸载工具
Autodesk University,Autodesk University
Autodesk University Virtual,Autodesk University Virtual
Autodesk Upgrade and Retirement Program,Autodesk 升级和退役计划
Autodesk User Group International,Autodesk 国际用户组
Autodesk Value Added Reseller,Autodesk 增值经销商
Autodesk Value Added Reseller Agreement,Autodesk 增值经销商协议
Autodesk Virtual Classroom Training,Autodesk 虚拟课堂培训
auto-fulfilment,自动履行
automatic renewal,自动续展
automotive component design,汽车零部件设计
automotive supply chain,汽车供应量
auto-renewal,自动续展
Available languages,适用语言
AVAR,AVAR
axis offset,轴偏移
axis tripod icon,三轴架图标
Backburner,Backburner
backface cull,背面消隐
Background Reactor,Background Reactor
Baseline Features,基本功能
baseline recommendation,最低配置建议
basic tooltip,基本工具提示
batch file,批处理文件
Be BIM Ready,BIM 就绪
benchmark report,基准报告
Benefit Guide,权益手册
best practice,最佳实践
Better by Design,Better by Design
Beyond Trust,Beyond Trust
billing settings,计费设置
BIM,BIM
BIM Adoption and Change Management services,BIM 应用和变更管理服务
BIM Enterprise Execution Plan,BIM 企业执行计划
BIM for Structural Engineering Curriculum,面向结构工程的 BIM 课程
BIM Implementation and Integration Services,BIM 实施和集成服务
BIM Knowledge Package,BIM 知识包
BIM Standards and Processes services,BIM 标准和流程服务
BIM Strategy services,BIM 战略服务
biomimicry,生物模拟
bioplastics,生物塑料
bioswale,生态调节沟
Bitmap Pager,位图分页程序
Blackmagic UltraStudio Express,Blackmagic UltraStudio Express
blend,过渡
blobby effect,滴状斑点效果
blog,博客
BlueSnap,BlueSnap
boilerplate,样本
Boot Camp,Boot Camp
boot sector,引导扇区
box shot,包装盒照片
boxed shipment,盒装发货
boxed software,盒装软件
boxshot,包装盒照片
BPT,BPT
Brainshark,Brainshark
brandable static and flash banner,指定品牌静态和闪烁横幅
brick soldier course,立砌砖层
brightness,亮度
broadcast,广播
b-roll,花絮
brownfield,棕色地带
Browser Download method,“浏览器下载”方法
building component,建筑构件
building design,建筑设计
building engineering,建筑工程
building equipment,建筑设备
Building Industry Strategy & Relations,建筑行业战略和关系
Building Information Modeling,建筑信息模型 (BIM)
building product,建筑产品
building products manufacturer,建筑产品制造商
Business Development,业务开发
business ethics,商业道德
business plan,业务计划
Business Planning Tool,业务规划工具
business process,业务流程
business purpose,业务目的
business record,业务记录
business relationship,业务关系
Business Trends,业务趋势
Buy,购买
Buy Now,立即购买
Buy Online,在线购买
CAD,CAD
CAE,CAE
calculator,计算器
Call to Action,行动号召
callout,标注
call-out,标注
CAM,CAM
camera animation,摄影机动画
caption,标题
carbon emission analysis,碳排放分析
Careers,工作机会
Cartesian,笛卡尔
cascade,层叠
cascade licensing,层叠许可
cascading sequence,层叠序列
case ID,案例 ID
Case studies,案例研究
case study,案例研究
cavernous part,多孔零件
CDF,CDF
CEC,CEC
Celebrating Creativity,Celebrating Creativity
central file,中心文件
certification exam,认证考试
Certification Team,认证团队
Certified Associate,认证专员
certified hardware,认证硬件
channel development,渠道拓展
Channel Development Fund,渠道拓展基金
Channel Incentive program,渠道奖励计划
Channel Management,渠道管理
channel partner,渠道合作伙伴
character designer,角色设计师
Character Generator,Character Generator
cheat sheet,备忘录
cheatsheet,备忘录
Chief Education Officer,首席教育官
chief executive officer,首席执行官
chief financial officer,首席财务官
chief legal officer,首席法务官
Chief Technical Officer,首席技术官
cinematic-quality,电影级品质
CIP,CIP
Civil Engineering Curriculum,土木工程课程
clean install,全新安装
clean removal,完全删除
clean tech,清洁技术
clean technology innovator,清洁技术创新者
clean uninstall,完全卸载
Client Relations Team,客户关系团队
clip plane,剪裁平面
clipping boundary,剪裁边界
closed end,闭口端
coarse,粗糙
co-branding,联合品牌
Co-branding Assets & Templates,联合品牌资源和模板
codec,编解码器
coefficient of performance,性能系数
Collaboration and Data Management Implementation Services,协作和数据管理实施服务
Collaboration and Data Management Strategy Services,协作和数据管理战略服务
collaborative project management,协作项目管理
collateral,宣传材料
color-dependent plot style table,颜色相关打印样式表
command prompt,命令提示符
commercial license,商业许可
Commercial New,Commercial New
Communication Center,通讯中心
communication failure,通信失败
communication hub,通信中心
Community Relations,社区关系
companion product,配套产品
Company Address or Name Change,公司地址或名称变更
Compare products,比较产品
Compare releases,比较版本
compass,指南针
compatibility chart,兼容性图
compatibility matrix,兼容性矩阵
Competitive Intelligence,竞争情报
complaint,投诉
compliance,合规性
comprehensive exam guide,综合测试指南
computer aided design,计算机辅助设计
computer aided engineering,计算机辅助工程
computer aided manufacturing,计算机辅助制造
computer-aided design,计算机辅助设计
computer-aided engineering,计算机辅助工程
computer-aided manufacturing,计算机辅助制造
concave,内凹
concept sketch,概念草图
Conceptual Design Curriculum,概念设计课程
concurrent users,并发用户
confidentiality,机密
conflict of interest,利益冲突
construction documentation,施工文档
construction management,施工管理
construction manager,施工经理
construction professional,施工专业人员
consultant,顾问
consulting service order licensing implementation,咨询服务订单许可实施
consulting system integrator partner,咨询系统集成商合作伙伴
consumable,消耗品
consumer product,消费产品
consumer product manufacturer,消费品制造商
consumption,消费
consumption rate,使用率
Contact a Reseller,联系经销商
Contact a Sales Representative,联系销售代表
Contact Autodesk,联系 Autodesk
contact ID,联系 ID
Contact sales,联系销售人员
Contact Us,联系我们
content source,内容源
contextual tab,上下文选项卡
continuing education credit,继续教育学分
Contract Administration,合约管理
Contract Administrator,合约管理员
contract level,合约级别
Contract Manager,合约经理
contract renewal date,合约续展日期
contractor,承包商
controller cap,控制器帽盖
coordinate space,坐标空间
copy block,文字块
copy deck,文字板
Core features include,核心功能包括
counterfeit,非授权
Country Marketing Manager,市场营销经理
Country Sales Manager,市场销售经理
coverage report,范围报告
CPM,CPM
Create with Vision,Create with Vision
Creative Commons,Creative Commons
CRM,CRM
crossgrade,交叉升级
cross-grade,交叉升级
CSAT,CSAT
CSI,CSI
CSO,CSO
CTA,CTA
CTB,CTB
CTO,CTO
cuboid,立方体
Curricula,科目
Customer Care,客户服务
Customer Gallery,客户库
Customer Involvement Program,客户参与计划
customer relationship management,客户关系管理
Customer Reviews,客户评论
Customer Showcase,客户展示
Customer Stories,客户案例
Customer Success Stories,客户成功案例
customer with a maintenance plan,加购维护服务合约 (maintenance plan) 的客户
cut plane,剖切平面
CVC,CVC
daemon,守护程序
DAM,DAM
data acquisition,数据获取
data center,数据中心
data fitting,数据拟合
data portability,数据可转移权
data protection,数据保护
data silo,数据孤岛
DCS,DCS
Dear Customer,尊敬的客户
decision maker,决策者
decision support tool,决策支持工具
defense,国防
defun,defun
deliverable,交付成果
demand generation,需求挖掘
demo,演示
demo video,演示视频
demo vignette,演示小插图
deploy,部署
deployment,部署
Design Academy,设计学院
design automation strategy,设计自动化策略
Design Basics Curriculum,设计基础知识课程
design charrette,设计研讨会
design firm,设计公司
design for assembly,设计装配
design innovation,设计创新
design intent,设计意图
Design Process Review,设计流程审阅
design validation,设计验证
design visualization,设计可视化
designer,设计师
Designers Accord,Designers Accord
detailer,详图设计师
detention area,滞留区
development partner,开发合作伙伴
diffusion coefficient,扩散系数
Digital Asset Management,数字资产管理
digital entertainment creation,数字娱乐创作
digital modeling,数字建模
digital prototyping,数字化样机
Digital Prototyping Days,数字化样机日
digital visual interface,数字可视化界面
dimension,尺寸
direct partner,直销合作伙伴
Direct Value Added Reseller,直销增值经销商
director of strategic research,战略研究总监
disciplinary action,纪律处分
discounted price,折扣价
discounted pricing,折扣定价
discussion forum,论坛
discussion group,讨论组
displacement mapping,置换贴图
display card,显卡
distributed control system,分布式控制系统
distributed license server,分布式许可服务器
documentation,文档
download method,下载方法
Download Now method,“立即下载”方法
DPR,DPR
draft mode,“草稿”模式
drafter,绘图人员
Drawing Recovery Manager,图形修复管理器
Dropbox,Dropbox
duct,导管
DVAR,DVAR
DVI,DVI
DWG Extreme,DWG Extreme
DWGX,DWGX
Dynamic Switchable Graphics,动态切换图形
earlier version,先前版本
eBook,电子书
e-book,电子书
eco design,环保设计
EDT,EDT
Education Community,Education Community
Education reseller,教育经销商
Education Version,教育版
educational institution,教育机构
educational plot stamp,教育打印戳记
educational version,教育版
educator,教师
eLearning,电子学习
e-Learning,电子学习
eLearning Catalog,电子学习目录
e-Learning Catalog,电子学习目录
Electrical Catalog Browser,Electrical Catalog Browser
electronic download,电子下载版
electronic software distribution,电子软件分发
element property,单元属性
eligibility matrix,资格矩阵
eligibility requirement,资格要求
eligible,符合条件
eligible product,符合条件的产品
Eligible Product List,符合条件的产品列表
eligible products,符合条件的产品
embargo,禁运
EMC Tier 5 system,EMC 5 级系统
EMS,EMS
encryption,加密
end user,最终用户
end-user,最终用户
Energy Analysis,Energy Analysis
energy efficiency,能源效率
energy generation,能源生产
energy load,能源负荷
energy retrofit,能源改造
energy savings performance contract,节能履行合约
energy service company,能源服务公司
Energy Star,能源之星
energy use intensity,能源使用强度
eNewsletter,电子新闻简报
engineer,工程师
engineering data,工程数据
Engineering Exploration Workshop,工程勘探研讨会
Engineer-to-Order,按订单设计
Engineer-to-Order Adoption and Change Management Services,按订单设计应用和变更管理服务
Engineer-to-Order Implementation and Integration Services,按订单设计实施和集成服务
Engineer-to-Order Strategy Services,按订单设计战略服务
Enhanced KB,增强的 KB
Enterprise Business Agreement,企业业务协议
Enterprise Flex,Enterprise Flex
Enterprise Priority Support,Enterprise Priority Support（企业优先支持）
entitlement certificate,授权认证
environment variable,环境变量
Environmental Design and Technology Curriculum,环境设计与技术课程
environmental impact statement,环境影响报告书
environmental management system,环境管理系统
error code,错误代码
ESCO,ESCO
ESD,ESD
ESPC,ESPC
Ethernet adapter,以太网适配器
ethical behavior,道德行为
ETO,ETO
EUI,EUI
European Free Trade Association,欧洲自由贸易联盟
Event Publisher,活动发布程序
event toolkit,活动宣传物料
Events Lookup,活动查询
executable file,可执行文件
Executive Vice President of Sales and Services,销售与服务执行副总裁
Expand the Base,拓展客户群
explicit control,精确控制
Explore Features,探索功能
Express Service,快速服务
Express Service ID,快速服务 ID
Express Tools,Express Tools
extended period,扩展期限
Extended Support Hours,加长支持时间
Extra Territory Rights,跨地域使用授权
fabrication,预制
Facebook,Facebook
facilities management,设施管理
factory layout,工厂布局
faculty member,教师成员
FAQ,常见问题解答
FAQs,常见问题解答
fatal error,致命错误
FBIK,FBIK
FCS,FCS
feature code,特征码
Feature Comparison,功能比较
feature demonstration,功能演示
Feature Demos,功能演示
feature line,要素线
feature set,功能集
Features,功能
Features and Benefits,功能和优势
Features and Demonstrations,功能和演示
Features and Functions,特性和功能
Features and Specifications,功能和规范
FEED,FEED
fidelity,保真度
field management,现场管理
field marketing,现场营销
file corruption,文件损坏
file extraction,文件提取
file vaulting,文件存储
Fill+Pack,填充+保压
Fill+Pack+Cool,填充+保压+冷却
filling plant,填充设备
film & TV,电影和电视
film coefficient,换热系数
"film, games and television",电影、游戏和电视
Filmbox,Filmbox
financial report,财务报告
financing,融资
Find a Freelancer,查找自由职业者
Find a Government Reseller,查找政府经销商
Find a Reseller,查找经销商
Find an Event,查找活动
fire protection,消防
firmware,固件
first customer shipment,首个客户交付
flange,翼缘
Flex token,Flex 令牌
"flexibility, customizable based on need, scalability",灵活性、可根据需求自定义、可扩展性
flexible control,灵活控制
flexible license terms,灵活的许可期限
flexible licensing rights,灵活的许可权利
flexible licensing terms,灵活的许可期限
FLEXnet Publisher,FLEXnet Publisher
flicker,闪烁
Flickr,Flickr
floating window,浮动窗口
Follow Autodesk,关注 Autodesk
FoMT,FoMT
font shape file,字体和形文件
foreground processing,前台处理
for-profit purposes,营利目的
forum post,论坛帖子
forum thread,论坛话题
fps,fps
Frame Analysis,结构件分析
Frame Generator,结构件生成器
free student software,免费学生版软件
Free trial,免费试用版
free trial version,免费试用版
frequently asked questions,常见问题解答
front-end engineering design,前端工程设计
full system commercial,完整系统商业
functionality matrix,功能矩阵
fund management,基金管理
fund request,资金需求
Fundamentals of Architectural Science Supplement Curriculum,建筑科学基本原理补充课程
gallery,库
GD&T symbol,GD&T 符号
generative design,衍生式设计
genuine AutoCAD,AutoCAD 授权软件
geographical information system,地理信息系统
geometric dimensioning and tolerancing symbol,几何尺寸和公差符号
Georgia,格鲁吉亚
geospatial,地理空间
GEP,GEP
Get a Free Trial,获取免费试用版
Get Current,获取最新版本
Get more in a suite,通过套件产品获得更多优势
Get more with subscription,通过固定期限的使用许可获取更多权益
Getting Started,入门
GF,GF
GIS,GIS
GIS integration,GIS 集成
global channel branding program,全球渠道品牌推广计划
global channel co-branding program,全球渠道联合品牌计划
global field promotion,全球促销
global product launch,全球产品发布
Global Travel Rights,全球差旅使用授权
Golden Funnel,Golden Funnel
Google Play,Google Play
Government Affairs Policy,政务政策
government customer,政府客户
government entity,政府实体
government official,政府官员
governmental agency,政府机构
GPU,GPU
gradient hatch,渐变色图案填充
graphics adapter,图形适配器
graphics card driver,显卡驱动程序
graphics hardware,图形硬件
graphics processing unit,图形处理单元
graphics processor,图形处理器
gray-boxing,gray-boxing
greater access,便捷访问
Green Literacy and Architectural Design Curriculum,绿色文化与建筑设计 (GLAD) 课程
Growth Funds,成长基金
guardian consent,监护人同意
guidance,有关指导
"Guide to Sustainable Design for Architecture, Engineering, and Construction",工程建设行业可持续设计手册
hang,挂起
hard bundle,捆绑包
hardscape,硬结构
hardware acceleration,硬件加速
hashtag,哈希标记
hatch,填充图案
Have a Reseller Contact Me,让经销商与您联系
Have Autodesk Call You,让 Autodesk 给您打电话
Have Autodesk contact you,让 Autodesk 与您联系
HDMI cable,HDMI 缆线
HDRI,HDRI
head loss,压头损失
header,标题
headshot,头像
Heads-up Design,Heads-up Design
health care system,卫生保健系统
health check,健康检查
Health Dashboard,“运行状况”面板
"heating, ventilation and air conditioning",暖通空调
hero image,招牌图像
hero product,招牌产品
high dynamic range imaging,高动态范围图像
High Visual Quality,高视觉质量
high-level shader language,高级着色语言
high-pressure loss area,高压力损失区域
Hitbox,Hitbox
HLSL,HLSL
hobbing machine,滚齿机
holidays,节假日
hollow profile,中空轮廓
home page,主页
Home Premium,Home Premium（家庭高级版）
Home Use,居家使用
Home Use Eligible Product List,符合居家使用条件的产品列表
Home Use license,居家使用许可
Home Use Rights,居家使用权
Home Use software,居家使用软件
homepage,主页
honing machine,珩磨机
horizontal intersection point,平面交叉点
horizontal ribbon,水平功能区
Hot Fix,Hot Fix
Hotfix,Hotfix
HSM,HSM
hub,中心
hybrid environment,混合环境
hybrid graphics,混合图形
Hypershade,Hypershade
hyperthreading,超线程
IANA,IANA
IAQ,IAQ
IC,IC
idle period,空闲期限
i-drop,i-drop
IFC,IFC
Image courtesy of,图片来源
imagery,图像
Imagine design create,构想、设计、创造
imaging software,映像软件
imperial unit,英制单位
incremental product enhancement,不断增加的产品增强功能
independent contractor,独立承包商
independent software vendor,独立软件供应商
independent training provider,独立培训提供商
Indie game maker,独立游戏开发者
indirect partner,分销合作伙伴
indirect value added reseller,分销增值经销商
individual product,单个产品
indoor air quality,室内空气质量
industrial design,工业设计
Industrial Design and Visualization Specialization,工业设计和可视化专业化认证
industrial designer,工业设计师
industrial machinery,工业机械
Industries,行业
Industry Foundation Classes,工业基础类
Industry News,行业新闻
Industry Trends,行业趋势
InfoCenter,信息中心
infrastructure planning,基础设施规划
Infrastructure Solutions Division,基础设施解决方案部门
ingress/egress point,进口/出口点
In-Place Block Editor,在位块编辑器
in-product subscription access,产品内固定期限的使用许可访问
inquiry,查询
insider trading,内幕交易
Insights,见解
install guide,安装手册
Install Now Help,立即安装帮助
Install Now method,“立即安装”方法
Installation and Licensing Help,安装和许可帮助
installation directory,安装目录
installation guide,安装手册
Installation Help,安装帮助
installation troubleshooting,安装问题疑难解答
installation wizard,安装向导
Instructables,Instructables
instructor guide,教师手册
intangible asset,无形资产
integrated project delivery,集成项目交付
integrity,完整性
intellectual property,知识产权
Interactive Overview,交互式概述
interactive PDF,交互式 PDF
inter-disciplinary check,跨领域检查
International Organization for Standardization,国际标准化组织
Internet,Internet
Internet Assigned Numbers Authority,Internet Assigned Numbers Authority
Internet time server,Internet 时间服务器
interoperability,互操作性
Inventor Education Curriculum,Inventor 教育课程
Investor Relations,投资者关系
IPD,IPD
iPDF,iPDF
isometric drawing,等轴测图形
isometric symbol,等轴测符号
ISV,ISV
item numbering,条目编号
IVAR,IVAR
JIT,JIT
Job Search,职位搜索
journal file,日志文件
Just-In-Time,即时
Keep Me Signed In,保持登录
Key Benefits,主要权益
Key Features,主要功能
Key Message,主要信息
key performance indicator,关键绩效指标
key selling point,主要卖点
kicker text,肩题文字
Knowledge Base,知识库
Knowledge Network,Knowledge Network
KPI,KPI
label,标签
lag,滞后
land recycling,土地循环利用
landing page,着陆页面
Language Downloads,语言下载
language exchange,语言切换
language pack deployment,语言包展开
Late Attach,合约追加购买
late processing fee,延迟处理费
late renewal,延迟续展
latest versions/releases,最新版本
launch event,发布活动
layout viewport,布局视口
LCA,LCA
Leadership in Energy and Environmental Design Green Building Rating System,领先能源与环境设计的绿色建筑评级系统
lean construction,精益施工
Learning Materials,学习材料
learning path,学习途径
LEED,LEED
legal entity,法人实体
Legal Notice,法律声明
Legal Notices & Trademarks,法律声明和商标
Less is more,简即繁
level of detail,细节级别
license agreement,许可协议
License and Services Agreement,许可和服务协议
License Behaviors,许可行为
license borrowing,许可借用
license compliance,许可合规
license consumption,许可使用
License File Parser,许可文件分析器
License File Reference,许可文件参考
License Finder,许可查找程序
license holder,许可持有者
license inactivity timeout,许可非活动超时
license key,许可密钥
license management,许可管理
license management tool,许可管理工具
license manager,许可管理器
License Parser,许可分析器
License Report Request,许可报告请求
license server model,许可服务器模式
license supplier,许可提供商
license timeout,许可超时
license time-out,许可超时
License Transfer utility,许可转移实用程序
license usage,许可使用情况
licensing error,许可错误
life cycle,生命周期
life cycle assessment,生命周期评估
lifecycle,生命周期
lifecycle assessment,生命周期评估
lifetime,使用寿命
limited time offer,限时特惠
line number,线号
line smoothing,线平滑
linearity,线性
linetype,线型
lineweight,线宽
Linux license server,Linux 许可服务器
Live Map,实时地图
Local Business Hours,当地营业时间
local coordinates,局部坐标
login credentials,登录凭据
logo,标识
logotype,标识
low resolution,低分辨率
LSA,LSA
LTU,LTU
M&E,M&E
MAC,MAC
Mac App Store,Mac App Store
Magic Trackpad,Magic Trackpad
mail-in rebate,邮寄退款折扣
maintenance plan,维护服务合约 (maintenance plan)
maintenance plan contract,维护服务合约 (maintenance plan) 合同
maintenance plan customer,维护服务合约 (maintenance plan) 客户
