source,target
Autodesk assessment test,Autodesk मूल्यांकन टेस्ट
Autodesk Asset Locator,Autodesk Asset Locator
Autodesk Authorized Academic Partner,Autodesk अधिकृत अकैडमीक पार्टनर
Autodesk authorized reseller,Autodesk अधिकृत रीसेलर
Autodesk Authorized Training Center,Autodesk अधिकृत प्रशिक्षण केंद्र
Autodesk Backburner,Autodesk Backburner
Autodesk Basic Support,Autodesk बेसिक सपोर्ट
Autodesk BIM and Beam Blog,Autodesk BIM और बीम ब्लॉग
"Autodesk BIM for Architecture, Engineering and Construction Management Curriculum","आर्किटेक्चर, इंजीनियरिंग और कंस्ट्रक्शन प्रबंधन पाठ्यक्रम के लिए Autodesk BIM"
Autodesk BIM Transformation Services,Autodesk BIM परिवर्तन सेवाएं
Autodesk Bronze reseller,Autodesk Bronze रीसेलर
Autodesk Building Engineering Playbook,Autodesk बिल्डिंग इंजीनियरिंग प्लेबुक
Autodesk Building YouTube Channel,Autodesk बिल्डिंग YouTube चैनल
Autodesk Business Center,Autodesk बिज़नेस सेंटर
Autodesk Business Value Methodology,Autodesk बिज़नेस वैल्यू मेथडोलॉजी
Autodesk carbon footprint,Autodesk कार्बन फ़ुटप्रिंट
Autodesk Certification,Autodesk प्रमाणन
Autodesk Certification Training,Autodesk प्रमाणन प्रशिक्षण
Autodesk Certified Instructor program,Autodesk प्रमाणित प्रशिक्षक प्रोग्राम
Autodesk Certified logo,Autodesk प्रमाणित लोगो
Autodesk Certified Professional,Autodesk प्रमाणित पेशेवर
Autodesk Certified User program,Autodesk प्रमाणित उपयोगकर्ता प्रोग्राम
Autodesk Channel Sales Manager,Autodesk चैनल सेल्स प्रबंधक
Autodesk Channel Team,Autodesk चैनल टीम
Autodesk Classroom Training,Autodesk कक्षा प्रशिक्षण
Autodesk Clean Tech Partner Program,Autodesk क्लीन टेक पार्टनर प्रोग्राम
Autodesk Collaboration and Data Management Services,Autodesk सहयोग और डेटा प्रबंधन सेवाएं
Autodesk Collaborative Project Management Solutions,Autodesk सहयोगात्मक प्रोजेक्ट प्रबंधन समाधान
Autodesk Compliance Program,Autodesk अनुपालन प्रोग्राम
Autodesk Construction Cloud,Autodesk Construction Cloud
Autodesk Construction Magazine,Autodesk कंस्ट्रक्शन मैगज़ीन
Autodesk Consulting,Autodesk परामर्श
Autodesk Consulting Specialization Program,Autodesk परामर्श विशेषज्ञता प्रोग्राम
Autodesk Content Explorer,Autodesk कॉन्टेंट एक्सप्लोरर
Autodesk Content Service,Autodesk कॉन्टेंट सेवा
Autodesk Content Syndication Service,Autodesk कॉन्टेंट सिंडिकेशन सेवा
Autodesk Creative Commons,Autodesk क्रिएटिव कॉमन्स (CC)
Autodesk Creative Commons license,Autodesk क्रिएटिव कॉमन्स (CC) लाइसेंस
Autodesk Customer Engagement Program,Autodesk ग्राहक सहभागिता प्रोग्राम
Autodesk Customer Experience Team,Autodesk ग्राहक अनुभव टीम
Autodesk Customer Involvement Program,Autodesk ग्राहक भागीदारी प्रोग्राम
Autodesk Customer Satisfaction Program,Autodesk ग्राहक संतुष्टि प्रोग्राम
Autodesk Customer Service representative,Autodesk ग्राहक सेवा प्रतिनिधि
Autodesk Customer Support,Autodesk ग्राहक सहायता
Autodesk data management tools,Autodesk डेटा प्रबंधन टूल
Autodesk Design Academy,Autodesk डिज़ाइन अकैडमी
Autodesk Design and Creation Suites,Autodesk डिज़ाइन और क्रिएशन सूट
Autodesk Design for Industry,इंडस्ट्री के लिए Autodesk डिज़ाइन
Autodesk Design Institute,Autodesk डिज़ाइन संस्थान
Autodesk Design Package,Autodesk डिज़ाइन पैकेज
Autodesk Desktop Connector,Autodesk डेस्कटॉप कनेक्टर
Autodesk DevDays Conference,Autodesk DevDays कॉन्फ़्रेंस
Autodesk Developer Network,Autodesk डेवलपर नेटवर्क (ADN)
Autodesk Developer Network Open,Autodesk डेवलपर नेटवर्क (ADN) ओपन
Autodesk Digital Entertainment Creation solution,Autodesk डिजिटल एंटरटेनमेंट क्रिएशन समाधान
Autodesk Digital Magazine,Autodesk डिजिटल मैगज़ीन
Autodesk Digital Prototyping Forum,Autodesk डिजिटल प्रोटोटाइपिंग फ़ोरम
Autodesk Digital Prototyping solution,Autodesk डिजिटल प्रोटोटाइपिंग समाधान
Autodesk Digital STEAM Workshop,Autodesk डिजिटल STEAM वर्कशॉप
Autodesk Distributor Agreement,Autodesk वितरक अनुबंध
Autodesk Docs,Autodesk दस्तावेज़
Autodesk Download Manager,Autodesk डाउनलोड मैनेजर
Autodesk Drive,Autodesk ड्राइव
Autodesk Education,Autodesk शिक्षा
Autodesk Education Community,Autodesk शिक्षा समुदाय
Autodesk Education Curriculum,Autodesk शिक्षा पाठ्यक्रम
Autodesk Education Suite for Architecture & Engineering,आर्किटेक्चर और इंजीनियरिंग के लिए Autodesk शिक्षा सुइट
Autodesk Education Suite for Civil & Structural Engineering,सिविल और स्ट्रक्चरल इंजीनियरिंग के लिए Autodesk शिक्षा सुइट
Autodesk Education Suite for Industrial Design,औद्योगिक डिज़ाइन के लिए Autodesk शिक्षा सुइट
Autodesk Education Suite for Mechanical Engineering,मैकेनिकल इंजीनियरिंग के लिए Autodesk शिक्षा सुइट
Autodesk Employee Purchase Program,Autodesk कर्मचारी खरीद प्रोग्राम
Autodesk Engineer-to-Order Services,Autodesk इंजीनियर-टू-ऑर्डर सेवाएं
Autodesk Enterprise Priority Support,Autodesk एंटरप्राइज़ प्राथमिकता सहायता
Autodesk Flex,Autodesk फ़्लेक्स
Autodesk flex token,Autodesk फ़्लेक्स टोकन
Autodesk FLUX Design Competition,Autodesk FLUX डिज़ाइन प्रतियोगिता
Autodesk forum,Autodesk फ़ोरम
Autodesk Gallery,Autodesk गैलरी
Autodesk Gold partner,Autodesk गोल्ड पार्टनर
Autodesk ID,Autodesk ID
Autodesk iiko Experience,Autodesk iiko अनुभव
Autodesk Industry Careers Framework for Games and Animation,गेम्स और ऐनिमेशन के लिए Autodesk इंडस्ट्री करियर फ़्रेमवर्क
Autodesk Infrastructure Solutions,Autodesk इंफ्रास्ट्रक्चर समाधान
Autodesk Inside Sales Team,Autodesk इनसाइड सेल्स टीम
Autodesk Insight,Autodesk इनसाइट
Autodesk Installation Help,Autodesk इंस्टॉलेशन मदद
Autodesk Inventor 2019 Add-In,Autodesk इन्वर्टर 2019 ऐड-इन
Autodesk Inventor LT 2019 Add-In,Autodesk इन्वर्टर LT 2019 ऐड-इन
Autodesk Inventor Mentor,Autodesk इन्वर्टर मेंटर
Autodesk IPv4 License Manager for Mac,Autodesk IPv4 License Manager for Mac
Autodesk IPv6 License Manager for Mac,Autodesk IPv6 License Manager for Mac
Autodesk Job Processor,Autodesk जॉब प्रोसेसर
Autodesk Knowledge Network,Autodesk नॉलेज नेटवर्क
Autodesk Labs,Autodesk लैब्स
Autodesk LaunchPad,Autodesk लांच पैड
Autodesk learning and education,Autodesk शिक्षण और शिक्षा
Autodesk Learning Central,Autodesk लर्निंग सेंट्रल
Autodesk Legacy Program,Autodesk लिगेसी प्रोग्राम
Autodesk License Compliance Team,Autodesk लाइसेंस अनुपालन टीम
Autodesk License Manager,Autodesk लाइसेंस प्रबंधक
Autodesk Live,Autodesk लाइव
Autodesk Live Chat,Autodesk लाइव चैट
Autodesk Manufacturing Community Portal,Autodesk विनिर्माण समुदाय पोर्टल
Autodesk Manufacturing Team,Autodesk विनिर्माण टीम
Autodesk MasterClasses,Autodesk MasterClasses
Autodesk Masters award,Autodesk मास्टर अवॉर्ड
Autodesk Masters Program,Autodesk मास्टर्स प्रोग्राम
Autodesk Material Library,Autodesk मटीरियल लाइब्रेरी
Autodesk Network License Manager,Autodesk नेटवर्क लाइसेंस प्रबंधक
Autodesk Official Training Courseware,Autodesk आधिकारिक प्रशिक्षण कोर्सवेयर
Autodesk Official Training Guides,Autodesk आधिकारिक प्रशिक्षण गाइड
Autodesk Online Store,Autodesk ऑनलाइन स्टोर
Autodesk Online Testing Service,Autodesk ऑनलाइन टेस्टिेंग सेवा
Autodesk Panorama,Autodesk पैनोरोमा
Autodesk Partner Manager,Autodesk पार्टनर प्रबंधक
Autodesk Partner Marketing Platform,Autodesk पार्टनर मार्केटिंग प्लैटफ़ॉर्म
Autodesk Partner Portal,Autodesk पार्टनर पोर्टल
Autodesk Partner Program,Autodesk पार्टनर प्रोग्राम
Autodesk Partner specializations,Autodesk पार्टनर विशेषज्ञता
Autodesk Per-Incident Support,Autodesk प्रति-घटना सहायता
Autodesk Platinum partner,Autodesk प्लैटिनम पार्टनर
Autodesk Portfolio,Autodesk पोर्टफ़ोलियो
Autodesk Preferred Industry Partner,Autodesk पसंदीदा इंडस्ट्री पार्टनर
Autodesk Premier Solutions Provider,Autodesk प्रीमियर समाधान प्रदाता
Autodesk Privacy Statement,Autodesk प्राइवेसी कथन
Autodesk Prodsmart,Autodesk प्रोडस्मार्ट
Autodesk Professional Excellence,Autodesk व्यावसायिक उत्कृष्टता
Autodesk Renovation and Retrofit Playbook,Autodesk नवीनीकरण और रेट्रोफिट प्लेबुक
Autodesk reseller,Autodesk रीसेलर
Autodesk Retirement Program,Autodesk सेवानिवृत्ति प्रोग्राम
Autodesk Retopology Tools for 3ds Max,Autodesk Retopology Tools for 3ds Max
Autodesk Revit 2019 Add-In,Autodesk Revit 2019 ऐड-इन
Autodesk Route 66 Professional Skills Training,Autodesk रूट 66 व्यावसायिक कौशल प्रशिक्षण
Autodesk Sales Development Fund,Autodesk सेल्स डेवलपमेंट फ़ंड
Autodesk sales representative,Autodesk सेल्स प्रतिनिधि
Autodesk Services and Support,Autodesk सेवा और सहायता
Autodesk Services Marketplace,Autodesk सेवा बाज़ार
Autodesk Shape Manager,Autodesk शेप प्रबंधक
Autodesk Sign In Help,Autodesk साइन इन मदद
Autodesk Silver partner,Autodesk सिल्वर पार्टनर
Autodesk software,Autodesk सॉफ़्टवेयर
Autodesk software license,Autodesk सॉफ़्टवेयर लाइसेंस
Autodesk Software License Agreement,Autodesk सॉफ़्टवेयर लाइसेंस अनुबंध
Autodesk solution for Digital Prototyping,डिजिटल प्रोटोटाइपिंग के लिए Autodesk समाधान
Autodesk Store,Autodesk स्टोर
Autodesk Streamline,Autodesk स्ट्रीमलाइन
Autodesk suite,Autodesk सुइट
Autodesk support agent,Autodesk सहायता एजेंट
Autodesk Sustainable Design Center,Autodesk सस्टेनेबल डिज़ाइन सेंटर
Autodesk Sync,Autodesk सिंक
Autodesk Training Center,Autodesk प्रशिक्षण केंद्र
Autodesk Trust Center,Autodesk ट्रस्ट सेंटर
Autodesk uninstall tool,Autodesk अनइंस्टॉल टूल
Autodesk University,Autodesk University
Autodesk University Virtual,Autodesk University वर्चुअल
Autodesk Upgrade and Retirement Program,Autodesk अपग्रेड और सेवानिवृत्ति प्रोग्राम
Autodesk User Group International,Autodesk यूज़र ग्रुप इंटरनेशनल
Autodesk Value Added Reseller,Autodesk वैल्यू ऐडेड रीसेलर
Autodesk Value Added Reseller Agreement,Autodesk वैल्यू ऐडेड रीसेलर अनुबंध
Autodesk Vault,Autodesk Vault
Autodesk Vault Office,Autodesk Vault Office
Autodesk Virtual Classroom Training,Autodesk वर्चुअल क्लासरूम प्रशिक्षण
"Autodesk® Architecture, Engineering & Construction Collection","Autodesk® आर्किटेक्चर, इंजीनियरिंग और कंस्ट्रक्शन कलेक्शन"
Autodesk® Media & Entertainment Collection,Autodesk® मीडिया और मनोरंजन कलेक्शन
Autodesk® Product Design & Manufacturing Collection,Autodesk® प्रॉडक्ट डिज़ाइन और विनिर्माण कलेक्शन
Autodesk® Product Design and Manufacturing Collection,Autodesk® प्रॉडक्ट डिज़ाइन और विनिर्माण कलेक्शन
Autodesk® Product Design Collection,Autodesk® प्रॉडक्ट डिज़ाइन कलेक्शन
auto-fulfilment,स्वत: पूर्ति
automatic renewal,अपने आप रिन्यूअल
automotive component design,ऑटोमोटिव घटक डिज़ाइन
automotive supply chain,ऑटोमोटिव आपूर्ति श्रृंखला
auto-renewal,ऑटो-रिन्यूअल
available languages,उपलब्ध भाषाएं
AVAR,AVAR
axis offset,ऐक्सिस ऑफ़सेट
axis tripod icon,ऐक्सिस ट्राइपॉड आइकन
Backburner,बैकबर्नर
backface cull,बैकफ़ेस कल
Background Reactor,बैकग्राउंड रिएक्टर
baseline features,मूलभूत फ़ीचर्स
baseline recommendation,मूलभूत सुझाव
basic tooltip,बुनियादी टूलटिप
BEES,BEES
benchmark report,बेंचमार्क रिपोर्ट
Benefit Guide,बेनिफिट गाइड
best practice,सर्वश्रेष्ठ प्रणालियां
billing settings,बिलिंग सेटिंग्स
BIM,BIM
BIM 360,BIM 360
BIM Adoption and Change Management services,BIM अंगीकरण और परिवर्तन प्रबंधन सेवाएं
BIM Enterprise Execution Plan,BIM एंटरप्राइज़ निष्पादन प्लान
BIM for Structural Engineering Curriculum,स्ट्रक्चरल इंजीनियरिंग पाठ्यक्रम के लिए BIM
BIM Implementation and Integration Services,BIM कार्यान्वयन और एकीकरण सेवाएं
BIM Knowledge Package,BIM नॉलेज पैकेज
BIM Standards and Processes services,BIM स्टैंडर्ड और प्रक्रियाएं सेवाएं
BIM Strategy services,BIM रणनीति सेवाएं
biomimicry,बायोमिमिक्री
bioplastics,बायोप्लास्टिक
bioswale,बायोस्वेल
Bitmap Pager,बिटमैप पेजर
Blackmagic UltraStudio Express,ब्लैकमैजिक अल्ट्रास्टूडियो एक्सप्रेस
blobby effect,ब्लॉबी प्रभाव
blog,ब्लॉग
BlueSnap,BlueSnap
boilerplate,बॉयलरप्लेट
Boot Camp,बूट कैंप
boot sector,बूट सेक्टर
bounding box,बाउंडिंग बॉक्स
box shot,बॉक्स शॉट
boxed shipment,डिब्बा बंद शिपमेंट
boxed software,डिब्बा बंद सॉफ़्टवेयर
boxshot,बॉक्सशॉट
BPT,BPT
Brainshark,ब्रेनशार्क
brandable static and flash banner,ब्रांड योग्य स्थिर और फ़्लैश बैनर
brick soldier course,ईंट सैनिक पाठ्यक्रम
Bridge Design for InfraWorks 360,Bridge Design for InfraWorks 360
brightness,चमक
broadcast,ब्रॉडकास्ट
Browser Download method,ब्राउज़र डाउनलोड विधि
building component,बिल्डिंग घटक
building design,बिल्डिंग डिज़ाइन
building engineering,बिल्डिंग इंजीनियरिंग
building equipment,बिल्डिंग उपकरण
Building Industry Strategy & Relations,बिल्डिंग इंडस्ट्री रणनीति और संबंध
building product,बिल्डिंग प्रॉडक्ट
building products manufacturer,बिल्डिंग प्रॉडक्ट निर्माता
business ethics,बिज़नेस की नैतिकता
business plan,बिज़नेस प्लान
Business Planning Tool,बिज़नेस प्लानिंग टूल
business process,बिज़नेस प्रोसेस
business purpose,बिज़नेस का उद्देश्य
business record,बिज़नेस रिकॉर्ड
business relationship,बिज़नेस संबंध
CAD,CAD
CAE,CAE
calculator,कैलकुलेटर
Call to Action,कॉल टू ऐक्शन
callout,कॉलआउट
call-out,कॉल-आउट
CAM,CAM
camera animation,कैमरा ऐनिमेशन
carbon emission analysis,कार्बन उत्सर्जन विश्लेषण
cascade licensing,कैस्केड लाइसेंसिंग
cascading sequence,कैस्केडिंग अनुक्रम
case ID,केस ID
case study,केस स्टडी
cavernous part,खोखला भाग
CDF,CDF
CEC,CEC
central file,केंद्रीय फ़ाइल
certification exam,प्रमाणन परीक्षा
Certification Team,प्रमाणन टीम
Certified Associate,प्रमाणित सहयोगी
certified hardware,प्रमाणित हार्डवेयर
CFD,CFD
CFD Advanced,CFD ऐडवांस्ड
CFD Motion,CFD मोशन
channel development,चैनल विकास
Channel Development Fund,चैनल विकास फ़ंड
Channel Incentive program,चैनल प्रोत्साहन प्रोग्राम
Channel Management,चैनल प्रबंधन
channel partner,चैनल पार्टनर
character designer,किरदार डिज़ाइनर
Character Generator,Character Generator
cheat sheet,चीट शीट
cheatsheet,चीटशीट
Chief Education Officer,मुख्य शिक्षा अधिकारी
chief executive officer,मुख्य कार्यकारी अधिकारी
chief financial officer,मुख्य वित्तीय अधिकारी
chief legal officer,मुख्य कानूनी अधिकारी
Chief Technical Officer,मुख्य तकनीकी अधिकारी
cinematic-quality,सिनेमैटिक-क्वॉलिटी
CIP,CIP
Civil Engineering Curriculum,सिविल इंजीनियरिंग पाठ्यक्रम
clean install,साफ़ इंस्टॉल
clean removal,साफ़ निष्कासन
clean tech,साफ़ टेक
clean technology innovator,स्वच्छ प्रौद्योगिकी प्रर्वतक
clean uninstall,साफ़ अनइंस्टॉल
Client Relations Team,ग्राहक संबंध टीम
clip plane,क्लिप प्लेन
clipping boundary,क्लिपिंग सीमा
closed end,बंद अंत
cloud credits,क्लाउड क्रेडिट
cloud credits allocation,क्लाउड क्रेडिट आवंटन
cloud services,क्लाउड सेवाएं
cloud storage,क्लाउड स्टोरेज
cloud unit,क्लाउड यूनिट
co-branding,सह-ब्रांडिंग
Co-branding Assets & Templates,सह-ब्रांडिंग असेट और टेम्प्लेट
codec,कोडेक
coefficient of performance,प्रदर्शन का गुणांक
Collaboration and Data Management Implementation Services,सहयोग और डेटा प्रबंधन कार्यान्वयन सेवाएं
Collaboration and Data Management Strategy Services,सहयोग और डेटा प्रबंधन रणनीति सेवाएं
collaborative project management,सहयोगात्मक प्रोजेक्ट प्रबंधन
collateral,संपार्श्विक
color-dependent plot style table,रंग-निर्भर कथानक शैली टेबल
command prompt,कमांड प्रांप्ट
commercial license,कमर्शियल लाइसेंस
Communication Center,संचार केंद्र
communication failure,संचार विफलता
communication hub,संचार हब
community relations,सामुदायिक संबंध
companion product,साथी प्रॉडक्ट
Company Address or Name Change,कंपनी का पता या नाम परिवर्तन
compass,दिशा सूचक यंत्र
compatibility chart,अनुकूलता चार्ट
compatibility matrix,अनुकूलता मैट्रिक्स
Competitive Intelligence,प्रतिस्पर्धी खुफिया
complaint,शिकायत
compliance,अनुपालन
comprehensive exam guide,व्यापक परीक्षा गाइड
computer aided manufacturing,कंप्यूटर सहायतायुक्त विनिर्माण
computer-aided manufacturing,कंप्यूटर-सहायतायुक्त विनिर्माण
concept sketch,अवधारणा रेखाचित्र
Conceptual Design Curriculum,वैचारिक डिज़ाइन पाठ्यक्रम
concurrent users,संयुक्त उपयोगकर्ता
confidentiality,गोपनीयता
Configurator 360,Configurator 360
construction management,निर्माण प्रबंधन
construction manager,निर्माण प्रबंधक
construction professional,निर्माण पेशेवर
consultant,सलाहकार
consulting service order licensing implementation,सलाहकार सेवा ऑर्डर लाइसेंसिंग कार्यान्वय
consulting system integrator partner,सलाहकार प्रणाली इंटीग्रेटर पार्टनर
consumer product,ग्राहक प्रॉडक्ट
consumer product manufacturer,ग्राहक प्रॉडक्ट विनिर्माण
consumption,उपभोग
consumption rate,उपभोग दर
contact ID,संपर्क ID
content source,कॉन्टेंट स्रोत
contextual tab,प्रासंगिक टैब
continuing education credit,सतत शिक्षा क्रेडिट
Contract Administration,अनुबंध प्रशासन
Contract Administrator,अनुबंध प्रशासक
contract level,अनुबंध स्तर
Contract Manager,अनुबंध प्रबंधक
contract renewal date,अनुबंध नवीनीकरण की तारीख
contractor,अनुबंधकर्ता
controller cap,नियंत्रक कैप
coordinate reference system,समन्वय संदर्भ प्रणाली
coordinate space,समन्वय स्थान
COP,COP
core features include,मुख्य फ़ीचर्स शामिल हैं
counterfeit,नकली
Country Marketing Manager,देश मार्केटिंक प्रबंधक
Country Sales Manager,देश सेल्स प्रबंधक
coverage report,कवरेज रिपोर्ट
CPM,CPM
Creative Commons,क्रिएटिव कॉमन्स (CC)
CRM,CRM
crossgrade,क्रॉसग्रेड
cross-grade,क्रॉस-ग्रेड
CSAT,CSAT
CSI,CSI
CTA,CTA
CTB,CTB
CTO,CTO
cuboid,घनाभ
curricula,पाठ्यक्रम
Customer Care,ग्राहक देखभाल
customer gallery,ग्राहक गैलरी
Customer Involvement Program,ग्राहक भागीदारी प्रोग्राम
customer relationship management,ग्राहक संबंध प्रबंधन
customer reviews,ग्राहक समीक्षाएं
customer showcase,ग्राहक शोकेस
customer stories,ग्राहक की कहानियां
customer success stories,ग्राहक की सफलता की कहानियां
customer with a maintenance plan,रखरखाव प्लान के साथ ग्राहक
CVC,CVC
daemon,डेमन
DAM,DAM
data acquisition,डेटा अधिग्रहण
data fitting,डेटा फ़िटिंग
data portability,डेटा पोर्टेबिलिटी
data protection,डेटा संरक्षण
data silo,डेटा साइलो
DCS,DCS
Dear Customer,प्रिय ग्राहक
decision support tool,निर्णय समर्थन टूल
defense,रक्षा
defun,फ़ंक्शन को परिभाषित करना
demand generation,मांग बढ़ना
demo,डेमो
demo video,डेमो वीडियो
demo vignette,डेमो विग्नेट
Design Academy,डिज़ाइन अकैडमी
design automation strategy,डिज़ाइन स्वचालन रणनीति
Design Basics Curriculum,डिज़ाइन बेसिक पाठ्यक्रम
design charrette,डिजाइन चारेटे
design for assembly,असेंबली के लिए डिज़ाइन
design innovation,डिज़ाइन नवाचार
design intent,डिज़ाइन का इरादा
Design Process Review,डिज़ाइन प्रक्रिया की समीक्षा
design validation,डिज़ाइन सत्यापन
design visualization,डिज़ाइन विज़ुअलाइज़ेशन
Designers Accord,डिज़ाइनर समझौता
detention area,निरोध क्षेत्र
development partner,डेवलपमेंट पार्टनर
diffusion coefficient,प्रसार गुणांक
Digital Asset Management,डिजिटल असेट प्रबंधन
digital entertainment creation,डिजिटल मनोरंजन निर्माण
digital modeling,डिजिटल मॉडलिंग
Digital Prototyping Days,डिजिटल प्रोटोटाइप दिवस
digital visual interface,डिजिटल विज़ुअल इंटरफ़ेस
Dimension Style Manager,आयाम शैली प्रबंधक
direct partner,प्रत्यक्ष पार्टनर
Direct Value Added Reseller,प्रत्यक्ष वैल्यू ऐडेड रीसेलर
Director Of Strategic Research,सामरिक अनुसंधान निदेशक
disciplinary action,आनुशासिक क्रिया
discussion forum,चर्चा मंच
discussion group,चर्चा समूह
displacement mapping,विस्थापन मैपिंग
distributed control system,वितरित नियंत्रण प्रणाली
distributed license server,वितरित लाइसेंस सर्वर
documentation,दस्तावेज़ीकरण
