source,target
Autodesk Partner specializations,Спеціалізація партнерів Autodesk
Autodesk Per-Incident Support,Підтримка Autodesk для кожного інциденту
Autodesk Platinum partner,Платиновий партнер Autodesk
Autodesk Portfolio,Портфоліо Autodesk
Autodesk Preferred Industry Partner,Кращий галузевий партнер Autodesk
Autodesk Premier Solutions Provider,Провідний постачальник рішень Autodesk
Autodesk Privacy Statement,Заява про конфіденційність Autodesk
Autodesk Prodsmart,Autodesk Prodsmart
Autodesk Professional Excellence,Професійна досконалість Autodesk
Autodesk Renovation and Retrofit Playbook,Навчальний посібник Autodesk з оновлення та дооснащення
Autodesk reseller,Реселлер Autodesk
Autodesk Retirement Program,Пенсійна програма Autodesk
Autodesk Retopology Tools for 3ds Max,Інструменти Autodesk для ретопології в 3ds Max
Autodesk Revit 2019 Add-In,Додаток Autodesk Revit 2019
Autodesk Route 66 Professional Skills Training,Навчання професійним навичкам Autodesk Route 66
Autodesk Sales Development Fund,Фонд розвитку продажів Autodesk
Autodesk sales representative,Торговий представник Autodesk
Autodesk Services and Support,Послуги та підтримка Autodesk
Autodesk Services Marketplace,Торговий майданчик послуг Autodesk
Autodesk Shape Manager,Autodesk ShapeManager
Autodesk Sign In Help,Довідка по входу в Autodesk
Autodesk Silver partner,Срібний партнер Autodesk
Autodesk software,Програмне забезпечення Autodesk
Autodesk software license,Ліцензія на програмне забезпечення Autodesk
Autodesk Software License Agreement,Ліцензійна угода на програмне забезпечення Autodesk
Autodesk solution for Digital Prototyping,Рішення Autodesk для цифрового прототипування
Autodesk Store,Магазин Autodesk Store
Autodesk Streamline,Оптимізація Autodesk
Autodesk suite,Пакет Autodesk suite
Autodesk support agent,Агент служби підтримки Autodesk
Autodesk Sustainable Design Center,Центр сталого проектування Autodesk
Autodesk Sync,Синхронізація з Autodesk
Autodesk Training Center,Навчальний центр Autodesk
Autodesk Trust Center,Центр довіри Autodesk
Autodesk uninstall tool,Засіб видалення Autodesk
Autodesk University,Університет Autodesk
Autodesk University Virtual,Віртуальний університет Autodesk
Autodesk Upgrade and Retirement Program,Програма оновлення та виходу на пенсію Autodesk
Autodesk User Group International,Autodesk update and retirement program
Autodesk Value Added Reseller,Реселлер Autodesk з доданою вартістю
Autodesk Value Added Reseller Agreement,Угода з реселером Autodesk про додану вартість
Autodesk Vault,Сховище Autodesk
Autodesk Vault Office,Офіс Autodesk Vault
Autodesk Virtual Classroom Training,Навчання у віртуальному класі Autodesk
"Autodesk® Architecture, Engineering & Construction Collection","Колекція Autodesk® для архітектури, проектування та будівництва"
Autodesk® Media & Entertainment Collection,Колекція мультимедіа та розваг Autodesk®
Autodesk® Product Design & Manufacturing Collection,Колекція продуктів Autodesk ® для проектування та виробництва
Autodesk® Product Design and Manufacturing Collection,Колекція продуктів Autodesk ® для проектування та виробництва
Autodesk® Product Design Collection,Колекція дизайнерських рішень Autodesk®
auto-fulfilment,автоматичне виконання
automatic renewal,автоматичне оновлення
automotive component design,дизайн автомобільних компонентів
automotive supply chain,ланцюжок поставок автомобілів
auto-renewal,автоматичне продовження
available languages,доступні мови
AVAR,AVAR
axis offset,зміщення осі
axis tripod icon,значок штатива axis
Backburner,Задній план
backface cull,відбраковування задньої поверхні
Background Reactor,Фоновий реактор
baseline features,базові характеристики
baseline recommendation,оригінальна рекомендація
basic tooltip,основна підказка
BEES,BEES
benchmark report,порівняльний звіт
Benefit Guide,Керівництво по отриманню переваг
best practice,найкраща практика
billing settings,Налаштування виставлення рахунків
BIM,BIM
BIM 360,BIM 360
BIM Adoption and Change Management services,Послуги з впровадження BIM та управління змінами
BIM Enterprise Execution Plan,Корпоративний план впровадження BIM
BIM for Structural Engineering Curriculum,BIM для навчальної програми з проектування конструкцій
BIM Implementation and Integration Services,Послуги з впровадження та інтеграції BIM-технологій
BIM Knowledge Package,Пакет знань BIM
BIM Standards and Processes services,Послуги з розробки стандартів і процесів BIM
BIM Strategy services,Послуги з розробки стратегії BIM
biomimicry,біомімікрія
bioplastics,біопластик
bioswale,біозахист
Bitmap Pager,Пейджер з растровим зображенням
Blackmagic UltraStudio Express,Blackmagic UltraStudio Експрес
blobby effect,ефект краплі
blog,блог
BlueSnap,BlueSnap
boilerplate,шаблонний
Boot Camp,Навчальний табір
boot sector,завантажувальний сектор
bounding box,обмежувальний прямокутник
box shot,Боксерський кидок
boxed shipment,відправка в штучній упаковці
boxed software,коробкове програмне забезпечення
boxshot,боксшот
BPT,BPT
Brainshark,Потрясіння мізками
brandable static and flash banner,брендований статичний і флеш-банер
brick soldier course,курс «цегляний солдат»
Bridge Design for InfraWorks 360,Конструкція мосту для InfraWorks 360
brightness,яскравість
broadcast,телепередача
Browser Download method,Спосіб завантаження з браузера
building component,будівельний компонент
building design,проектування будівельнi
building engineering,проектування будівель
building equipment,Будівельне обладнання
Building Industry Strategy & Relations,Стратегія і відносини в будівельній галузі
building product,будівельний продукт
building products manufacturer,виробник будівельних виробів
business ethics,ділова етика
business plan,бізнес-план
Business Planning Tool,Інструмент бізнес-планування
business process,бізнес-процес
business purpose,ділова мета
business record,ділова документація
business relationship,ділові відносини
CAD,CAD
CAE,CAE
calculator,калькулятор
Call to Action,заклик до дії
callout,виноска
call-out,заклик
CAM,CAM
camera animation,анімація камери
carbon emission analysis,аналіз викидів вуглецю
cascade licensing,каскадне ліцензування
cascading sequence,каскадна послідовність
case ID,ідентифікатор звернення
case study,тематичне дослідження
cavernous part,схожа на печеру частина
CDF,CDF
CEC,CEC
central file,Центральний файл
certification exam,Сертифікаційний іспит
Certification Team,Команда з сертифікації
Certified Associate,Сертифікований юрист
certified hardware,сертифіковане обладнання
CFD,CFD
CFD Advanced,Розширений CFD
CFD Motion,Рух CFD
channel development,розвиток каналу
Channel Development Fund,Фонд розвитку каналу
Channel Incentive program,Заохочувальна програма каналу
Channel Management,Управління каналами
channel partner,партнер по каналу
character designer,дизайнер персонажів
Character Generator,Генератор символів
cheat sheet,шпаргалка
cheatsheet,шпаргалка
Chief Education Officer,Головний спеціаліст з освіти
chief executive officer,виконавчий директор
chief financial officer,фінансовий директор
chief legal officer,головний спеціаліст з правових питань
Chief Technical Officer,Головний технічний директор
cinematic-quality,кінематографічна якість
CIP,CIP
Civil Engineering Curriculum,Навчальна програма з цивільного будівництва
clean install,чиста установка
clean removal,чисте видалення
clean tech,чисті технології
clean technology innovator,інновації в галузі чистих технологій
clean uninstall,Очистити та видалити
Client Relations Team,Команда по роботі з клієнтами
clip plane,площина затиску
clipping boundary,обмежувальна межа
closed end,закритий кінець
cloud credits,хмарні кредити
cloud credits allocation,розподіл хмарних кредитів
cloud services,хмарні сервіси
cloud storage,хмарне сховище
cloud unit,Хмарний модуль
co-branding,кобрендинг
Co-branding Assets & Templates,Кобрендингові активи та шаблони
codec,кодек
coefficient of performance,коефіцієнт корисної дії
Collaboration and Data Management Implementation Services,Послуги з впровадження спільної роботи та управління даними
Collaboration and Data Management Strategy Services,Послуги з розробки стратегій спільної роботи та управління даними
collaborative project management,спільне управління проектами
collateral,забезпечення
color-dependent plot style table,"таблиця стилів друку, що залежать від кольору"
command prompt,командний рядок
commercial license,Комерційна ліцензія
Communication Center,Комунікаційний центр
communication failure,збій зв'язку
communication hub,комунікаційний центр
community relations,суспільні відносини
companion product,супутній продукт
Company Address or Name Change,Зміна адреси або назви компанії
compass,компас
compatibility chart,таблиця сумісності
compatibility matrix,матриця сумісності
Competitive Intelligence,Конкурентна розвідка
complaint,скарга
compliance,відповідність
comprehensive exam guide,повне керівництво по здачі іспиту
computer aided manufacturing,автоматизоване виробництво
computer-aided manufacturing,автоматизоване виробництво
concept sketch,концептуальний ескіз
Conceptual Design Curriculum,Навчальний план концептуального проектування
concurrent users,одночасні користувачі
confidentiality,конфіденційність
Configurator 360,Конфігуратор 360
conflict of interest,конфлікт інтересів
construction management,управління будівництвом
construction manager,керівник будівництва
construction professional,Спеціаліст з будівництва
consultant,консультант
consulting service order licensing implementation,здійснення ліцензування замовлення консультаційних послуг
consulting system integrator partner,партнер - системний інтегратор-консультант
consumer product,споживчий продукт
consumer product manufacturer,виробник споживчих товарів
consumption,споживання
consumption rate,норма споживання
contact ID,ідентифікатор контакту
content source,джерело контенту
contextual tab,контекстна вкладка
continuing education credit,кредит на безперервну освіту
Contract Administration,Адміністрування контрактів
Contract Administrator,Адміністратор контрактів
contract level,рівень контракту
Contract Manager,Менеджер контрактів
contract renewal date,дата продовження контракту
contractor,підрядник
controller cap,кришка контролера
coordinate reference system,система відліку координат
coordinate space,координатний простір
COP,COP
core features include,основні функції включають
counterfeit,підробка
Country Marketing Manager,Менеджер з маркетингу в країні
Country Sales Manager,Менеджер з продажу в країні
coverage report,звіт про страхове покриття
CPM,CPM
Creative Commons,Творче надбання
CRM,CRM
crossgrade,поперечний ухил
cross-grade,перехресний сорт
CSAT,CSAT
CSI,CSI
CTA,CTA
CTB,CTB
CTO,CTO
cuboid,кубоподібний
curricula,навчальна програма
Customer Care,Турбота про клієнтів
customer gallery,галерея клієнтів
Customer Involvement Program,Програма залучення клієнтів
customer relationship management,управління відносинами з клієнтами
customer reviews,відгуки клієнтів
customer showcase,вітрина для клієнтів
customer stories,історії клієнтів
customer success stories,історії успіху клієнтів
customer with a maintenance plan,клієнт з планом технічного обслуговування
CVC,CVC
daemon,демон
DAM,DAM
data acquisition,збір даних
data fitting,підгонка даних
data portability,переносимість даних
data protection,захист даних
data silo,сховище даних
DCS,DCS
Dear Customer,Шановний клієнт
decision support tool,інструмент підтримки прийняття рішень
defense,захист
defun,відключення
demand generation,формування попиту
demo,демонстрація
demo video,демонстраційне відео
demo vignette,Демонстраційна віньєтка
Design Academy,Академія дизайну
design automation strategy,стратегія автоматизації проектування
Design Basics Curriculum,Навчальна програма з основ проектування
design charrette,дизайнер шарретт
design for assembly,конструкція для збірки
design innovation,інноваційний дизайн
design intent,задум проекту
Design Process Review,Огляд процесу проектування
design validation,валідація проекту
design visualization,візуалізація дизайну
Designers Accord,Дизайнери погоджуються
detention area,зона утримання під вартою
development partner,партнер з розвитку
diffusion coefficient,коефіцієнт дифузії
Digital Asset Management,Управління цифровими активами
digital entertainment creation,створення цифрових розваг
digital modeling,цифрове моделювання
Digital Prototyping Days,Дні створення цифрових прототипів
digital visual interface,цифровий візуальний інтерфейс
Dimension Style Manager,Менеджер розмірних стилів
direct partner,прямий партнер
Direct Value Added Reseller,Прямий посередник з доданою вартістю
Director Of Strategic Research,Директор стратегічних досліджень
disciplinary action,дисциплінарне стягнення
discussion forum,дискусійний форум
discussion group,дискусійна група
displacement mapping,відображення переміщень
distributed control system,розподілена система управління
distributed license server,сервер розподілених ліцензій
documentation,документація
download method,спосіб завантаження
Download Now method,Метод Завантажте зараз
DPR,DPR
draft mode,режим протягу
Drainage Design for Infraworks 360,Конструкція дренажу для Infraworks 360
Drawing Recovery Manager,Менеджер відновлення креслень
Dropbox,Dropbox
duct,канал
DVAR,DVAR
DVI,DVI
DWG Extreme,Екстремальний DWG
DWGX,DWGX
Dynamic Switchable Graphics,Динамічна перемикабельна графіка
Eagle,Орел
earlier version,більш рання версія
eBook,Електронна книга
e-book,електронна книга
eco design,екологічний дизайн
EDT,EDT
Education Community,Освітня спільнота
Education customer,Замовник навчання
Education reseller,Посередник у сфері освіти
Education version,Освітня версія
educational institution,навчальний заклад
educational plot stamp,штамп освітнього сюжету
educational version,освітня версія
educator,вихователь
eLearning,Електронне навчання
e-Learning,електронне навчання
eLearning catalog,каталог електронного навчання
e-Learning catalog,каталог електронного навчання
Electrical Catalog Browser,Браузер каталогу електротехніки
electronic download,електронне завантаження
electronic software distribution,поширення електронного програмного забезпечення
element property,властивість елемента
eligibility matrix,матриця відповідності вимогам
eligibility requirement,кваліфікаційні вимоги
eligible product,відповідний продукт
Eligible Product List,Список відповідних продуктів
eligible products,прийнятні продукти
embargo,ембарго
EMC Tier 5 system,Система EMC Рівня 5
EMS,EMS
encryption,шифрування
Energy Analysis,Енергетичний аналіз
energy efficiency,енергоефективність
energy generation,вироблення енергії
energy load,енергетичне навантаження
energy retrofit,модернізація енергетики
energy savings performance contract,контракт на виконання робіт з енергозбереження
energy service company,Енергосервісна компанія
Energy Star,Енергетична зірка
energy use index,Індекс енергоспоживання
energy use intensity,інтенсивність використання енергії
eNewsletter,електронна розсилка новин
engineer,інженер
engineering data,технічні дані
Engineering Exploration Workshop,Семінар з інженерних вишукувань
Engineer-to-Order,Інженер за індивідуальним замовленням
Engineer-to-Order Adoption and Change Management Services,Послуги з впровадження за індивідуальним замовленням та управління змінами
Engineer-to-Order Implementation and Integration Services,Послуги інженера з впровадження та інтеграції на замовлення
Engineer-to-Order Strategy Services,Розробка стратегії на замовлення
Enhanced KB,Розширений KB
Enterprise Business Agreement,Корпоративна ділова угода
Enterprise Flex,Гнучкість підприємства
Enterprise Priority Support,Пріоритетна підтримка підприємств
entitlement,право
entitlement certificate,свідоцтво про право на отримання допомоги
environment variable,змінна середовища
Environmental Design and Technology Curriculum,Навчальна програма з екологічного дизайну та технологій
environmental impact statement,заява про вплив на навколишнє середовище
environmental management system,система екологічного менеджменту
error code,код помилки
ESCO,ESCO
ESD,ESD
ESPC,ESPC
Ethernet adapter,Мережний адаптер
ethical behavior,етична поведінка
ETO,ETO
EUI,EUI
European Free Trade Association,Європейська асоціація вільної торгівлі
Event Publisher,Видавець події
event toolkit,інструментарій для проведення заходів
Events Lookup,Пошук подій
executable file,виконуваний файл
Executive Vice President of Sales and Services,Виконавчий віце-президент з продажу та сервісного обслуговування
explicit control,явний контроль
Express Service,Експрес-обслуговування
Express Service ID,Ідентифікатор Експрес-служби
Express Tools,Експрес-інструменти
extended period,тривалий період
extended support hours,збільшені години роботи служби підтримки
extra territory rights,права на додаткові території
Facebook,Facebook
facilities management,управління об'єктами
factory layout,Заводське планування
faculty member,член факультету
FAQ,Поширені запитання
FAQs,Поширені запитання
fatal error,фатальна помилка
FBIK,FBIK
FCS,FCS
feature code,функціональний код
feature comparison,порівняння характеристик
feature demonstration,демонстрація функцій
feature demos,демонстрації функцій
feature line,характерна лінія
feature set,набір функцій
FeatureCAM,Функціональна камера
features,особливістi
features and benefits,особливості та переваги
features and demonstrations,особливості та демонстрації
features and functions,особливості та функції
features and specifications,особливості та технічні характеристики
FEED,FEED
fidelity,точність
field management,управління на місцях
field marketing,польовий маркетинг
file corruption,пошкодження файлу
file extraction,витяг файлів
file vaulting,сховище файлів
Fill+Pack,Наповнення + Упаковка
Fill+Pack+Cool,Наповнення + Упаковка+Охолодження
filling plant,заправна установка
film & TV,кіно і телебачення
film coefficient,коефіцієнт плівки
"film, games and television","фільми, ігри та телебачення"
Filmbox,Коробка для плівки
financial report,фінансовий звіт
financing,фінансування
fire protection,Протипожежний захист
firmware,прошивка
first customer shipment,перша поставка клієнту
flange,фланець
Flex token,токен Flex
flexible control,гнучке управління
flexible license terms,гнучкі умови Ліцензії
flexible licensing rights,гнучкі ліцензійні права
flexible licensing terms,гнучкі умови ліцензування
FLEXnet Publisher,Видавець FlexNet
flicker,спалах
Flickr,спалах
floating license,плаваюча Ліцензія
floating window,спливаюче вікно
flyout,спливаюче вікно
fly-out,спливаюче вікно
FoMT,FoMT
font shape file,файл форми шрифту
foreground processing,обробка переднього плану
FormIt,FormIt
for-profit purposes,в комерційних цілях
forum post,повідомлення на форумі
forum thread,тема форуму
fps,fps
Frame Analysis,Аналіз фреймів
Frame Generator,Генератор кадрів
free student software,безкоштовне програмне забезпечення для студентів
free trial,безкоштовна пробна версія
free trial version,безкоштовна пробна версія
frequently asked questions,Поширені запитання
front-end engineering design,інтерфейсне інженерне проектування
full system commercial,комерційна діяльність всієї системи
functionality matrix,матриця функціональності
fund management,Управління фондами
fund request,запит на фінансування
Fundamentals of Architectural Science Supplement Curriculum,Основи архітектурних наук доповнюють навчальну програму
Fusion 360,Fusion 360
