source,target
"flexibility, customizable based on need, scalability","fleksibilitet, tilpasset efter dine behov, skalerbarhed"
flexible license terms,fleksible licensvilkår
Flickr,Flickr
floating window,flydende vindue
Free Trial,Gratis prøveversion
functionality matrix,Funktionalitetsmatrix
geospatial,geospatial
GFP,GFP
GIS integration,GIS-integration
global field promotion,Global Field Promotion
Global Travel Rights,Global Travel Rights
"Guide to Sustainable Design for Architecture, Engineering, and Construction","Vejledning om bæredygtigt design inden for arkitektur, teknik og konstruktion"
Have a Reseller Contact Me,Jeg vil gerne kontaktes af en forhandler
Heads-up Design,Heads-up Design
home page,startside
Home Use Rights,Home Use Rights
homepage,startside
horizontal ribbon,vandret bånd
Hotfix,Hotfix
IC,IC
i-drop,i-drop
IFC,IFC
imagery,billeddata
incremental product enhancement,mellemliggende produktforbedring
indirect value added reseller,Indirekte Value Added-forhandler
industrial design,industrielt design
industrial machinery,industrimaskiner
Industries,Brancher
Industry News,Branchenyheder
InfoCenter,Infocenter
infrastructure planning,infrastrukturplanlægning
Insights,Indsigter
installation wizard,installationsvejledning
Instructables,Instructables
integrated project delivery,integreret projektlevering
Interactive Overview,Interaktivt overblik
interactive PDF,interaktiv pdf-fil
interoperability,kompatibilitet
iPDF,iPDF
Knowledge Base,Vidensbase
Knowledge Network,Knowledge Network
late renewal,sen fornyelse
latest versions/releases,nyeste versioner
Learning Materials,Uddannelsesmateriale
LEED,LEED
Legal Notice,Juridisk bemærkning
Legal Notices & Trademarks,Juridiske bemærkninger og varemærker
Less is more,Less is More
license agreement,licensaftale
license compliance,Licensoverholdelse
license management tool,licensstyringsværktøjer
License Transfer utility,Værktøj til licensoverdragelse
limited time offer,tidsbegrænset tilbud
M&E,M&E
mail-in rebate,refundering af rabatbeløb
manufacturer retail price,vejledende udsalgspris hos forhandleren
marketing,marketing
Marketing Director,Marketing Director
Material Library,Materialebibliotek
mechanical engineering,maskinteknik
Media & Entertainment,Medier og underholdning
Media & Entertainment Collection,Media & Entertainment Collection
multi-seat license,flerbrugerlicens
multi-seat stand-alone license,standalone med flere licenser
multi-user,flerbruger
multi-user access,flerbrugeradgang
multi-user license,flerbrugerlicens
multi-year,flerårig
multi-year subscription contract,flerårig abonnementsaftale
My Insights,Mine indsigter
My Profile,Min profil
named account,navngivne kunde
NAS,NAS
navigation toolbar,navigationsværktøjslinje
NC programming,NC-programmering
Network License Manager,Network License Manager
"new releases, latest software/enhancements","nye versioner, seneste software/forbedringer"
NLM,NLM
non-current license,en tidligere version
object rollover tooltip,værktøjstip for objekt ved rullebevægelse
One Team 360,One Team 360
organic form,organisk form
Overview,Oversigt
overview brochure,brochure med oversigt
overview video,oversigtsvideo
panel arrow,panelpil
partner event,partner-event
Partner Products and Services,Partnerprodukter og -tjenester
Performance Recommendations,Anbefalet ydelse
pipeline,produktionsproces
planning professional,projektleder
PLM,PLM
plug-in,plugin
podcast,podcast
point cloud,punktsky
precast component,færdigstøbt
pre-release trial,prøveversion af den foreløbige version
press release,pressemeddelelse
Privacy Statement,Erklæring om beskyttelse af personlige oplysninger
process management,processtyring
process manufacturing,procesproduktion
procurement,indkøb
product brochure,produktbrochure
product center,produktcenter
product description,produktbeskrivelse
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
Product Details,Produktoplysninger
product development,produktudvikling
product extension,produktudvidelse
product family,produktserie
Product Information,Produktinformation
Product Summary,produktoversigt
Product Support,Produktsupport
product support specialist,produktsupport-specialist
Product Trial,Prøveversion
product upgrade,produktopgradering
productivity study,produktivitetsundersøgelse
Professional Plan,Professional Plan
Promotions,Kampagner
Publisher 360,Publisher 360
Purchase Options,Købsmuligheder
QAT,QAT
Questions and Answers,Spørgsmål og svar
Quick Access Toolbar,Quick Access-værktøjslinje
quick view,hurtig visning
Quote Me Now,Bed om et tilbud
RasterDWG,RasterDWG
real estate,fast ejendom
rebate,rabat
recommended retail price,vejledende udsalgspris
Register now,Tilmeld dig nu
Register Your Product,Registrer dit produkt
Related Information,Relaterede oplysninger
Related Links,Relaterede links
Related Products,Relaterede produkter
Release Comparison Matrix,Matrix med versionssammenligning
release date,udgivelsesdato
release management,udgivelsesstyring
rendering,rendering
Rendering in A360,Rendering in A360
renew,forny
renewal,fornyelse
renewal report,fornyelsesrapport
renovation,renovering
Resource Center,Ressourcecenter
retrofit,retrotilpasning
return on investment,afkast af investering
ribbon,bånd
ribbon contextual tab,kontekstafhængig fane på bånd
sales,salg
Sample Applications,Programeksempler
search tag,nøgleord til søgning
seat,licens
SEPT,SEPT
Session Specific Licensing,Sessionsspecifik licensering
single sign-on,samlet login
single-seat license,enkeltbrugerlicens
single-user,enkeltbruger
single-user access,enkeltbrugeradgang
single-user license,enkeltbrugerlicens
slideout panel,"panel, der skydes ud"
SLM,SLM
software,software
software asset management,softwareressourcestyring
software coordinator,softwarekoordinator
software development kit,SDK
software retirement,softwareudfasning
software upgrade,softwareopgradering
split button,delt knap
standalone license,enkeltstående licens
sticky panel,fastgjort panel
strategic account,strategic account
structural engineering,bygningsteknik
Student Community,brugergruppe for studerende
Student Engineering & Design Community,brugergruppen for konstruktion og design for studerende
subscriber,abonnent
subscription,abonnement
subscription benefits,abonnementsfordele
suggested retail price,vejledende udsalgspris
supply chain,forsyningskæde
Support & learning,Support og undervisning
support program,supportprogram
Sustainability,Bæredygtighed
System requirements,Systemkrav
tech support,teknisk support
term,kontraktperiode
terms and conditions,vilkår og betingelser
terms of service,vilkår for brug
test drive,prøvekørsel
testimonial,udtalelse
third-party application,programmer fra andre leverandører
tier,niveau
Tips and Tricks,Tips og tricks
ToolClip,Værktøjsklip
toolset,værktøjssæt
training video,undervisningsvideo
Trial tips,Tip til prøveversioner
TrustedDWG,TrustedDWG
Update your profile,Opdater din profil
upgrade path,opgradering
upgrade pricing,opgraderingspriser
Upgrade your license,Opgrader din licens
Use cases,Anvendelsesmuligheder
use of Previous Version,brug af Previous Version
User Communities,Brugergrupper
user guide,brugervejledning
user's guide,brugervejledning
VAD,VAD
Value Added Distributor,Value Added-distributør
vertical ribbon,lodret bånd
ViewCube,ViewCube
visualization specialist,visualiseringsspecialist
voucher code,gavekortkode
webcast,webcast
webinar,webinar
white paper,hvidbog
Workflows,Arbejdsgange
Workflows & use cases,Arbejdsgange og anvendelsesmuligheder
3ds Max,3ds Max
3ds Max Design,3ds Max Design
Maya,Maya
Maya LT,Maya LT
Mudbox,Mudbox
Shotgun,Shotgun
fps,fps
HDRI,HDRI
AutoCAD,AutoCAD
AutoCAD Electrical,AutoCAD Electrical
AutoCAD for Mac,AutoCAD for Mac
AutoCAD LT,AutoCAD LT
AutoCAD LT for Mac,AutoCAD LT for Mac
AutoCAD Map 3D,AutoCAD Map 3D
AutoCAD Mechanical,AutoCAD Mechanical
AutoCAD Migration Assistance,AutoCAD Migration Assistance
AutoCAD OEM,AutoCAD OEM
AutoCAD P&ID,AutoCAD P&ID
AutoCAD Plant 3D,AutoCAD Plant 3D
AutoCAD Raster Design,AutoCAD Raster Design
AutoCAD Revit Architecture Suite,AutoCAD Revit Architecture Suite
Google Earth,Google Earth
i-drop Enhancer,i-drop Enhancer
Ohm,Ohm
A360,A360
A360 Rendering,A360 Rendering
A360 Team,A360 Team
Alias,Alias
Alias AutoStudio,Alias AutoStudio
Alias Concept,Alias Concept
Alias Design,Alias Design
Alias SpeedForm,Alias SpeedForm
Alias Surface,Alias Surface
AutoCAD 360,AutoCAD 360
AutoCAD Inventor LT Suite,AutoCAD Inventor LT Suite
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
FeatureCAM,FeatureCAM
Fusion,Fusion
Fusion 360,Fusion 360
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
Inventor,Inventor
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
Netfabb,Netfabb
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
TinkerBox,TinkerBox
Vault,Vault
Vault Basic,Vault Basic
Vault Professional,Vault Professional
Vault Workgroup,Vault Workgroup
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
Fusion Lifecycle,Fusion Lifecycle
AutoCAD Civil 3D,AutoCAD Civil 3D
AutoCAD Revit LT Suite,AutoCAD Revit LT Suite
Autodesk Construction Cloud,Autodesk Construction Cloud
Autodesk Insight,Autodesk Insight
Autodesk Takeoff,Autodesk Takeoff
FormIt,FormIt
InfraWorks 360,InfraWorks 360
InfraWorks 360 LT,InfraWorks 360 LT
Navisworks,Navisworks
Navisworks Exporters,Navisworks Exporters
Navisworks Freedom,Navisworks Freedom
Navisworks Manage,Navisworks Manage
Navisworks Simulate,Navisworks Simulate
Photo on ReCap 360,Photo on ReCap 360
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
Structural Analysis for Revit,Structural Analysis for Revit
Tinkerplay,Tinkerplay
ABCP,ABCP
Accounting Standards Codification,Kodificering af regnskabsstandarder
ad hoc analysis,ad hoc-analyse
adoption path,integreringsvej
AECO,AECO
annual order value,årlig ordreværdi
architectural decision record,arkitektonisk beslutningsprotokol
"Architecture, Engineering, Construction, and Operations","Arkitektur, ingeniørarbejde, konstruktion og drift"
"Authentication, Authorization and Accounting","Godkendelse, autorisation og regnskab"
Autodesk BIM Collaborate,Autodesk BIM Collaborate
Autodesk BIM Collaborate Pro,Autodesk BIM Collaborate Pro
Autodesk Certified Instructor,Autodesk certificeret instruktør
Autodesk Cloud Standards,Autodesk cloudstandarder
Autodesk Compute Platform,Autodesk databehandlingsplatform
Autodesk Construction Solutions,Autodesk Construction Solutions
Autodesk Consulting Media & Entertainment,Autodesk Consulting Media & Entertainment
Autodesk Customer Environment,Autodesk kundemiljø
Autodesk Customer Lifecycle,Autodesk kundelivscyklus
Autodesk Education Experience,Autodesk Education Experience
Autodesk Event Analysis,Autodesk hændelsesanalyse
Autodesk Growth Marketing,Autodesk vækststrategi
Autodesk Health Dashboard,Autodesk sundhedspanel
Autodesk Lightning Integrated Case Experience,Autodesk Lightning integreret kundeoplevelse
Autodesk Machine Learning Platform,Autodesk maskinlæringsplatform
Autodesk Meshmixer Toolkit,Autodesk Meshmixer-værktøjssæt
Autodesk Order Entry,Autodesk ordreindtastning
Autodesk Platform Services,Autodesk platformtjenester
Autodesk Sales Incentive Management System,Autodesk system til styring af salgsincitamenter
Autodesk Shared Component,Autodesk Shared Component
Autodesk Translation Framework,Autodesk Translation Framework
BIM 360 Ops,BIM 360 Ops
BIM360,BIM360
boundary representation,grænsefladerepræsentation
BREP,BREP
B-rep,B-rep
building information model,bygningsinformationsmodellering
BuildingConnected,BuildingConnected
business process model and notation,forretningsprocesmodel og notation
center of excellence,ekspertcenter
CLIC license manager,CLIC-licensadministrator
cloud licensing,cloudlicensering
cloud solid modeling,solid modellering i cloud
Collaboration For Revit,Collaboration For Revit
commercial cloud environment,kommercielt cloudmiljø
common data environment,integreret datamiljø
common data experience,integreret dataanvendelse
common workspace,integreret arbejdsområde
community-generated content,brugergenereret indhold
community of practice,læringsnetværk
consistent materials user interface,ensartet brugergrænseflade for materialer
Content Experience Design,Indholdsdesign
controlled unclassified information,kontrollerede ikke-klassificerede oplysninger
CoP,CoP
customer lifetime value,kundens samlede livscyklusværdi
customer research agreement,aftale om kundeforskning
Customer Value Hub,Kundeværdihub
D&M,D&M
D&MwA,D&MwA
data enrichment,databerigelse
data gravity,dataakkumulering
Design Collaboration,Designsamarbejde
design for manufacturing and assembly,design til fremstilling og samling
Developer Advocacy and Support,Støtte og opbakning til udviklere
Developer Support Program,Supportprogram for udviklere
digital customer lifecycle,digital kundelivscyklus
Digital Experience and Customer Empowerment,Digital oplevelse og styrkelse af kunderne
digital HIG,digital HIG
Digital Manufacturing Group,Gruppe for digital produktion
dotcom,dotcom
dotcom guidance,dotcom-vejledning
dynamic application security test,test af dynamisk applikationssikkerhed
ECaaS,ECaaS
eCommerce as a service,e-handel som en tjeneste
electronic computer-aided design,elektronisk computerstøttet design
enterprise resource planning,virksomhedsressourceplanlægning
entity-component system,enhedskomponentsystem
extended reality,udvidet virkelighed
fabrication data manager,produktionsdatastyring
failure mode and effects analysis,analyse af fejltilstande og virkninger
Fusion common data experience,Fusion Integreret dataanvendelse
Fusion Data Access,Fusion Data Access
Fusion Folder Permissions,Fusion Folder Permissions
Fusion Health Service,Fusion Health Service
Fusion Injection Molding,Fusion Injection Molding
Fusion JavaScript Service,Fusion JavaScript-service
Fusion Notification Service,Fusion Notification Service
Fusion synthetic monitoring,Fusion syntetisk overvågning
Generative Cloud Platform,Generativ cloudplatform
Gnosis,Gnosis
Green Building Studio,Green Building Studio
Halley,Halley
Health Dashboard Service,Health Dashboard Service
health of business dashboard,health of business dashboard
IaaS,IaaS
Information Technology Infrastructure Library,Bibliotek for informationsteknologisk infrastruktur
Integrated Drainage Design & Analysis,Integreret afløbsdesign og analyse
integration test,integrationstest
Internet of things,Tingenes internet
Lightweight Directory Access Protocol,Lightweight Directory Access Protocol
media information model,medieinformationsmodel
mixed reality,mixed reality
multi-factor authentication,multifaktorgodkendelse
multi-user licensing,flerbrugerlicens
network address translation,oversættelse af netværksadresser
Network License Reporting Service,Rapporteringstjeneste for netværkslicenser
NextGen Autodesk Desktop Application,Næste generation af Autodesk Desktop-applikationer
non-contracted reseller,forhandler uden kontrakt
North Star,North Star
PaaS,PaaS
Phoenix,Phoenix
Product Health Dashboard,Product Health Dashboard
Product Information Model,Produktinformationsmodel
RaaS,RaaS
read-eval-print loop,læs-evaluer-udskriv-loop
real value edit control,kontrol til redigering af reelle værdier
relational database management system,relationelt databasestyringssystem
sanitary sewer overflow,sanitetsoverløb
secure shell,secure shell
security assertion markup language,opmærkningssprog for sikkerhedserklæringer
security non-negotiables,"sikkerhedskrav, der er ikke til forhandling"
Simulation Compute Manager,Simuleret beregningssystem
single-user subscription,enkeltbrugerabonnement
static application security testing,test af statisk applikationssikkerhed
SU subscription,SU-abonnement
subscription overuse,overforbrug af abonnementer
threat modeling,trusselsmodellering
Universal Assistant,Universel assistent
universal scene description,universel scenebeskrivelse
variational constraint solver,matematisk begrænsningsløser
virtual private cloud,virtuel privat cloud
virtual reality,virtual reality
Work In Process Data Management,Administration af data om igangværende arbejde
XR Core Team,XR Core Team
