source,target
Autodesk Building YouTube Channel,architektonický kanál YouTube Autodesk
Autodesk Business Center,Autodesk Business Center
Autodesk Business Value Methodology,obchodní metodologie Autodesk
Autodesk carbon footprint,uhlíková stopa Autodesk
Autodesk Certification,Certifikáty společnosti Autodesk
Autodesk Certification Training,certifikační školení Autodesk
Autodesk Certified Instructor program,Program pro certifikované instruktory Autodesk
Autodesk Certified logo,logo certifikace Autodesk
Autodesk Certified Professional,certifikovaný odborník společnosti Autodesk
Autodesk Certified User program,program Autodesk Certified User
Autodesk Channel Branding Guidelines,pokyny Autodesk Channel Branding
Autodesk Channel Sales Manager,obchodní manažer společnosti Autodesk
Autodesk Channel Team,obchodní tým Autodesk
Autodesk Classroom Training,Školení Autodesk v učebně
Autodesk Clean Tech Partner Program,program Autodesk Clean Tech Partner
Autodesk Collaboration and Data Management Services,služby Autodesk Collaboration and Data Management
Autodesk Collaborative Project Management Solutions,Řešení Autodesk Collaborative Project Management
Autodesk Compliance Program,program Autodesk Compliance
Autodesk Construction Magazine,časopis Autodesk Construction Magazine
Autodesk Consulting,Autodesk Consulting
Autodesk Consulting Specialization Program,program Autodesk Consulting Specialization
Autodesk Content Service,Autodesk Content Service
Autodesk Content Syndication Service,služba Autodesk Content Syndication Service
Autodesk Customer Engagement Program,program Autodesk Customer Engagement
Autodesk Customer Experience Team,tým uživatelských zkušeností Autodesk
Autodesk Customer Involvement Program,Program zapojení zákazníků Autodesk
Autodesk Customer Satisfaction Program,program Autodesk Customer Satisfaction
Autodesk Customer Service representative,zástupce zákaznických služeb společnosti Autodesk
Autodesk Customer Support,zákaznická podpora společnosti Autodesk
Autodesk data management tools,nástroje správy dat Autodesk
Autodesk Design Academy,Autodesk Design Academy
Autodesk Design and Creation Suites,sady Autodesk Design Suite a Creation Suite
Autodesk Design for Industry,Autodesk Design for Industry
Autodesk Design Package,Autodesk Design Package
Autodesk DevDays Conference,konference Autodesk DevDays
Autodesk Developer Network,Autodesk Developer Network
Autodesk Developer Network Open,Autodesk Developer Network Open
Autodesk Digital Entertainment Creation solution,řešení digitální zábavy Autodesk Digital Entertainment Creation
Autodesk Digital Magazine,časopis Autodesk Digital Magazine
Autodesk Digital Prototyping Forum,fórum Autodesk Digital Prototyping
Autodesk Digital Prototyping solution,řešení Autodesk Digital Prototyping
Autodesk Digital STEAM Workshop,workshop Autodesk Digital STEAM
Autodesk Distributor Agreement,distributorská smlouva společnosti Autodesk
Autodesk Download Manager,Autodesk Download Manager
Autodesk Education,Autodesk Education
Autodesk Education Community,Autodesk Education Community
Autodesk Education Curriculum,výuka Autodesk Education
Autodesk Education Suite for Architecture & Engineering,Autodesk Education Suite pro architekturu a stavebnictví
Autodesk Education Suite for Civil & Structural Engineering,Autodesk Education Suite pro stavební inženýrství
Autodesk Education Suite for Industrial Design,Autodesk Education Suite pro průmyslové návrhy
Autodesk Employee Purchase Program,program Autodesk Employee Purchase
Autodesk Engineer-to-Order Services,služby Autodesk Engineer-to-Order Services
Autodesk Enterprise Priority Support,podpora Autodesk Enterprise Priority Support
Autodesk FLUX Design Competition,soutěž Autodesk FLUX Design
Autodesk Gallery,galerie Autodesk
Autodesk ID,ID Autodesk
Autodesk iiko Experience,Autodesk iiko Experience
Autodesk Industry Careers Framework for Games and Animation,Autodesk Industry Careers Framework pro hry a animace
Autodesk Infrastructure Solutions,řešení Autodesk Infrastructure
Autodesk Inside Sales Team,obchodní tým Autodesk Inside
Autodesk Knowledge Network,Autodesk Knowledge Network
Autodesk Labs,Autodesk Labs
Autodesk LaunchPad,spouštěcí panel Autodesk
Autodesk Learning and Education,Výuka a vzdělávání Autodesk
Autodesk Learning Central,Autodesk Learning Central
Autodesk Legacy Program,Autodesk Legacy Program
Autodesk License Compliance Team,Tým Autodesk License Compliance
Autodesk Live,Autodesk Live
Autodesk Live Chat,živý chat společnosti Autodesk
Autodesk Manufacturing Team,výrobní tým společnosti Autodesk
Autodesk MasterClasses,Kurzy Autodesk MasterClasses
Autodesk Network License Manager,Autodesk Network License Manager
Autodesk Official Training Courseware,Oficiální školicí materiály společnosti Autodesk
Autodesk Official Training Guides,oficiální školicí příručky Autodesk
Autodesk Online Store,online obchod společnosti Autodesk
Autodesk Online Testing Service,služba Autodesk Online Testing Service
Autodesk Partner Manager,Autodesk Partner Manager
Autodesk Partner Marketing Platform,partnerská marketingová platforma Autodesk
Autodesk Partner Portal,Portál pro partnery Autodesk
Autodesk Partner Program,partnerský program společnosti Autodesk
Autodesk Per-Incident Support,podpora případů Autodesk
Autodesk Portfolio,Autodesk Portfolio
Autodesk Preferred Industry Partner,program Autodesk Preferred Industry Partner
Autodesk Premier Solutions Provider,Autodesk Premier Solutions Provider
Autodesk Professional Excellence,iniciativa Autodesk Professional Excellence
Autodesk Renovation and Retrofit Playbook,Autodesk Renovation and Retrofit Playbook
Autodesk Retirement Program,program Autodesk Retirement
Autodesk Route 66 Professional Skills Training,školení Autodesk Route 66 Professional Skills Training
Autodesk Sales Development Fund,fond Autodesk Sales Development
Autodesk sales representative,obchodní zástupce společnosti Autodesk
Autodesk Services and Support,Služby a podpora poskytovaná společností Autodesk
Autodesk Services Marketplace,Autodesk Services Marketplace
Autodesk Shape Manager,Autodesk Shape Manager
Autodesk Sign In Help,Přihlášení ke službám Autodesk – nápověda
Autodesk software,software společnosti Autodesk
Autodesk software license,softwarová licence Autodesk
Autodesk solution for Digital Prototyping,řešení Autodesk pro tvorbu digitálních prototypů
Autodesk Store,internetový obchod společnosti Autodesk
Autodesk support agent,pracovník podpory společnosti Autodesk
Autodesk Sustainable Design Center,středisko Autodesk Sustainable Design Center
Autodesk Training Center,Školicí středisko společnosti Autodesk
Autodesk Trust Center,středisko Autodesk Trust Center
Autodesk University,Autodesk University
Autodesk University Virtual,Autodesk University Virtual
Autodesk Upgrade and Retirement Program,program Autodesk Upgrade and Retirement
Autodesk User Group International,Autodesk User Group International
Autodesk Value Added Reseller,Autodesk Value Added Reseller
Autodesk Value Added Reseller Agreement,Smlouva prodejce Autodesk s přidanou hodnotou
Autodesk Virtual Classroom Training,školení Autodesk Virtual Classroom
auto-fulfilment,automatické naplnění
automotive component design,konstrukce automobilových dílů
automotive supply chain,automobilový dodavatelský řetězec
Available languages,dostupné jazyky
AVAR,AVAR
Backburner,Backburner
Baseline Features,Základní funkce
basic tooltip,základní popisek
Be BIM Ready,Připravte se na BIM
benchmark report,zpráva o srovnávacím testu
Benefit Guide,Průvodce výhodami
best practice,doporučené postupy
Better by Design,Lepší navrhování
BIM,BIM
BIM Adoption and Change Management services,služby BIM Adoption and Change Management services
BIM Enterprise Execution Plan,plán BIM Enterprise Execution
BIM for Structural Engineering Curriculum,výuka BIM for Structural Engineering
BIM Implementation and Integration Services,služby BIM Implementation and Integration Services
BIM Knowledge Package,znalostní balíček BIM
biomimicry,biomimikry
bioplastics,bioplastika
blog,blog
BlueSnap,BlueSnap
boilerplate,univerzální text
box shot,boxshot
boxed shipment,nabídka produktu v krabici
boxshot,boxshot
BPT,nástroj BPT
Brainshark,Brainshark
brainstorming,spontánní diskuze
brandable static and flash banner,reklamní statické a flash banery
brick soldier course,vrstva cihel na stojato
briefing,informační schůzka
brightness,jas
brownfield,brownfield
building component,stavební prvek
building design,návrh budovy
building engineering,Stavební inženýrství
building equipment,vybavení budovy
building product,stavební produkt
Business Planning Tool,obchodní plánovací nástroj
Business Trends,obchodní trendy
CAD,CAD
CAE,CAE
calculator,kalkulačka
Call to Action,Výzva k akci
callout,odkaz
call-out,odkaz
CAM,CAM
camera animation,animace kamery
carbon emission analysis,analýza uhlíkových emisí
Careers,kariéra
case ID,ID případu
Case studies,Případové studie
case study,případová studie
CDF,CDF
CEC,CEC
Celebrating Creativity,Oslavte kreativitu
certification exam,certifikační zkouška
Certification Team,certifikační tým
Certified Associate,certifikační asociace
certified hardware,certifikovaný hardware
channel development,vývoj prodeje
Channel Development Fund,fond CDF
Channel Incentive program,program Channel Incentive
Channel Management,správa prodeje
channel partner,prodejní partner
character designer,návrhář postav
Character Generator,Character Generator
cheat sheet,poznámky pro rychlou orientaci
cheatsheet,poznámky pro rychlou orientaci
Chief Education Officer,vedoucí oddělení vzdělávání
Chief Technical Officer,technický vedoucí
cinematic-quality,filmová kvalita
CIP,CIP
Civil Engineering Curriculum,výuka Civil Engineering
clean tech,čistá technologie
clean technology innovator,inovátor čisté technologie
Client Relations Team,tým klientských vztahů
clip plane,rovina oříznutí
clipping boundary,hranice oříznutí
closed end,uzavřený konec
cloud credits,kredity pro cloud
cloud services,cloudové služby
cloud unit,cloudové jednotky
coarse,hrubý
co-branding,použití obchodních značek
Co-branding Assets & Templates,prostředky a šablony pro použití obchodních značek
codec,kodek
Collaboration and Data Management Implementation Services,služby spolupráce a implementace správy dat
Collaboration and Data Management Strategy Services,služby spolupráce a strategie správy dat
collaborative project management,správa kolaborativního projektu
commercial license,komerční licence
Commercial New,Commercial New
Communication Center,Komunikační centrum
communication hub,komunikační centrum
Community Relations,komunitní vztahy
companion product,doplňkový produkt
compatibility chart,přehled kompatibility
Competitive Intelligence,kompetitivní inteligence
comprehensive exam guide,průvodce komplexnostní zkoušky
concave,konkávní
concept sketch,koncepční náčrt
Conceptual Design Curriculum,výuka Conceptual Design
construction documentation,stavební dokumentace
construction management,vedení stavby
construction manager,stavbyvedoucí
construction professional,stavební inženýr
consultant,konsultant
consulting service order licensing implementation,implementace licencování objednávek konzultačních služeb
consumer product,spotřební zboží
consumer product manufacturer,výrobce spotřebitelských produktů
contact ID,ID kontaktu
Contact Us,Kontaktujte nás
content source,zdroj obsahu
contextual tab,kontextová karta
continuing education credit,kredity průběžného vzdělávání
Contract Administration,Správa smluv
Contract Administrator,správce smlouvy
Contract Manager,správce smlouvy
contractor,dodavatel
controller cap,ovládací puk
coordinate space,souřadnicový prostor
counterfeit,nepravý
Country Marketing Manager,místní marketingový manažer
Country Sales Manager,místní obchodní manažer
coverage report,Zprávy o pokrytí
CPM,Řešení Autodesk Collaborative Project Management
CRM,řízení vztahů se zákazníky
crossgrade,crossgrade
cross-grade,crossgrade
CSAT,program CSAT
CSI,CSI
CTA,CTA
cuboid,kvádr
Curricula,výuka
Customer Care,zákaznická péče
Customer Gallery,zákaznická galerie
Customer Involvement Program,program zapojení zákazníků
customer relationship management,řízení vztahů se zákazníky (CRM)
Customer Reviews,Recenze zákazníků
Customer Showcase,Prezentace zákazníků
Customer Stories,Zkušenosti zákazníků
Customer Success Stories,Případové studie
customer with a maintenance plan,zákazník s plánem údržby
DAM,správa DAM
data acquisition,pořizování dat
data silo,datové úložiště
DCS,systém DSC
decision support tool,rozhodovací podpůrný nástroj
defense,obrana
deliverable,dodávka
demand generation,generování na vyžádání
demo,Ukázka
demo video,ukázkové video
demo vignette,ukázková ilustrace
Demonstration,Ukázka
deploy,nasadit
deployment,nasazení
design automation strategy,strategie automatického navrhování
Design Basics Curriculum,výuka Design Basics
design charrette,setkání návrhářů
design firm,návrhářská firma
design for assembly,navrhování sestav
design innovation,inovace v navrhování
design intent,záměr návrhu
Design Process Review,revize procesů navrhování
design validation,ověření návrhu
design visualization,vizualizace návrhu
Designers Accord,Designers Accord
detailer,kreslič
detention area,sběrná plocha
development partner,rozvojový partner
dialog box,dialog
Digital Asset Management,správa digitálních komponent
digital entertainment creation,tvorba digitální zábavy
digital modeling,digitální modelování
digital prototyping,tvorba digitálních prototypů
Digital Prototyping Days,dny tvorby digitálních prototypů
digital visual interface,digitální vizuální rozhraní
direct partner,přímý partner
Direct Value Added Reseller,přímý prodejce s přidanou hodnotou
director of strategic research,ředitel strategického výzkumu
discussion forum,diskuzní fórum
discussion group,diskuzní skupina
displacement mapping,mapování deformací
distributed control system,distribuovaný řídicí systém
distributed license server,distribuovaný licenční server
documentation,dokumentace
DPR,DPR
drafter,konstruktér
Dropbox,Dropbox
duct,potrubí
DVAR,DVAR
DWGX,DWGX
Eagle,Eagle
earlier version,starší verze
eBook,e-kniha
e-book,e-kniha
EDT,EDT
Education Version,výuková verze
educational version,výuková verze
eLearning,e-learning
e-Learning,e-learning
eLearning Catalog,katalog kurzů e-learning
e-Learning Catalog,katalog kurzů e-learning
electronic software distribution,elektronická distribuce softwaru
eligibility matrix,tabulka vyhovujících produktů
EMC Tier 5 system,systém EMC Tier 5
end user,koncový uživatel
end-user,koncový uživatel
energy efficiency,energetická účinnost
energy generation,vytváření energie
energy load,energetická zátěž
energy retrofit,energetické úspory
energy savings performance contract,smlouva o úspoře energie
energy service company,energetická společnost
Energy Star,Energy Star
energy use intensity,intenzita využívání energie
eNewsletter,eNewsletter
engineer,inženýr
engineering data,stavitelská data
Engineering Exploration Workshop,Engineering Exploration Workshop
Engineer-to-Order,Engineer-to-Order
Engineer-to-Order Adoption and Change Management Services,služby Engineer-to-Order Adoption and Change Management Services
Engineer-to-Order Implementation and Integration Services,služby Engineer-to-Order Implementation and Integration Services
Engineer-to-Order Strategy Services,služby Engineer-to-Order Strategy Services
Enhanced KB,Rozšířený KB
entitlement,oprávnění
entitlement certificate,certifikát oprávněnosti
environment,prostředí
Environmental Design and Technology Curriculum,výuka Environmental Design and Technology
environmental impact statement,prohlášení o dopadu na životní prostředí
environmental management system,systém environmentálního managementu
ESCO,ESCO
ESD,ESD
ESPC,ESPC
ETO,ETO
EUI,EUI
Event Publisher,Event Publisher
event toolkit,sada nástrojů pro událost
Events Lookup,vyhledávání událostí
Executive Vice President of Sales and Services,výkonný obchodní viceprezident
explicit control,explicitní řízení
Express Service ID,ID expresní služby
Extended Support Hours,prodloužená doba dostupnosti podpory
Extra Territory Rights,Práva na použití mimo dané území
fabrication,výroba
Facebook,Facebook
facilities management,správa zařízení
factory layout,rozvržení výrobní linky
FAQ,Nejčastější dotazy
FAQs,nejčastější dotazy
FBIK,FBIK
Feature Comparison,porovnání funkcí
feature demonstration,ukázka funkce
Feature Demos,Ukázky funkcí
feature set,sada funkcí
Features,Funkce
Features and Benefits,Funkce a výhody
Features and Demonstrations,Funkce a ukázky
Features and Functions,funkce
Features and Specifications,Funkce a specifikace
FEED,FEED
fidelity,věrnost
field management,správa v terénu
field marketing,cílený marketing
file vaulting,ukládání souborů do úložiště
filling plant,plnicí zařízení
financing,financování
fire protection,protipožární ochrana
firmware,firmware
first customer shipment,první dodání zákazníkům
flange,příruba
Flex token,tokeny Flex
"flexibility, customizable based on need, scalability","flexibilita, přizpůsobitelné podle potřeb, škálovatelnost"
flexible license terms,flexibilní licenční podmínky
flexible licensing rights,flexibilní licenční oprávnění
flexible licensing terms,flexibilní licenční podmínky
Flickr,Flickr
floating window,plovoucí okno
flyout,plovoucí panel
fly-out,plovoucí panel
Follow Autodesk,Sledujte Autodesk
FoMT,FoMT
free student software,bezplatný software pro studenty
Free Trial,Bezplatná zkušební verze
free trial version,bezplatná zkušební verze
frequently asked questions,nejčastější dotazy
front-end engineering design,koncový inženýrský návrh
functionality matrix,matice funkčnosti
fund management,správa fondu
fund request,finanční požadavky
Fundamentals of Architectural Science Supplement Curriculum,výuka Fundamentals of Architectural Science Supplement
gallery,Galerie
GD&T symbol,značka geometrické tolerance
generative design,generativní návrh
genuine AutoCAD,pravý software AutoCAD
geographical information system,geografický informační systém
geometric dimensioning and tolerancing symbol,značka geometrické tolerance
Georgia,Gruzie
geospatial,geoprostorový
geotechnical,geotechnický
Get Current,Získejte aktuální
Get more in a suite,Získejte více v jediné sadě
GF,GF
GFP,GFP
GIS,GIS
GIS integration,integrace GIS
global channel branding program,program globálního použití obchodních značek
global channel co-branding program,program globálního použití obchodních značek
global field promotion,globální promo nabídka
global product launch,globální uvedení produktu na trh
Global Travel Rights,Globální cestovní práva
GPU,GPU
graphics processing unit,grafický procesor
gray-boxing,šedé krabice
Green Literacy and Architectural Design Curriculum,výuka Green Literacy and Architectural Design
Growth Funds,fondy růstu
guidance,pokyny
"Guide to Sustainable Design for Architecture, Engineering, and Construction",Průvodce udržitelným návrhem architektonického projektu
hardware-agnostic shader,hardwarový agnostický stínovač
hashtag,hashtag
HDRI,HDRI
head loss,ztráta tlaku
headshot,snímek portrétu
Heads-up Design,Heads-up Design
health check,zdravotní prohlídka
hero product,nejoblíbenější produkt
high dynamic range imaging,technologie HDRI
high speed machining,vysokorychlostní obrábění
high-level shader language,jazyk HLSL
high-pressure loss area,oblast ztráty vysokého tlaku
hobbing machine,odvalovací fréza
holidays,státní svátky
home page,domovská stránka
Home Premium,Home Premium
Home Use,Domácí použití
Home Use Rights,Práva na domácí použití
homepage,domovská stránka
honing machine,honovačka
horizontal ribbon,horizontální pás karet
Hot Fix,Hot Fix
Hotfix,Hotfix
HSM,HSM
hyperthreading,hyper-threading
IAQ,IAQ
IC,IC
i-drop,i-drop
IFC,IFC
Image courtesy of,obrázek ve vlastnictví
imagery,grafika
Imagine design create,"Představte si, jak lze vytvořit návrh"
incremental product enhancement,průběžně dodávaná vylepšení
independent software vendor,nezávislý dodavatel softwaru
Indie game maker,nezávislý vývojář hry
indirect partner,nepřímý partner
indirect value added reseller,nepřímí prodejci s přidanou hodnotou
individual product,jednotlivý produkt
indoor air quality,kvalita vnitřního vzduchu
industrial design,průmyslový návrh
Industrial Design and Visualization Specialization,specializace průmyslového návrhu a vizualizace
industrial designer,konstruktér
industrial machinery,průmyslové stroje
Industries,odvětví
Industry News,novinky z odvětví
Industry Trends,trendy v odvětvích
InfoCenter,InfoCenter
infrastructure planning,plánování infrastruktury
Infrastructure Solutions Division,ISD
in-product subscription access,přístup k předplatnému přímo z produktu
Insights,Přehledy
install guide,Průvodce instalací
Installation and Licensing Help,nápověda k instalacím a licencím
Installation Help,Nápověda k instalaci
installation wizard,Průvodce instalací
Instructables,Instructables
instructor guide,instruktorská příručka
interactive PDF,interaktivní soubor PDF
inter-disciplinary check,mezioborová kontrola
International Organization for Standardization,ISO
Internet,internet
interoperability,interoperabilita
Inventor Education Curriculum,výuka Inventor Education
Investor Relations,vztahy s investory
ISV,ISV
item numbering,číslování položek
IVAR,IVAR
Job Search,hledání práce
Keep Me Signed In,Trvalé přihlášení
Key Benefits,klíčové výhody
Key Features,Hlavní funkce
Key Message,klíčová zpráva
key performance indicator,klíčový indikátor výkonu
key selling point,klíčový prodej
kicker text,kicker text
Knowledge Base,znalostní databáze
Knowledge Network,Knowledge Network
KPI,KPI
label,popisek
land recycling,opakované využití půdy
landing page,základní stránka
language exchange,Jazyková výměna
Late Attach,pozdní zapojení
late processing fee,poplatek za pozdní zpracování
late renewal,Pozdní obnovení
latest versions/releases,poslední verze
launch event,uvedení produktu na trh
LCA,LCA
Leadership in Energy and Environmental Design Green Building Rating System,systém LEED Green Building
lean construction,jednoduchá konstrukce
Learning Materials,Výukové materiály
LEED,LEED
Legal Notice,Právní doložky
Legal Notices & Trademarks,Právní doložky a ochranné známky
Less is more,Méně je více
license agreement,licenční smlouva
license borrowing,výpůjčka licence
license compliance,dodržování licenčních podmínek
license management tool,nástroje správy licence
License Transfer utility,Pomůcka pro přenos licencí
life cycle assessment,posouzení životního cyklu
lifecycle assessment,posouzení životního cyklu
limited time offer,časově omezená nabídka
linearity,linearita
Local Business Hours,Místní pracovní doba
local coordinates,místní souřadnice
logo,logo
logotype,logotyp
M&E,M&E
mail-in rebate,sleva přes poštovní poukázku
maintenance plan,plán údržby
maintenance plan contract,smlouva o plánu údržby
maintenance plan customer,zákazník plánu údržby
major account,hlavní sleva
major account discount,sleva Major Account
maker,vývojář
Makers & indie designers,výrobci a nezávislí návrháři
manual renewal,ruční obnovení
manufacturer retail price,Doporučená prodejní cena
manufacturer suggested retail price,koncová cena navrhovaná výrobcem
Manufacturing Solutions Division,oddělení výrobních řešení
manufacturing supply chain,výrobní dodavatelský řetězec
market development fund,fond vývoje trhu
marketing,Marketing
Marketing Development Fund,fond vývoje marketingu
Marketing Director,marketingový ředitel
marketing qualified lead,potenciální zájemce
mass customization,hromadná přizpůsobení
master services agreement,smlouva o poskytování hlavních služeb
Material Library,Knihovna materiálů
MDF,fond MDF
measuring tool,měřicí nástroj
mechanical engineering,konstruování ve strojírenství
Media & Entertainment,Média a zábavní průmysl
Media & Entertainment Collection,Media & Entertainment Collection
Media & Entertainment Training Videos,výuková videa pro mediální a zábavní průmysl
Media Relations,vztahy s médií
MEP engineer,konstruktér TZB
MIR,MIR
Mobile Site,mobilní web
modular design,modulární návrh
More information,Více informací
MQL,MQL
MSA,MSA
MSRP,MSRP
MUI,MUI
multidiscipline coordination,spolupráce mezi obory
multi-seat license,licence pro více počítačů
multi-seat stand-alone license,samostatná licence pro více počítačů
multi-user,víceuživatelská
multi-user access,víceuživatelský přístup
multi-user license,víceuživatelská licence
multi-year,víceleté
multi-year subscription contract,víceletá smlouva o předplatném
My Account,Můj účet
My First Plug-In,Můj první modul Plug-In
My Insights,Moje přehledy
My Products,Moje produkty
My Profile,Můj profil
named account,vybraný zákazník
named caller,určený volající
named user,pojmenovaný uživatel
NAS,NAS
navigation toolbar,panel nástrojů Navigace
NC programming,programování NC
Net Promoter Score,míra loajality zákazníků
network license,síťová licence
Network License Manager,Network License Manager
New Product Introduction,představení nového produktu
NFR,NFR
NLM,NLM
non-current customer,dlouhodobý zákazník
non-current license,zastaralá licence
non-current user,dlouhodobý uživatel
non-disclosure agreement,dohoda o mlčenlivosti
Now you can pay as you go,Nyní můžete platit podle aktuálního používání
NPI,NPI
NPS,indikátor NPS
object enabler,Object Enabler
object rollover tooltip,popisky při přesunutí kurzoru nad objekt
Objection Handling Guide,Průvodce zacházením s námitkami
oil & gas,ropa a zemní plyn
One Team 360,One Team 360
one-to-one support,osobní podpora
opportunity management,management příležitostí
order confirmation email message,Zpráva s potvrzením objednávky
ordinate,staniční
organic form,organický tvar
orientation,orientace
outage management system,systém správy výpadků
out-of-process,mimo proces
overview video,video s přehledem
packaging design,zabalení návrhu
paid search,placená pozice ve vyhledávání
panel arrow,šipka panelu
parametric,parametrický
Partner Advantage Program Guide,Průvodce programem výhod pro partnery
Partner Center,Centrum pro partnery
Partner Center Helpdesk,Centrum asistenční služby pro partnery
partner event,událost pro partnery
Partner Locator,nástroj pro vyhledávání partnerů
Partner Products and Services,Produkty a služby partnerů
passive solar construction,pasivní solární konstrukce
Path to Volume,cesta k objemu
pay as you go,platba podle aktuálního používání
payback,návratnost
PDM,PDM
Performance Recommendations,Doporučení ohledně výkonu
perpetual license,trvalá licence
perpetual licensing,trvalé licence
persistent product description,trvalý popis produktu
personal access URL,URL pro osobní přístup
phone support,Telefonická podpora
photo collection,sada fotografií
pipeline,produkční řetězec
piping,potrubí
Piracy Prevention,ochrana před pirátstvím
pirated,pirátský
planning professional,manažer plánování
Platform Technology Division,Platform Technology Division
PLM TV,PLM TV
plug-in,modul plug-in
podcast,podcast
point cloud,mračno bodů
Policies & Forms,Zásady a formuláře
pop-up booth,prezentační stěna
Portable License Utility,Pomůcka pro přenos licencí
Pre-Architecture Curriculum,výuka Pre-Architecture
precast component,prefabrikované komponenty
preconstruction,stavební příprava
Preferred Plus Plan,Program Professional Pro Plus
preliminary analysis,předběžná analýza
Pre-Release Products Agreement,smlouva o předběžných verzích produktů
pre-release trial,předběžná zkušební verze
pre-requisite,nezbytné součásti
president and CEO,prezident a generální ředitel
press release,tisková zpráva
Previous Version Rights,Práva na použití předchozích verzí
Previous Versions,Předchozí verze
primary license,Primární licence
Privacy Statement,Zásady ochrany soukromí
process management,řízení procesů
process manufacturing,zpracovatelský průmysl
procurement,zajištění prostředků
product brochure,brožura o produktu
product center,produktová centra
Product Data Management,správa dat produktu
product description,popis produktu
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
Product Details,Podrobné informace o produktu
product development,vývoj produktu
product enhancement,Vylepšení produktu
product extension,rozšíření produktu
product family,produktová řada
Product Information,Informace o produktu
product key,produktový klíč
product lifecycle management,řízení životního cyklu produktu (PLM)
product line,produktová řada
product overview,Přehled produktu
Product Resources,Zdroje produktů
product suite,sada produktů
Product Summary,Souhrn vlastností produktu
Product Support,Podpora k produktům
product support specialist,Specialista produktové podpory
Product Trial,Zkušební verze produktu
product upgrade,upgrade produktu
productivity study,Studie produktivity
Professional Plan,Program Professional
Professional Services,Profesionální služby
promo box,promo obal
promobox,promo obal
Promotions,Promo nabídky
Promotions & Campaigns,Promo nabídky a kampaně
Promotions & Special Offers,Promo a speciální nabídky
Proof Points,důkazy
PSP,PSP
PTV,PTV
Public Relations,vztahy s veřejností
Publisher 360,Publisher 360
publisher corner,vydavatelský koutek
pull-up banner,stahovací baner
Purchase Options,Možnosti nákupu
purge,čistit
Q&A,Dotazy a odpovědi
qualifying,vybraný
quantification,kvantifikace
Questions and Answers,dotazy a odpovědi
Quick Access Toolbar,panel nástrojů Rychlý přístup
quick view,rychlé zobrazení
Quote Me Now,Žádost o cenovou nabídku
random access memory,paměť RAM
raster to vector conversion,převod rastru na vektory
RasterDWG,RasterDWG
raster-to-vector conversion,převod rastru na vektory
RCO,RCO
real estate,realitní sektor
rebate,rabat
recommended retail price,doporučená koncová cena
redundant license server,redundantní licenční server
refund policy,zásady vrácení peněz
refurbishment,rekonstrukce
Register now,Zaregistrujte se hned
Register Your Product,Zaregistrujte svůj produkt
registered trademark,registrovaná ochranná známka
Related Information,Související informace
Related Links,Související odkazy
Related Products,Podobné produkty
Release Comparison Matrix,Srovnávací tabulka verzí
release date,datum vydání
release management,řízení verzí
Release Notes,Poznámky k verzi
Removing the barriers to better business,Odstranění překážek pro lepší podnikání
