source,target
curtain wall mullion,पर्दा वॉल मुलियन
curtain wall unit,पर्दा वॉल इकाई
curve tessellation distance,वक्र टेस्सेलेशन दूरी
curved beam,वक्र बीम
curve-spiral,वक्र-सर्पिल
custom girder,कस्टम गर्डर
cut-in speed wind,कट-इन गति हवा
cut-out speed wind,कट-आउट गति हवा
CWFU,CWFU
dashboard,डैशबोर्ड
data center,डेटा सेंटर
daylight portal,डेलाइट पोर्टल
daylighting glass,डेलाइटिंग ग्लास
dead load,डेड लोड
DECDEG,DECDEG
deck,डेक
DEM,DEM
demand diagram,मांग आरेख
demand factor,मांग कारक
design report,डिज़ाइन रिपोर्ट
Desktop Connector,डेस्कटॉप कनेक्टर
diffuse,बिखरा हुआ
digital terrain model,डिजिटल भूभाग मॉडल
direction type,दिशा प्रकार
discipline,अनुशासन
distribution list,वितरण सूची
DLL,DLL
DMS,DMS
document,दस्तावेज़
document log,दस्तावेज़ लॉग
drainage network,ड्रैनेज नेटवर्क
drawing group,ड्रॉइंग समूह
drop reference location,ड्रॉप रिफ़रेंस लोकेशन
dry bulb,ड्राय बल्ब
drywall,ड्रायवॉल
DTM,DTM
duct connector,डक्ट कनेक्टर
duct damper,डक्ट डैम्पर
duct fitting,डक्ट फ़िटिंग
duct lining,डक्ट लाइनिंग
duct system,डक्ट प्रणाली
earthworks,अर्थवर्क
EDM,EDM
EGL,EGL
electrical equipment,इलेक्ट्रिकल उपकरण
electronic distance meter,इलेक्ट्रॉनिक दूरी मीटर (EDM)
elevation,ऊंचाई
elevation axis,उन्नयन ऐक्सिस
ellipse segment,दीर्घवृत्त सेगमेंट
embedded wall,एम्बेडेड वॉल
end connector,अंतिम कनेक्टर
equilibrium cant,संतुलन कैंट
evaporation,वाष्पीकरण
EVC,EVC
EVCE,EVCE
exhaust air,निकास वायु
external data reference,एक्सटर्नल डेटा रिफ़रेंस (XDRefs)
fidelity,निष्ठा
field book,फ़ील्ड बुक
field report,फ़ील्ड रिपोर्ट
field splice,फ़ील्ड स्प्लिसेस
file,फ़ाइल
fill pattern,पैटर्न भरें
fillet,फ़िलेट
fillet radius,फ़िलेट की त्रिज्या
finite-element bridge analysis,परिमित-तत्व ब्रिज विश्लेषण
fixed window,स्थिर विंडो
flare angle,फ्लेयर कोण
float curve,फ़्लोट वक्र
floor plan,तल का प्लान
form element,फ़ॉर्म तत्व
forms,फ़ॉर्म
foundation,नींव
frame,फ़्रेम
frame rate,फ़्रेम दर
free float,फ़्री फ़्लोट
FU,FU
fuzz,फ़ज़
Gantt,गैंट
general contractor,सामान्य कॉन्ट्रैक्टर
general contractor company,सामान्य कॉन्ट्रैक्टर कंपनी
girder,गर्डर
girder group,गर्डर समूह
girder shape,गर्डर आकार
gizmo,गिज़्मो
global coordinate system,वैश्विक समन्वय प्रणाली
grade break,ग्रेड ब्रेक
grading plan,ग्रेडिंग प्लान
gravity network,ग्रेविटी नेटवर्क
gravity pipe,ग्रेविटी पाइप
ground conductor,ग्राउंड कंडक्टर
ground model,ग्राउंड मॉडल
ground profile,ग्राउंड प्रोफ़ाइल
ground water,भूजल
guardrail,रेलिंग
hanger,हैंगर
HDS,HDS
heat gain,गर्मी का बढ़ना
heat island,हीट आइलैंड
heating and cooling loads,हीटिंग और कूलिंग लोड
heating design temperature,हीटिंग डिज़ाइन तापमान
HGL,HGL
Home,होम
horizontal adjustment method,क्षैतिज समायोजन विधि
hot conductor,हॉट कंडक्टर
HP,HP
HS end plate,HS अंत प्लेट
HVAC zone,HVAC ज़ोन
hypermodeling,हाइपरमॉडलिंग
ice giants,आइस जायंट
impact cost,प्रभाव लागत
implied point of intersection,प्रतिच्छेदन का निहित बिंदु
IMX,IMX
Industrial Peak Flow Factor,औद्योगिक शिखर प्रवाह कारक
industry model,उद्योग मॉडल
InfraWorks model,InfraWorks मॉडल
initiator,आरंभकर्ता
interface shear,इंटरफ़ेस कतरनी
interference check,हस्तक्षेप जाँच
intersection component,प्रतिच्छेदन घटक
intersection quadrant,प्रतिच्छेदन चतुर्थांश
Inventor Server,आविष्कारक सर्वर
ISD,ISD
issue,समस्या
issues,समस्याएं
item summary,आइटम सारांश
jobsite photos,जॉबसाइट फ़ोटो
keynote,कीनोट
keynote table,कीनोट तालिका
keynote tag,कीनोट टैग
keynote text,कीनोट पाठ
knuckle,जोड़
label style,लेबल शैली
land development,भूमि विकास
LandXML,LandXML
LAS,LAS
latent heat,अव्यक्त गर्मी
lateral bracing,पार्श्व ब्रेसिंग
layer state,परत की अवस्था
level landing,लेवल लैंडिंग
level of smoothness,चिकनाई का स्तर
LF,LF
lighting device,प्रकाश डिवाइस
lighting fixture,प्रकाश स्थिरता
lighting power density,प्रकाश शक्ति घनत्व
line boundary,रेखा सीमा
linear array,रैखिक ऐरे
linear dimension,रैखिक आयाम
linear scale,रैखिक स्केल
linear takeoff,रैखिक टेकऑफ़
load case,लोड केस
load classification,लोड वर्गीकरण
load diagram,लोड आरेख
locations,लोकेशन
longitudinal spacing,अनुदैर्ध्य अंतर
LP,LP
MACP,MACP
main contract,मुख्य अनुबंध
markup,मार्कअप
mass floor,सामूहिक तल
mass zone,सामूहिक ज़ोन
material properties,भौतिक गुण
material takeoff,सामग्री टेकऑफ़ (MTO)
Max model,Max मॉडल
mean daily range,औसत दैनिक सीमा
mechanical load,यांत्रिक लोड
meetings,बैठक
member end forces,सदस्य अंत बल
member forces,सदस्य बल
minor tick,मामूली टिक
miter join,मेटर जोड़
model alignment,मॉडल संरेखण
Model Builder,मॉडल बिल्डर
Model Builder model,मॉडल बिल्डर मॉडल
model text,मॉडल पाठ
multiple members,एकाधिक सदस्य
multi-poled circuit,मल्टी-पोल सर्किट
multi-sheet,मल्टी-शीट
net graph,नेट ग्राफ़
neutral conductor,तटस्थ कंडक्टर
node,नोड
nominal diameter,नॉमिनल व्यास
notional load,काल्पनिक लोड
NRV,NRV
nurse call device,नर्स कॉल डिवाइस
occupancy,अधिभोग
offset alignment,ऑफ़सेट संरेखण
one way slab,एक तरफ़ा स्लैब
ordinate dimensioning,समन्वित आयाम
owner changes,ओनर द्वारा परिवर्तन
P&ID Modeler,P&ID Modeler
pan joist,पैन जोइस्ट
panelboard,पैनलबोर्ड
part family,परिवार का हिस्सा
path reinforcement,पथ सुदृढीकरण
PCO,PCO
people latent heat gain,पीपल लेटेंट हीट गेन
percentage impervious,प्रतिशत अभेद्य
phase filter,फ़ेज फ़िल्टर
phase mapping,फ़ेज मैपिंग
Photo on ReCap 360,Photo on ReCap 360
photometric shape,फ़ोटोमेट्रिक आकार
photon map,फ़ोटॉन मैप
PI point,PI बिंदु
PID,PID
pier,घाट
pier cap,घाट की कैप
pier column,घाट का कॉलम
pipe accessory,पाइप ऐक्सेसरीज़
pipe bearing,पाइप बियरिंग
pipe connector,पाइप कनेक्टर
pipe fitting,पाइप फ़िटिंग
pipe insulation,पाइप इन्सुलेशन
pipe layout,पाइप लेआउट
pipe plan,पाइप प्लान
pipe run,पाइप रन
Piranesi EPix,Piranesi EPix
pitch,पिच
Place Me,प्लेस मी
PlanGrid,PlanGrid
plenum,प्लेनम
plumbing fixture,प्लंबिंग फिक्स्चर
point boundary condition,बिंदु सीमा स्थिति
Point Cloud Image Lookup,पॉइंट क्लाउड इमेज लुकअप
point group,बिंदु समूह
point load,बिंदु लोड
point marker,बिंदु मार्कर
polyline,पॉलीलाइन
power circuit,पावर सर्किट
power collaborator,पावर सहयोगी
power load,पावर लोड
PRC,PRC
pre-action fire protection system,प्री-ऐक्शन अग्नि सुरक्षा प्रणाली
Preissmann slot,प्रीसमैन स्लॉट
pressure loss,दबाव हानि
pressure pipe,दबाव पाइप
primary model,प्राथमिक मॉडल
profile grade elevation,प्रोफ़ाइल ग्रेड उन्नयन
profile grade line,प्रोफ़ाइल ग्रेड लाइन
profile grid view,प्रोफ़ाइल ग्रिड व्यू
profile view,प्रोफ़ाइल व्यू
progress photos,प्रगति तस्वीरें
progress tracking,प्रगति ट्रैकिंग
project administrator,प्रोजेक्ट व्यवस्थापक
Project Vasari,प्रोजेक्ट वसारी
projected coordinate system,प्रक्षेपित समन्वय प्रणाली
property line,प्रॉपर्टी लाइन
proposal,प्रस्ताव
push pin,पुश पिन
quality risk trend,क्वॉलिटी रिस्क ट्रेंड
quick tickets,त्वरित टिकट
rail alignment,रेल संरेखण
railing system,रेलिंग प्रणाली
ray tracing,रे ट्रेसिंग
RCP,RCP
reactive ticket,प्रतिक्रियाशील टिकट
rebar bar,सरिया बार
redundant room,अनावश्यक कमरा
reference profile,रिफ़रेंस प्रोफ़ाइल
region line,क्षेत्र रेखा
reinforcement pattern,सुदृढीकरण पैटर्न
release condition,रिहाई की शर्त
rendering appearance,रेंडरिंग का प्रतिपादन
return air,वापसी हवा
return airflow,वापसी वायुप्रवाह
reviewer,समीक्षक
RFI custom field,RFI कस्टम फ़ील्ड
riser,रिसर
roadway decoration,सड़क की सजावट
Roamer,Roamer
role,भूमिका
rolled roof,लुढ़की हुई छत
rollover,रोल ओवर
roof ridge,छत का रिज
roof soffit,छत का सोफिट
room cavity ratio,रूम कैविटी रेशो (RCR)
room schedule,कमरे का शेड्यूल
root cause,मूल कारण
rotodynamic pump,रोटोडायनामिक पंप
round pipe,राउंड पाइप
rumble strips,गड़गड़ाहट पट्टियाँ
sag curve,शिथिलता वक्र
sample point,नमूना बिंदु
sampled source,नमूना स्रोत
scalar TSDB,स्कैलर TSDB
schedule of values,मूल्यों का शेड्यूल
schema name,स्कीमा नाम
SCS,SCS
SCSCS,SCSCS
SCSSCS,SCSSCS
section plane,सेक्शन प्लेन
section sheet,सेक्शन शीट
selection resolution,चयन संकल्प
service clearance,सेवा मंजूरी
settings,सेटिंग्स
shear wall,कतरनी वॉल
sheet,शीट
sheet flow,शीट प्रवाह
shell construction,खोल का निर्माण
shop drawing,दुकान का नक्शा
sideshot point,साइडशॉट बिंदु
SketchUp,SketchUp
slab bottom,स्लैब तल
slab top,स्लैब टॉप
sloped beam,ढलान वाला बीम
sloped piping,ढलान वाली पाइपिंग
snapshot,स्नैपशॉट
snowmelt,स्नोमेल्ट
solid reinforced concrete slab,ठोस प्रबलित कंक्रीट स्लैब
Space Naming Utility,स्पेस नेमिंग यूटिलिटी
spec section,विशिष्ट सेक्शन
speed striping,स्पीड स्ट्रिपिंग
SPI,SPI
split profile view,विभाजित प्रोफ़ाइल व्यू
spot slope,स्थान ढलान
sprinkler,छिड़काव
spud,खुरपा
stacked profile view,स्टैक्ड प्रोफ़ाइल व्यू
stacked wall,खड़ी दीवार
stakeout alignment report,स्टेकआउट संरेखण रिपोर्ट
steel girder,स्टील गर्डर
steel truss,स्टील ट्रस
step footing,कदम बढ़ाना
storm sewer,तूफ़ान नाली
street elbow,सड़क एल्बो
string field,स्ट्रिंग फ़ील्ड
strip window,स्ट्रीप विंडो
stripping pavement,फुटपाथ अलग करना
stripping top soil,ऊपरी मिट्टी को अलग करना
Structural Analysis for Revit,Structural Analysis for Revit
Structural Bridge Design,संरचनात्मक ब्रिज डिज़ाइन
structural modeling,संरचनात्मक मॉडलिंग
structure profile,संरचना प्रोफ़ाइल
subassemblies,सबअसेंबली
subassembly,सबअसेंबली
subassembly shape,सबअसेंबली आकार
subcontractor quality risk trend,सबकॉन्ट्रैक्टर क्वॉलिटी रिस्क ट्रेंड
sub-location,सब-लोकेशन
submittal,सबमिटल
superelevation attainment method,अतिउत्थान प्राप्ति विधि
superelevation properties,अतिउत्थान गुण
superelevation rate,अतिउत्थान दर
supplier change order,आपूर्तिकर्ता परिवर्तन आदेश
supply air system,आपूर्ति वायु प्रणाली
surface profile,सतह प्रोफ़ाइल
survey point,सर्वेक्षण बिंदु
swath width,कटी हुई घास की चौड़ाई
switchboard,स्विचबोर्ड
tag,टैग
takeoff,टेकऑफ़
takeoff object,टेकऑफ़ ऑब्जेक्ट
takeoff type,टेकऑफ़ प्रकार
Team Space,टीम स्पेस
temperature load,तापमान लोड
template,टेम्प्लेट
tensile strength,तन्यता क्षमता
terrain level,भूभाग स्तर
tilt angle,टिल्ट कोण
time of travel,यात्रा का समय
timeline,टाइमलाइन
TimeLiner,TimeLiner
Tinkerplay,टिंकरप्ले
title mark,टाइटल मार्क
tolerance,सहनशीलता
toolspace,टूलस्पेस
transition fitting,ट्रांज़िशन फ़िटिंग
transition station,ट्रांज़िशन स्टेशन
transversal bar,अनुप्रस्थ बार
treadplate,ट्रेडप्लेट
trench,खाई
true current,ट्रू करंट
true load,ट्रू लोड
turn slip lane,टर्न स्लिप लेन
turnout table,टर्नआउट टेबल
two-cut plumb,टू-कट प्लंब
two-cut square,टू-कट स्क्वाय
UCS,UCS
underdrain,जल निकासी
undivided crowned,अविभाजित सड़कों की स्थितियां
undivided planar,अविभाजित तलीय
unidirectional bending,यूनिडायरेक्शनल झुकना
upstream budget change order,अपस्ट्रीम बजट परिवर्तन क्रम
user contour,उपयोगकर्ता रूपरेखा
user research,उपयोगकर्ता रिसर्च
variable air volume,परिवर्तनीय वायु मात्रा
variable crest,परिवर्तनशील शिखा
VAV,VAV
Vehicle Tracking,Vehicle Tracking
velocity pressure,वेग दबाव
veneer,लिबास
vertical adjustment,ऊर्ध्वाधर समायोजन
view list,व्यू सूची
viewer,दर्शक
viewport,व्यूपोर्ट
vision glass,विज़न ग्लास
void geometry,शून्य ज्यामिति
void RFI,शून्य RFI
voided slab,शून्य स्लैब
walkthrough,पूर्वाभ्यास
wall foundation,दीवार की नींव
washoff,धोकर साफ़ करना
web thickness,वेब की मोटाई
welded wire fabric,वेल्डेड वायर फैब्रिक
wet bulb,गीला बल्ब
WFU,WFU
WIP model,WIP मॉडल
Worksharing Monitor,वर्कशेयरिंग मॉनिटर
XDRef,XDRef
