source,target
obchodní tým Autodesk Inside,Autodesk Inside Sales Team
Autodesk Knowledge Network,Autodesk Knowledge Network
Autodesk Labs,Autodesk Labs
spouštěcí panel Autodesk,Autodesk LaunchPad
Výuka a vzdělávání Autodesk,Autodesk Learning and Education
Autodesk Learning Central,Autodesk Learning Central
Autodesk Legacy Program,Autodesk Legacy Program
Tým Autodesk License Compliance,Autodesk License Compliance Team
Autodesk Live,Autodesk Live
živý chat společnosti Autodesk,Autodesk Live Chat
výrobní tým společnosti Autodesk,Autodesk Manufacturing Team
Kurzy Autodesk MasterClasses,Autodesk MasterClasses
Autodesk Network License Manager,Autodesk Network License Manager
Oficiální školicí materiály společnosti Autodesk,Autodesk Official Training Courseware
oficiální školicí příručky Autodesk,Autodesk Official Training Guides
online obchod společnosti Autodesk,Autodesk Online Store
služba Autodesk Online Testing Service,Autodesk Online Testing Service
Autodesk Partner Manager,Autodesk Partner Manager
partnerská marketingová platforma Autodesk,Autodesk Partner Marketing Platform
Portál pro partnery Autodesk,Autodesk Partner Portal
partnerský program společnosti Autodesk,Autodesk Partner Program
podpora případů Autodesk,Autodesk Per-Incident Support
Autodesk Portfolio,Autodesk Portfolio
program Autodesk Preferred Industry Partner,Autodesk Preferred Industry Partner
Autodesk Premier Solutions Provider,Autodesk Premier Solutions Provider
iniciativa Autodesk Professional Excellence,Autodesk Professional Excellence
Autodesk Renovation and Retrofit Playbook,Autodesk Renovation and Retrofit Playbook
program Autodesk Retirement,Autodesk Retirement Program
školení Autodesk Route 66 Professional Skills Training,Autodesk Route 66 Professional Skills Training
fond Autodesk Sales Development,Autodesk Sales Development Fund
obchodní zástupce společnosti Autodesk,Autodesk sales representative
Služby a podpora poskytovaná společností Autodesk,Autodesk Services and Support
Autodesk Services Marketplace,Autodesk Services Marketplace
Autodesk Shape Manager,Autodesk Shape Manager
Přihlášení ke službám Autodesk – nápověda,Autodesk Sign In Help
software společnosti Autodesk,Autodesk software
softwarová licence Autodesk,Autodesk software license
řešení Autodesk pro tvorbu digitálních prototypů,Autodesk solution for Digital Prototyping
internetový obchod společnosti Autodesk,Autodesk Store
pracovník podpory společnosti Autodesk,Autodesk support agent
středisko Autodesk Sustainable Design Center,Autodesk Sustainable Design Center
Školicí středisko společnosti Autodesk,Autodesk Training Center
středisko Autodesk Trust Center,Autodesk Trust Center
Autodesk University,Autodesk University
Autodesk University Virtual,Autodesk University Virtual
program Autodesk Upgrade and Retirement,Autodesk Upgrade and Retirement Program
Autodesk User Group International,Autodesk User Group International
Autodesk Value Added Reseller,Autodesk Value Added Reseller
Smlouva prodejce Autodesk s přidanou hodnotou,Autodesk Value Added Reseller Agreement
školení Autodesk Virtual Classroom,Autodesk Virtual Classroom Training
automatické naplnění,auto-fulfilment
konstrukce automobilových dílů,automotive component design
automobilový dodavatelský řetězec,automotive supply chain
dostupné jazyky,Available languages
AVAR,AVAR
Backburner,Backburner
Základní funkce,Baseline Features
základní popisek,basic tooltip
Připravte se na BIM,Be BIM Ready
zpráva o srovnávacím testu,benchmark report
Průvodce výhodami,Benefit Guide
doporučené postupy,best practice
Lepší navrhování,Better by Design
BIM,BIM
služby BIM Adoption and Change Management services,BIM Adoption and Change Management services
plán BIM Enterprise Execution,BIM Enterprise Execution Plan
výuka BIM for Structural Engineering,BIM for Structural Engineering Curriculum
služby BIM Implementation and Integration Services,BIM Implementation and Integration Services
znalostní balíček BIM,BIM Knowledge Package
biomimikry,biomimicry
bioplastika,bioplastics
blog,blog
BlueSnap,BlueSnap
univerzální text,boilerplate
nabídka produktu v krabici,boxed shipment
nástroj BPT,BPT
Brainshark,Brainshark
spontánní diskuze,brainstorming
reklamní statické a flash banery,brandable static and flash banner
vrstva cihel na stojato,brick soldier course
informační schůzka,briefing
jas,brightness
brownfield,brownfield
stavební prvek,building component
návrh budovy,building design
Stavební inženýrství,building engineering
vybavení budovy,building equipment
stavební produkt,building product
obchodní plánovací nástroj,Business Planning Tool
obchodní trendy,Business Trends
CAD,CAD
CAE,CAE
kalkulačka,calculator
Výzva k akci,Call to Action
CAM,CAM
animace kamery,camera animation
analýza uhlíkových emisí,carbon emission analysis
kariéra,Careers
ID případu,case ID
případová studie,case study
CDF,CDF
CEC,CEC
Oslavte kreativitu,Celebrating Creativity
certifikační zkouška,certification exam
certifikační tým,Certification Team
certifikační asociace,Certified Associate
certifikovaný hardware,certified hardware
vývoj prodeje,channel development
fond CDF,Channel Development Fund
program Channel Incentive,Channel Incentive program
správa prodeje,Channel Management
prodejní partner,channel partner
návrhář postav,character designer
Character Generator,Character Generator
vedoucí oddělení vzdělávání,Chief Education Officer
technický vedoucí,Chief Technical Officer
filmová kvalita,cinematic-quality
CIP,CIP
výuka Civil Engineering,Civil Engineering Curriculum
čistá technologie,clean tech
inovátor čisté technologie,clean technology innovator
tým klientských vztahů,Client Relations Team
rovina oříznutí,clip plane
hranice oříznutí,clipping boundary
uzavřený konec,closed end
kredity pro cloud,cloud credits
cloudové služby,cloud services
cloudové jednotky,cloud unit
hrubý,coarse
použití obchodních značek,co-branding
prostředky a šablony pro použití obchodních značek,Co-branding Assets & Templates
kodek,codec
služby spolupráce a implementace správy dat,Collaboration and Data Management Implementation Services
služby spolupráce a strategie správy dat,Collaboration and Data Management Strategy Services
správa kolaborativního projektu,collaborative project management
komerční licence,commercial license
Commercial New,Commercial New
komunitní vztahy,Community Relations
doplňkový produkt,companion product
přehled kompatibility,compatibility chart
kompetitivní inteligence,Competitive Intelligence
průvodce komplexnostní zkoušky,comprehensive exam guide
konkávní,concave
koncepční náčrt,concept sketch
výuka Conceptual Design,Conceptual Design Curriculum
stavební dokumentace,construction documentation
vedení stavby,construction management
stavbyvedoucí,construction manager
konsultant,consultant
implementace licencování objednávek konzultačních služeb,consulting service order licensing implementation
spotřební zboží,consumer product
výrobce spotřebitelských produktů,consumer product manufacturer
ID kontaktu,contact ID
Kontaktujte nás,Contact Us
zdroj obsahu,content source
kontextová karta,contextual tab
kredity průběžného vzdělávání,continuing education credit
Správa smluv,Contract Administration
dodavatel,contractor
ovládací puk,controller cap
souřadnicový prostor,coordinate space
nepravý,counterfeit
místní marketingový manažer,Country Marketing Manager
místní obchodní manažer,Country Sales Manager
Zprávy o pokrytí,coverage report
řízení vztahů se zákazníky,CRM
program CSAT,CSAT
CSI,CSI
CTA,CTA
kvádr,cuboid
výuka,Curricula
zákaznická péče,Customer Care
zákaznická galerie,Customer Gallery
program zapojení zákazníků,Customer Involvement Program
řízení vztahů se zákazníky (CRM),customer relationship management
Recenze zákazníků,Customer Reviews
Prezentace zákazníků,Customer Showcase
Zkušenosti zákazníků,Customer Stories
zákazník s plánem údržby,customer with a maintenance plan
správa DAM,DAM
pořizování dat,data acquisition
datové úložiště,data silo
systém DSC,DCS
rozhodovací podpůrný nástroj,decision support tool
obrana,defense
dodávka,deliverable
generování na vyžádání,demand generation
ukázkové video,demo video
ukázková ilustrace,demo vignette
nasadit,deploy
nasazení,deployment
strategie automatického navrhování,design automation strategy
výuka Design Basics,Design Basics Curriculum
setkání návrhářů,design charrette
návrhářská firma,design firm
navrhování sestav,design for assembly
inovace v navrhování,design innovation
záměr návrhu,design intent
revize procesů navrhování,Design Process Review
ověření návrhu,design validation
vizualizace návrhu,design visualization
Designers Accord,Designers Accord
kreslič,detailer
sběrná plocha,detention area
rozvojový partner,development partner
dialog,dialog box
správa digitálních komponent,Digital Asset Management
tvorba digitální zábavy,digital entertainment creation
digitální modelování,digital modeling
tvorba digitálních prototypů,digital prototyping
dny tvorby digitálních prototypů,Digital Prototyping Days
digitální vizuální rozhraní,digital visual interface
přímý partner,direct partner
přímý prodejce s přidanou hodnotou,Direct Value Added Reseller
ředitel strategického výzkumu,director of strategic research
diskuzní fórum,discussion forum
diskuzní skupina,discussion group
mapování deformací,displacement mapping
distribuovaný řídicí systém,distributed control system
distribuovaný licenční server,distributed license server
dokumentace,documentation
DPR,DPR
Dropbox,Dropbox
DVAR,DVAR
DWGX,DWGX
Eagle,Eagle
starší verze,earlier version
EDT,EDT
elektronická distribuce softwaru,electronic software distribution
tabulka vyhovujících produktů,eligibility matrix
systém EMC Tier 5,EMC Tier 5 system
energetická účinnost,energy efficiency
vytváření energie,energy generation
energetická zátěž,energy load
energetické úspory,energy retrofit
smlouva o úspoře energie,energy savings performance contract
energetická společnost,energy service company
Energy Star,Energy Star
intenzita využívání energie,energy use intensity
eNewsletter,eNewsletter
inženýr,engineer
stavitelská data,engineering data
Engineering Exploration Workshop,Engineering Exploration Workshop
Engineer-to-Order,Engineer-to-Order
služby Engineer-to-Order Adoption and Change Management Services,Engineer-to-Order Adoption and Change Management Services
služby Engineer-to-Order Implementation and Integration Services,Engineer-to-Order Implementation and Integration Services
služby Engineer-to-Order Strategy Services,Engineer-to-Order Strategy Services
Rozšířený KB,Enhanced KB
oprávnění,entitlement
certifikát oprávněnosti,entitlement certificate
prostředí,environment
výuka Environmental Design and Technology,Environmental Design and Technology Curriculum
prohlášení o dopadu na životní prostředí,environmental impact statement
systém environmentálního managementu,environmental management system
ESCO,ESCO
ESD,ESD
ESPC,ESPC
ETO,ETO
EUI,EUI
Event Publisher,Event Publisher
sada nástrojů pro událost,event toolkit
vyhledávání událostí,Events Lookup
výkonný obchodní viceprezident,Executive Vice President of Sales and Services
explicitní řízení,explicit control
ID expresní služby,Express Service ID
prodloužená doba dostupnosti podpory,Extended Support Hours
Práva na použití mimo dané území,Extra Territory Rights
výroba,fabrication
Facebook,Facebook
správa zařízení,facilities management
rozvržení výrobní linky,factory layout
FBIK,FBIK
porovnání funkcí,Feature Comparison
ukázka funkce,feature demonstration
Ukázky funkcí,Feature Demos
sada funkcí,feature set
Funkce a výhody,Features and Benefits
Funkce a ukázky,Features and Demonstrations
Funkce a specifikace,Features and Specifications
FEED,FEED
věrnost,fidelity
správa v terénu,field management
cílený marketing,field marketing
ukládání souborů do úložiště,file vaulting
plnicí zařízení,filling plant
financování,financing
protipožární ochrana,fire protection
firmware,firmware
první dodání zákazníkům,first customer shipment
příruba,flange
tokeny Flex,Flex token
"flexibilita, přizpůsobitelné podle potřeb, škálovatelnost","flexibility, customizable based on need, scalability"
flexibilní licenční oprávnění,flexible licensing rights
Flickr,Flickr
plovoucí okno,floating window
Sledujte Autodesk,Follow Autodesk
FoMT,FoMT
bezplatný software pro studenty,free student software
koncový inženýrský návrh,front-end engineering design
matice funkčnosti,functionality matrix
správa fondu,fund management
finanční požadavky,fund request
výuka Fundamentals of Architectural Science Supplement,Fundamentals of Architectural Science Supplement Curriculum
Galerie,gallery
generativní návrh,generative design
pravý software AutoCAD,genuine AutoCAD
geografický informační systém,geographical information system
Gruzie,Georgia
geoprostorový,geospatial
geotechnický,geotechnical
Získejte aktuální,Get Current
Získejte více v jediné sadě,Get more in a suite
GF,GF
GFP,GFP
GIS,GIS
integrace GIS,GIS integration
globální promo nabídka,global field promotion
globální uvedení produktu na trh,global product launch
Globální cestovní práva,Global Travel Rights
GPU,GPU
grafický procesor,graphics processing unit
šedé krabice,gray-boxing
výuka Green Literacy and Architectural Design,Green Literacy and Architectural Design Curriculum
fondy růstu,Growth Funds
pokyny,guidance
Průvodce udržitelným návrhem architektonického projektu,"Guide to Sustainable Design for Architecture, Engineering, and Construction"
hardwarový agnostický stínovač,hardware-agnostic shader
hashtag,hashtag
HDRI,HDRI
ztráta tlaku,head loss
snímek portrétu,headshot
Heads-up Design,Heads-up Design
zdravotní prohlídka,health check
nejoblíbenější produkt,hero product
technologie HDRI,high dynamic range imaging
vysokorychlostní obrábění,high speed machining
jazyk HLSL,high-level shader language
oblast ztráty vysokého tlaku,high-pressure loss area
odvalovací fréza,hobbing machine
státní svátky,holidays
Home Premium,Home Premium
Domácí použití,Home Use
Práva na domácí použití,Home Use Rights
honovačka,honing machine
horizontální pás karet,horizontal ribbon
Hot Fix,Hot Fix
Hotfix,Hotfix
HSM,HSM
hyper-threading,hyperthreading
IAQ,IAQ
IC,IC
i-drop,i-drop
IFC,IFC
obrázek ve vlastnictví,Image courtesy of
grafika,imagery
"Představte si, jak lze vytvořit návrh",Imagine design create
průběžně dodávaná vylepšení,incremental product enhancement
nezávislý dodavatel softwaru,independent software vendor
nezávislý vývojář hry,Indie game maker
nepřímý partner,indirect partner
nepřímí prodejci s přidanou hodnotou,indirect value added reseller
jednotlivý produkt,individual product
kvalita vnitřního vzduchu,indoor air quality
průmyslový návrh,industrial design
specializace průmyslového návrhu a vizualizace,Industrial Design and Visualization Specialization
průmyslové stroje,industrial machinery
odvětví,Industries
novinky z odvětví,Industry News
trendy v odvětvích,Industry Trends
InfoCenter,InfoCenter
plánování infrastruktury,infrastructure planning
ISD,Infrastructure Solutions Division
přístup k předplatnému přímo z produktu,in-product subscription access
Přehledy,Insights
nápověda k instalacím a licencím,Installation and Licensing Help
Nápověda k instalaci,Installation Help
Instructables,Instructables
instruktorská příručka,instructor guide
interaktivní soubor PDF,interactive PDF
mezioborová kontrola,inter-disciplinary check
ISO,International Organization for Standardization
internet,Internet
interoperabilita,interoperability
výuka Inventor Education,Inventor Education Curriculum
vztahy s investory,Investor Relations
ISV,ISV
číslování položek,item numbering
IVAR,IVAR
hledání práce,Job Search
Trvalé přihlášení,Keep Me Signed In
klíčové výhody,Key Benefits
Hlavní funkce,Key Features
klíčová zpráva,Key Message
klíčový indikátor výkonu,key performance indicator
klíčový prodej,key selling point
kicker text,kicker text
znalostní databáze,Knowledge Base
Knowledge Network,Knowledge Network
KPI,KPI
popisek,label
opakované využití půdy,land recycling
základní stránka,landing page
Jazyková výměna,language exchange
pozdní zapojení,Late Attach
poplatek za pozdní zpracování,late processing fee
Pozdní obnovení,late renewal
poslední verze,latest versions/releases
LCA,LCA
systém LEED Green Building,Leadership in Energy and Environmental Design Green Building Rating System
jednoduchá konstrukce,lean construction
Výukové materiály,Learning Materials
LEED,LEED
Právní doložky,Legal Notice
Právní doložky a ochranné známky,Legal Notices & Trademarks
Méně je více,Less is more
licenční smlouva,license agreement
výpůjčka licence,license borrowing
dodržování licenčních podmínek,license compliance
nástroje správy licence,license management tool
časově omezená nabídka,limited time offer
linearita,linearity
Místní pracovní doba,Local Business Hours
místní souřadnice,local coordinates
logo,logo
logotyp,logotype
M&E,M&E
sleva přes poštovní poukázku,mail-in rebate
plán údržby,maintenance plan
smlouva o plánu údržby,maintenance plan contract
zákazník plánu údržby,maintenance plan customer
hlavní sleva,major account
sleva Major Account,major account discount
vývojář,maker
výrobci a nezávislí návrháři,Makers & indie designers
ruční obnovení,manual renewal
Doporučená prodejní cena,manufacturer retail price
koncová cena navrhovaná výrobcem,manufacturer suggested retail price
oddělení výrobních řešení,Manufacturing Solutions Division
výrobní dodavatelský řetězec,manufacturing supply chain
fond vývoje trhu,market development fund
Marketing,marketing
fond vývoje marketingu,Marketing Development Fund
marketingový ředitel,Marketing Director
potenciální zájemce,marketing qualified lead
hromadná přizpůsobení,mass customization
smlouva o poskytování hlavních služeb,master services agreement
Knihovna materiálů,Material Library
fond MDF,MDF
měřicí nástroj,measuring tool
konstruování ve strojírenství,mechanical engineering
Média a zábavní průmysl,Media & Entertainment
Media & Entertainment Collection,Media & Entertainment Collection
výuková videa pro mediální a zábavní průmysl,Media & Entertainment Training Videos
vztahy s médií,Media Relations
konstruktér TZB,MEP engineer
MIR,MIR
mobilní web,Mobile Site
modulární návrh,modular design
Více informací,More information
MQL,MQL
MSA,MSA
MSRP,MSRP
MUI,MUI
spolupráce mezi obory,multidiscipline coordination
licence pro více počítačů,multi-seat license
samostatná licence pro více počítačů,multi-seat stand-alone license
víceuživatelská,multi-user
víceuživatelský přístup,multi-user access
víceuživatelská licence,multi-user license
víceleté,multi-year
víceletá smlouva o předplatném,multi-year subscription contract
Můj účet,My Account
Můj první modul Plug-In,My First Plug-In
Moje přehledy,My Insights
Moje produkty,My Products
Můj profil,My Profile
vybraný zákazník,named account
určený volající,named caller
pojmenovaný uživatel,named user
NAS,NAS
panel nástrojů Navigace,navigation toolbar
programování NC,NC programming
míra loajality zákazníků,Net Promoter Score
síťová licence,network license
Network License Manager,Network License Manager
představení nového produktu,New Product Introduction
NFR,NFR
NLM,NLM
dlouhodobý zákazník,non-current customer
zastaralá licence,non-current license
dlouhodobý uživatel,non-current user
dohoda o mlčenlivosti,non-disclosure agreement
Nyní můžete platit podle aktuálního používání,Now you can pay as you go
NPI,NPI
indikátor NPS,NPS
Object Enabler,object enabler
popisky při přesunutí kurzoru nad objekt,object rollover tooltip
Průvodce zacházením s námitkami,Objection Handling Guide
ropa a zemní plyn,oil & gas
One Team 360,One Team 360
osobní podpora,one-to-one support
management příležitostí,opportunity management
Zpráva s potvrzením objednávky,order confirmation email message
staniční,ordinate
organický tvar,organic form
orientace,orientation
systém správy výpadků,outage management system
mimo proces,out-of-process
video s přehledem,overview video
zabalení návrhu,packaging design
placená pozice ve vyhledávání,paid search
šipka panelu,panel arrow
parametrický,parametric
Průvodce programem výhod pro partnery,Partner Advantage Program Guide
Centrum pro partnery,Partner Center
Centrum asistenční služby pro partnery,Partner Center Helpdesk
událost pro partnery,partner event
nástroj pro vyhledávání partnerů,Partner Locator
Produkty a služby partnerů,Partner Products and Services
pasivní solární konstrukce,passive solar construction
cesta k objemu,Path to Volume
platba podle aktuálního používání,pay as you go
návratnost,payback
PDM,PDM
Doporučení ohledně výkonu,Performance Recommendations
trvalá licence,perpetual license
trvalé licence,perpetual licensing
trvalý popis produktu,persistent product description
URL pro osobní přístup,personal access URL
Telefonická podpora,phone support
sada fotografií,photo collection
produkční řetězec,pipeline
ochrana před pirátstvím,Piracy Prevention
pirátský,pirated
manažer plánování,planning professional
Platform Technology Division,Platform Technology Division
PLM TV,PLM TV
modul plug-in,plug-in
podcast,podcast
mračno bodů,point cloud
Zásady a formuláře,Policies & Forms
prezentační stěna,pop-up booth
výuka Pre-Architecture,Pre-Architecture Curriculum
prefabrikované komponenty,precast component
stavební příprava,preconstruction
Program Professional Pro Plus,Preferred Plus Plan
předběžná analýza,preliminary analysis
smlouva o předběžných verzích produktů,Pre-Release Products Agreement
předběžná zkušební verze,pre-release trial
nezbytné součásti,pre-requisite
prezident a generální ředitel,president and CEO
tisková zpráva,press release
Práva na použití předchozích verzí,Previous Version Rights
Předchozí verze,Previous Versions
Primární licence,primary license
Zásady ochrany soukromí,Privacy Statement
řízení procesů,process management
zpracovatelský průmysl,process manufacturing
zajištění prostředků,procurement
brožura o produktu,product brochure
produktová centra,product center
správa dat produktu,Product Data Management
popis produktu,product description
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
Podrobné informace o produktu,Product Details
vývoj produktu,product development
Vylepšení produktu,product enhancement
rozšíření produktu,product extension
Informace o produktu,Product Information
produktový klíč,product key
řízení životního cyklu produktu (PLM),product lifecycle management
Přehled produktu,product overview
Zdroje produktů,Product Resources
sada produktů,product suite
Souhrn vlastností produktu,Product Summary
Podpora k produktům,Product Support
Specialista produktové podpory,product support specialist
Zkušební verze produktu,Product Trial
upgrade produktu,product upgrade
Studie produktivity,productivity study
Program Professional,Professional Plan
Profesionální služby,Professional Services
Promo nabídky,Promotions
Promo nabídky a kampaně,Promotions & Campaigns
Promo a speciální nabídky,Promotions & Special Offers
důkazy,Proof Points
PSP,PSP
PTV,PTV
vztahy s veřejností,Public Relations
Publisher 360,Publisher 360
vydavatelský koutek,publisher corner
stahovací baner,pull-up banner
Možnosti nákupu,Purchase Options
čistit,purge
vybraný,qualifying
kvantifikace,quantification
panel nástrojů Rychlý přístup,Quick Access Toolbar
rychlé zobrazení,quick view
Žádost o cenovou nabídku,Quote Me Now
paměť RAM,random access memory
RasterDWG,RasterDWG
RCO,RCO
realitní sektor,real estate
rabat,rebate
doporučená koncová cena,recommended retail price
redundantní licenční server,redundant license server
zásady vrácení peněz,refund policy
Zaregistrujte se hned,Register now
Zaregistrujte svůj produkt,Register Your Product
registrovaná ochranná známka,registered trademark
Související informace,Related Information
Související odkazy,Related Links
Podobné produkty,Related Products
Srovnávací tabulka verzí,Release Comparison Matrix
datum vydání,release date
řízení verzí,release management
Poznámky k verzi,Release Notes
Odstranění překážek pro lepší podnikání,Removing the barriers to better business
farma rendrování,render farm
mental ray renderer,renderer
rendrování,rendering
Rendering in A360,Rendering in A360
obnovit,renew
obnovitelná energie,renewable energy
obnovení,renewal
Oznámení o obnovení,renewal notice
míra obnovy,renewal rate
Zprávy o obnovení,renewal report
pronájem,rental
plán pronájmu,rental plan
požadavek na změnový příkaz,request for change order
Vyžádat demoverzi produktu,Request Product Demo
prodejce,reseller
registrovaný prodejce,reseller of record
Povolení zobrazení pro prodejce,Reseller View Permission
Řešení,resolution
Informační databáze,Resource Center
načítání prostředků,resource loading
odezva,response
doby odezvy,response time
maloobchodní verze,retail version
dovybavení budov,retrofit
návratnost investic,return on investment
reklamační řád,return policy
rekonstrukční projekty,revamp projects
daňová evidence,revenue accounting
RFID,RFID
pás karet,ribbon
kontextová karta pásu karet,ribbon contextual tab
kliknout pravým tlačítkem,right-click
Rilsan Invent Natural,Rilsan Invent Natural
výuka Robotics,Robotics Curriculum
ROI,ROI
přenést,roll over
Prodej,sales
Vyhledávač nástrojů prodeje a marketingu,Sales & Marketing Tools Finder
fond rozvoje prodeje,Sales Development Fund
Sales Enablement Programs & Technology,Sales Enablement Programs & Technology
Sales Playbook,Sales Playbook
prodejní nástroje,sales tool
sada prodejních nástrojů,sales toolkit
SAM,SAM
Příklady aplikací,Sample Applications
SC,SC
škálovatelné licencování,scalable licensing
Editor scény,scene editor
výuka Science and Math,Science and Math Curriculum
"věda, technologie, strojírenství a matematika","science, technology, engineering and math"
snímek obrazovky,screen image
Screencast,screencast
fond SDF,SDF
marketing vyhledávačů,search engine marketing
optimalizace vyhledávače,search engine optimization
vyhledávací štítek,search tag
model sektoru,sector model
Secure Sockets Layer,Secure Sockets Layer
seismická shoda,seismic conformance
svépomocné nástroje,self help tool
automatický poštovní systém,self-mailer
výuková cvičení,self-paced training
samoobsluha,Self-Service
zkušený odborník z technické podpory společnosti Autodesk,senior Autodesk support agent
SEPT,SEPT
smlouva o úrovni služeb,Service Level Agreement
přehled servisních linek,Service line overview
stručná nabídka služeb,Service offering brief
Číslo servisní žádosti,service request number
licence pro konkrétní relaci,Session Specific Licensing
