source,target
Autodesk Education Suite untuk Teknik Sipil & Struktural,Autodesk Education Suite for Civil & Structural Engineering
Autodesk Education Suite untuk Desain Industri,Autodesk Education Suite for Industrial Design
Autodesk Education Suite untuk Teknik Mesin,Autodesk Education Suite for Mechanical Engineering
Program Pembelian Karyawan Autodesk,Autodesk Employee Purchase Program
Layanan Insinyur-ke-Pemesanan Autodesk,Autodesk Engineer-to-Order Services
Dukungan Prioritas Perusahaan Autodesk,Autodesk Enterprise Priority Support
Autodesk Flex,Autodesk Flex
Token flex Autodesk,Autodesk flex token
Kompetisi Desain Autodesk FLUX,Autodesk FLUX Design Competition
Forum Autodesk,Autodesk forum
Galeri Autodesk,Autodesk Gallery
Mitra Autodesk Gold,Autodesk Gold partner
ID Autodesk,Autodesk ID
Pengalaman Autodesk iiko,Autodesk iiko Experience
Kerangka Kerja Karier Industri Autodesk untuk Game dan Animasi,Autodesk Industry Careers Framework for Games and Animation
Solusi Infrastruktur Autodesk,Autodesk Infrastructure Solutions
Tim Penjualan Internal Autodesk,Autodesk Inside Sales Team
Wawasan Autodesk,Autodesk Insight
Bantuan Instalasi Autodesk,Autodesk Installation Help
Add-In Autodesk Inventor 2019,Autodesk Inventor 2019 Add-In
Add-In Autodesk Inventor LT 2019,Autodesk Inventor LT 2019 Add-In
Mentor Autodesk Inventor,Autodesk Inventor Mentor
Manajer Lisensi Autodesk IPv4 untuk Mac,Autodesk IPv4 License Manager for Mac
Manajer Lisensi Autodesk IPv6 untuk Mac,Autodesk IPv6 License Manager for Mac
Pemrosesan Tugas Autodesk,Autodesk Job Processor
Jaringan Pengetahuan Autodesk,Autodesk Knowledge Network
Laboratorium Autodesk,Autodesk Labs
Autodesk LaunchPad,Autodesk LaunchPad
Pembelajaran dan pendidikan Autodesk,Autodesk learning and education
Pusat Pembelajaran Autodesk,Autodesk Learning Central
Program Warisan Autodesk,Autodesk Legacy Program
Tim Kepatuhan Lisensi Autodesk,Autodesk License Compliance Team
Manajer Lisensi Autodesk,Autodesk License Manager
Autodesk Live,Autodesk Live
Obrolan Langsung Autodesk,Autodesk Live Chat
Portal Komunitas Manufaktur Autodesk,Autodesk Manufacturing Community Portal
Tim Manufaktur Autodesk,Autodesk Manufacturing Team
Autodesk MasterClasses,Autodesk MasterClasses
Penghargaan Autodesk Masters,Autodesk Masters award
Program Magister Autodesk,Autodesk Masters Program
Pustaka Material Autodesk,Autodesk Material Library
Manajer Lisensi Jaringan Autodesk,Autodesk Network License Manager
Kursus Pelatihan Resmi Autodesk,Autodesk Official Training Courseware
Panduan Pelatihan Resmi Autodesk,Autodesk Official Training Guides
Toko Online Autodesk,Autodesk Online Store
Layanan Pengujian Online Autodesk,Autodesk Online Testing Service
Autodesk Panorama,Autodesk Panorama
Manajer Mitra Autodesk,Autodesk Partner Manager
Platform Pemasaran Mitra Autodesk,Autodesk Partner Marketing Platform
Portal Mitra Autodesk,Autodesk Partner Portal
Program Mitra Autodesk,Autodesk Partner Program
Spesialisasi Mitra Autodesk,Autodesk Partner specializations
Dukungan Autodesk Per-Insiden,Autodesk Per-Incident Support
Mitra Autodesk Platinum,Autodesk Platinum partner
Portofolio Autodesk,Autodesk Portfolio
Mitra Industri Pilihan Autodesk,Autodesk Preferred Industry Partner
Penyedia Solusi Utama Autodesk,Autodesk Premier Solutions Provider
Pernyataan Privasi Autodesk,Autodesk Privacy Statement
Autodesk Prodsmart,Autodesk Prodsmart
Keunggulan Profesional Autodesk,Autodesk Professional Excellence
Buku Panduan Renovasi dan Retrofit Autodesk,Autodesk Renovation and Retrofit Playbook
Pengecer Autodesk,Autodesk reseller
Program Pensiun Autodesk,Autodesk Retirement Program
Alat Retopologi Autodesk untuk 3ds Max,Autodesk Retopology Tools for 3ds Max
Add-In Autodesk Revit 2019,Autodesk Revit 2019 Add-In
Pelatihan Keterampilan Profesional Autodesk Route 66,Autodesk Route 66 Professional Skills Training
Dana Pengembangan Penjualan Autodesk,Autodesk Sales Development Fund
Perwakilan penjualan Autodesk,Autodesk sales representative
Layanan dan Dukungan Autodesk,Autodesk Services and Support
Pasar Layanan Autodesk,Autodesk Services Marketplace
Autodesk Shape Manager,Autodesk Shape Manager
Bantuan Masuk Autodesk,Autodesk Sign In Help
Mitra Autodesk Silver,Autodesk Silver partner
Perangkat lunak Autodesk,Autodesk software
Lisensi perangkat lunak Autodesk,Autodesk software license
Perjanjian Lisensi Perangkat Lunak Autodesk,Autodesk Software License Agreement
Solusi Autodesk untuk Prototipe Digital,Autodesk solution for Digital Prototyping
Toko Autodesk,Autodesk Store
Autodesk Streamline,Autodesk Streamline
Paket Autodesk,Autodesk suite
Agen dukungan Autodesk,Autodesk support agent
Pusat Desain Berkelanjutan Autodesk,Autodesk Sustainable Design Center
Sinkronisasi Autodesk,Autodesk Sync
Pusat Pelatihan Autodesk,Autodesk Training Center
Pusat Kepercayaan Autodesk,Autodesk Trust Center
Alat pencopotan instalan Autodesk,Autodesk uninstall tool
Universitas Autodesk,Autodesk University
Universitas Virtual Autodesk,Autodesk University Virtual
Program Peningkatan dan Pensiun Autodesk,Autodesk Upgrade and Retirement Program
Kelompok Pengguna Autodesk Internasional,Autodesk User Group International
Pengecer Nilai Tambah Autodesk,Autodesk Value Added Reseller
Perjanjian Pengecer Nilai Tambah Autodesk,Autodesk Value Added Reseller Agreement
Autodesk Vault,Autodesk Vault
Autodesk Vault Office,Autodesk Vault Office
Pelatihan Kelas Virtual Autodesk,Autodesk Virtual Classroom Training
"Koleksi Arsitektur, Teknik & Konstruksi Autodesk®","Autodesk® Architecture, Engineering & Construction Collection"
Koleksi Media & Hiburan Autodesk®,Autodesk® Media & Entertainment Collection
Koleksi Desain & Manufaktur Produk Autodesk®,Autodesk® Product Design & Manufacturing Collection
Koleksi Desain dan Manufaktur Produk Autodesk®,Autodesk® Product Design and Manufacturing Collection
Koleksi Desain Produk Autodesk®,Autodesk® Product Design Collection
pemenuhan otomatis,auto-fulfilment
desain komponen otomotif,automotive component design
rantai pasokan otomotif,automotive supply chain
bahasa yang tersedia,available languages
AVAR,AVAR
offset sumbu,axis offset
ikon tripod sumbu,axis tripod icon
Backburner,Backburner
pembersihan muka belakang,backface cull
Background Reactor,Background Reactor
fitur dasar,baseline features
rekomendasi dasar,baseline recommendation
keterangan alat dasar,basic tooltip
BEES,BEES
laporan tolok ukur,benchmark report
Panduan Manfaat,Benefit Guide
praktik terbaik,best practice
pengaturan penagihan,billing settings
BIM,BIM
BIM 360,BIM 360
Layanan Adopsi BIM dan Manajemen Perubahan,BIM Adoption and Change Management services
Rencana Eksekusi Perusahaan BIM,BIM Enterprise Execution Plan
BIM untuk Kurikulum Teknik Struktural,BIM for Structural Engineering Curriculum
Layanan Implementasi dan Integrasi BIM,BIM Implementation and Integration Services
Paket Pengetahuan BIM,BIM Knowledge Package
Layanan Standar dan Proses BIM,BIM Standards and Processes services
Layanan Strategi BIM,BIM Strategy services
biomimikri,biomimicry
bioplastik,bioplastics
bioswale,bioswale
Bitmap Pager,Bitmap Pager
Blackmagic UltraStudio Express,Blackmagic UltraStudio Express
efek gumpalan,blobby effect
blog,blog
BlueSnap,BlueSnap
boilerplate,boilerplate
Boot Camp,Boot Camp
sektor boot,boot sector
kotak pembatas,bounding box
gambar kotak,box shot
pengiriman dalam kotak,boxed shipment
perangkat lunak kotak,boxed software
gambarkotak,boxshot
BPT,BPT
Brainshark,Brainshark
spanduk statis dan spanduk kilat yang dapat diberi merek,brandable static and flash banner
batu bata susun berdiri,brick soldier course
Desain Jembatan untuk InfraWorks 360,Bridge Design for InfraWorks 360
kecerahan,brightness
siaran,broadcast
Metode Pengunduhan Browser,Browser Download method
komponen bangunan,building component
desain bangunan,building design
teknik bangunan,building engineering
peralatan bangunan,building equipment
Membangun Strategi & Hubungan Industri,Building Industry Strategy & Relations
produk bangunan,building product
produsen produk bangunan,building products manufacturer
etika bisnis,business ethics
rencana bisnis,business plan
Alat Perencanaan Bisnis,Business Planning Tool
proses bisnis,business process
tujuan bisnis,business purpose
catatan bisnis,business record
hubungan bisnis,business relationship
CAD,CAD
CAE,CAE
kalkulator,calculator
Ajakan Bertindak,Call to Action
callout,callout
call-out,call-out
CAM,CAM
animasi kamera,camera animation
analisis emisi karbon,carbon emission analysis
lisensi kaskade,cascade licensing
urutan bertingkat,cascading sequence
ID kasus,case ID
studi kasus,case study
bagian yang luas,cavernous part
CDF,CDF
CEC,CEC
file pusat,central file
ujian sertifikasi,certification exam
Tim Sertifikasi,Certification Team
Rekanan Bersertifikat,Certified Associate
perangkat keras bersertifikat,certified hardware
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
pengembangan saluran,channel development
Dana Pengembangan Saluran,Channel Development Fund
Program Insentif Saluran,Channel Incentive program
Manajemen Saluran,Channel Management
mitra saluran,channel partner
desainer karakter,character designer
Penghasil Karakter,Character Generator
lembar bantuan,cheat sheet
lembarbantuan,cheatsheet
Direktur pendidikan,Chief Education Officer
direktur eksekutif,chief executive officer
direktur keuangan,chief financial officer
kepala departemen hukum,chief legal officer
Direktur Teknis,Chief Technical Officer
kualitas sinematik,cinematic-quality
CIP,CIP
Kurikulum Teknik Sipil,Civil Engineering Curriculum
instal bersih,clean install
penghapusan bersih,clean removal
teknologi bersih,clean tech
inovator teknologi bersih,clean technology innovator
hapus instalan bersih,clean uninstall
Tim Hubungan Klien,Client Relations Team
bidang klip,clip plane
batas pengeklipan,clipping boundary
ujung tertutup,closed end
kredit cloud,cloud credits
alokasi kredit cloud,cloud credits allocation
layanan cloud,cloud services
penyimpanan cloud,cloud storage
unit cloud,cloud unit
merek bersama,co-branding
Aset & Templat Merek Bersama,Co-branding Assets & Templates
kodek,codec
koefisien kinerja,coefficient of performance
Layanan Kolaborasi dan Implementasi Manajemen Data,Collaboration and Data Management Implementation Services
Layanan Strategi Kolaborasi dan Manajemen Data,Collaboration and Data Management Strategy Services
manajemen proyek kolaboratif,collaborative project management
jaminan,collateral
tabel gaya plot tergantung warna,color-dependent plot style table
prompt perintah,command prompt
lisensi komersial,commercial license
Pusat Komunikasi,Communication Center
kegagalan komunikasi,communication failure
hub komunikasi,communication hub
hubungan masyarakat,community relations
produk pendamping,companion product
Perubahan Alamat atau Nama Perusahaan,Company Address or Name Change
kompas,compass
bagan kompatibilitas,compatibility chart
matriks kompatibilitas,compatibility matrix
Kecerdasan Kompetitif,Competitive Intelligence
keluhan,complaint
kepatuhan,compliance
panduan ujian komprehensif,comprehensive exam guide
manufaktur berbantuan komputer,computer aided manufacturing
manufaktur berbantuan-komputer,computer-aided manufacturing
sketsa konsep,concept sketch
Kurikulum Desain Konseptual,Conceptual Design Curriculum
pengguna bersamaan,concurrent users
kerahasiaan,confidentiality
Konfigurator 360,Configurator 360
konflik kepentingan,conflict of interest
manajemen konstruksi,construction management
manajer konstruksi,construction manager
profesional konstruksi,construction professional
konsultan,consultant
layanan konsultasi pelaksanaan perizinan pesanan,consulting service order licensing implementation
mitra konsultan integrator sistem,consulting system integrator partner
produk konsumen,consumer product
produsen produk konsumen,consumer product manufacturer
konsumsi,consumption
tingkat konsumsi,consumption rate
ID kontak,contact ID
sumber konten,content source
tab kontekstual,contextual tab
kredit pendidikan berkelanjutan,continuing education credit
Administrasi Kontrak,Contract Administration
Administrator Kontrak,Contract Administrator
tingkat kontrak,contract level
Manajer Kontrak,Contract Manager
tanggal perpanjangan kontrak,contract renewal date
kontraktor,contractor
tutup pengontrol,controller cap
sistem referensi koordinat,coordinate reference system
mengoordinasikan ruang,coordinate space
COP,COP
fitur inti meliputi,core features include
palsu,counterfeit
Manajer Pemasaran Negara,Country Marketing Manager
Manajer Penjualan Negara,Country Sales Manager
laporan liputan,coverage report
CPM,CPM
Creative Commons,Creative Commons
CRM,CRM
kelas silang,crossgrade
lintas kelas,cross-grade
CSAT,CSAT
CSI,CSI
CTA,CTA
CTB,CTB
CTO,CTO
berbentuk kubus,cuboid
kurikulum,curricula
Layanan Pelanggan,Customer Care
galeri pelanggan,customer gallery
Program Keterlibatan Pelanggan,Customer Involvement Program
manajemen hubungan pelanggan,customer relationship management
ulasan pelanggan,customer reviews
etalase pelanggan,customer showcase
kisah pelanggan,customer stories
kisah sukses pelanggan,customer success stories
pelanggan dengan rencana pemeliharaan,customer with a maintenance plan
CVC,CVC
daemon,daemon
DAM,DAM
akuisisi data,data acquisition
pemasangan data,data fitting
portabilitas data,data portability
perlindungan data,data protection
silo data,data silo
DCS,DCS
Pelanggan yang terhormat,Dear Customer
alat pendukung keputusan,decision support tool
pertahanan,defense
defun,defun
pembuatan permintaan,demand generation
demo,demo
video demo,demo video
sketsa demo,demo vignette
Akademi Desain,Design Academy
strategi otomatisasi desain,design automation strategy
Kurikulum Dasar Desain,Design Basics Curriculum
desain charrette,design charrette
desain untuk perakitan,design for assembly
inovasi desain,design innovation
tujuan desain,design intent
Tinjauan Proses Desain,Design Process Review
validasi desain,design validation
visualisasi desain,design visualization
Kesepakatan Desainer,Designers Accord
area penahanan,detention area
mitra pengembangan,development partner
koefisien difusi,diffusion coefficient
Manajemen Aset Digital,Digital Asset Management
kreasi hiburan digital,digital entertainment creation
pemodelan digital,digital modeling
Hari Pembuatan Prototipe Digital,Digital Prototyping Days
antarmuka visual digital,digital visual interface
Manajer Gaya Dimensi,Dimension Style Manager
mitra langsung,direct partner
Pengecer Nilai Tambah Langsung,Direct Value Added Reseller
Direktur Riset Strategis,Director Of Strategic Research
tindakan disipliner,disciplinary action
forum diskusi,discussion forum
grup diskusi,discussion group
pemetaan perpindahan,displacement mapping
sistem kontrol terdistribusi,distributed control system
server lisensi terdistribusi,distributed license server
dokumentasi,documentation
metode pengunduhan,download method
Metode Pengunduhan Sekarang,Download Now method
DPR,DPR
mode draf,draft mode
Desain Drainase untuk Infraworks 360,Drainage Design for Infraworks 360
Pengelola Pemulihan Gambar,Drawing Recovery Manager
Dropbox,Dropbox
saluran,duct
DVAR,DVAR
DVI,DVI
DWG Extreme,DWG Extreme
DWGX,DWGX
Grafik Dinamis yang Dapat Dialihkan,Dynamic Switchable Graphics
Eagle,Eagle
desain ramah lingkungan,eco design
EDT,EDT
Komunitas Pendidikan,Education Community
Pelanggan pendidikan,Education customer
Pengecer pendidikan,Education reseller
lembaga pendidikan,educational institution
stempel plot pendidikan,educational plot stamp
pendidik,educator
Browser Katalog Listrik,Electrical Catalog Browser
unduhan elektronik,electronic download
distribusi perangkat lunak elektronik,electronic software distribution
properti elemen,element property
matriks kelayakan,eligibility matrix
persyaratan kelayakan,eligibility requirement
Daftar Produk yang Memenuhi Syarat,Eligible Product List
embargo,embargo
Sistem EMC Tingkat 5,EMC Tier 5 system
EMS,EMS
enkripsi,encryption
Analisis Energi,Energy Analysis
efisiensi energi,energy efficiency
pembangkit energi,energy generation
beban energi,energy load
retrofit energi,energy retrofit
kontrak kinerja penghematan energi,energy savings performance contract
perusahaan layanan energi,energy service company
Bintang Energi,Energy Star
indeks penggunaan energi,energy use index
intensitas penggunaan energi,energy use intensity
Buletin elektronik,eNewsletter
insinyur,engineer
data teknik,engineering data
Lokakarya Eksplorasi Teknik,Engineering Exploration Workshop
Engineer-to-Order,Engineer-to-Order
Layanan Adopsi dan Manajemen Perubahan dari Engineer-to-Order,Engineer-to-Order Adoption and Change Management Services
Layanan Implementasi dan Integrasi Engineer-to-Order,Engineer-to-Order Implementation and Integration Services
Layanan Strategi Engineer-to-Order,Engineer-to-Order Strategy Services
KB yang disempurnakan,Enhanced KB
Perjanjian Bisnis Perusahaan,Enterprise Business Agreement
Fleksibilitas Perusahaan,Enterprise Flex
Dukungan Prioritas Perusahaan,Enterprise Priority Support
hak,entitlement
sertifikat hak,entitlement certificate
variabel lingkungan,environment variable
Desain Lingkungan dan Kurikulum Teknologi,Environmental Design and Technology Curriculum
pernyataan dampak lingkungan,environmental impact statement
sistem manajemen lingkungan,environmental management system
kode kesalahan,error code
ESCO,ESCO
ESD,ESD
ESPC,ESPC
Adaptor Ethernet,Ethernet adapter
perilaku etis,ethical behavior
ETO,ETO
EUI,EUI
Asosiasi Perdagangan Bebas Eropa,European Free Trade Association
Penerbit Acara,Event Publisher
kit alat acara,event toolkit
Pencarian Acara,Events Lookup
file yang dapat dijalankan,executable file
Wakil Presiden Eksekutif Penjualan dan Layanan,Executive Vice President of Sales and Services
kontrol eksplisit,explicit control
Layanan Ekspres,Express Service
ID Layanan Ekspres,Express Service ID
Alat Ekspres,Express Tools
periode yang diperpanjang,extended period
jam dukungan yang diperpanjang,extended support hours
hak wilayah tambahan,extra territory rights
Facebook,Facebook
manajemen fasilitas,facilities management
tata letak pabrik,factory layout
anggota fakultas,faculty member
kesalahan fatal,fatal error
FBIK,FBIK
FCS,FCS
kode fitur,feature code
perbandingan fitur,feature comparison
demonstrasi fitur,feature demonstration
demo fitur,feature demos
garis fitur,feature line
set fitur,feature set
FeatureCAM,FeatureCAM
fitur,features
fitur dan manfaat,features and benefits
fitur dan demonstrasi,features and demonstrations
fitur dan fungsi,features and functions
fitur dan spesifikasi,features and specifications
FEED,FEED
fidelitas,fidelity
manajemen lapangan,field management
pemasaran lapangan,field marketing
kerusakan file,file corruption
ekstraksi file,file extraction
pembuatan vault file,file vaulting
Isi+Kemas,Fill+Pack
Isi+Kemas+ Dinginkan,Fill+Pack+Cool
pabrik pengisian,filling plant
film & TV,film & TV
koefisien film,film coefficient
"film, game, dan televisi","film, games and television"
Kotak Film,Filmbox
laporan keuangan,financial report
pembiayaan,financing
proteksi kebakaran,fire protection
firmware,firmware
pengiriman pelanggan pertama,first customer shipment
flensa,flange
kontrol yang fleksibel,flexible control
hak lisensi yang fleksibel,flexible licensing rights
Penerbit FLEXnet,FLEXnet Publisher
berkedip,flicker
Flickr,Flickr
lisensi bersamaan,floating license
jendela mengambang,floating window
flyout,flyout
fly-out,fly-out
FoMT,FoMT
file bentuk font,font shape file
pemrosesan latar depan,foreground processing
FormIt,FormIt
untuk tujuan laba,for-profit purposes
postingan forum,forum post
utas forum,forum thread
fps,fps
Analisis Bingkai,Frame Analysis
Penghasil Bingkai,Frame Generator
perangkat lunak siswa gratis,free student software
uji coba gratis,free trial
versi uji coba gratis,free trial version
pertanyaan yang sering diajukan,frequently asked questions
desain teknik ujung depan,front-end engineering design
komersial sistem penuh,full system commercial
matriks fungsionalitas,functionality matrix
pengelolaan dana,fund management
permintaan dana,fund request
Kurikulum Pelengkap Dasar-Dasar Ilmu Arsitektur,Fundamentals of Architectural Science Supplement Curriculum
Fusion 360,Fusion 360
Fusion Electronics,Fusion Electronics
Fusion Lifecycle,Fusion Lifecycle
Data Pemodelan Fusi,Fusion Modeling Data
galeri,gallery
Simbol GD&T,GD&T symbol
desain generatif,generative design
AutoCAD asli,genuine AutoCAD
sistem informasi geografis,geographical information system
dimensi geometris dan simbol toleransi,geometric dimensioning and tolerancing symbol
geospasial,geospatial
geoteknik,geotechnical
