source,target
e-commerce als dienst,eCommerce as a service
educatieve versie,educational version
Educatieversie,Education Version
één gebruiker,single-user
Eerdere versies,Previous Versions
elektriciteitsnet,utility grid
elektronisch computerondersteund ontwerp,electronic computer-aided design
energieaanpassingen,energy retrofit
energie-efficiëntie,energy efficiency
energieopwekking,energy generation
entiteit-componentsysteem,entity-component system
evenement van partner,partner event
Evenementenagenda,Events Lookup
extended reality,extended reality
extra territory rechten,Extra Territory Rights
fabricage,fabrication
FeatureCAM,FeatureCAM
feestdagen,holidays
"film, games en televisie","film, games and television"
financiering,financing
firmware,firmware
flexibele licentievoorwaarden,flexible license terms
"flexibiliteit, aanpasbaar aan wensen, schaalbaarheid","flexibility, customizable based on need, scalability"
foutmodus en effectenanalyse,failure mode and effects analysis
fps,fps
Functiedemo's,Feature Demos
Functies,Features
Functies en specificaties,Features and Specifications
Functies en voordelen,Features and Benefits
functieset,feature set
functionaliteitsmatrix,functionality matrix
Fusion,Fusion
Fusion 360,Fusion 360
Fusion gemeenschappelijke data-ervaring,Fusion common data experience
Fusion Health Service,Fusion Health Service
Fusion JavaScript-service,Fusion JavaScript Service
Fusion Lifecycle,Fusion Lifecycle
Fusion Notification Service,Fusion Notification Service
geautoriseerde Autodesk-reseller,Autodesk authorized reseller
geautoriseerde partner,authorized partner
gebruik van eerdere versie,use of Previous Version
Gebruikerscommunity’s,User Communities
gebruikersinterface met consistente materialen,consistent materials user interface
Gebruikssituaties,Use cases
gecontroleerde niet-geclassificeerde informatie,controlled unclassified information
Gegevenstoegang voor Fusion,Fusion Data Access
gegevensverrijking,data enrichment
gegevenszwaartekracht,data gravity
Geïntegreerd afvoerontwerp en -analyse,Integrated Drainage Design & Analysis
geïntegreerde projectlevering,integrated project delivery
gemeenschappelijke data-ervaring,common data experience
gemeenschappelijke data-omgeving,common data environment
gemeenschappelijke werkruimte,common workspace
Generatief cloudplatform,Generative Cloud Platform
georuimtelijk,geospatial
Gerelateerde informatie,Related Information
Gerelateerde koppelingen,Related Links
Gerelateerde producten,Related Products
gesloten uiteinde,closed end
GFP,GFP
GIS-integratie,GIS integration
Global Field-promotie,global field promotion
Globale reisrechten,Global Travel Rights
Gnosis,Gnosis
Google Earth,Google Earth
Gratis testversie,Free Trial
Green Building Studio,Green Building Studio
grensweergave,boundary representation
grof,coarse
Halley,Halley
HDRI,HDRI
Heads-up Design,Heads-up Design
Health Dashboard Service,Health Dashboard Service
helderheid,brightness
hernieuwbare energie,renewable energy
hoek,angle
hoekbeperking,angle constraint
hoogte-breedteverhouding,aspect ratio
horizontaal lint,horizontal ribbon
Hot Fix,Hot Fix
Hotfix,Hotfix
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
Hub voor klantwaarde,Customer Value Hub
IaaS,IaaS
IC,IC
i-drop,i-drop
i-drop Enhancer,i-drop Enhancer
IFC,IFC
incident,incident
Indirecte Value-Added Reseller,indirect value added reseller
industrieel ontwerp,industrial design
Industrieën,Industries
industriële machines,industrial machinery
InfoCenter,InfoCenter
Information Technology Infrastructure Library,Information Technology Infrastructure Library
inhoudsbron,content source
inkoop,procurement
installatiewizard,installation wizard
Instructables,Instructables
integratietest,integration test
Interactief overzicht,Interactive Overview
Interactive PDF,interactive PDF
interne luchtkwaliteit,indoor air quality
Internet of things,Internet of things
interoperabiliteit,interoperability
Inventor,Inventor
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
invoegtoepassing,add-in
Inzichten,Insights
iPDF,iPDF
jaarlijkse bestelwaarde,annual order value
kanaal,duct
kanaalpartner,channel partner
Kernboodschap,Key Message
Klantengalerij,Customer Gallery
klantenrelatiebeheer,customer relationship management
klantlevenswaarde,customer lifetime value
Klantverhalen,Customer Stories
kleefpaneel,sticky panel
knopinfo bij aanwijzen van objecten,object rollover tooltip
Knowledge Base,Knowledge Base
Knowledge Network,Knowledge Network
Kom in actie,Call to Action
korting,rebate
Laat een reseller contact met mij opnemen,Have a Reseller Contact Me
landingspagina,landing page
LEED,LEED
lees-evaluatie-printlus,read-eval-print loop
levenscyclusanalyse,life cycle assessment
License Transfer Utility,License Transfer utility
licentienaleving,license compliance
licentieovereenkomst,license agreement
licenties voor meerdere gebruikers,multi-user licensing
Lightweight Directory Access Protocol,Lightweight Directory Access Protocol
lint,ribbon
Lokale Kantooruren,Local Business Hours
lucht- en ruimtevaart,aerospace
M&E,M&E
Major Account-korting,major account discount
Mapmachtigingen voor Fusion,Fusion Folder Permissions
marketing,marketing
Marketing Director,Marketing Director
materiaalbibliotheek,Material Library
Maya,Maya
Maya LT,Maya LT
Media & Entertainment Collection,Media & Entertainment Collection
Media en entertainment,Media & Entertainment
media-informatiemodel,media information model
meerdere gebruikers,multi-user
meerdere jaren,multi-year
meerjarig abonnement,multi-year subscription contract
middel,asset
Mijn inzichten,My Insights
Minder is meer,Less is more
mixed reality,mixed reality
Mudbox,Mudbox
multifactorauthenticatie,multi-factor authentication
NAS,NAS
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
navigatiewerkbalk,navigation toolbar
NC-bewerkingsprogramma,NC programming
Netfabb,Netfabb
network address translation,network address translation
Network License Manager,Network License Manager
Network License Reporting Service,Network License Reporting Service
nevenproduct,companion product
NextGen Autodesk Desktop Application,NextGen Autodesk Desktop Application
niet-gecontracteerde wederverkoper,non-contracted reseller
"nieuwe releases, nieuwste software/verbeteringen","new releases, latest software/enhancements"
nieuwste versies/releases,latest versions/releases
niveau,tier
NLM,NLM
North Star,North Star
Nu aanmelden,Register now
Officiële trainingshandleidingen van Autodesk,Autodesk Official Training Guides
Ohm,Ohm
olie en gas,oil & gas
omgevingskleur,ambient color
omgevingstemperatuur,ambient temperature
onderhoudsplan,maintenance plan
Ondersteuning en opleiding,Support & learning
ondersteuningsgebruiker,support user
Ondersteuningsovereenkomst,Support Agreement
ondersteuningsprogramma,support program
Ondersteuningsprogramma voor ontwikkelaars,Developer Support Program
Ondersteuningsverzoek,Support Request
One Team 360,One Team 360
ontwerp van auto-onderdelen,automotive component design
Ontwerp van inhoudservaringen,Content Experience Design
ontwerp voor fabricage en assemblage,design for manufacturing and assembly
ontwerpintentie,design intent
ontwerpvisualisatie,design visualization
ontwikkelingspartner,development partner
oplossing,resolution
opmaaktaal voor beveiligingsbeweringen,security assertion markup language
organische vorm,organic form
overeenkomst voor klantonderzoek,customer research agreement
Overzicht,Overview
overzichtsbrochure,overview brochure
overzichtsvideo,overview video
PaaS,PaaS
paneelpijltje,panel arrow
Partner Center,Partner Center
Partnerproducten en -services,Partner Products and Services
permanente licentie,perpetual license
persbericht,press release
Perspagina,Newsroom
Phoenix,Phoenix
pipeline,pipeline
planning van infrastructuren,infrastructure planning
planningprofessional,planning professional
plug-in,plug-in
podcast,podcast
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
praktijkgemeenschap,community of practice
praktijktest,test drive
pre-release testversie,pre-release trial
Previewgids,Preview Guide
Privacykennisgeving testproduct,Trial Product Privacy Notice
Privacyverklaring,Privacy Statement
procesmanagement,process management
procesproductie,process manufacturing
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
Product Health Dashboard,Product Health Dashboard
productbeschrijving,product description
productbrochure,product brochure
productcentrum,product center
productextensie,product extension
productfamilie,product family
Productgegevens,Product Details
productie,manufacturing
Productinformatie,Product Information
Product-informatiemodel,Product Information Model
productiviteitsonderzoek,productivity study
Productlijst rechten voor gebruik van eerdere versies,Previous Version Eligible Product List
Productondersteuning,Product Support
productondersteuningsspecialist,product support specialist
productontwikkeling,product development
productreeks,product line
Productsamenvatting,Product Summary
productsuite,product suite
productupgrade,product upgrade
Professioneel abonnement,Professional Plan
Promoties,Promotions
Publisher 360,Publisher 360
puntenwolk,point cloud
QAT,QAT
Quick View,quick view
RaaS,RaaS
RasterDWG,RasterDWG
Rechten voor eerdere versies,Previous Version Rights
Rechten voor thuisgebruik,Home Use Rights
reële waarde bewerken,real value edit control
referenties,testimonial
Registreer uw product,Register Your Product
relationeel databasebeheersysteem,relational database management system
rendement van uw investering,return on investment
Rendering in A360,Rendering in A360
renovatie,renovation
Resource Center,Resource Center
resourceplanning voor ondernemingen,enterprise resource planning
Reviews van klanten,Customer Reviews
Sales Enablement Programs & Technology,Sales Enablement Programs & Technology
sanitaire riooloverstort,sanitary sewer overflow
SEPT,SEPT
server voor gedistribueerde licenties,distributed license server
servicevoorwaarden,terms of service
sessiespecifieke licentieverlening,Session Specific Licensing
Shotgun,Shotgun
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
Single License Manager,Single License Manager
Siteoverzicht,site map
SKU,SKU
SLM,SLM
slogan,tagline
snijvlak,clip plane
Software Asset Management,software asset management
Software Development Kit,software development kit
softwarecoördinator,software coordinator
software-upgrade,software upgrade
splitsknop,split button
Spuitgieten voor Fusion,Fusion Injection Molding
standalone licentie,standalone license
standalone-licentie met meerdere seats,multi-seat stand-alone license
statische applicatiebeveiligingstest,static application security testing
strategisch account,strategic account
Student Community,Student Community
Student Engineering & Design Community,Student Engineering & Design Community
Stuur me een prijsopgave,Quote Me Now
SU-abonnement,SU subscription
Succesverhalen van klanten,Customer Success Stories
suite,suite
synthetische monitoring voor Fusion,Fusion synthetic monitoring
Systeemvereisten,System requirements
technisch overzicht,technology preview
Technische innovaties,Technical What's New
technische ondersteuning,tech support
tekenaar,drafter
Testversie,Product Trial
testversie van 30 dagen,30-day trial
Thuisgebruik,Home Use
tijdelijke aanbieding,limited time offer
time-to-market,time to market
TinkerBox,TinkerBox
Tinkercad,Tinkercad
Tips en trucs,Tips and Tricks
Tips voor testversie,Trial tips
toegang voor één gebruiker,single-user access
toegang voor meerdere gebruikers,multi-user access
toeleveringsketen,supply chain
Toepasbaarheidsmatrix,eligibility matrix
toepassing van derde,third-party application
Tool voor Autodesk-meshmixer,Autodesk Meshmixer Toolkit
tool voor beslissingsondersteuning,decision support tool
tool voor licentiebeheer,license management tool
ToolClip,ToolClip
Tools die het verschil maken,Tools That Make An Impact
toolset,toolset
totale eigendomskosten,total cost of ownership
trainingsvideo,training video
trapsgewijs weergeven,cascade
TrustedDWG,TrustedDWG
tussenliggende productverbeteringen,incremental product enhancement
uitgebreide examengids,comprehensive exam guide
Uitgebreide Ondersteuningstijden,Extended Support Hours
uitschuifpaneel,slideout panel
Universal Assistant,Universal Assistant
universele scènebeschrijving,universal scene description
Upgrade uw licentie,Upgrade your license
upgradecertificaat,entitlement certificate
upgradepad,upgrade path
upgradeprijsstelling,upgrade pricing
urgentieniveau,severity level
VAD,VAD
Value Added Distributor,Value Added Distributor
variabele beperkingenoplosser,variational constraint solver
vastgoed,real estate
Vault,Vault
Vault Basic,Vault Basic
Vault Professional,Vault Professional
Veelgestelde vragen,FAQ
Verkoop,sales
verkoopadviesprijs,manufacturer retail price
verlenging,renewal
verlengingsrapport,renewal report
versiemanagement,release management
Versievergelijkingsmatrix,Release Comparison Matrix
verticaal lint,vertical ribbon
ViewCube,ViewCube
virtual reality,virtual reality
Virtuele Autodesk-universiteit,Autodesk University Virtual
virtuele privécloud,virtual private cloud
visualisatiespecialist,visualization specialist
Voorbeelden van klanten,Customer Showcase
Voorbeeldtoepassingen,Sample Applications
voorfase van de bouw,preconstruction
Voorkeursabonnement Plus,Preferred Plus Plan
voorlopige analyse,preliminary analysis
vouchercode,voucher code
Vragen en antwoorden,Questions and Answers
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
waardevoorstel,value proposition
webcast,webcast
webinar,webinar
weekenden,weekends
Wees voorbereid op BIM,Be BIM Ready
wereldwijde productlancering,global product launch
werktuigbouwkunde,mechanical engineering
werkweek,workweek
Wettelijke kennisgevingen en handelsmerken,Legal Notices & Trademarks
whitepaper,white paper
WIP-gegevensbeheer,Work In Process Data Management
Workaround,workaround
Workflows,Workflows
Workflows en gebruikssituaties,Workflows & use cases
XR-kernteam,XR Core Team
YouTube-kanaal Autodesk Building,Autodesk Building YouTube Channel
Zoek Verkoop en markering-tools,Sales & Marketing Tools Finder
zoektag,search tag
zuinige bouw,lean construction
zwevend venster,floating window
