source,target
usługa testowania online Autodesk,Autodesk Online Testing Service
Platforma marketingowa dla partnerów Autodesk,Autodesk Partner Marketing Platform
Autodesk Partner Portal,Autodesk Partner Portal
Program partnerski Autodesk,Autodesk Partner Program
Specjalizacje Partnerów Autodesk,Autodesk Partner Specializations
pomoc techniczna Autodesk do pojedynczych zgłoszeń,Autodesk Per-Incident Support
partner Autodesk Platinum,Autodesk Platinum partner
Oferta Autodesk,Autodesk Portfolio
preferowany partner branżowy Autodesk,Autodesk Preferred Industry Partner
Autodesk Premier Solutions Provider,Autodesk Premier Solutions Provider
Oświadczenie Autodesk o ochronie prywatności,Autodesk Privacy Statement
program doskonalenia zawodowego Autodesk,Autodesk Professional Excellence
Autodesk Renovation and Retrofit Playbook,Autodesk Renovation and Retrofit Playbook
Program wycofywania produktów Autodesk,Autodesk Retirement Program
szkolenie zawodowe Autodesk Route 66,Autodesk Route 66 Professional Skills Training
fundusz rozwoju sprzedaży Autodesk,Autodesk Sales Development Fund
przedstawiciel handlowy Autodesk,Autodesk sales representative
Usługi i pomoc techniczna Autodesk,Autodesk Services and Support
Autodesk Services Marketplace,Autodesk Services Marketplace
Autodesk Shape Manager,Autodesk Shape Manager
Logowanie w Autodesk — pomoc,Autodesk Sign In Help
partner Autodesk Silver,Autodesk Silver partner
oprogramowanie Autodesk,Autodesk software
licencja na oprogramowanie Autodesk,Autodesk software license
Umowa licencyjna oprogramowania Autodesk,Autodesk Software License Agreement
Sklep Autodesk,Autodesk Store
Autodesk Streamline,Autodesk Streamline
pakiet Autodesk,Autodesk suite
pracownik pomocy technicznej Autodesk,Autodesk support agent
Centrum Zrównoważonego Projektowania Autodesk,Autodesk Sustainable Design Center
Centrum szkoleniowe Autodesk,Autodesk Training Center
Centrum zaufania Autodesk,Autodesk Trust Center
Autodesk University,Autodesk University
Autodesk University Virtual,Autodesk University Virtual
program uaktualniania i wycofywania produktów Autodesk,Autodesk Upgrade and Retirement Program
Międzynarodowa Grupa Użytkowników Autodesk,Autodesk User Group International
sprzedawca Autodesk wnoszący wartość dodaną,Autodesk Value Added Reseller
Umowa ze sprzedawcą AVAR,Autodesk Value Added Reseller Agreement
Autodesk Virtual Classroom Training,Autodesk Virtual Classroom Training
automatyczna realizacja,auto-fulfilment
projektowanie podzespołów samochodowych,automotive component design
łańcuch dostaw w motoryzacji,automotive supply chain
dostępne języki,Available languages
Backburner,Backburner
funkcje podstawowe,Baseline Features
podstawowa etykieta narzędzi,basic tooltip
Przygotuj się do BIM,Be BIM Ready
raport porównawczy,benchmark report
przewodnik po korzyściach,Benefit Guide
najlepsze praktyki,best practice
Lepsze już od projektu,Better by Design
usługi przysposobienia i zarządzania zmianami z zakresu BIM,BIM Adoption and Change Management services
korporacyjny plan realizacji projektów BIM,BIM Enterprise Execution Plan
Program z zakresu BIM na potrzeby inżynierii budowlanej,BIM for Structural Engineering Curriculum
wdrożenie i integracja BIM,BIM Implementation and Integration Services
pakiet wiedzy z zakresu BIM,BIM Knowledge Package
usługi z zakresu standardów i procesów BIM,BIM Standards and Processes services
usługi strategiczne z zakresu BIM,BIM Strategy services
biomimetyka,biomimicry
bioplastiki,bioplastics
basen infiltracyjny,bioswale
nierówności,blobby effect
blog,blog
BlueSnap,BlueSnap
materiały firmowe,boilerplate
dostawa wersji pudełkowej,boxed shipment
Brainshark,Brainshark
"banery reklamowe z opcją dodania logo, statyczne i w wersji Flash",brandable static and flash banner
cegła kładziona główką,brick soldier course
jasność,brightness
rolka b,b-roll
ponowna zabudowa,brownfield
element budynku,building component
projektowanie budynków,building design
sprzęt budowlany,building equipment
tworzenie strategii branżowej i budowanie relacji,Building Industry Strategy & Relations
produkt budowlany,building product
wytwórca produktów budowlanych,building products manufacturer
rozwój biznesu,Business Development
etyka biznesowa,business ethics
plan biznesowy,business plan
narzędzie do planowania biznesowego,Business Planning Tool
proces biznesowy,business process
cel biznesowy,business purpose
dokumentacja biznesowa,business record
relacja biznesowa,business relationship
trendy biznesowe,Business Trends
kalkulator,calculator
Wezwanie do działania,Call to Action
animacja filmowa,camera animation
napis,caption
analiza emisji dwutlenku węgla,carbon emission analysis
Praca,Careers
kaskadowo,cascade
identyfikator zgłoszenia,case ID
Analizy przypadków,Case studies
analiza przypadku,case study
celebrowanie kreatywności,Celebrating Creativity
egzamin certyfikacyjny,certification exam
zespół certyfikacji,Certification Team
certyfikowany współpracownik,Certified Associate
certyfikowany sprzęt,certified hardware
rozwój kanałów sprzedaży,channel development
fundusz rozwoju kanałów sprzedaży,Channel Development Fund
program motywacyjny dla partnerów handlowych,Channel Incentive program
zarządzanie kanałami sprzedaży,Channel Management
partner handlowy,channel partner
projektant postaci,character designer
Character Generator,Character Generator
dyrektor generalny,chief executive officer
dyrektor finansowy,chief financial officer
dyrektor techniczny,Chief Technical Officer
jakość kinowa,cinematic-quality
program z zakresu inżynierii wodno-lądowej,Civil Engineering Curriculum
ekologiczne technologie,clean tech
innowator ekologicznych technologii,clean technology innovator
zespół relacji z klientami,Client Relations Team
płaszczyzna przycięcia,clip plane
obrys przycinający,clipping boundary
zamknięty koniec,closed end
jednostki chmury,cloud credits
usługi chmurowe,cloud services
jednostka chmury,cloud unit
o niskim poziomie szczegółowości,coarse
łączenie marek,co-branding
zasoby i szablony do łączenia marek,Co-branding Assets & Templates
kodek,codec
współczynnik wydajności,coefficient of performance
usługi wdrożeniowe z zakresu współpracy i zarządzania danymi,Collaboration and Data Management Implementation Services
usługi strategiczne z zakresu współpracy i zarządzania danymi,Collaboration and Data Management Strategy Services
wspólne zarządzanie projektem,collaborative project management
licencja komercyjna,commercial license
Commercial New,Commercial New
Centrum komunikacyjne,Communication Center
centrum komunikacji,communication hub
Relacje społeczne,Community Relations
produkt towarzyszący,companion product
kompas,compass
Analiza konkurencyjności,Competitive Intelligence
skarga,complaint
zgodność,compliance
kompleksowy przewodnik egzaminacyjny,comprehensive exam guide
wklęsłe,concave
szkic projektu,concept sketch
program z zakresu projektowania koncepcyjnego,Conceptual Design Curriculum
projektowanie jednoczesne,concurrent design
poufność,confidentiality
konflikt interesów,conflict of interest
dokumentacja budowy,construction documentation
kierowanie budową,construction management
kierownik budowy,construction manager
specjalista w dziedzinie budownictwa,construction professional
wdrożenie licencjonowania zleceń usług doradztwa,consulting service order licensing implementation
produkt konsumencki,consumer product
wytwórca produktów konsumenckich,consumer product manufacturer
identyfikator osoby kontaktowej,contact ID
źródło zawartości,content source
karta kontekstowa,contextual tab
punkty za kontynuację edukacji,continuing education credit
Zarządzanie umowami,Contract Administration
administrator umowy,Contract Administrator
dostawca,contractor
głowica sterująca,controller cap
fundusze na współpracę,Co-Op Funds
przestrzeń współrzędnych,coordinate space
teksty,copy block
treść,copy deck
nieoryginalny,counterfeit
krajowy kierownik marketingu,Country Marketing Manager
krajowy kierownik sprzedaży,Country Sales Manager
Raport szczegółowy,coverage report
CRM,CRM
prostopadłościan,cuboid
Programy,Curricula
obsługa klienta,Customer Care
Galeria klientów,Customer Gallery
Program na rzecz zaangażowania klientów,Customer Involvement Program
zarądzanie relacjami z klientem,customer relationship management
Recenzje klientów,Customer Reviews
Witryna klienta,Customer Showcase
Przykładowe wdrożenia,Customer Stories
Opisy wdrożeń u klientów,Customer Success Stories
klient korzystający z planu obsługi,customer with a maintenance plan
gromadzenie danych,data acquisition
przenoszenie danych,data portability
ochrona danych,data protection
silos danych,data silo
narzędzie wspomagania procesu podejmowania decyzji,decision support tool
obronność,defense
materiały przedstawiane do odbioru,deliverable
generowanie popytu,demand generation
film z prezentacją,demo video
winieta demo,demo vignette
wdrożyć,deploy
strategia automatyzacji projektu,design automation strategy
Program z zakresu podstaw projektowania,Design Basics Curriculum
sesja projektowa,design charrette
biuro projektowe,design firm
projektowanie pod kątem łatwego montażu,design for assembly
innowacje projektowe,design innovation
koncepcja projektu,design intent
ocena procesu projektowania,Design Process Review
weryfikacja projektu,design validation
wizualizacja projektów,design visualization
projektant,designer
Designers Accord,Designers Accord
aplikacja pulpitu,desktop app
detalista,detailer
obszar retencyjny,detention area
zarządzanie zasobami cyfrowymi,Digital Asset Management
tworzenie cyfrowych materiałów rozrywkowych,digital entertainment creation
modelowanie cyfrowe,digital modeling
prototypowanie cyfrowe,digital prototyping
Dni Prototypowania Cyfrowego,Digital Prototyping Days
cyfrowy interfejs graficzny,digital visual interface
partner bezpośredni,direct partner
sprzedawca DVAR,Direct Value Added Reseller
dyrektor badań strategicznych,director of strategic research
działanie dyscyplinarne,disciplinary action
forum dyskusyjne,discussion forum
grupa dyskusyjna,discussion group
mapowanie przesunięcia,displacement mapping
rozproszony system sterowania,distributed control system
serwer licencji rozproszonych,distributed license server
dokumentacja,documentation
kreślarz,drafter
Dropbox,Dropbox
kanał,duct
DWG Extreme,DWG Extreme
DWGX,DWGX
Eagle,Eagle
poprzednia wersja,earlier version
projektowanie ekologiczne,eco design
sprzedawca dla instytucji edukacyjnych,Education reseller
dystrybucja w formie elektronicznej,electronic software distribution
zestawienie kryteriów kwalifikacji,eligibility matrix
embargo,embargo
system Tier 5 firmy EMC,EMC Tier 5 system
sprawność energetyczna,energy efficiency
wytwarzanie energii,energy generation
zużycie energii,energy load
modernizacje instalacji energetycznej,energy retrofit
umowa o oszczędzaniu energii (ESPC),energy savings performance contract
zakład energetyczny,energy service company
Energy Star,Energy Star
intensywność wykorzystania energii,energy use intensity
eNewsletter,eNewsletter
inżynier,engineer
dane inżynieryjne,engineering data
warsztaty z zakresu zgłębiania wiedzy inżynieryjnej,Engineering Exploration Workshop
Engineer-to-Order,Engineer-to-Order
usługi przysposobienia i zmiany Engineer-to-Order,Engineer-to-Order Adoption and Change Management Services
usługi wdrożenia i integracji Engineer-to-Order,Engineer-to-Order Implementation and Integration Services
usługi strategiczne Engineer-to-Order,Engineer-to-Order Strategy Services
Udoskonalona baza wiedzy,Enhanced KB
Uprawnienie,entitlement
certyfikat uprawnień,entitlement certificate
środowisko,environment
Program z zakresu ekologicznych technologii i projektowania,Environmental Design and Technology Curriculum
oświadczenie o wpływie na środowisko,environmental impact statement
system zarządzania wpływem na środowisko,environmental management system
ESD,ESD
etyczne zachowanie,ethical behavior
ETO,ETO
zestaw narzędzi do organizowania wydarzeń,event toolkit
Nadchodzące wydarzenia,Events Lookup
wiceprezes wykonawczy działu sprzedaży i usług,Executive Vice President of Sales and Services
wyłączna kontrola,explicit control
identyfikator usługi ekspresowej,Express Service ID
Przedłużone Godziny Wsparcia,Extended Support Hours
prawa eksterytorialne,Extra Territory Rights
wytwarzanie,fabrication
Facebook,Facebook
zarządzanie obiektami,facilities management
plan zakładu produkcyjnego,factory layout
FCS,FCS
demo funkcji,feature demonstration
Demonstracje funkcji,Feature Demos
zestaw funkcji,feature set
Funkcje,Features
Właściwości i zalety,Features and Benefits
Właściwości i prezentacje,Features and Demonstrations
Cechy i funkcje,Features and Functions
Właściwości i specyfikacje,Features and Specifications
wierność,fidelity
zarządzanie w terenie,field management
marketing terenowy,field marketing
magazynowanie pliku,file vaulting
zakład napełniania,filling plant
film i TV,film & TV
"filmy, gry i programy telewizyjne","film, games and television"
raport finansowy,financial report
finansowanie,financing
zabezpieczenie przeciwpożarowe,fire protection
oprogramowanie układowe,firmware
pierwsza dostawa do klienta,first customer shipment
obręcz,flange
"elastyczność, możliwość rozszerzenia i dostosowania do potrzeb","flexibility, customizable based on need, scalability"
elastyczne prawa licencyjne,flexible licensing rights
Flickr,Flickr
okno przestawne,floating window
Obserwuj Autodesk,Follow Autodesk
Przyszłość wytwarzania,FoMT
bezpłatne oprogramowanie dla uczniów i studentów,free student software
zewnętrzne projektowanie inżynieryjne,front-end engineering design
"na pełny system, komercyjna",full system commercial
struktura funkcji,functionality matrix
zarządzanie funduszami,fund management
wniosek o fundusze,fund request
Program uzupełniający z zakresu wstępu do nauk architektonicznych,Fundamentals of Architectural Science Supplement Curriculum
Galeria,Gallery
projektowanie generatywne,generative design
oryginalny AutoCAD,genuine AutoCAD
system informacji przestrzennej,geographical information system
Gruzja,Georgia
geoprzestrzenny,geospatial
geotechniczny,geotechnical
Wybierz najnowsze wersje,Get Current
Zyskaj więcej w pakiecie,Get more in a suite
GFP,GFP
GIS,GIS
integracja z systemem GIS,GIS integration
globalny program marki handlowej,global channel branding program
globalny program wspólnej marki handlowej,global channel co-branding program
promocja Global Field Promotion,global field promotion
globalne wprowadzenie produktu na rynek,global product launch
Uprawnienia do użytkowania na całym świecie podczas podróży,Global Travel Rights
Polityka spraw rządowych,Government Affairs Policy
jednostka administracji publicznej,government entity
urzędnik państwowy,government official
procesor graficzny,graphics processing unit
technika „gray-boxing”,gray-boxing
program nauczania z zakresu ochrony środowiska i projektowania architektonicznego,Green Literacy and Architectural Design Curriculum
fundusze rozwojowe,Growth Funds
zgoda opiekunów,guardian consent
wytyczne,guidance
"Wprowadzenie do zrównoważonego projektowania w architekturze, inżynierii i budownictwie","Guide to Sustainable Design for Architecture, Engineering, and Construction"
ustalony pakiet,hard bundle
teren twardy,hardscape
mechanizm cieniowania niezależny od platformy sprzętowej,hardware-agnostic shader
hasztag,hashtag
HDRI,HDRI
spadek ciśnienia,head loss
zdjęcie twarzy,headshot
Heads-up Design,Heads-up Design
kontrola stanu,health check
"ogrzewanie, wentylacja i klimatyzacja","heating, ventilation and air conditioning"
obraz promocyjny,hero image
kluczowy produkt,hero product
obrazowanie z zastosowaniem szerokiego zakresu dynamicznego,high dynamic range imaging
szybka obróbka skrawaniem,high speed machining
język obsługi cieniowania wysokiego poziomu,high-level shader language
obszar utraty wysokiego ciśnienia,high-pressure loss area
frezarka obwiedniowa,hobbing machine
Święta,holidays
Home Premium,Home Premium
Uprawnienia do użytku domowego,Home Use Rights
gładzarka,honing machine
wstążka pozioma,horizontal ribbon
Hot Fix,Hot Fix
Hotfix,Hotfix
HSM,HSM
hiperwątkowość,hyperthreading
IC,IC
i-drop,i-drop
IFC,IFC
obraz za zgodą,Image courtesy of
obrazy,imagery
"Wyobraźnia, projektowanie, tworzenie",Imagine design create
incydent,incident
stopniowe udoskonalenia produktów,incremental product enhancement
niezależny dostawca oprogramowania,independent software vendor
niezależny wytwórca gier,Indie game maker
partner pośredni,indirect partner
sprzedawca pośredni wnoszący wartość dodaną,indirect value added reseller
indywidualny produkt,individual product
jakość powietrza we wnętrzach,indoor air quality
projektowanie przemysłowe,industrial design
specjalizacja z zakresu projektowania przemysłowego i wizualizacji,Industrial Design and Visualization Specialization
projektant przemysłowy,industrial designer
urządzenia przemysłowe,industrial machinery
branże,Industries
wiadomości branżowe,Industry News
trendy branżowe,Industry Trends
planowanie infrastruktury,infrastructure planning
dział rozwiązań infrastrukturalnych,Infrastructure Solutions Division
dostęp do subskrypcji związanej z produktem,in-product subscription access
zapytanie,inquiry
wykorzystanie poufnych informacji w transakcjach,insider trading
Spostrzeżenia,Insights
Pomoc dotycząca instalacji i licencjonowania,Installation and Licensing Help
kreator instalacji,installation wizard
Instructables,Instructables
przewodnik dla instruktorów,instructor guide
aktywa niematerialne,intangible asset
zintegrowana realizacja projektu,integrated project delivery
własność intelektualna,intellectual property
interaktywna prezentacja,Interactive Overview
interaktywny PDF,interactive PDF
kontrola interdyscyplinarna,inter-disciplinary check
Międzynarodowa Organizacja Normalizacyjna,International Organization for Standardization
Internet,Internet
zgodność operacyjna,interoperability
program nauczania z zakresu oprogramowania Inventor,Inventor Education Curriculum
relacje z inwestorami,Investor Relations
IPD,IPD
numerowanie elementów,item numbering
sprzedawca IVAR,IVAR
wyszukiwanie stanowisk,Job Search
Nie wylogowuj,Keep Me Signed In
główne zalety,Key Benefits
Najważniejsze zalety,Key Features
Kluczowy przekaz,Key Message
kluczowa cecha produktu,key selling point
slogan reklamowy,kicker text
Baza wiedzy,Knowledge Base
Knowledge Network,Knowledge Network
wskaźnik KPI,KPI
etykieta,label
ponowne wykorzystanie zasobów ziemskich,land recycling
strona docelowa,landing page
zmiana języka,language exchange
opóźnione dołączenie,Late Attach
opłata za opóźnione odnowienie,late processing fee
odnowienie po upływie terminu,late renewal
najnowsze wersje,latest versions/releases
wydarzenie związane z wprowadzeniem produktu na rynek,launch event
organy ścigania,law enforcement
Leadership in Energy and Environmental Design Green Building Rating System,Leadership in Energy and Environmental Design Green Building Rating System
ekonomiczna konstrukcja,lean construction
Materiały szkoleniowe,Learning Materials
LEED,LEED
Informacje prawne,Legal Notice
Uwagi prawne i znaki towarowe,Legal Notices & Trademarks
Mniej znaczy więcej,Less is more
odpowiedzialność,liability
umowa licencyjna,license agreement
wypożyczanie licencji,license borrowing
zgodność licencji,license compliance
narzędzie do zarządzania licencjami,license management tool
narzędzie transferu licencji,License Transfer utility
oferta ograniczona czasowo,limited time offer
liniowość,linearity
Lokalne Godziny Pracy,Local Business Hours
współrzędne lokalne,local coordinates
logo,logo
logotyp,logotype
promocja z rabatem,mail-in rebate
plan obsługi,maintenance plan
umowa na plan obsługi,maintenance plan contract
nabywca planu obsługi,maintenance plan customer
Major Account,major account
upust dla kluczowych klientów,major account discount
wytwórca,maker
wytwórcy i niezależni projektanci,Makers & indie designers
ręczne odnowienie,manual renewal
cena detaliczna producenta,manufacturer retail price
cena detaliczna sugerowana przez producenta,manufacturer suggested retail price
produkcja,manufacturing
dział rozwiązań marketingowych,Manufacturing Solutions Division
łańcuch dostaw w branży produkcyjnej,manufacturing supply chain
fundusz rozwoju rynku,market development fund
fundusz rozwoju marketingu,Marketing Development Fund
dyrektor marketingu,Marketing Director
program Marketing Qualified Lead,marketing qualified lead
dostosowanie masy,mass customization
główna umowa o usługach,master services agreement
Biblioteka materiałów,Material Library
MDF,MDF
narzędzie pomiarowe,measuring tool
inżynieria mechaniczna,mechanical engineering
media i rozrywka,Media & Entertainment
Media & Entertainment Collection,Media & Entertainment Collection
Filmy szkoleniowe z dziedziny mediów i rozrywki,Media & Entertainment Training Videos
relacje z mediami,Media Relations
inżynier instalacji,MEP engineer
witryna na urządzenia mobilne,Mobile Site
projektowanie modułowe,modular design
Koordynacja wielobranżowa,multidiscipline coordination
licencja wielostanowiskowa,multi-seat license
pojedyncza licencja wielostanowiskowa,multi-seat stand-alone license
dla wielu użytkowników,multi-user
dostęp dla wielu użytkowników,multi-user access
licencja dla wielu użytkowników,multi-user license
wieloletnia,multi-year
wieloletnia umowa subskrypcyjna,multi-year subscription contract
Moje konto,My Account
Moja pierwsza wtyczka,My First Plug-In
Moje spostrzeżenia,My Insights
Moje produkty,My Products
Mój profil,My Profile
nazwany klient,named account
wyznaczony zgłaszający,named caller
nazwany użytkownik,named user
NAS,NAS
pasek narzędzi nawigacji,navigation toolbar
programowanie NC,NC programming
wskaźnik Net Promoter Score,Net Promoter Score
licencja sieciowa,network license
Menedżer licencji sieciowych,Network License Manager
wprowadzanie nowego produktu,New Product Introduction
"nowe wersje, najnowsze oprogramowanie/udoskonalenia","new releases, latest software/enhancements"
NFR,NFR
NLM,NLM
klient korzystający z nieaktualnej wersji,non-current customer
nieaktualna licencja,non-current license
użytkownik nieaktualnej wersji,non-current user
umowa o zachowaniu poufności,non-disclosure agreement
informacje,notice
odblokowanie obiektów,object enabler
rozwijane etykiety narzędzi,object rollover tooltip
instrukcje odpowiadania na zastrzeżenia,Objection Handling Guide
przemysł naftowy i gazowy,oil & gas industry
One Team 360,One Team 360
konferencja One Team,One Team Conference
indywidualna pomoc techniczna,one-to-one support
zarządzanie szansami biznesowymi,opportunity management
wiadomość z potwierdzeniem zamówienia,order confirmation email message
rzędna,ordinate
forma organiczna,organic form
orientacja,orientation
Nasza historia,Our Story
system zarządzania awariami,outage management system
pozaprocesowy,out-of-process
Broszura poglądowa,overview brochure
Prezentacja wideo,overview video
projektowanie opakowań,packaging design
płatne wyniki wyszukiwania,paid search
strzałka panelu,panel arrow
parametryczny,parametric
przewodnik po programie Partner Advantage,Partner Advantage Program Guide
Centrum Partnerskie,Partner Center
dział pomocy w centrum partnerskim,Partner Center Helpdesk
wydarzenie organizowane przez partnera,partner event
wyszukiwarka partnerów,Partner Locator
Produkty i usługi partnerów,Partner Products and Services
pasywna konstrukcja słoneczna,passive solar construction
Path to Volume,Path to Volume
licencje czasowe,pay as you go
zwrot,payback
kara,penalty
Zalecenia dotyczące wydajności,Performance Recommendations
licencja wieczysta,perpetual license
licencjonowanie wieczyste,perpetual licensing
trwały opis produktu,persistent product description
osobisty adres sieciowy dostępu,personal access URL
