source,target
comparar,compare
côncavo,concave
esboço conceptual,concept sketch
gestão da construção,construction management
gestor de obra,construction manager
produto de consumo,consumer product
contactar a autodesk,contact autodesk
origem do conteúdo,content source
separador contextual,contextual tab
gestor de contratos,contract manager
cápsula do controlador,controller cap
espaço de coordenadas,coordinate space
CPM,CPM
CRM,CRM
gestão das relações com os clientes,customer relationship management
críticas de clientes,customer reviews
destaques dos clientes,customer showcase
histórias de clientes,customer stories
histórias de sucesso de clientes,customer success stories
aquisição de dados,data acquisition
defesa,defense
vídeo de demonstração,demo video
barra de projeto,design bar
objetivo do projeto,design intent
visualização de projetos,design visualization
Designers Accord,Designers Accord
detalhista,detailer
criação de entretenimento digital,digital entertainment creation
modelação digital,digital modeling
prototipagem digital,digital prototyping
interface visual digital,digital visual interface
fórum de debate,discussion forum
grupo de debate,discussion group
servidor de licenças distribuídas,distributed license server
documentação,documentation
projetista,drafter
desenhar,draw
conduta,duct
DVI,DVI
DWG Extreme,DWG Extreme
DWGX,DWGX
Eagle,Eagle
eficiência energética,energy efficiency
adaptação energética,energy retrofit
Publicador de eventos,Event Publisher
horário de suporte alargado,extended support hours
direitos extraterritoriais,extra territory rights
produção,fabrication
comparação de funcionalidades,feature comparison
demonstrações das funcionalidades,feature demos
conjunto de funcionalidades,feature set
funcionalidades,features
funcionalidades e vantagens,features and benefits
funcionalidades e demonstrações,features and demonstrations
funcionalidades e especificações,features and specifications
"filmes, jogos e televisão","film, games and television"
baseado em Flash,Flash-based
janela flutuante,floating window
geoespacial,geospatial
direitos de mobilidade global,global travel rights
orientação,guidance
feriados,holidays
utilização doméstica,home use
direitos de utilização doméstica,home use rights
friso horizontal,horizontal ribbon
Hot Fix,Hot Fix
Hotfix,Hotfix
IC,IC
i-drop,i-drop
IFC,IFC
imagens,imagery
incidente,incident
melhoramentos incrementais dos produtos,incremental product enhancement
projeto industrial,industrial design
maquinaria industrial,industrial machinery
Centro de informação,InfoCenter
planeamento de infraestruturas,infrastructure planning
assistente de instalação,installation wizard
Instructables,Instructables
execução integrada de projetos,integrated project delivery
apresentação interativa,Interactive Overview
interoperabilidade,interoperability
IPD,IPD
principais funcionalidades,key features
knowledge base,knowledge base
renovação tardia,late renewal
versões/edições mais recentes,latest versions/releases
capacidades de monitorização do aluno,learner tracking capabilities
curso de aprendizagem,learning course
materiais de aprendizagem,learning materials
percurso de aprendizagem,learning path
LEED,LEED
informação legal e marcas comerciais,legal notices & trademarks
acordo de licença,license agreement
ferramenta de gestão de licenças,license management tool
horário de expediente local,local business hours
plano de manutenção,maintenance plan
contrato de plano de manutenção,maintenance plan contract
desconto de Grande conta,major account discount
preço recomendado ao público pelo fabricante,manufacturer retail price
fabrico,manufacturing
marketing,marketing
biblioteca de materiais,material library
engenharia mecânica,mechanical engineering
Media & Entertainment Collection,Media & Entertainment Collection
licença multiposto,multi-seat license
licença autónoma multiposto,multi-seat stand-alone license
multiutilizador,multi-user
acesso multiutilizador,multi-user access
licença multiutilizador,multi-user license
plurianual,multi-year
contrato de subscrição plurianual,multi-year subscription contract
interlocutor designado,named caller
NAS,NAS
barra de ferramentas de navegação,navigation toolbar
licença de rede,network license
NLM,NLM
sugestão de sobreposição em objetos,object rollover tooltip
petróleo e gás,oil & gas
One Team 360,One Team 360
independente,out-of-process
brochura de apresentação,overview brochure
vídeo de apresentação,overview video
seta de painel,panel arrow
Centro de parceiros,Partner Center
serviços e produtos de parceiros,partner products and services
pago consoante a utilização,pay as you go
recomendações de desempenho,performance recommendations
fluxo de produção,pipeline
profissionais de planeamento,planning professional
PLM,PLM
plug-in,plug-in
podcast,podcast
Plano preferencial Plus,Preferred Plus Plan
lista de produtos elegíveis para utilização de versões anteriores,previous version eligible product list
direitos de utilização de versões anteriores,previous version rights
versões anteriores,previous versions
declaração de privacidade,privacy statement
gestão de processos,process management
produção por processo,process manufacturing
aprovisionamento,procurement
brochura do produto,product brochure
centro do produto,product center
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
melhoramento do produto,product enhancement
extensão do produto,product extension
família de produtos,product family
informações sobre o produto,product information
gestão de ciclo de vida do produto,product lifecycle management
linha de produtos,product line
resumo de produtos,product summary
suporte ao produto,product support
Especialista de suporte ao produto,product support specialist
versão experimental do produto,product trial
atualização do produto,product upgrade
estudo de produtividade,productivity study
Publisher 360,Publisher 360
opções de compra,purchase options
QAT,QAT
perguntas e respostas,questions and answers
barra de ferramentas de acesso rápido,quick access toolbar
vista rápida,quick view
setor imobiliário,real estate
desconto,rebate
marca registada,registered trademark
ligações relacionadas,related links
produtos relacionados,related products
matriz de comparação de versões,release comparison matrix
data de lançamento,release date
gestão de versões,release management
renovar,renew
resolução,resolution
centro de recursos,resource center
resposta,response
retorno do investimento,return on investment
separador contextual do friso,ribbon contextual tab
ROI,ROI
vendas,sales
Sales Enablement Programs & Technology,Sales Enablement Programs & Technology
posto,seat
ferramenta de autoajuda,self help tool
SEPT,SEPT
licenciamento para sessão específica,session specific licensing
nível de gravidade,severity level
vídeo promocional,show reel
início de sessão único,single sign-on
licença monoposto,single-seat license
utilizador único,single-user
acesso de utilizador único,single-user access
licença de utilizador único,single-user license
painel deslizante,slideout panel
coordenador de software,software coordinator
kit de desenvolvimento de software,software development kit
descontinuação do software,software retirement
atualizações de software,software upgrade
botão de divisão,split button
licença autónoma,standalone license
painel permanente,sticky panel
engenharia de estruturas,structural engineering
comunidade de estudantes,student community
student design & engineering community,student engineering & design community
submeter um pedido de suporte,submit a support request
subscrever,subscribe
subscritor,subscriber
subscrição,subscription
vantagens da subscrição,subscription benefits
suporte e aprendizagem,support & learning
contrato de suporte,support agreement
pedido de suporte,support request
utilizador de suporte,support user
requisitos de sistema,system requirements
índice,table of contents
suporte técnico,tech support
termos e condições,terms and conditions
termos de utilização,terms of use
aplicações de terceiros,third-party application
escalão,tier
sugestões e truques,tips and tricks
Animação descritiva,ToolClip
custo total de propriedade,total cost of ownership
marca comercial,trademark
vídeo de formação,training video
aviso de privacidade da versão experimental do produto,trial product privacy notice
sugestões para versões experimentais,trial tips
TrustedDWG,TrustedDWG
suporte Up and Ready,Up & Ready support
exemplos de utilização,use cases
VAD,VAD
distribuidor de valor acrescentado,value added distributor
friso vertical,vertical ribbon
solução vertical,vertical solution
ViewCube,ViewCube
especialista de visualização,visualization specialist
código do vale,voucher code
webcast,webcast
fins de semana,weekends
documento técnico,white paper
solução alternativa,workaround
fluxos de trabalho,workflows
fluxos de trabalho e exemplos de utilização,workflows & use cases
semana de trabalho,workweek
AutoCAD,AutoCAD
AutoCAD Electrical,AutoCAD Electrical
AutoCAD for Mac,AutoCAD for Mac
AutoCAD LT,AutoCAD LT
AutoCAD LT for Mac,AutoCAD LT for Mac
AutoCAD Map 3D,AutoCAD Map 3D
AutoCAD Mechanical,AutoCAD Mechanical
AutoCAD OEM,AutoCAD OEM
AutoCAD P&ID,AutoCAD P&ID
AutoCAD Plant 3D,AutoCAD Plant 3D
AutoCAD Raster Design,AutoCAD Raster Design
AutoCAD Revit Architecture Suite,AutoCAD Revit Architecture Suite
Design Review,Design Review
fps,fps
A360,A360
A360 Rendering,A360 Rendering
A360 Team,A360 Team
Alias,Alias
Alias AutoStudio,Alias AutoStudio
Alias Concept,Alias Concept
Alias Design,Alias Design
Alias SpeedForm,Alias SpeedForm
Alias Surface,Alias Surface
AutoCAD 360,AutoCAD 360
AutoCAD Inventor LT Suite,AutoCAD Inventor LT Suite
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
Configurator 360,Configurator 360
FeatureCAM,FeatureCAM
Fusion 360,Fusion 360
Fusion Lifecycle,Fusion Lifecycle
Helius Composite,Helius Composite
Helius PFA,Helius PFA
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
Inventor,Inventor
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
Netfabb,Netfabb
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
TinkerBox,TinkerBox
Vault Basic,Vault Basic
Vault Professional,Vault Professional
Vault Workgroup,Vault Workgroup
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
3ds Max,3ds Max
3ds Max Design,3ds Max Design
Filmbox,Filmbox
MatchMover,MatchMover
Maya,Maya
Maya LT,Maya LT
Meshmixer,Meshmixer
MUD,MUD
Mudbox,Mudbox
Shotgun,Shotgun
HDRI,HDRI
AutoCAD Civil 3D,AutoCAD Civil 3D
AutoCAD Revit LT Suite,AutoCAD Revit LT Suite
FormIt,FormIt
InfraWorks 360,InfraWorks 360
InfraWorks 360 LT,InfraWorks 360 LT
Navisworks,Navisworks
Navisworks Freedom,Navisworks Freedom
Navisworks Manage,Navisworks Manage
Navisworks Simulate,Navisworks Simulate
Photo on ReCap 360,Photo on ReCap 360
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
Tinkerplay,Tinkerplay
ABCP,ABCP
Codificação de Normas de Contabilidade,Accounting Standards Codification
análise ad hoc,ad hoc analysis
caminho de adoção,adoption path
Modelo de Informação AEC,AEC Information Model
AECO,AECO
montante anual dos pedidos,annual order value
registo de decisão arquitetural,architectural decision record
"Arquitetura, Engenharia, Construção e Operações","Architecture, Engineering, Construction, and Operations"
"Autenticação, Autorização e Contabilidade","Authentication, Authorization and Accounting"
Autodesk BIM Collaborate,Autodesk BIM Collaborate
Autodesk BIM Collaborate Pro,Autodesk BIM Collaborate Pro
Instrutor Certificado da Autodesk,Autodesk Certified Instructor
Padrões da Nuvem da Autodesk,Autodesk Cloud Standards
Plataforma de Computação da Autodesk,Autodesk Compute Platform
Autodesk Construction Solutions,Autodesk Construction Solutions
Consultoria da Autodesk para Entretenimento e Multimédia,Autodesk Consulting Media & Entertainment
Ambiente do Cliente da Autodesk,Autodesk Customer Environment
Ciclo de Vida do Cliente da Autodesk,Autodesk Customer Lifecycle
Experiência Educacional da Autodesk,Autodesk Education Experience
Análise de Eventos da Autodesk,Autodesk Event Analysis
Marketing de Crescimento da Autodesk,Autodesk Growth Marketing
Autodesk Health Dashboard,Autodesk Health Dashboard
Autodesk Lightning Integrated Case Experience,Autodesk Lightning Integrated Case Experience
Plataforma de Aprendizagem Automática da Autodesk,Autodesk Machine Learning Platform
Kit de ferramentas do Autodesk Meshmixer,Autodesk Meshmixer Toolkit
Autodesk Order Entry,Autodesk Order Entry
Serviços de Plataforma da Autodesk,Autodesk Platform Services
Sistema de Gestão de Incentivos de Vendas da Autodesk,Autodesk Sales Incentive Management System
Componente Partilhado da Autodesk,Autodesk Shared Component
Autodesk Translation Framework,Autodesk Translation Framework
BIM 360 Ops,BIM 360 Ops
BIM360,BIM360
representação de limites,boundary representation
BREP,BREP
B-rep,B-rep
modelo de informação do edifício,building information model
BuildingConnected,BuildingConnected
modelo e notação de processos empresariais,business process model and notation
centro de excelência,center of excellence
Gestor de licenças CLIC,CLIC license manager
licenciamento na nuvem,cloud licensing
modelação de sólidos na nuvem,cloud solid modeling
Collaboration For Revit,Collaboration For Revit
ambiente de nuvem comercial,commercial cloud environment
ambiente comum de dados,common data environment
experiência comum de dados,common data experience
espaço de trabalho comum,common workspace
conteúdo gerado pela comunidade,community-generated content
comunidade de prática,community of practice
interface do utilizador dos materiais consistentes,consistent materials user interface
Design da Experiência de Conteúdos,Content Experience Design
informações não classificadas controladas,controlled unclassified information
valor do tempo de vida do cliente,customer lifetime value
acordo de investigação do cliente,customer research agreement
Centro de Valor para o Cliente,Customer Value Hub
D&M,D&M
D&MwA,D&MwA
enriquecimento de dados,data enrichment
gravidade dos dados,data gravity
Colaboração no Design,Design Collaboration
Design para manufatura e montagem,design for manufacturing and assembly
Proteção e Apoio ao Programador,Developer Advocacy and Support
Programa de Apoio ao Programador,Developer Support Program
ciclo de vida digital do cliente,digital customer lifecycle
Experiência Digital e Empoderamento do Cliente,Digital Experience and Customer Empowerment
digital HIG,digital HIG
Grupo de Fabrico Digital,Digital Manufacturing Group
dotcom,dotcom
orientação dotcom,dotcom guidance
teste de segurança de aplicações dinâmicas,dynamic application security test
ECaaS,ECaaS
Comércio eletrónico como um serviço,eCommerce as a service
design eletrónico assistido por computador,electronic computer-aided design
planeamento de recursos empresariais,enterprise resource planning
sistema entidade-componente,entity-component system
realidade aumentada,extended reality
gestor de dados de fabrico,fabrication data manager
análise dos modos e efeitos de falha,failure mode and effects analysis
Experiência de dados comum do Fusion,Fusion common data experience
Acesso de dados do Fusion,Fusion Data Access
Permissões da Pasta do Fusion,Fusion Folder Permissions
Serviço de Estado do Fusion,Fusion Health Service
Moldagem por Injeção do Fusion,Fusion Injection Molding
Serviço de JavaScript do Fusion,Fusion JavaScript Service
Serviço de Notificação do Fusion,Fusion Notification Service
Monitorização Sintética do Fusion,Fusion synthetic monitoring
Plataforma de Nuvem Generativa,Generative Cloud Platform
Gnosis,Gnosis
Estúdio de Criação Ecológica,Green Building Studio
Halley,Halley
Serviço do Painel de Estado,Health Dashboard Service
Estado do painel empresarial,health of business dashboard
IaaS,IaaS
Biblioteca de Infraestruturas de Tecnologias da Informação,Information Technology Infrastructure Library
Design Integrado de Drenagem e Análise,Integrated Drainage Design & Analysis
teste de integração,integration test
Internet das coisas,Internet of things
Lightweight Directory Access Protocol,Lightweight Directory Access Protocol
modelo de informação multimédia,media information model
realidade mista,mixed reality
autenticação multifator,multi-factor authentication
licenciamento multiutilizador,multi-user licensing
multiutilizador para utilizador único,multi-user to single-user
multijanela multimonitor,multi-window multi-monitor
tradução de endereços de rede,network address translation
Serviço de Relatórios de Licenças de Rede,Network License Reporting Service
Aplicação para ambiente de trabalho NextGen Autodesk,NextGen Autodesk Desktop Application
revendedor não contratado,non-contracted reseller
North Star,North Star
PaaS,PaaS
Phoenix,Phoenix
Painel de Estado do Produto,Product Health Dashboard
Modelo de Informação do Produto,Product Information Model
RaaS,RaaS
ciclo read-eval-print,read-eval-print loop
controlo de edição do valor real,real value edit control
sistema de gestão de bases de dados relacionais,relational database management system
transbordo de esgotos sanitários,sanitary sewer overflow
shell segura,secure shell
Linguagem de Markup de Declaração de Segurança,security assertion markup language
inegociáveis da segurança,security non-negotiables
Gestor de Computação de Simulação,Simulation Compute Manager
subscrição para um único utilizador,single-user subscription
testes de segurança de aplicações estáticas,static application security testing
utilização excessiva da subscrição,subscription overuse
modelação de ameaças,threat modeling
Assistente Universal,Universal Assistant
descrição universal da cena,universal scene description
solucionador de restrições variacionais,variational constraint solver
nuvem privada virtual,virtual private cloud
realidade virtual,virtual reality
Gestão de dados do Trabalho em Processo,Work In Process Data Management
Equipa Principal XR,XR Core Team
