source,target
read-eval-print loop,read-eval-print loop
comandă de editare a valorilor reale,real value edit control
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
sistem de gestionare a bazelor de date relaționale,relational database management system
Rendering in A360,Rendering in A360
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
vânzări,sales
deversarea conductelor sanitare,sanitary sewer overflow
secure shell,secure shell
limbaj de marcare pentru afirmații de securitate,security assertion markup language
aspecte de securitate non-negociabile,security non-negotiables
Shotgun,Shotgun
Manager calcul de simulare,Simulation Compute Manager
abonament pentru utilizator unic,single-user subscription
test static de securitate a aplicației,static application security testing
abonament SU,SU subscription
avantajele abonamentului,subscription benefits
suprasolicitarea abonamentului,subscription overuse
modelarea amenințării,threat modeling
nivel,tier
TinkerBox,TinkerBox
set de instrumente,toolset
Asistent universal,Universal Assistant
descriere scenă universală,universal scene description
solver variațional de constrângeri,variational constraint solver
Vault Basic,Vault Basic
Vault Professional,Vault Professional
Vault Workgroup,Vault Workgroup
ViewCube,ViewCube
cloud privat virtual,virtual private cloud
realitate virtuală,virtual reality
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
webcast,webcast
Work In Process Data Management,Work In Process Data Management
Echipă centrală XR,XR Core Team
