source,target
Mudbox,Mudbox
Shotgun,Shotgun
HDRI,HDRI
AutoCAD Civil 3D,AutoCAD Civil 3D
AutoCAD Revit LT Suite,AutoCAD Revit LT Suite
FormIt,FormIt
InfraWorks 360,InfraWorks 360
Navisworks,Navisworks
Navisworks Exporters,Navisworks Exporters
Navisworks Freedom,Navisworks Freedom
Navisworks Manage,Navisworks Manage
Navisworks Simulate,Navisworks Simulate
Photo on ReCap 360,Photo on ReCap 360
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
Tinkerplay,Tinkerplay
InfraWorks 360 LT,InfraWorks 360 LT
ABCP,ABCP
análisis ad hoc,ad hoc analysis
vía de adopción,adoption path
Modelo informático AEC,AEC Information Model
AECO,AECO
valor anual de pedidos,annual order value
registro de decisiones de arquitectura,architectural decision record
"Arquitectura, ingeniería, construcción y operaciones","Architecture, Engineering, Construction, and Operations"
"Autenticación, autorización y contabilidad","Authentication, Authorization and Accounting"
Autodesk BIM Collaborate,Autodesk BIM Collaborate
Autodesk BIM Collaborate Pro,Autodesk BIM Collaborate Pro
Instructor certificado por Autodesk,Autodesk Certified Instructor
Normas de Autodesk Cloud,Autodesk Cloud Standards
Plataforma informática de Autodesk,Autodesk Compute Platform
Autodesk Construction Solutions,Autodesk Construction Solutions
Autodesk Consulting Media and Entertainment,Autodesk Consulting Media & Entertainment
Entorno del cliente de Autodesk,Autodesk Customer Environment
Ciclo de vida del cliente de Autodesk,Autodesk Customer Lifecycle
Experiencia educativa de Autodesk,Autodesk Education Experience
Análisis de eventos de Autodesk,Autodesk Event Analysis
Marketing de crecimiento de Autodesk,Autodesk Growth Marketing
Panel de Autodesk Health,Autodesk Health Dashboard
Experiencia de caso integrada en Autodesk Lightning,Autodesk Lightning Integrated Case Experience
Plataforma de aprendizaje automático de Autodesk,Autodesk Machine Learning Platform
Kit de herramientas Meshmixer de Autodesk,Autodesk Meshmixer Toolkit
Asiento de pedidos de Autodesk,Autodesk Order Entry
servicios de la plataforma de Autodesk,Autodesk Platform Services
Sistema de administración de incentivos de ventas de Autodesk,Autodesk Sales Incentive Management System
Componente compartido de Autodesk,Autodesk Shared Component
Autodesk Translation Framework,Autodesk Translation Framework
BIM 360 Ops,BIM 360 Ops
BIM360,BIM360
representación de contornos,boundary representation
BREP,BREP
B-rep,B-rep
modelo de información de construcción,building information model
BuildingConnected,BuildingConnected
modelo y notación de procesos empresariales,business process model and notation
centro de excelencia,center of excellence
Administrador de licencias CLIC,CLIC license manager
licencias en la nube,cloud licensing
modelado de sólidos en la nube,cloud solid modeling
Collaboration For Revit,Collaboration For Revit
entorno de nube comercial,commercial cloud environment
entorno de datos común,common data environment
experiencia de datos en común,common data experience
espacio de trabajo en común,common workspace
contenidos generados por la comunidad,community-generated content
comunidad de práctica,community of practice
interfaz de usuario coherente de materiales,consistent materials user interface
Diseño de experiencia de contenidos,Content Experience Design
información no clasificada controlada,controlled unclassified information
valor vitalicio del cliente,customer lifetime value
contrato de investigación del cliente,customer research agreement
Centro de valor para el cliente,Customer Value Hub
D&M,D&M
D&MwA,D&MwA
enriquecimiento de datos,data enrichment
gravedad de datos,data gravity
Design Collaboration,Design Collaboration
diseño para fabricación y montaje,design for manufacturing and assembly
Defensa y apoyo a los desarrolladores,Developer Advocacy and Support
Programa de apoyo a los desarrolladores,Developer Support Program
ciclo de vida del cliente digital,digital customer lifecycle
Experiencia digital y capacitación del cliente,Digital Experience and Customer Empowerment
HIG digital,digital HIG
Digital Manufacturing Group,Digital Manufacturing Group
prueba de seguridad de la aplicación dinámica,dynamic application security test
ECaaS,ECaaS
Comercio electrónico como servicio,eCommerce as a service
diseño electrónico asistido por computadora,electronic computer-aided design
planificación de recursos empresariales,enterprise resource planning
sistema entidades-componentes,entity-component system
realidad ampliada,extended reality
administración de datos de fabricación,fabrication data manager
análisis de modos y efectos de fallas,failure mode and effects analysis
Experiencia de datos comunes de Fusion,Fusion common data experience
Acceso a los datos de Fusion,Fusion Data Access
Permisos de la carpeta Fusion,Fusion Folder Permissions
Servicio de condición de Fusion,Fusion Health Service
Moldeado por inyección de Fusion,Fusion Injection Molding
Servicio JavaScript de Fusion,Fusion JavaScript Service
Fusion Notification Service,Fusion Notification Service
Monitoreo sintético de Fusion,Fusion synthetic monitoring
Plataforma generativa en la nube,Generative Cloud Platform
Gnosis,Gnosis
Estudio de construcción verde,Green Building Studio
Halley,Halley
Panel de servicio de condición,Health Dashboard Service
Panel de condición empresarial,health of business dashboard
IaaS,IaaS
Biblioteca de infraestructuras de tecnologías de la información,Information Technology Infrastructure Library
Diseño y análisis integrado de drenajes,Integrated Drainage Design & Analysis
prueba de integración,integration test
Internet de las cosas,Internet of things
Protocolo ligero de acceso a directorios,Lightweight Directory Access Protocol
modelo de información de medios,media information model
realidad mixta,mixed reality
autenticación multifactor,multi-factor authentication
licencias multiusuario,multi-user licensing
de multiusuario a monousuario,multi-user to single-user
multimonitor multiventana,multi-window multi-monitor
traducción de direcciones de red,network address translation
Servicio de notificación de licencias de red,Network License Reporting Service
Aplicación de escritorio NextGen Autodesk,NextGen Autodesk Desktop Application
revendedor no contratado,non-contracted reseller
North Star,North Star
PaaS,PaaS
Phoenix,Phoenix
Panel de condición del producto,Product Health Dashboard
Modelo de información de productos,Product Information Model
RaaS,RaaS
bucle interactivo,read-eval-print loop
control de edición del valor real,real value edit control
sistema de administración de bases de datos relacionales,relational database management system
desbordamiento del alcantarillado sanitario,sanitary sewer overflow
shell seguro,secure shell
lenguaje de marcado de aserción de seguridad,security assertion markup language
no negociables de seguridad,security non-negotiables
Simulation Compute Manager,Simulation Compute Manager
suscripción monopuesto,single-user subscription
pruebas estáticas de seguridad de las aplicaciones,static application security testing
modelado de amenazas,threat modeling
descripción universal de escena,universal scene description
solucionador de restricciones variacionales,variational constraint solver
nube privada virtual,virtual private cloud
realidad virtual,virtual reality
Administración de datos de trabajo en curso,Work In Process Data Management
Equipo principal XR,XR Core Team
