source,target
Autodesk Bronze-återförsäljare,Autodesk Bronze reseller
YouTube-kanalen Autodesk Building,Autodesk Building YouTube Channel
Autodesk-certifiering,Autodesk Certification
Autodesk-certifierad instruktör,Autodesk Certified Instructor
Autodesks program för instruktörscertifiering,Autodesk Certified Instructor program
Autodesk Certified-logotyp,Autodesk Certified logo
Autodesk Certified Professional,Autodesk Certified Professional
Autodesks partnerprogram för ren teknik,Autodesk Clean Tech Partner Program
Autodesks molnstandarder,Autodesk Cloud Standards
Autodesks lösningar för projektsamarbete,Autodesk Collaborative Project Management Solutions
Autodesks beräkningsplattform,Autodesk Compute Platform
Autodesk Construction Solutions,Autodesk Construction Solutions
Autodesk Consulting,Autodesk Consulting
Autodesks konsulter inom media och underhållning,Autodesk Consulting Media & Entertainment
Autodesk Content Service,Autodesk Content Service
Autodesks kundmiljö,Autodesk Customer Environment
Autodesks kundlivscykel,Autodesk Customer Lifecycle
Autodesks datahanteringslösningar,Autodesk data management tools
Autodesk Design Academy,Autodesk Design Academy
Autodesk Design for Industry,Autodesk Design for Industry
Autodesk Design Package,Autodesk Design Package
Autodesk Developer Network,Autodesk Developer Network
Autodesk Digital Entertainment Creation-lösning,Autodesk Digital Entertainment Creation solution
Autodesks forum för digitala prototyper,Autodesk Digital Prototyping Forum
Autodesk Download Manager,Autodesk Download Manager
Autodesk Education Community,Autodesk Education Community
Autodesk Education Experience,Autodesk Education Experience
Autodesk Employee Purchase Program,Autodesk Employee Purchase Program
Autodesk Enterprise Priority Support,Autodesk Enterprise Priority Support
Autodesks händelseanalys,Autodesk Event Analysis
Autodesks användarforum,Autodesk forum
Autodesk Gold-partner,Autodesk Gold partner
Autodesks tillväxtmarknadsföring,Autodesk Growth Marketing
Autodesks kontrollpanel för hälsa,Autodesk Health Dashboard
Autodesk-ID,Autodesk ID
Autodesk i media,Autodesk in the News
Autodesk Knowledge Network,Autodesk Knowledge Network
Autodesk Labs,Autodesk Labs
Autodesk LaunchPad,Autodesk LaunchPad
Autodesks kurser och utbildningsalternativ,Autodesk Learning and Education
Autodesk Learning Central,Autodesk Learning Central
Tidigare versioner av Autodesk-program,Autodesk Legacy Program
Autodesks licenshanterare,Autodesk License Manager
Autodesks Lightning-integrerade ärendeupplevelse,Autodesk Lightning Integrated Case Experience
Autodesk Live Chat,Autodesk Live Chat
Autodesks plattform för maskininlärning,Autodesk Machine Learning Platform
Autodesk Manufacturing Team,Autodesk Manufacturing Team
Autodesk MasterClasses,Autodesk MasterClasses
Autodesk Material Library,Autodesk Material Library
Autodesks meshmixerverktyg,Autodesk Meshmixer Toolkit
Autodesk Network License Manager,Autodesk Network License Manager
Autodesk Official Training Courseware,Autodesk Official Training Courseware
Autodesks officiella utbildningsguider,Autodesk Official Training Guides
Autodesks onlinebutik,Autodesk Online Store
Autodesk Order Entry,Autodesk Order Entry
Autodesks partneradministration,Autodesk Partner Manager
Autodesks partnerportal,Autodesk Partner Portal
Autodesks återförsäljarprogram,Autodesk Partner Program
Autodesks specialiseringsområden för återförsäljare,Autodesk Partner Specializations
Autodesks plattformstjänster,Autodesk Platform Services
Autodesk Platinum-partner,Autodesk Platinum partner
Autodesk-portföljen,Autodesk Portfolio
Autodesk Premier Solutions Provider,Autodesk Premier Solutions Provider
Autodesks sekretesspolicy,Autodesk Privacy Statement
Autodesk Professional Excellence,Autodesk Professional Excellence
Autodesks system för hantering av försäljningsincitament,Autodesk Sales Incentive Management System
Service och support från Autodesk,Autodesk Services and Support
Autodesk Services Marketplace,Autodesk Services Marketplace
Autodesk Shape Manager,Autodesk Shape Manager
Autodesk delad komponent,Autodesk Shared Component
Autodesk Silver-partner,Autodesk Silver partner
Autodesk Streamline,Autodesk Streamline
Autodesk-svit,Autodesk suite
Autodesks utbildningscenter,Autodesk Training Center
Autodesk Translation Framework,Autodesk Translation Framework
Autodesk University,Autodesk University
Autodesk University Virtual,Autodesk University Virtual
Autodesk User Group International,Autodesk User Group International
"Autodesk® Architecture, Engineering & Construction Collection","Autodesk® Architecture, Engineering & Construction Collection"
Autodesk® Media & Entertainment Collection,Autodesk® Media & Entertainment Collection
Autodesk® Product Design & Manufacturing Collection,Autodesk® Product Design & Manufacturing Collection
Autodesk® Product Design and Manufacturing Collection,Autodesk® Product Design and Manufacturing Collection
Autodesk® Product Design Collection,Autodesk® Product Design Collection
design av fordonskomponenter,automotive component design
Backburner,Backburner
Grundläggande funktioner,Baseline Features
grundläggande verktygstips,basic tooltip
Gör dig redo för BIM,Be BIM Ready
bästa praxis,best practice
BIM,BIM
BIM 360 Ops,BIM 360 Ops
BIM360,BIM360
biologiska reningsdiken,bioswale
blogg,blog
gränsrepresentation,boundary representation
Brainshark,Brainshark
BREP,BREP
B-rep,B-rep
ljusstyrka,brightness
byggkomponent,building component
byggnadsinformationsmodell,building information model
byggprodukt,building product
BuildingConnected,BuildingConnected
Business Development,Business Development
modell och beteckning för företagsprocesser,business process model and notation
uppmaning,Call to Action
kompetenscentrum,center of excellence
Certification Exam,certification exam
Certified Associate,Certified Associate
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
Character Generator,Character Generator
lathund,cheat sheet
CLIC-licensansvarig,CLIC license manager
beskärningsplan,clip plane
beskärningsgräns,clipping boundary
stängd ände,closed end
molnlicensiering,cloud licensing
molntjänster,cloud services
solid modellering i molnet,cloud solid modeling
grov,coarse
codec,codec
Collaboration For Revit,Collaboration For Revit
kommersiell molnmiljö,commercial cloud environment
kommersiell licens,commercial license
Commercial New,Commercial New
gemensam datamiljö,common data environment
gemensam dataupplevelse,common data experience
gemensam arbetsyta,common workspace
kommunikationscenter,Communication Center
praxiscommunity,community of practice
communitygenererat innehåll,community-generated content
annan anpassad produkt,companion product
omfattande examensguide,comprehensive exam guide
konkav,concave
konceptskiss,concept sketch
användargränssnitt med enhetligt material,consistent materials user interface
CSI-partnerprogram,consulting system integrator partner
konsumentprodukt,consumer product
Design av innehållsupplevelse,Content Experience Design
innehållskälla,content source
sammanhangsbaserad flik,contextual tab
poäng från Fortbildningscentralen,continuing education credit
Avtalsansvarig,Contract Manager
kontrollerad oklassificerad information,controlled unclassified information
koordinatutrymme,coordinate space
CoP,CoP
material för kopiering,copy block
prenumerationsrapport,coverage report
CSI,CSI
rätblock,cuboid
Läroplaner,Curricula
Kundgalleri,Customer Gallery
kundens livscykelsvärde,customer lifetime value
hantering av kundrelationer,customer relationship management
avtal om kundundersökningar,customer research agreement
Kundrecensioner,Customer Reviews
Kundberättelser,Customer Stories
Nöjda kunders berättelser,Customer Success Stories
Värdehubb för kunder,Customer Value Hub
D&M,D&M
D&MwA,D&MwA
datahämtning,data acquisition
databerikning,data enrichment
datagravitation,data gravity
försvarsindustri,defense
demo,demo
demovideo,demo video
Demonstration,Demonstration
Designsamarbete,Design Collaboration
design för tillverkning och montering,design for manufacturing and assembly
konstruktionsidé,design intent
Design Process Review,Design Process Review
konstruktionsvalidering,design validation
designvisualisering,design visualization
Designers Accord,Designers Accord
lagringsutrymme för flodvatten,detention area
Främjande av och support för utvecklare,Developer Advocacy and Support
Supportprogram för utvecklare,Developer Support Program
digital kundlivscykel,digital customer lifecycle
Digital upplevelse och kundberättigande,Digital Experience and Customer Empowerment
digital HIG,digital HIG
Digital tillverkningsgrupp,Digital Manufacturing Group
Digital Prototyping Days,Digital Prototyping Days
digitalt visuellt gränssnitt,digital visual interface
direkt partner,direct partner
diskussionsforum,discussion forum
diskussionsgrupp,discussion group
server med distributionslicens,distributed license server
dotcom,dotcom
dotcom-vägledning,dotcom guidance
dubbeltrycka,double-tap
DPR,DPR
dra,drag
kanal,duct
DWG Extreme,DWG Extreme
DWGX,DWGX
dynamiskt säkerhetstest för applikation,dynamic application security test
Eagle,Eagle
ECaaS,ECaaS
eCommerce som tjänst,eCommerce as a service
version,edition
återförsäljare av utbildning,Education reseller
elektronisk datorstödd design,electronic computer-aided design
produktmatris,eligibility matrix
energieffektivitet,energy efficiency
energialstring,energy generation
energiförbättrande åtgärder,energy retrofit
Energy Service Company,energy service company
energiförbrukningsindex,energy use index
planering av företagsresurser,enterprise resource planning
Entitlement Certificate,entitlement certificate
enhetskomponentsystem,entity-component system
ESCO,ESCO
Sök efter evanemang,Events Lookup
utvidgad verklighet,extended reality
ansvarig för tillverkningsdata,fabrication data manager
analys av feltillstånd och effekter,failure mode and effects analysis
Funktionsjämförelse,Feature Comparison
Funktionsdemo,Feature Demos
FeatureCAM,FeatureCAM
Funktioner,Features
Funktioner och fördelar,Features and Benefits
Funktioner och demonstrationer,Features and Demonstrations
Funktioner och specifikationer,Features and Specifications
"film, spel och tv","film, games and television"
"flexibilitet, anpassningsbart efter behov, skalbarhet","flexibility, customizable based on need, scalability"
flytande fönster,floating window
fps,fps
Kostnadsfri testversion,Free Trial
funktionsmatris,functionality matrix
Fusion,Fusion
Fusion 360,Fusion 360
Fusions gemensamma dataupplevelse,Fusion common data experience
Fusions dataåtkomst,Fusion Data Access
Fusions mappbehörigheter,Fusion Folder Permissions
Fusions hälsotjänst,Fusion Health Service
Fusions injektionsgjutning,Fusion Injection Molding
Fusions JavaScript-tjänst,Fusion JavaScript Service
Fusion Lifecycle,Fusion Lifecycle
Fusion Notification Service,Fusion Notification Service
Fusions syntetiska övervakning,Fusion synthetic monitoring
Generativ molnplattform,Generative Cloud Platform
GFP,GFP
GIS-integration,GIS integration
Global Field Promotion,global field promotion
Rätt till användning vid resa,Global Travel Rights
Gnosis,Gnosis
Google Earth,Google Earth
Grön byggnadsstudio,Green Building Studio
"Guide till hållbar design för arkitektur, teknik och konstruktion","Guide to Sustainable Design for Architecture, Engineering, and Construction"
Halley,Halley
hårda ytor,hardscape
Jag vill bli kontaktad av en återförsäljare,Have a Reseller Contact Me
HDRI,HDRI
Heads-up Design,Heads-up Design
Tjänsten kontrollpanel för hälsa,Health Dashboard Service
kontrollpanel för företagshälsa,health of business dashboard
Hemanvändning,Home Use
Rätt till användning hemma,Home Use Rights
vågrätt menyfliksområde,horizontal ribbon
Hot Fix,Hot Fix
Hotfix,Hotfix
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
IaaS,IaaS
IC,IC
i-drop Enhancer,i-drop Enhancer
IFC,IFC
bilder,imagery
indirekt auktoriserad återförsäljare,indirect value added reseller
luftkvalitet inomhus,indoor air quality
industridesign,industrial design
industrimaskiner,industrial machinery
branscher,Industries
Branschnyheter,Industry News
InfoCenter,InfoCenter
Bibliotek för informationsteknisk infrastruktur,Information Technology Infrastructure Library
infrastrukturplanering,infrastructure planning
Installations- och licenssupport,Installation and Licensing Help
installationsguide,installation wizard
Instructables,Instructables
Integrerad dräneringsdesign och analys,Integrated Drainage Design & Analysis
integrerad projektleverans,integrated project delivery
integrationstest,integration test
Interaktiv översikt,Interactive Overview
interaktiv PDF,interactive PDF
Sakernas internet,Internet of things
samverkan,interoperability
Inventor,Inventor
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
iPDF,iPDF
IVAR,IVAR
Viktiga funktioner,Key Features
Huvudbudskap,Key Message
Kunskapsbas,Knowledge Base
Knowledge Network,Knowledge Network
målsida,landing page
försenad avtalsförnyelse,late renewal
senaste versionen,latest versions/releases
slimmad konstruktion,lean construction
LEED,LEED
Juridisk information och varumärken,Legal Notices & Trademarks
licensavtal,license agreement
licensefterlevnad,license compliance
verktyg för licenshantering,license management tool
verktyg för licensöverföring,License Transfer utility
livscykelanalys,life cycle assessment
Lightweight Directory Access Protocol,Lightweight Directory Access Protocol
tidsbegränsat erbjudande,limited time offer
M&E Collection,M&E Collection
underhållsavtal,maintenance plan
kontrakt för underhållsavtal,maintenance plan contract
tillverkarens rekommenderade listpris,manufacturer retail price
marknadsföring,marketing
Marketing Director,Marketing Director
Materialbibliotek,Material Library
Maya,Maya
Maya LT,Maya LT
mekanisk konstruktion,mechanical engineering
Media & Entertainment Collection,Media & Entertainment Collection
mediainformationsmodell,media information model
blandad verklighet,mixed reality
Mudbox,Mudbox
flerfaktorsautentisering,multi-factor authentication
licens för flera användare,multi-seat license
fristående licens för flera användare,multi-seat stand-alone license
flera användare,multi-user
åtkomst för flera användare,multi-user access
licensiering för flera användare,multi-user licensing
flera år,multi-year
flerårigt prenumerationsavtal,multi-year subscription contract
Mina rekommendationer,My Insights
Min profil,My Profile
NAS,NAS
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
navigationsverktygsfält,navigation toolbar
NC-programmering,NC programming
Netfabb,Netfabb
överföring av nätverksadress,network address translation
nätverkslicens,network license
Network License Manager,Network License Manager
Rapporteringstjänst för nätverkslicenser,Network License Reporting Service
"nya versioner, den senaste programvaran/uppdateringar","new releases, latest software/enhancements"
Pressrum,Newsroom
Autodesks NextGen-program för stationära enheter,NextGen Autodesk Desktop Application
NLM,NLM
icke-avtalad återförsäljare,non-contracted reseller
North Star,North Star
verktygstips för objekt,object rollover tooltip
Ohm,Ohm
One Team 360,One Team 360
organisk form,organic form
Översikt,Overview
översiktsbroschyr,overview brochure
video med produktöversikt,overview video
PaaS,PaaS
panelpil,panel arrow
Partner Center,Partner Center
partnerevenemang,partner event
Partner Products and Services,Partner Products and Services
Betala efter användning,pay as you go
återbetalning,payback
Rekommenderade prestanda,Performance Recommendations
permanent licens,perpetual license
Phoenix,Phoenix
pipeline,pipeline
PLM,PLM
plugin-program,plug-in
podcast,podcast
punktmoln,point cloud
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
preliminär analys,preliminary analysis
förhandsversion,pre-release trial
pressmeddelande,press release
Lista över berättigande produkter för användning av tidigare versioner,Previous Version Eligible Product List
Rätt att använda tidigare versioner,Previous Version Rights
Tidigare versioner,Previous Versions
Sekretesspolicy,Privacy Statement
processhantering,process management
processtillverkning,process manufacturing
upphandling,procurement
produktbroschyr,product brochure
produktcenter,product center
produktbeskrivning,product description
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
Product Design Collection,Product Design Collection
produktutveckling,product development
produkttillägg,product extension
produktfamilj,product family
Kontrollpanel för produkthälsa,Product Health Dashboard
Produktinformationsmodell,Product Information Model
produktlivscykelhantering,product lifecycle management
Produktöversikt,Product Summary
Produktsupport,Product Support
expert på produktsupport,product support specialist
Produkttestversion,Product Trial
produktuppgradering,product upgrade
produktivitetsstudie,productivity study
Professionellt subscriptionavtal,Professional Plan
Kampanjer,Promotions
Publisher 360,Publisher 360
Köpalternativ,Purchase Options
QAT,QAT
Frågor och svar,Questions and Answers
snabbverktygsfält,Quick Access Toolbar
snabbgranskningsvy,quick view
Begär offert,Quote Me Now
RaaS,RaaS
RasterDWG,RasterDWG
read-eval-print loop,read-eval-print loop
fastigheter,real estate
kontroll för redigering av verkligt värde,real value edit control
rabatt,rebate
Anmäl dig nu,Register now
Registrera din produkt,Register Your Product
Relaterad information,Related Information
Relaterade länkar,Related Links
Relaterade produkter,Related Products
system för hantering av relationsdatabas,relational database management system
releasedatum,release date
Rendering in A360,Rendering in A360
förnya,renew
förnybar energi,renewable energy
förnyelse,renewal
renovering,renovation
Resource Center,Resource Center
avkastning på investerat kapital,return on investment
menyfliksområde,ribbon
kontextberoende menyflik,ribbon contextual tab
försäljning,sales
Sales & Marketing Tools Finder,Sales & Marketing Tools Finder
Sales Enablement Programs & Technology,Sales Enablement Programs & Technology
sanitärt bräddavlopp,sanitary sewer overflow
söktagg,search tag
användare,seat
secure shell,secure shell
security assertion markup language,security assertion markup language
icke-förhandlingsbar säkerhet,security non-negotiables
självstudier i egen takt,self-paced training
SEPT,SEPT
sessionsspecifik licens,Session Specific Licensing
Shotgun,Shotgun
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
Ansvarig för simuleringsberäkning,Simulation Compute Manager
en licenshanterare,Single License Manager
en användare,single-user
åtkomst för en användare,single-user access
prenumeration för en användare,single-user subscription
utdragspanel,slideout panel
programvara,software
licenshantering,software asset management
Software Coordinator,software coordinator
programutvecklingspaket,software development kit
program,software product
programversioner upphör,software retirement
programuppgradering,software upgrade
delad knapp,split button
singellicens,standalone license
statiskt säkerhetstest för applikation,static application security testing
fästbar panel,sticky panel
strategiskt konto,strategic account
Studentforum,Student Community
SU-prenumeration,SU subscription
Prenumerera,Subscribe
prenumerant,subscriber
prenumeration,subscription
fördelar med prenumeration,subscription benefits
överanvändning av prenumeration,subscription overuse
leverantörskedjan,supply chain
Support och utbildning,Support & learning
supportprogram,support program
Sustainability,Sustainability
svepa,swipe
Systemkrav,System requirements
teknisk support,tech support
Tekniknyheter,Technical What's New
förhandsgranskning av teknik,technology preview
avtalstid,term
En professionell handledning till byggnadsinformationsmodellering (BIM),The professional guide to Building Information Modelling (BIM)
program från tredje part,third-party application
hotmodellering,threat modeling
nivå,tier
TinkerBox,TinkerBox
Tips och tricks,Tips and Tricks
Verktyg som gör skillnad,Tools That Make An Impact
verktygsuppsättning,toolset
kostnader för innehav,total cost of ownership
instruktionsvideo,training video
Testtips,Trial tips
TrustedDWG,TrustedDWG
Universal assistent,Universal Assistant
universell scenbeskrivning,universal scene description
Uppdatera din profil,Update your profile
uppgraderingsmöjligheter,upgrade path
uppgraderingspris,upgrade pricing
Uppgradera din licens,Upgrade your license
Användningsfall,Use cases
användning av tidigare versioner,use of Previous Version
Användarforum,User Communities
elnät,utility grid
VAR,VAR
variationsbegränsningslösare,variational constraint solver
Vault,Vault
Vault Basic,Vault Basic
Vault Professional,Vault Professional
lodrätt menyfliksområde,vertical ribbon
vice VD,vice president
ViewCube,ViewCube
virtuellt privat moln,virtual private cloud
virtuell verklighet,virtual reality
visualiseringsexpert,visualization specialist
rabattkod,voucher code
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
webcast,webcast
webbinar,webinar
WikiHelp,Wiki Help
Datahantering för pågående arbete,Work In Process Data Management
Arbetsflöden,Workflows
Arbetsflöden och användningsfall,Workflows & use cases
XR-kärnteam,XR Core Team
