source,target
Digital Experience and Customer Empowerment,Digital Experience and Customer Empowerment
DPR,DPR
Dropbox,Dropbox
DVAR,DVAR
DVI,DVI
DWG Extreme,DWG Extreme
DWGX,DWGX
Eagle,Eagle
ECaaS,ECaaS
EDT,EDT
EMS,EMS
Energy Star,Energy Star
Engineering Exploration Workshop,Engineering Exploration Workshop
ESD,ESD
ETO,ETO
Event Publisher,Event Publisher
Fabrication Data Manager,fabrication data manager
Facebook,Facebook
FBIK,FBIK
FCS,FCS
FeatureCAM,FeatureCAM
FEED,FEED
Flickr,Flickr
FoMT,FoMT
fps,fps
Fusion,Fusion
Fusion 360,Fusion 360
Fusion Data Access,Fusion Data Access
GEP,GEP
Get Current,Get Current
GF,GF
Gnosis,Gnosis
Google Earth,Google Earth
Google Play,Google Play
GPU,GPU
Green Building Studio,Green Building Studio
Halley,Halley
HDRI,HDRI
Heads-up Design,Heads-up Design
HLSL,HLSL
Hot Fix,Hot Fix
Hotfix,Hotfix
HSM,HSM
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
IaaS,IaaS
IAQ,IAQ
IC,IC
i-drop,i-drop
i-drop Enhancer,i-drop Enhancer
IFC,IFC
Instructables,Instructables
Inventor,Inventor
Inventor CAM,Inventor CAM
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
Inventor Server,Inventor Server
IPD,IPD
iPDF,iPDF
ISD,ISD
ISV,ISV
IVAR,IVAR
Knowledge Network,Knowledge Network
KPI,KPI
Language Exchange,language exchange
LCA,LCA
LEED,LEED
Lightweight Directory Access Protocol,Lightweight Directory Access Protocol
M&E,M&E
Maya,Maya
Maya LT,Maya LT
MDF,MDF
Media & Entertainment Collection,Media & Entertainment Collection
MIR,MIR
MQL,MQL
MSA,MSA
MSRP,MSRP
MUI,MUI
My First Plug-In,My First Plug-In
NAS,NAS
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
NDA,NDA
Netfabb,Netfabb
Network License Manager,Network License Manager
Network License Reporting Service,Network License Reporting Service
NextGen Autodesk Desktop Application,NextGen Autodesk Desktop Application
NFR,NFR
NLM,NLM
North Star,North Star
NPI,NPI
NPS,NPS
Ohm,Ohm
One Team 360,One Team 360
One Team Conference,One Team Conference
OTC,OTC
PaaS,PaaS
Partner Center,Partner Center
Path to Volume,Path to Volume
PDM,PDM
Phoenix,Phoenix
PLM,PLM
PLM TV,PLM TV
Policies & Forms,Policies & Forms
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
PSP,PSP
PTV,PTV
Publisher 360,Publisher 360
pасширенный доступ,greater access
pекомендации,guidance
pесурсы подписки,subscription benefits
RaaS,RaaS
RasterDWG,RasterDWG
RCO,RCO
Rendering in A360,Rendering in A360
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
RFID,RFID
Rilsan Invent Natural,Rilsan Invent Natural
Sales & Marketing Tools Finder,Sales & Marketing Tools Finder
Sales Enablement Programs & Technology,Sales Enablement Programs & Technology
SAM,SAM
SDF,SDF
SDK,SDK
Secure Sockets Layer,Secure Sockets Layer
SEPT,SEPT
Shotgun,Shotgun
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
Simulation Compute Manager,Simulation Compute Manager
SLA,SLA
SLM,SLM
SolidWorks,SolidWorks
SRN,SRN
SRP,SRP
SSD,SSD
SSL,SSL
STEM,STEM
Sustainability,Sustainability
Sustainability Workshop,Sustainability Workshop
TCO,TCO
TinkerBox,TinkerBox
Tinkercad,Tinkercad
Tinkerplay,Tinkerplay
Token Flex,Token Flex
Trust Center,Trust Center
TrustedDWG,TrustedDWG
Universal Scene Description,universal scene description
URL-адрес персонального доступа,personal access URL
VAD,VAD
VAR,VAR
Vault,Vault
Vault Basic,Vault Basic
Vault Professional,Vault Professional
Verticalise Now,Verticalise Now
ViewCube,ViewCube
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
автоматизированное проектирование электронных приборов,electronic computer-aided design
автоматическое заполнение,auto-fulfilment
автоматическое продление,auto-renewal
автомобильное проектирование,automotive component design
Авторизованный дистрибьютор,Value Added Distributor
авторизованный партнер Autodesk в сфере образования,Autodesk Authorized Academic Partner
авторизованный партнер Autodesk для образовательных учреждений,Autodesk Academic Value Added Reseller
авторизованный партнер образовательных продуктов,Education reseller
Авторизованный учебный центр Autodesk,Autodesk Authorized Training Center
адаптер объектов,object enabler
аддитивное производство,additive manufacturing
администратор договора,Contract Administrator
активный договор на временное пользование,active rental plan
альфа-канал,alpha channel
Американский институт архитекторов,American Institute of Architects
Анализ событий Autodesk,Autodesk Event Analysis
анализ характера и последствий отказов,failure mode and effects analysis
анимация и графика,Media & Entertainment
анимация камеры,camera animation
анимированная подсказка,ToolClip
анонсировать,advertise
аргументация,Proof Points
"Архитектура, проектирование, строительство и эксплуатация","Architecture, Engineering, Construction, and Operations"
АСУП,CAM
"Аутентификация, авторизация и учет","Authentication, Authorization and Accounting"
аэрокосмическая промышленность,aerospace
База знаний,Knowledge Base
Базовая команда XR,XR Core Team
базовые возможности,Baseline Features
Базовый комплект инструкций,Welcome Kit
баллы по программе непрерывного образования,continuing education credit
безопасная оболочка,secure shell
бесплатная демоверсия,free trial version
Бесплатная пробная версия,Free Trial
бесплатное ПО для учащихся,free student software
бессрочная лицензия,perpetual license
бессрочное лицензирования,perpetual licensing
Библиотека инфраструктуры информационных технологий,Information Technology Infrastructure Library
библиотека материалов,Material Library
бизнес-план,business plan
бизнес-процесс,business process
биодренаж,bioswale
биомиметика,biomimicry
биопластик,bioplastics
биржевой код,ticker symbol
блог,blog
Блог BIM and Beam,Autodesk BIM and Beam Blog
боковая панель,sidebar
более ранняя версия,earlier version
борьба с пиратством,Piracy Prevention
Будьте готовы к BIM,Be BIM Ready
буклет по продукту,product brochure
быстрый просмотр,quick view
Вакансии,Careers
вариант,variant
Варианты приобретения,Purchase Options
вариационный решатель задач удовлетворения ограничений,variational constraint solver
введение в продукт,Preview Guide
веб-баннер,web banner
вебинар,webinar
веб-приложение,web app
веб-служба тестирования Autodesk,Autodesk Online Testing Service
веб-трансляция,webcast
вертикальная лента,vertical ribbon
взаимодействие,interoperability
взаимодействие со СМИ,Media Relations
взнос на политические цели,political contribution
визуализация,rendering
визуализация проекта,design visualization
визуализация с широким динамическим диапазоном,high dynamic range imaging
виртуальная реальность,virtual reality
виртуальное частное облако,virtual private cloud
виртуальный курс Autodesk,Autodesk Virtual Classroom Training
виртуальный прототип,virtual prototype
вице-президент,vice president
вице-президент по продажам и услугам,Executive Vice President of Sales and Services
внедрение новых продуктов,New Product Introduction
внепроцессный,out-of-process
внутренний отдел продаж Autodesk,Autodesk Inside Sales Team
вогнутый,concave
возврат денежных средств,rebate
воздуховод,duct
Возможности,Features
Возможности и демонстрации,Features and Demonstrations
Возможности и преимущества,Features and Benefits
возможности и функции,Features and Functions
возобновляемые источники энергии,renewable energy
"Воображение, проектирование, творчество",Imagine design create
Впечатляющие возможности,Tools That Make An Impact
временное пользование,rental
Временное решение,workaround
время реагирования,response time
Все программы,All products
всплывающий баннер,pull-up banner
вспомогательная инструкция архитектора,Architect's Supplemental Instruction
вспомогательные инструкции архитекторов,Architectural Supplemental Instructions
вспомогательный отснятый материал,b-roll
встроенное ПО,firmware
вторичная застройка,brownfield
выплывающая панель,slideout panel
выработка электроэнергии,energy generation
высокоскоростная обработка,high speed machining
Выходные дни,weekends
галерея,gallery
Галерея Autodesk,Autodesk Gallery
галерея работ клиентов,Customer Gallery
генеральный юрисконсульт компании,chief legal officer
Генеративная облачная платформа,Generative Cloud Platform
генеративное проектирование,generative design
географическая информационная система,geographical information system
геопространственный,geospatial
геотехнический,geotechnical
гибкие лицензионные права,flexible licensing rights
гибкое лицензирование,scalable licensing
гибкое управление,flexible control
"гибкость, настройка в соответствии с потребностями, масштабируемость","flexibility, customizable based on need, scalability"
гиперпотоковость,hyperthreading
ГИС,GIS
главный баннер,hero image
главный исполнительный директор,chief executive officer
главный технический директор,Chief Technical Officer
глобальная отраслевая рекламная акция,global field promotion
глобальная программа брендинга для партнеров,global channel branding program
глобальная программа совместного брендинга для партнеров,global channel co-branding program
глобальный запуск продукта,global product launch
глобальный справочник по программе ATC,ATC Global Program Guide
годовая подписка,1-year subscription
годовая стоимость заказов,annual order value
горизонтальная лента,horizontal ribbon
городское планирование,urban planning
государственное предприятие,government entity
государственный служащий,government official
готовое решение,turnkey solution
гравитация данных,data gravity
графический процессор,graphics processing unit
ГРПРЕД,BREP
Грузия,Georgia
Группа цифрового производства,Digital Manufacturing Group
дата выпуска,release date
деловая запись,business record
деловая этика,business ethics
деловые взаимоотношения,business relationship
Демоверсия,Product Trial
деталировщик,detailer
джойстик,controller cap
динамический тест защиты приложений,dynamic application security test
Диспетчер лицензий CLIC,CLIC license manager
дистрибьюторское соглашение Autodesk,Autodesk Distributor Agreement
дисциплинарная мера,disciplinary action
Дни электронного моделирования изделий,Digital Prototyping Days
добавление данных,data enrichment
договор по экономии энергии,energy savings performance contract
договор подписки к бессрочной лицензии,maintenance plan contract
Договор с ATC,ATC Agreement
договор с авторизованным партнером Autodesk,Autodesk Value Added Reseller Agreement
Документация,documentation
Домашнее использование,Home Use
Домашняя расширенная,Home Premium
Дополнение к продуктам,product enhancement
Дополнительная информация,Related Information
дополнительный учебный курс по основам архитектуры,Fundamentals of Architectural Science Supplement Curriculum
доставка на физическом носителе,boxed shipment
доступ к ресурсам подписки из продукта,in-product subscription access
доступные языки,Available languages
дотком,dotcom
единый вход,single sign-on
"естественные науки, технология, проектирование и математика","science, technology, engineering and math"
жалоба,complaint
Жизненный цикл клиента Autodesk,Autodesk Customer Lifecycle
журнал Autodesk о строительстве,Autodesk Construction Magazine
загрузка ресурса,resource loading
Задача,Call to Action
заимствование лицензии,license borrowing
Заказать демоверсию продукта,Request Product Demo
заключение о воздействии на окружающую среду,environmental impact statement
закупки,procurement
запланировать телефонный разговор,schedule a call
заполнять,populate
Запомнить меня,Keep Me Signed In
запрос,inquiry
запрос на внесение изменений,request for change order
Запрос о поддержке,Support Request
зарегистрированное приложение,regapp
зарегистрированный авторизованный партнер,reseller of record
зарегистрированный товарный знак,registered trademark
Зарегистрировать продукт,Register Your Product
Зарегистрироваться,Register now
защита данных,data protection
заявка на средства из фонда,fund request
заявление,statement
Заявление о конфиденциальности,Privacy Statement
Заявление о конфиденциальности Autodesk,Autodesk Privacy Statement
знаки,signage
зона аккумуляции,detention area
зона потери высокого давления,high-pressure loss area
зонтичный стенд,pop-up booth
зубофрезерный станок,hobbing machine
идентификатор заявки,case ID
идентификатор контактного лица,contact ID
идентификатор приложения,application ID
идентификатор экспресс-обслуживания,Express Service ID
избыточное использование подписки,subscription overuse
изготовление,fabrication
изменение,amendment
Изображение предоставлено,Image courtesy of
изображение экрана,screen image
изображения,imagery
именованная учетная запись,named account
именованный пользователь,named user
Индекс потребительской лояльности,Net Promoter Score
индивидуальная поддержка,one-to-one support
индикатор i-drop,i-drop Indicator
инженер,engineer
инженер по внедрению,Application Engineer
инновационное проектирование,design innovation
инсайдерская торговля,insider trading
инструмент Web Syndication,web syndication tool
инструмент измерения,measuring tool
инструментарий,toolset
инструменты Autodesk для управления данными,Autodesk data management tools
интеграция ГИС,GIS integration
интегрированная реализация проекта,integrated project delivery
Интегрированное проектирование и анализ дренажных систем,Integrated Drainage Design & Analysis
интеллектуальная собственность,intellectual property
интенсивность использования энергии,energy use intensity
интерактивный обзор,Interactive Overview
интерактивный файл PDF,interactive PDF
интернет,Internet
интернет вещей,Internet of things
интерфейс прикладного программирования,Application Programming Interface
интерфейс согласованных материалов,consistent materials user interface
Информационная модель AEC,AEC Information Model
информационная модель графики,media information model
Информационная модель здания,building information model
Информационная модель изделия,Product Information Model
информационные документы,white paper
информационный бюллетень,eNewsletter
Информация о конкурентах,Competitive Intelligence
Информация о продукте,Product Information
Инфоцентр,InfoCenter
Инцидент,incident
искусственный ландшафт,hardscape
использование предыдущих версий,use of Previous Version
Исследование производительности,productivity study
Исследовательская группа Autodesk,Autodesk Customer Experience Team
источник содержимого,content source
кабель HDMI,HDMI cable
калькулятор,calculator
канал YouTube по решениям Autodesk для строительной промышленности,Autodesk Building YouTube Channel
Карта сайта,site map
карта смещения,displacement mapping
качество воздуха внутри помещения,indoor air quality
квалифицированный маркетинговый лид,marketing qualified lead
кикер,kicker text
кино и телевидение,film & TV
классическое приложение,desktop app
клиент с лицензией на устаревшую версию,non-current customer
клиент с однопользовательской лицензией,stand-alone user
клиент с подпиской к бессрочной лицензии,maintenance plan customer
"клиент, оформивший подписку к бессрочной лицензии",customer with a maintenance plan
ключ продукта,product key
Ключевое сообщение,Key Message
ключевой клиент,major account
ключевой показатель эффективности,key performance indicator
Ключевые возможности,Key Features
ключевые положения продаж,key selling point
ключевые преимущества,Key Benefits
кобрендинг,co-branding
код CVC,CVC
код активации,activation code
код ваучера,voucher code
кодек,codec
Кодификация стандартов бухгалтерского учета,Accounting Standards Codification
количественный анализ,quantification
коллекция фотографий,photo collection
команда по связям с клиентами,Client Relations Team
коммерческая лицензия,commercial license
коммерческая цель,business purpose
коммерческий директор,Marketing Director
Коммуникационный центр,Communication Center
"компания, применяющая чистые технологии",clean technology innovator
компас,compass
комплексное обсуждение,design charrette
комплексное руководство по сдаче экзамена,comprehensive exam guide
комплект,hard bundle
комплект методических материалов,toolkit
комплект методических материалов по продажам,sales toolkit
комплект разработчика ПО,software development kit
компонент,asset
компонент здания,building component
компонент поставки,deliverable
компоненты из сборного железобетона,precast component
компоновка оборудования,factory layout
конкурс дизайнеров Autodesk FLUX,Autodesk FLUX Design Competition
конструкционный пенопласт,structural foam
консультант,consultant
контекстная вкладка,contextual tab
контекстная вкладка ленты,ribbon contextual tab
контрафактный,counterfeit
контролируемая несекретная информация,controlled unclassified information
контур подрезки,clipping boundary
конференция Autodesk DevDays,Autodesk DevDays Conference
конфиденциальность,confidentiality
конфликт интересов,conflict of interest
концептуальный эскиз,concept sketch
координатное пространство,coordinate space
координация различных дисциплин,multidiscipline coordination
корзина,shopping basket
корпоративный план исполнения BIM,BIM Enterprise Execution Plan
коэффициент полезного действия,coefficient of performance
коэффициент привлечения,attach rate
краткая демонстрация,demo vignette
Краткая информация,Product Summary
кромка,flange
кубоид,cuboid
курс Autodesk по карьерной системе в отрасли анимации и разработки игр,Autodesk Industry Careers Framework for Games and Animation
курс дистанционного обучения,self-paced training
лента,ribbon
линейность,linearity
лицензионное соглашение с конечным пользователем App Store,app store end user license agreement
лицензионные права на временное пользование программным обеспечением,software rental license plan
лицензионный договор,license agreement
лицензирование на сеанс,Session Specific Licensing
лицензирование облаков,cloud licensing
лицензия на несколько рабочих мест,multi-seat license
лицензия на несколько рабочих мест с одним серийным номером,multi-seat stand-alone license
лицензия на одно рабочее место,single-seat license
лицензия на программное обеспечение Autodesk,Autodesk software license
лицензия на устаревшую версию,non-current license
логотип Autodesk Certified,Autodesk Certified logo
локальные координаты,local coordinates
льготная цена,discounted pricing
магазин Windows,Windows Store
маркер Flex,Flex token
маркер Flex Autodesk,Autodesk flex token
маркетинг,marketing
Маркетинг роста Autodesk,Autodesk Growth Marketing
маркетинговый текст,copy block
массовая индивидуализация,mass customization
Мастер установки,installation wizard
Мастер-классы Autodesk,Autodesk MasterClasses
материальный актив,tangible asset
матрица критериев соответствия,eligibility matrix
машиностроение,mechanical engineering
междисциплинарная проверка,inter-disciplinary check
Международная организация по стандартизации,International Organization for Standardization
менеджер Autodesk по работе с партнерами,Autodesk Partner Manager
менеджер по работе с авторизованными партнерами Autodesk,Autodesk Channel Sales Manager
Мероприятие партнера,partner event
мероприятие по запуску,launch event
Местное рабочее время,Local Business Hours
метка,label
метод «серого ящика»,gray-boxing
методология Autodesk для измерения ценности бизнеса,Autodesk Business Value Methodology
многолетний,multi-year
многолетний договор подписки,multi-year subscription contract
многопользовательский доступ,multi-user access
многопользовательское лицензирование,multi-user licensing
многофакторная аутентификация,multi-factor authentication
мобильное приложение,mobile app
Модели применения,Use cases
Моделирование литья в Fusion,Fusion Injection Molding
моделирование угроз,threat modeling
модель и обозначение бизнес-процессов,business process model and notation
модернизация,retrofit
модуль визуализации,renderer
модульное проектирование,modular design
Мои продукты,My Products
Мой профиль,My Profile
Моя аналитика,My Insights
Моя учетная запись,My Account
набор инструментов для проведения мероприятия,event toolkit
набор функций,feature set
надстройка,add-in
Назначенный абонент,named caller
наполнение канализационного коллектора,sanitary sewer overflow
Напоминание о продлении,renewal notice
нарушение,violation
недвижимость,real estate
независимый от аппаратного обеспечения шейдер,hardware-agnostic shader
независимый поставщик программного обеспечения,independent software vendor
независимый разработчик игр,Indie game maker
нематериальный актив,intangible asset
необходимое условие,pre-requisite
Непрямой авторизованный партнер,indirect value added reseller
непрямой партнер,indirect partner
несколько серверов лицензий,distributed license server
нефтегазовая отрасль,oil & gas industry
номер договора подписки,subscription contract number
Номер запроса на обслуживание,service request number
нумерация элементов,item numbering
обеспечение безопасности,defense
обзор канала обслуживания,Service line overview
Обзор продукта,product overview
Обзорный буклет,overview brochure
обзорный видеоролик,overview video
облако точек,point cloud
облачная единица,cloud unit
облачные единицы,cloud credits
облачные службы,cloud services
Обновить лицензию,Upgrade your license
Обновить профиль,Update your profile
обновление программ,software upgrade
обновление продукта,product upgrade
оборудование для зданий,building product
Образовательное сообщество,Student Community
Обследование проектной организации,Design Process Review
Обучающие материалы,Learning Materials
общая среда данных,common data environment
общая стоимость владения,total cost of ownership
общее понимание данных,common data experience
Общее понимание данных Fusion,Fusion common data experience
общее рабочее пространство,common workspace
Общий компонент Autodesk,Autodesk Shared Component
объявления,Announcements
обязательные требования безопасности,security non-negotiables
обязательства,liability
ограниченное по времени предложение,limited time offer
один диспетчер лицензий,Single License Manager
однопользовательская подписка,single-user subscription
однопользовательский доступ,single-user access
ознакомительная версия,test drive
ознакомительные материалы по технологии BIM,BIM Knowledge Package
ОЗУ,RAM
окупаемость,payback
окупаемость инвестиций,return on investment
онлайн-система оценки ATC,ATC Online Evaluation System
онлайн-чат Autodesk,Autodesk Live Chat
оперативная память,random access memory
Описание продукта,product description
оплата по мере использования,pay as you go
Опыт успешного применения,Customer Success Stories
органическая форма,organic form
ординатный,ordinate
оригинальное программное обеспечение AutoCAD,genuine AutoCAD
ориентация,orientation
основная лицензия,primary license
основная подсказка,basic tooltip
основное соглашение о предоставлении услуг,master services agreement
Ответ,response
Ответственный за подписку,Contract Manager
отдельный продукт,individual product
отзыв,testimonial
Отзывы пользователей,Customer Reviews
отложенное присоединение,Late Attach
отложенное продление,late renewal
Отношения с инвесторами,Investor Relations
отображать каскадом,cascade
"отопление, вентиляция и кондиционирование воздуха","heating, ventilation and air conditioning"
отправление-конверт,self-mailer
отраслевое решение,vertical solution
Отраслевой маркетинг,field marketing
отраслевые новости,Industry News
Отраслевые тенденции,Industry Trends
отрасли,Industries
отчет о подписке,coverage report
отчет о продлении,renewal report
отчет по оценке производительности,benchmark report
Официальная обучающая система Autodesk,Autodesk Official Training Courseware
Официальные учебные материалы Autodesk,Autodesk Official Training Guides
оценочный тест Autodesk,Autodesk assessment test
очистить,purge
очное обучение Autodesk,Autodesk Classroom Training
Памятка по продажам,value prompter
панель быстрого доступа,Quick Access Toolbar
панель навигации,navigation toolbar
панель управления разработчика,publisher corner
параметрический,parametric
партнер Autodesk со статусом Bronze,Autodesk Bronze reseller
Партнер Autodesk со статусом Gold,Autodesk Gold partner
Партнер Autodesk со статусом Platinum,Autodesk Platinum partner
Партнер Autodesk со статусом Silver,Autodesk Silver partner
"партнер, с которым не заключен договор",non-contracted reseller
партнер-разработчик,development partner
Партнерская программа Autodesk,Autodesk Partner Program
партнерская программа Autodesk Clean Tech,Autodesk Clean Tech Partner Program
партнерская программа для системных интеграторов в области консалтинга,consulting system integrator partner
пассивная система солнечного теплоснабжения,passive solar construction
ПБД,QAT
перевести подписку,switch your subscription
переносимость данных,data portability
переносить,roll over
перечень предоставляемых услуг,Service offering brief
персональные данные,personal data
пиратский,pirated
плавающая панель,sticky panel
плавающее окно,floating window
планирование инфраструктуры,infrastructure planning
планирование ресурсов предприятия,enterprise resource planning
платеж за отложенное оформление,late processing fee
платный поиск,paid search
платформа Autodesk для маркетинга в партнерской сети,Autodesk Partner Marketing Platform
Платформа машинного обучения Autodesk,Autodesk Machine Learning Platform
повторное использование земель,land recycling
Повышенное качество проектов,Accelerate Better Design
подготовительный этап,preconstruction
подготовка предпроектной документации,front-end engineering design
поддержка и обучение,Support & Learning
поддержка по запуску,start-up support
Поддержка по телефону,phone support
Поддержка продукта,Product Support
Поддержка разработчиков,Developer Advocacy and Support
подкаст,podcast
подключаемый модуль,plug-in
подписка SU,SU subscription
подписка к бессрочной лицензии,maintenance plan
подписчик,subscriber
подпись,caption
подрядчик,contractor
подсказки-ролловеры,object rollover tooltip
пожизненная ценность клиента,customer lifetime value
поиск авторизованных учебных центров Autodesk,ATC Locator
Поиск мероприятий,Events Lookup
Поиск работы,Job Search
поисковая оптимизация,search engine optimization
поисковый маркетинг,search engine marketing
показатель продления,renewal rate
политика,policy
Политика в отношении социальных сетей,Social Media Policy
Политика взаимодействия с государственными структурами,Government Affairs Policy
полная коммерческая,full system commercial
Получить еще больше возможностей в программном комплексе,Get more in a suite
пользователь,user
Пользователь поддержки,support user
пользователь с лицензией на устаревшую версию,non-current user
попробовать или подписаться,Try or Subscribe
портфель продуктов Autodesk,Autodesk Portfolio
последние версии/выпуски,latest versions/releases
потеря напора,head loss
потребительские товары,consumer product
Права для папок Fusion,Fusion Folder Permissions
права на временное пользование,rental plan
права на домашнее использование,Home Use Rights
права на использование за рубежом,Global Travel Rights
права на использование предыдущих версий,Previous Version Rights
Право просмотра заявок партнером,Reseller View Permission
правоохранительные органы,law enforcement
правоустанавливающее свидетельство,entitlement certificate
Праздничные дни,holidays
практические советы,best practice
предварительная версия,technology preview
предварительная демоверсия,pre-release trial
предварительный анализ,preliminary analysis
предложение по переходу на подписку,Move to Subscription offer
предоставляемое право,entitlement
представитель отдела по обслуживанию клиентов Autodesk,Autodesk Customer Service representative
представитель целевой аудитории,user persona
Представление границ,boundary representation
предыдущие версии,Previous Versions
президент и генеральный директор,president and CEO
Преимущества продуктов Autodesk,The Autodesk Advantage
премьер-партнер Autodesk,Autodesk Premier Solutions Provider
преобразование сетевых адресов,network address translation
пресс-релиз,press release
Пресс-центр,Newsroom
привилегированный партнер Autodesk,Autodesk Preferred Industry Partner
привязка,anchor
примеры приложений,Sample Applications
Примечания к выпуску,Release Notes
