source,target
Autodesk Construction Solutions,Autodesk Construction Solutions
Autodesk Content Service,Autodesk Content Service
Autodesk Danışmanlık,Autodesk Consulting
Autodesk Danışmanlık Medya ve Eğlence,Autodesk Consulting Media & Entertainment
Autodesk Design for Industry,Autodesk Design for Industry
Autodesk Design Package,Autodesk Design Package
Autodesk Digital Entertainment Creation çözümleri,Autodesk Digital Entertainment Creation solution
Autodesk Eğitim Deneyimi,Autodesk Education Experience
Autodesk Eğitim Merkezi,Autodesk Training Center
Autodesk Eğitim Topluluğu,Autodesk Education Community
Autodesk Enterprise Priority Support,Autodesk Enterprise Priority Support
Autodesk Etkinlik Analizi,Autodesk Event Analysis
Autodesk Flex,Autodesk Flex
Autodesk FLUX Tasarım Yarışması,Autodesk FLUX Design Competition
Autodesk Geliştirici Ağı,Autodesk Developer Network
Autodesk Gizlilik Beyanı,Autodesk Privacy Statement
Autodesk Gümüş İş Ortakları,Autodesk Silver partner
Autodesk Health Dashboard,Autodesk Health Dashboard
Autodesk ID,Autodesk ID
Autodesk iiko Deneyimi,Autodesk iiko Experience
Autodesk İndirme Yöneticisi,Autodesk Download Manager
Autodesk İş Ortağı Portalı,Autodesk Partner Portal
Autodesk İş Ortağı Programı,Autodesk Partner Program
Autodesk İş Ortağı Yöneticisi,Autodesk Partner Manager
Autodesk Knowledge Network,Autodesk Knowledge Network
Autodesk Laboratuvarları,Autodesk Labs
Autodesk LaunchPad,Autodesk LaunchPad
Autodesk Lightning Entegre Vaka Deneyimi,Autodesk Lightning Integrated Case Experience
Autodesk Mağazası,Autodesk Store
Autodesk Makine Öğrenimi Platformu,Autodesk Machine Learning Platform
Autodesk Material Library,Autodesk Material Library
Autodesk Meshmixer Araç Seti,Autodesk Meshmixer Toolkit
Autodesk Müşteri Ortamı,Autodesk Customer Environment
Autodesk Müşteri Yaşam Döngüsü,Autodesk Customer Lifecycle
Autodesk Network License Manager,Autodesk Network License Manager
Autodesk Onaylı Eğitmen,Autodesk Certified Instructor
Autodesk Onaylı Logosu,Autodesk Certified logo
Autodesk Onaylı Uzmanlar,Autodesk Certified Professional
Autodesk Panorama,Autodesk Panorama
Autodesk Paylaşılan Bileşen,Autodesk Shared Component
Autodesk Platform Hizmetleri,Autodesk Platform Services
Autodesk Platin İş Ortakları,Autodesk Platinum partner
Autodesk Prodsmart,Autodesk Prodsmart
Autodesk Resmi Eğitim Rehberleri,Autodesk Official Training Guides
Autodesk Satış Teşvik Yönetim Sistemi,Autodesk Sales Incentive Management System
Autodesk Sertifikasyon,Autodesk Certification
Autodesk Services Marketplace,Autodesk Services Marketplace
Autodesk Shape Manager,Autodesk Shape Manager
Autodesk Sipariş Girişi,Autodesk Order Entry
Autodesk Streamline,Autodesk Streamline
Autodesk Translation Framework,Autodesk Translation Framework
Autodesk Uluslararası Kullanıcı Grubu,Autodesk User Group International
Autodesk University,Autodesk University
Autodesk Yetkili Eğitim Merkezi,Autodesk Authorized Training Center
Autodesk Yetkili İş Ortağı,Autodesk authorized reseller
ayırma düğmesi,split button
Backburner,Backburner
bağlamsal sekme,contextual tab
bağlantı noktası,anchor point
bakım anlaşmasına sahip müşteri,customer with a maintenance plan
Bakım Anlaşmasından Aboneliğe Geçiş Uygunluk Listesi,Maintenance to Subscription Eligibility List
basamakla,cascade
Basın Odası,Newsroom
başka bir aboneliğe geçmek,switch your subscription
Başlıca Avantajlar,Key Benefits
benimseme yolu,adoption path
Bilgi Bankası,Knowledge Base
Bilgi Merkezi,InfoCenter
Bilgi Teknolojileri Altyapı Kütüphanesi,Information Technology Infrastructure Library
BIM 360,BIM 360
BIM 360 Ops,BIM 360 Ops
BIM360,BIM360
birlikte çalışabilirlik,interoperability
blog,blog
Brainshark,Brainshark
BREP,BREP
B-rep,B-rep
BuildingConnected,BuildingConnected
Bulut Birimleri,cloud unit
bulut hizmetleri,cloud services
bulut katı modelleme,cloud solid modeling
bulut kredileri,cloud credits
bulut lisanslama,cloud licensing
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
Character Generator,Character Generator
CLIC lisans yöneticisi,CLIC license manager
codec,codec
çok faktörlü kimlik doğrulama,multi-factor authentication
çok kullanıcı lisansı,multi-user license
çok kullanıcılı,multi-user
çok kullanıcılı lisanslama,multi-user licensing
çok yıllık,multi-year
çok yıllık abonelik sözleşmesi,multi-year subscription contract
çoklu kullanıcı erişimi,multi-user access
çoklu lisans,multi-seat license
çoklu tekil lisans,multi-seat stand-alone license
Collaboration For Revit,Collaboration For Revit
Commercial New,Commercial New
CoP,CoP
D&M,D&M
D&MwA,D&MwA
dağıtılmış lisans sunucusu,distributed license server
daha geniş erişim,greater access
değerli bakış açıları,valuable insights
Demo,demo
Demo Videosu,demo video
Deneme sürümüyle ilgili ipuçları,Trial tips
Deneme Ürünü Gizlilik Bildirimi,Trial Product Privacy Notice
denetleyici uç,controller cap
derleme,assembly
Designers Accord,Designers Accord
Destek ve eğitim,Support & learning
Dijital Deneyim ve Müşteri Güçlendirme,Digital Experience and Customer Empowerment
dijital HIG,digital HIG
dijital müşteri yaşam döngüsü,digital customer lifecycle
Dijital Üretim Grubu,Digital Manufacturing Group
dikey menü,vertical ribbon
dinamik uygulama güvenlik testi,dynamic application security test
dönem,term
dotcom,dotcom
dotcom rehberliği,dotcom guidance
DWG Extreme,DWG Extreme
DWGX,DWGX
Eagle,Eagle
ECaaS,ECaaS
eğitim videoları,training video
elektronik bilgisayar destekli tasarım,electronic computer-aided design
en boy oranı,aspect ratio
en iyi uygulamalar,best practice
en son sürümler,latest versions/releases
endüstriyel makineler,industrial machinery
endüstriyel tasarım,industrial design
entegrasyon testi,integration test
Entegre Drenaj Tasarımı ve Analizi,Integrated Drainage Design & Analysis
esnek kontrol,flexible control
Etkinlik Yayınlayıcısı,Event Publisher
Ev Kullanım Hakları,Home Use Rights
Ev Kullanımı,Home Use
Evrensel Asistan,Universal Assistant
evrensel sahne açıklaması,universal scene description
fabrikasyon veri yöneticisi,fabrication data manager
FeatureCAM,FeatureCAM
"film, oyun ve televizyon","film, games and television"
fiyatlandırmayı garanti altına almak,secure pricing
FormIt,FormIt
fps,fps
Fusion,Fusion
Fusion 360,Fusion 360
Fusion Electronics,Fusion Electronics
Fusion Enjeksiyon Kalıplama,Fusion Injection Molding
Fusion JavaScript Hizmeti,Fusion JavaScript Service
Fusion Klasör İzinleri,Fusion Folder Permissions
Fusion Lifecycle,Fusion Lifecycle
Fusion Notification Service,Fusion Notification Service
Fusion ortak veri deneyimi,Fusion common data experience
Fusion Sağlık Hizmeti,Fusion Health Service
Fusion sentetik izleme,Fusion synthetic monitoring
Fusion Veri Erişimi,Fusion Data Access
geçiş fiyatı,price to switch
Geliştirici Destek Programı,Developer Support Program
Geliştirici Savunuculuğu ve Desteği,Developer Advocacy and Support
genişletilmiş gerçeklik,extended reality
gerçek değer düzenleme kontrolü,real value edit control
gezinti araç çubuğu,navigation toolbar
Gizlilik Beyanı,Privacy Statement
Global Seyahat Kullanım Hakları,Global Travel Rights
Gnosis,Gnosis
Google Earth,Google Earth
görselleştirme uzmanları,visualization specialist
Gösterim,Demonstration
Green Building Studio,Green Building Studio
güvenli kabuk,secure shell
güvenlik olmazsa olmazları,security non-negotiables
güvenlik onay işaretleme dili,security assertion markup language
Hafif Dizin Erişim Protokolü,Lightweight Directory Access Protocol
Halkla İlişkiler,Public Relations
Halley,Halley
hareketli pencere,floating window
hata modu ve etkilerin analizi,failure mode and effects analysis
havacılık,aerospace
HDRI,HDRI
Heads-up Design,Heads-up Design
Health Dashboard Hizmeti,Health Dashboard Service
Hızlı Erişim Araç Çubuğu,Quick Access Toolbar
hızlı görünüm,quick view
hizmet olarak e-ticaret,eCommerce as a service
Hot Fix,Hot Fix
Hotfix,Hotfix
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
Hükümler ve Koşullar,terms and conditions
IaaS,IaaS
IC,IC
içbükey,concave
İçerik Deneyimi Tasarımı,Content Experience Design
içerik kaynağı,content source
Içgörüler,Insights
İçgörülerim,My Insights
i-drop,i-drop
i-drop Enhancer,i-drop Enhancer
IFC,IFC
İletişim Merkezi,Communication Center
İlgili Bağlantılar,Related Links
İlgili Ürünler,Related Products
ilişkisel veritabanı yönetim sistemi,relational database management system
imalat,fabrication
imalat / üretim,manufacturing
imalat ve montaj için tasarım,design for manufacturing and assembly
indirimli fiyat,discounted price
indirimli fiyatlandırma,discounted pricing
indirimli fiyatlandırmayı garanti altına almak,secure discounted pricing
InfraWorks 360,InfraWorks 360
InfraWorks 360 LT,InfraWorks 360 LT
Instructables,Instructables
Inventor,Inventor
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
İş akışları,Workflows
İş akışları ve kullanım durumları,Workflows & use cases
İş Ortağı Benimle İrtibat Kursun,Have a Reseller Contact Me
İş Ortağı Ürünleri ve Hizmetleri,Partner Products and Services
iş sağlığı panosu,health of business dashboard
iş süreci̇ modeli ve notasyonu,business process model and notation
İş Sürecinde Veri Yönetimi,Work In Process Data Management
kaba,coarse
kanal,duct
kapalı uç,closed end
Kariyer Olanakları,Careers
karma gerçeklik,mixed reality
kaydırma paneli,slideout panel
kaydırmak,swipe
kenar kırıklarını giderme,anti-aliasing
"Kimlik Doğrulama, Yetkilendirme ve Muhasebe","Authentication, Authorization and Accounting"
kırpma düzlemi,clip plane
kırpma sınırı,clipping boundary
Knowledge Network,Knowledge Network
konsept çizim,concept sketch
kontrollü sınıflandırılmamış bilgi,controlled unclassified information
koordinat alanı,coordinate space
Kullanıcı Toplulukları,User Communities
Kullanıcı Yorumları,Customer Reviews
Kullanım durumları,Use cases
Kullanım Şartları,terms of use
kupon numaranız,voucher code
kurumsal kaynak planlaması,enterprise resource planning
LEED,LEED
lisans,seat
lisans sözleşmesi,license agreement
Lisans Uygunluğu,license compliance
Lisansınızı Yükseltin,Upgrade your license
M&E,M&E
makine mühendisliği,mechanical engineering
Malzeme Kütüphanesi,Material Library
masaüstü uygulaması,desktop app
Maya,Maya
Maya LT,Maya LT
Media & Entertainment Collection,Media & Entertainment Collection
medya bilgisi modeli,media information model
Medya ve Eğlence,Media & Entertainment
menü,ribbon
menü bağlamsal sekmesi,ribbon contextual tab
mimari karar kaydı,architectural decision record
"mimarlık, mühendislik ve inşaat","architecture, engineering and construction"
"Mimarlık, Mühendislik, İnşaat ve İşletme","Architecture, Engineering, Construction, and Operations"
mobil uygulama,mobile app
MSRP,MSRP
Mudbox,Mudbox
Muhasebe Standartları Kodifikasyonu,Accounting Standards Codification
mükemmellik merkezi̇,center of excellence
müşteri̇ araştırma sözleşmesi̇,customer research agreement
Müşteri Değer Merkezi,Customer Value Hub
Müşteri Hikâyeleri,Customer Stories
müşteri ömür boyu değeri,customer lifetime value
Müşteri Vitrini,Customer Showcase
NAS,NAS
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
Navisworks,Navisworks
Navisworks Exporters,Navisworks Exporters
Navisworks Freedom,Navisworks Freedom
Navisworks Manage,Navisworks Manage
Navisworks Simulate,Navisworks Simulate
nesne üzeri araç ipucu,object rollover tooltip
Nesnelerin interneti,Internet of things
Netfabb,Netfabb
NextGen Autodesk Masaüstü Uygulaması,NextGen Autodesk Desktop Application
NLM,NLM
North Star,North Star
Öğrenci Merkezi,Student Center
Öğrenci Topluluğu,Student Community
Ohm,Ohm
oku-değerlendir-yaz döngüsü,read-eval-print loop
Önceki Sürüm kullanımı,use of Previous Version
Önceki Sürümler,Previous Versions
Önceki Sürümü Kullanım Hakları,Previous Version Rights
Önceki Sürümü Kullanıma Uygun Ürün Listesi,Previous Version Eligible Product List
One Team 360,One Team 360
Önerilen Plus Plan,Preferred Plus Plan
ortak çalışma alanı,common workspace
ortak veri deneyimi,common data experience
ortak veri ortamı,common data environment
ortam,environment
ortam rengi,ambient color
ortam sıcaklığı,ambient temperature
Oturuma Özel Lisanslama,Session Specific Licensing
Özellikler,Features
Özellikler ve Avantajlar,Features and Benefits
PaaS,PaaS
palet,palette
panel oku,panel arrow
parlaklık,brightness
Pazarlama,marketing
Performans Önerileri,Performance Recommendations
Phoenix,Phoenix
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
Profesyonel Plan,Professional Plan
proses üretimi,process manufacturing
Publisher 360,Publisher 360
RaaS,RaaS
RasterDWG,RasterDWG
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
Rendering in A360,Rendering in A360
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
sağ tıklamak,right-click
Sales Enablement Programs & Technology,Sales Enablement Programs & Technology
SAM,SAM
sanal gerçeklik,virtual reality
sanal özel bulut,virtual private cloud
satın alma,procurement
Satın Alma Seçenekleri,Purchase Options
Satış,sales
savunma,defense
sayısal modelleme,digital prototyping
SEPT,SEPT
Sertifika Sınavları,certification exam
seviye,tier
Shotgun,Shotgun
sıhhi kanalizasyon taşması,sanitary sewer overflow
Şimdi Fiyat Al,Quote Me Now
Simülasyon Hesaplama Yöneticisi,Simulation Compute Manager
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
sınır temsili,boundary representation
Sistem gereksinimleri,System requirements
Sorular ve Cevaplar,Questions and Answers
sözleşmesiz iş ortağı,non-contracted reseller
Sponsorluklar,Sponsorships
statik uygulama güvenlik testi̇,static application security testing
Stratejik İş Ortakları,strategic partner
Sürdürülebilirlik,Sustainability
süreç yönetimi,process management
Sürüm Karşılaştırma Matrisi,Release Comparison Matrix
tasarım amacı,design intent
tasarım görselleştirme,design visualization
Tasarım İşbirliği,Design Collaboration
tasarım yeniliği,design innovation
tehdit modelleme,threat modeling
tek kullanıcı,single-user
tek kullanıcı aboneliği,SU subscription
tek kullanıcı erişimi,single-user access
tek kullanıcı lisansı,single-user license
tek kullanıcılı abonelik,single-user subscription
tek lisans,single-seat license
Teknik destek,tech support
temel ipucu,basic tooltip
Temel Özellikler,Baseline Features
test sürüşü,test drive
ticari bulut ortamı,commercial cloud environment
ticari lisans,commercial license
TinkerBox,TinkerBox
Tinkercad,Tinkercad
Tinkerplay,Tinkerplay
topluluk tarafından oluşturulan içerik,community-generated content
Toplulukla İlişkiler,Community Relations
TrustedDWG,TrustedDWG
tüketici ürünleri,consumer product
tutarlı malzemeler kullanıcı arayüzü,consistent materials user interface
Ücretsiz Deneme Sürümü,Free Trial
üçüncü taraf uygulamalar,third-party application
Üretici Tarafından Önerilen Perakende Fiyatı,manufacturer retail price
üretim hattı,pipeline
Üretken Bulut Platformu,Generative Cloud Platform
üretkenlik aracı,productivity tool
Ürün Bilgi Modeli,Product Information Model
Ürün Bilgileri,Product Information
Ürün Deneme Sürümü,Product Trial
Ürün Desteği,Product Support
ürün merkezleri,product center
Ürün Özeti,Product Summary
Ürün Sağlık Panosu,Product Health Dashboard
Ürününüzü Kaydettirin,Register Your Product
uygulama programı arayüzü,Application Programming Interface
uygulama topluluğu,community of practice
uygun ürünler,eligible products
vaka incelemeleri,case study
varlık,asset
varlık-bileşen sistemi,entity-component system
varyasyonel kısıt çözücü,variational constraint solver
Vault,Vault
Vault Basic,Vault Basic
Vault Professional,Vault Professional
veri yerçekimi,data gravity
veri̇ zenginleştirme,data enrichment
Verimlilik Çalışması,productivity study
ViewCube,ViewCube
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
webcast,webcast
White Paper,white paper
WikiHelp,Wiki Help
XR Çekirdek Ekibi,XR Core Team
yapı bileşeni,building component
yapı bilgisi modeli,building information model
Yapı Müdürü,construction manager
yapı ürünleri,building product
yapışkan panel,sticky panel
Yasal Duyurular ve Ticari Markalar,Legal Notices & Trademarks
Yasal Uyarı,Disclaimer
yatay menü,horizontal ribbon
Yatırım Getirisi,return on investment
yazılım,software
yazılım geliştirme kiti,software development kit
yazılım varlık yönetimi,software asset management
yenileme,renewal
yenilemek,renew
yer işareti,anchor
yıllık sipariş değeri,annual order value
yükseltme fiyatı,upgrade pricing
Yurtdışı Kullanım Hakları,Extra Territory Rights
