source,target
gyors megmunkálás,high speed machining
Gyorselérés eszköztár,Quick Access Toolbar
gyorsnézet,quick view
hadiipar,defense
Halley,Halley
hálózati cím fordítása,network address translation
hálózati licenc,network license
hamisított,counterfeit
hardverfüggetlen árnyaló,hardware-agnostic shader
hashtag,hashtag
használati feltételek,terms and conditions
Hatásos eszközök,Tools That Make An Impact
hatékonysági tanulmány,productivity study
HDRI,HDRI
Heads-up Design,Heads-up Design
Health Dashboard Service,Health Dashboard Service
helyesírás-ellenőrzés,spell-checking
helyi koordináták,local coordinates
Helyi Munkaidő,Local Business Hours
helyszíni felügyelet,field management
helyszíni marketing,field marketing
hétvégék,weekends
hibamód- és hatáselemzés,failure mode and effects analysis
hirdet,advertise
Hirdetmények,Announcements
Hírek,Newsroom
"Hitelesítés, engedélyezés és elszámolás","Authentication, Authorization and Accounting"
Hivatalos Autodesk Oktatóközpont,Autodesk Authorized Training Center
Hivatalos Autodesk-forgalmazó,Autodesk authorized reseller
hivatalos partner,authorized partner
HLSL,HLSL
Home Premium,Home Premium
hónológép,honing machine
Hordozható licenc eszköz,Portable License Utility
horgony,anchor
horgonypont,anchor point
Hot Fix,Hot Fix
Hotfix,Hotfix
HSM,HSM
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
hullámos hatás,blobby effect
húzott szerkezetekre épülő tervezés,tensegrity
IaaS,IaaS
IC,IC
időtartam,term
i-drop,i-drop
i-drop-cél,i-drop target
IFC,IFC
igénygenerálás,demand generation
illegális,pirated
indulási támogatás,start-up support
Infoközpont,InfoCenter
Információ a termékről,Product Details
Informatikai infrastruktúra könyvtár,Information Technology Infrastructure Library
infrastruktúra-megoldásokért felelős osztály,Infrastructure Solutions Division
infrastruktúra-tervezés,infrastructure planning
InfraWorks 360,InfraWorks 360
InfraWorks 360 LT,InfraWorks 360 LT
ingatlan,real estate
ingyenes szoftver diákok számára,free student software
Instructables,Instructables
integrációs teszt,integration test
integrált projektszállítás,integrated project delivery
Integrált vízelvezetés-tervezés és -elemzés,Integrated Drainage Design & Analysis
interaktív áttekintés,Interactive Overview
interaktív PDF,interactive PDF
internet,Internet
Inventor,Inventor
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
Inventor-oktatóanyag,Inventor Education Curriculum
Iparágak,Industries
Iparági hírek,Industry News
Iparági trendek,Industry Trends
ipari gépek,industrial machinery
ipari tervezés,industrial design
ipariforma-tervezési és látványtervezési specializáció,Industrial Design and Visualization Specialization
ipariforma-tervező,industrial designer
IPD,IPD
iránymutatás,guidance
iránytű,compass
ISV,ISV
IVAR,IVAR
jelenetszerkesztő,scene editor
Jellemzők és bemutatók,Features and Demonstrations
Jellemzők és előnyök,Features and Benefits
Jellemzők és funkciók,Features and Functions
jelzések,signage
Jobb tervek gyorsabban,Accelerate Better Design
Jogi nyilatkozat,Legal Notice
Jogi nyilatkozatok és védjegyek,Legal Notices & Trademarks
jogosult termék,eligible product
Jogosult termékek listája a korábbi verziók használatának jogához,Previous Version Eligible Product List
jogosultság,entitlement
jogosultsági táblázat,eligibility matrix
jogosultságtanúsítvány,entitlement certificate
kameraanimáció,camera animation
Kapcsolatfelvétel,Contact Us
Kapcsolattartó-azonosító,contact ID
Kapcsolódó hivatkozások,Related Links
Kapcsolódó információ,Related Information
Kapcsolódó termékek,Related Products
karaktertervező,character designer
kép,imagery
képernyőkép,screen image
Képesített Autodesk-szakértők,Autodesk Certified Professional
Kérdezze az Autodesket,Ask Autodesk
keresési címke,search tag
kereskedelmi licenc,commercial license
keresőmarketing,search engine marketing
keresőoptimalizálás,search engine optimization
késedelmes megújítás,late renewal
késedelmi díj,late processing fee
Későbbi hozzákapcsolás,Late Attach
Készüljön fel a BIM-re,Be BIM Ready
kevert valóság,mixed reality
kezdőoldal,landing page
kézi megújítás,manual renewal
kiadás dátuma,release date
kiadás előtti próbaverzió,pre-release trial
kiadás előtti termékekre vonatkozó megállapodás,Pre-Release Products Agreement
kiadáskezelés,release management
Kiadásokkal kapcsolatos megjegyzések,Release Notes
kibontható panel,slideout panel
Kibővített Támogatási Órák,Extended Support Hours
kiemelt ügyfél,major account
Kiemeltügyfél-kedvezmény,major account discount
Kipróbálás vagy előfizetés,Try or Subscribe
kirészletező,detailer
kiskereskedelmi verzió,retail version
kiterjesztett valóság,extended reality
kiválósági központ,center of excellence
kivitelezés előtti,preconstruction
kivitelezési dokumentáció,construction documentation
kivitelezési szakember,construction professional
kivitelezésmenedzsment,construction management
Knowledge Network,Knowledge Network
kocka,cuboid
kodek,codec
kompatibilitási ábra,compatibility chart
kompatibilitási táblázat,compatibility matrix
koncepcióvázlat,concept sketch
konkáv,concave
könnyen felállítható stand,pop-up booth
koordináta,ordinate
koordinátatér,coordinate space
korábbi verzió,earlier version
korábbi verziók,Previous Versions
Korábbi verziók használatának joga,Previous Version Rights
korlátozott ajánlat,limited time offer
környezet,environment
környezeti hőmérséklet,ambient temperature
környezetközpontú irányítási rendszer,environmental management system
környezettervezési és technológiai oktatóanyag,Environmental Design and Technology Curriculum
környezetvédelmi hatástanulmány,environmental impact statement
kötelező csomag,hard bundle
közműhálózat,utility grid
közös adatkörnyezet,common data environment
közös márkahasználat,co-branding
közös márkahasználati eszközök és sablonok,Co-branding Assets & Templates
közös működési alapok,Co-Op Funds
közös munkaterület,common workspace
közösség által generált tartalom,community-generated content
közösségi kapcsolatok,Community Relations
közösségi média,Social Media
közvetett értéknövelt forgalmazó,indirect value added reseller
közvetett partner,indirect partner
közvetlen értéknövelt forgalmazó,Direct Value Added Reseller
közvetlen partner,direct partner
közvetlen vezérlés,explicit control
közzétevői sarok,publisher corner
KPI,KPI
kulcsrakész megoldás,turnkey solution
külső alkalmazás,third-party application
kuponkód,voucher code
látványtervezés,design visualization
látványtervezési szakember,visualization specialist
LCA,LCA
lean kivitelezés,lean construction
lebegő ablak,floating window
lebegő panel,sticky panel
LEED,LEED
LEED környezettudatos épülettervezési értékelő rendszer,Leadership in Energy and Environmental Design Green Building Rating System
legfontosabb értékesítési tényező,key selling point
legfrissebb verziók/kiadások,latest versions/releases
lehetőségkezelés,opportunity management
lépcsőzetes elrendezés,cascade
Lépjen kapcsolatba velem egy forgalmazó,Have a Reseller Contact Me
leporelló,fly-out
létesítménykezelés,facilities management
levelezőlap,self-mailer
Licencátviteli segédprogram,License Transfer utility
licenckezelési eszköz,license management tool
licenckölcsönzés,license borrowing
licencmegfelelőség,license compliance
licencszerződés,license agreement
Lightweight Directory Access Protocol,Lightweight Directory Access Protocol
linearitás,linearity
logó,logo
logószöveg,logotype
M&E,M&E
magas dinamikus tartományú képalkotás,high dynamic range imaging
magas szintű árnyalási nyelv,high-level shader language
Maintenance Plan követés,maintenance plan
Maintenance Plan követési szerződés,maintenance plan contract
Maintenance Plan követéssel rendelkező ügyfél,maintenance plan customer
Már használat alapján is fizethet,Now you can pay as you go
Maradjak bejelentkezve,Keep Me Signed In
márkanévvel ellátott statikus és Flash-szalagcím,brandable static and flash banner
marketing,marketing
marketingfejlesztési alap,Marketing Development Fund
marketingigazgató,Marketing Director
marketingminősítésű lead,marketing qualified lead
Maya,Maya
Maya LT,Maya LT
MDF,MDF
Media & Entertainment Collection,Media & Entertainment Collection
Média- és szórakoztatóipar,Media & Entertainment
média- és szórakoztatóipari oktatóvideók,Media & Entertainment Training Videos
médiainformációs modell,media information model
médiakapcsolat,Media Relations
meghatározott hívó,named caller
megkerülés,workaround
megnevezett felhasználó,named user
megnevezett fiók,named account
Megosztott Autodesk-összetevők,Autodesk Shared Component
megújítás,renewal
megújítási arány,renewal rate
megújítási értesítő,renewal notice
megújítási jelentés,renewal report
megújuló energia,renewable energy
memória,random access memory
mennyiségmeghatározás,quantification
mérési jelentés,benchmark report
méretezhető licenckezelés,scalable licensing
mérnök,engineer
mérnöki bemutató,Engineering Exploration Workshop
Mérnöki és tervezői diákközösség,Student Engineering & Design Community
mérőeszköz,measuring tool
mester,maker
Mesterek és független tervezők,Makers & indie designers
MFG,MFG
minősítési vizsga,certification exam
Minősített Autodesk-felhasználók programja,Autodesk Certified User program
Mintaalkalmazások,Sample Applications
MIR,MIR
mobilra optimalizált webhely,Mobile Site
moduláris tervezés,modular design
MQL,MQL
MSA,MSA
MSRP,MSRP
Mudbox,Mudbox
MUI,MUI
munkafolyamat,workflow
Munkafolyamatok,Workflows
Munkafolyamatok és felhasználási lehetőségek,Workflows & use cases
munkahely,seat
munkahét,workweek
