source,target
Anker,anchor
Ankerpunkt,anchor point
Ankündigungen,Announcements
Anleitung,guidance
Anmeldedaten,login credentials
anmelden,sign in
Ansys Mechanical,Ansys Mechanical
Anti-Boykott-,anti-boycott
Antwort,response
Anwenderprofil,user persona
Anwendungsfälle,Use cases
Anwendungs-ID,application ID
Anwendungsingenieur,Application Engineer
anzeigen,advertise
AOTC,AOTC
API,API
App Store,App Store
AppFrame,AppFrame
APPID,APPID
Apple App Store,Apple App Store
App-Store-Endbenutzerlizenzvertrag,app store end user license agreement
aPriori,aPriori
Arbeitsabläufe und Anwendungsfälle,Workflows & use cases
Arbeitsbereich,workspace
Arbeitsplatz,workplace
Arbeitsstation,workstation
Arbeitsvolumen,workload
Arbeitswoche,workweek
ArcGIS,ArcGIS
"Architecture, Engineering & Construction Collection","Architecture, Engineering & Construction Collection"
"Architektur, Ingenieur- und Bauwesen","architecture, engineering and construction"
"Architektur, Ingenieur- und Bauwesen und Betrieb","Architecture, Engineering, Construction, and Operations"
Architekturentscheidungsprotokoll,architectural decision record
Argumentationspunkte,Proof Points
Artikelnummerierung,item numbering
ASM,ASM
ATC,ATC
ATC-Suche,ATC Locator
ATC-Vereinbarung,ATC Agreement
AU,AU
AU Virtual,AU Virtual
Aufgabenliste,To-Do List
Aufsteller,pull-up banner
Auftragnehmer vor Ort,onsite contractor
Auftragsabwicklungs-E-Mail,order fulfillment email
AUGI,AUGI
Aus- und Weiterbildungsprogramm von Autodesk,Autodesk Learning and Education
Ausfallmanagementsystem,outage management system
ausführbare Datei,executable file
Auslass,outlet
Auslieferungsbeginn,first customer shipment
Ausnahme,waiver
Ausrichtung,orientation
Authentifizierung,authentication
"Authentifizierung, Autorisierung und Abrechnung","Authentication, Authorization and Accounting"
AutoCAD,AutoCAD
AutoCAD 2019 Add-In,AutoCAD 2019 Add-In
AutoCAD 360,AutoCAD 360
AutoCAD Architecture 2019 Add-In,AutoCAD Architecture 2019 Add-In
AutoCAD Civil 3 D 2019 Add-In,AutoCAD Civil 3 D 2019 Add-In
AutoCAD Civil 3D,AutoCAD Civil 3D
AutoCAD DXF,AutoCAD DXF
AutoCAD Electrical,AutoCAD Electrical
AutoCAD Electrical 2019 Add-In,AutoCAD Electrical 2019 Add-In
AutoCAD Electrical Turing Beta,AutoCAD Electrical Turing Beta
AutoCAD for Mac,AutoCAD for Mac
AutoCAD including specialized toolsets,AutoCAD including specialized toolsets
AutoCAD Inventor LT Suite,AutoCAD Inventor LT Suite
AutoCAD LT,AutoCAD LT
AutoCAD LT 2019 Add-In,AutoCAD LT 2019 Add-In
AutoCAD LT for Mac,AutoCAD LT for Mac
AutoCAD Map 2019 Add-In,AutoCAD Map 2019 Add-In
AutoCAD Map 3D,AutoCAD Map 3D
AutoCAD Mechanical,AutoCAD Mechanical
AutoCAD Mechanical 2019 Add-In,AutoCAD Mechanical 2019 Add-In
AutoCAD MEP 2019 Add-In,AutoCAD MEP 2019 Add-In
AutoCAD Migration Assistance,AutoCAD Migration Assistance
AutoCAD OEM,AutoCAD OEM
AutoCAD P&ID,AutoCAD P&ID
AutoCAD Plant 3 D 2019 Add-In,AutoCAD Plant 3 D 2019 Add-In
AutoCAD Plant 3D,AutoCAD Plant 3D
AutoCAD Raster Design,AutoCAD Raster Design
AutoCAD Revit Architecture Suite,AutoCAD Revit Architecture Suite
AutoCAD Revit LT Suite,AutoCAD Revit LT Suite
AutoCAD Structural Detailing 2019 Add-In,AutoCAD Structural Detailing 2019 Add-In
AutoCAD Utility Design 2019 Add-In,AutoCAD Utility Design 2019 Add-In
AutoCAD-Vertikalprodukt,AutoCAD vertical
AutoCast,Autocast
AutoCorrect,AutoCorrect
Autodesk Academic Value Added Reseller,Autodesk Academic Value Added Reseller
Autodesk Advanced Support,Autodesk Advanced Support
Autodesk Analytics,Autodesk Analytics
Autodesk Animation Academy,Autodesk Animation Academy
Autodesk App Store-geprüfter Download,Autodesk App Store Verified Download
Autodesk Asset Locator,Autodesk Asset Locator
Autodesk Authorized Academic Partner,Autodesk Authorized Academic Partner
Autodesk Authorized Training Center,Autodesk Authorized Training Center
Autodesk Backburner,Autodesk Backburner
Autodesk Basic Support,Autodesk Basic Support
Autodesk BIM Collaborate,Autodesk BIM Collaborate
Autodesk BIM Collaborate Pro,Autodesk BIM Collaborate Pro
Autodesk BIM Transformation Services,Autodesk BIM Transformation Services
Autodesk Business Center,Autodesk Business Center
Autodesk Business Value Methodology,Autodesk Business Value Methodology
Autodesk Certified Instructor,Autodesk Certified Instructor
Autodesk Certified Instructor-Programm,Autodesk Certified Instructor program
Autodesk Certified Logo,Autodesk Certified logo
Autodesk Certified Professional,Autodesk Certified Professional
Autodesk Certified User-Programm,Autodesk Certified User program
Autodesk Channel Sales Manager,Autodesk Channel Sales Manager
Autodesk Channel Team,Autodesk Channel Team
Autodesk Classroom Training,Autodesk Classroom Training
Autodesk Clean Tech Partner Program,Autodesk Clean Tech Partner Program
Autodesk Cloud Standards,Autodesk Cloud Standards
Autodesk Collaboration and Data Management Services,Autodesk Collaboration and Data Management Services
Autodesk Compute Platform,Autodesk Compute Platform
Autodesk Construction Cloud,Autodesk Construction Cloud
Autodesk Construction Solutions,Autodesk Construction Solutions
Autodesk Consulting,Autodesk Consulting
Autodesk Consulting Media & Entertainment,Autodesk Consulting Media & Entertainment
Autodesk Consulting-Spezialisierungsprogramm,Autodesk Consulting Specialization Program
Autodesk Content Explorer,Autodesk Content Explorer
Autodesk Content Service,Autodesk Content Service
Autodesk Content Syndication Service,Autodesk Content Syndication Service
Autodesk Creative Commons,Autodesk Creative Commons
Autodesk Customer Engagement Program,Autodesk Customer Engagement Program
Autodesk Customer Environment,Autodesk Customer Environment
Autodesk Customer Experience Team,Autodesk Customer Experience Team
Autodesk Design Academy,Autodesk Design Academy
Autodesk Design for Industry,Autodesk Design for Industry
Autodesk Design Institute,Autodesk Design Institute
Autodesk Design Package,Autodesk Design Package
Autodesk Design und Creation Suites,Autodesk Design and Creation Suites
Autodesk Desktop Connector,Autodesk Desktop Connector
Autodesk DevDays Conference,Autodesk DevDays Conference
Autodesk Developer Network,Autodesk Developer Network
Autodesk Developer Network Open,Autodesk Developer Network Open
Autodesk Digital Magazine,Autodesk Digital Magazine
Autodesk Digital Prototyping Forum,Autodesk Digital Prototyping Forum
Autodesk Digital STEAM Workshop,Autodesk Digital STEAM Workshop
Autodesk Docs,Autodesk Docs
Autodesk Download Manager,Autodesk Download Manager
Autodesk Drive,Autodesk Drive
Autodesk Education,Autodesk Education
Autodesk Education Community,Autodesk Education Community
Autodesk Education Experience,Autodesk Education Experience
Autodesk Education Suite für Architektur und Bauwesen,Autodesk Education Suite for Architecture & Engineering
Autodesk Education Suite für Hoch- und Tiefbau,Autodesk Education Suite for Civil & Structural Engineering
Autodesk Education Suite für Industriedesign,Autodesk Education Suite for Industrial Design
Autodesk Education Suite für Mechanik und Maschinenbau,Autodesk Education Suite for Mechanical Engineering
Autodesk Engineer-to-Order (ETO) Services,Autodesk Engineer-to-Order Services
Autodesk Enterprise Priority Support,Autodesk Enterprise Priority Support
Autodesk Flex,Autodesk Flex
Autodesk FLUX Design Competition,Autodesk FLUX Design Competition
Autodesk Gold Partner,Autodesk Gold partner
Autodesk Growth Marketing,Autodesk Growth Marketing
Autodesk Health Dashboard,Autodesk Health Dashboard
Autodesk iiko Experience,Autodesk iiko Experience
Autodesk Industry Careers Framework for Games and Animation,Autodesk Industry Careers Framework for Games and Animation
Autodesk Inside Sales Team,Autodesk Inside Sales Team
Autodesk Insight,Autodesk Insight
Autodesk Inventor 2019 Add-In,Autodesk Inventor 2019 Add-In
Autodesk Inventor LT 2019 Add-In,Autodesk Inventor LT 2019 Add-In
Autodesk Inventor Mentor,Autodesk Inventor Mentor
Autodesk IPv4 License Manager for Mac,Autodesk IPv4 License Manager for Mac
Autodesk IPv6 License Manager for Mac,Autodesk IPv6 License Manager for Mac
Autodesk Job Processor,Autodesk Job Processor
Autodesk Knowledge Network,Autodesk Knowledge Network
Autodesk kontaktieren,Contact Autodesk
Autodesk Labs,Autodesk Labs
Autodesk LaunchPad,Autodesk LaunchPad
Autodesk Learning Central,Autodesk Learning Central
Autodesk Legacy-Programm,Autodesk Legacy Program
Autodesk License Compliance Team,Autodesk License Compliance Team
Autodesk Licensing Manager (AdLM),Autodesk License Manager
Autodesk Lightning-integrierte Fallerfahrung,Autodesk Lightning Integrated Case Experience
Autodesk Live,Autodesk Live
Autodesk Manufacturing Community Portal,Autodesk Manufacturing Community Portal
Autodesk Manufacturing Team,Autodesk Manufacturing Team
Autodesk MasterClasses,Autodesk MasterClasses
Autodesk Masters Awards,Autodesk Masters award
Autodesk Masters Program,Autodesk Masters Program
Autodesk Material Library,Autodesk Material Library
Autodesk Meshmixer-Toolkit,Autodesk Meshmixer Toolkit
Autodesk Network License Manager,Autodesk Network License Manager
Autodesk Official Training Courseware (AOTC),Autodesk Official Training Courseware
Autodesk Official Training Guides,Autodesk Official Training Guides
Autodesk Online Testing Service,Autodesk Online Testing Service
Autodesk Order Entry,Autodesk Order Entry
Autodesk Panorama,Autodesk Panorama
Autodesk Partner Manager,Autodesk Partner Manager
Autodesk Partner Marketing Platform,Autodesk Partner Marketing Platform
Autodesk Partner Portal,Autodesk Partner Portal
Autodesk Platform Services,Autodesk Platform Services
Autodesk Platinum Partner,Autodesk Platinum partner
Autodesk Preferred Industry Partner,Autodesk Preferred Industry Partner
Autodesk Premier Solutions Provider,Autodesk Premier Solutions Provider
Autodesk Prodsmart,Autodesk Prodsmart
Autodesk Professional Excellence (APEX),Autodesk Professional Excellence
Autodesk Retirement-Programm,Autodesk Retirement Program
Autodesk Retopology Tools for 3ds Max,Autodesk Retopology Tools for 3ds Max
Autodesk Revit 2019 Add-In,Autodesk Revit 2019 Add-In
Autodesk Route 66-Schulung zur beruflichen Qualifikation,Autodesk Route 66 Professional Skills Training
Autodesk Sales Development Fund,Autodesk Sales Development Fund
Autodesk Services Marketplace,Autodesk Services Marketplace
Autodesk Shape Manager,Autodesk Shape Manager
Autodesk Silver Partner,Autodesk Silver partner
Autodesk Streamline,Autodesk Streamline
Autodesk Sustainable Design Center,Autodesk Sustainable Design Center
Autodesk Sync,Autodesk Sync
Autodesk Training Center,Autodesk Training Center
Autodesk Translation Framework,Autodesk Translation Framework
Autodesk Trust Center,Autodesk Trust Center
Autodesk University,Autodesk University
Autodesk University Virtual,Autodesk University Virtual
Autodesk Upgrade and Retirement Program,Autodesk Upgrade and Retirement Program
Autodesk User Group International (AUGI),Autodesk User Group International
Autodesk Vault,Autodesk Vault
Autodesk Vault Office,Autodesk Vault Office
Autodesk Verwaltungssystem für Verkaufsboni,Autodesk Sales Incentive Management System
Autodesk Virtual Classroom Training,Autodesk Virtual Classroom Training
"Autodesk® Architecture, Engineering & Construction Collection","Autodesk® Architecture, Engineering & Construction Collection"
Autodesk® Media & Entertainment Collection,Autodesk® Media & Entertainment Collection
Autodesk® Product Design & Manufacturing Collection,Autodesk® Product Design & Manufacturing Collection
Autodesk® Product Design and Manufacturing Collection,Autodesk® Product Design and Manufacturing Collection
Autodesk® Product Design Collection,Autodesk® Product Design Collection
Autodesk-Assessment-Test,Autodesk assessment test
"Autodesk-BIM-Curriculum für Architektur, Ingenieur- und Bauwesen (AEC)","Autodesk BIM for Architecture, Engineering and Construction Management Curriculum"
Autodesk-Blog „BIM and Beam“,Autodesk BIM and Beam Blog
Autodesk-Bronze-Fachhändler,Autodesk Bronze reseller
Autodesk-Curriculum für Schulen und Hochschulen,Autodesk Education Curriculum
Autodesk-Curriculum für Wissenschaft und Mathematik,Science and Math Curriculum
Autodesk-Curriculum zur Roboterprogrammierung,Robotics Curriculum
Autodesk-Datenschutzerklärung,Autodesk Privacy Statement
Autodesk-Deinstallationswerkzeug,Autodesk uninstall tool
Autodesk-Distributorvertrag,Autodesk Distributor Agreement
Autodesk-Ereignisanalyse,Autodesk Event Analysis
Autodesk-Flex-Token,Autodesk flex token
Autodesk-Forum,Autodesk forum
Autodesk-Galerie,Autodesk Gallery
Autodesk-ID,Autodesk ID
Autodesk-Installationshilfe,Autodesk Installation Help
Autodesk-Kompendium für das Bauwesen,Autodesk Building Engineering Playbook
Autodesk-Kompendium zu Renovierung und Nachrüstung,Autodesk Renovation and Retrofit Playbook
Autodesk-Kundendienstmitarbeiter,Autodesk Customer Service representative
Autodesk-Kundenlebenszyklus,Autodesk Customer Lifecycle
Autodesk-Kundensupport,Autodesk Customer Support
Autodesk-Lösungen,Autodesk software
Autodesk-Lösungen für Infrastrukturprojekte,Autodesk Infrastructure Solutions
Autodesk-Magazin für das Bauwesen,Autodesk Construction Magazine
Autodesk-Partnerprogramm,Autodesk Partner Program
Autodesk-Partnerspezialisierungen,Autodesk Partner Specializations
Autodesk-Plattform für maschinelles Lernen,Autodesk Machine Learning Platform
Autodesk-Portfolio,Autodesk Portfolio
Autodesk-Produkte abonnieren,subscribe to Autodesk
Autodesk-Programm zur Kundeneinbeziehung,Autodesk Customer Involvement Program
Autodesk-Programm zur Kundenzufriedenheit,Autodesk Customer Satisfaction Program
Autodesk-Softwarelizenz,Autodesk software license
Autodesk-Suites,Autodesk suite
Autodesk-Support auf Einzelfallbasis,Autodesk Per-Incident Support
Autodesk-Supportmitarbeiter,Autodesk support agent
Autodesk-VAR-Vertrag,Autodesk Value Added Reseller Agreement
Autodesk-Verkaufsberater,Autodesk sales representative
Autodesk-Zertifizierung,Autodesk Certification
Automatikmodus,silent mode
automatische Aktualisierung,auto-fulfilment
automatische Installation,silent installation
Automobilzulieferkette,automotive supply chain
autorisierte akademische Partner,authorized academic partner
AVAR,AVAR
Backburner,Backburner
Background Reactor,Background Reactor
Basis-QuickInfo,basic tooltip
Bauexperte,construction professional
Baugruppe,assembly
Bauleiter,construction manager
Baumanagement,construction management
Bauprodukt,building product
Baustellenmanagement,field management
Bauunternehmer,contractor
Bauvorbereitung,preconstruction
Bedingungen,terms and conditions
Bedrohungsmodellierung,threat modeling
beenden,terminate
Begleitprodukt,companion product
Begrenzungsdarstellung,boundary representation
Begrenzungsrahmen,bounding box
Beispielanwendungen,Sample Applications
Bemaßungsskalierung,measurement scale
Bemaßungsstil-Manager,Dimension Style Manager
benannte Plotstiltabelle,named plot style table
benannter Anrufer,named caller
benannter Benutzer,named user
Benchmark-Report,benchmark report
Benefit Guide (Leitfaden zu Programmleistungen und -vorteilen),Benefit Guide
Benutzer älterer Produktversionen,non-current user
Berater,consultant
Beratung durch einen Fachhändler,Have a Reseller Contact Me
Berechtigung,entitlement
Berechtigungstabelle,eligibility matrix
Berechtigungszertifikat,entitlement certificate
Bereich,pane
Bereit für BIM,Be BIM Ready
Bericht,report
Bericht zur Umweltverträglichkeit,environmental impact statement
Berichtsanforderung für Lizenzen,License Report Request
Beschilderung,signage
Beschleunigung,acceleration
Beschwerde,complaint
Best Practice,best practice
Bestechungsbekämpfung,anti-corruption
Besuchen Sie die Education Community,Visit the Education Community
Better By Design,Better by Design
Beyond Trust,Beyond Trust
Bezeichnung der Partner-Stufe,tier designation
Bezugsoptionen,Purchase Options
Bibliothek der Informationstechnologie-Infrastruktur,Information Technology Infrastructure Library
Bild mit freundlicher Genehmigung von,Image courtesy of
Bilder,imagery
Bildschirmerfassung,screen capture
Bildschirmfoto,screen image
Bildschirmkopie,screenshot
Bildungseinrichtung,educational institution
BIM,BIM
BIM 360,BIM 360
BIM 360 Ops,BIM 360 Ops
BIM Adoption and Change Management Services,BIM Adoption and Change Management services
BIM Enterprise Execution Plan,BIM Enterprise Execution Plan
BIM Implementation and Integration Services,BIM Implementation and Integration Services
BIM Standards and Processes Services,BIM Standards and Processes services
BIM Strategy Services,BIM Strategy services
BIM360,BIM360
BIM-Curriculum für konstruktiven Ingenieurbau,BIM for Structural Engineering Curriculum
BIM-Infopaket,BIM Knowledge Package
Biokunststoff,bioplastics
Biomimetik,biomimicry
Bitmap-Pager,Bitmap Pager
Blackmagic UltraStudio Express,Blackmagic UltraStudio Express
Blobby-Effekt,blobby effect
Blog,blog
BlueSnap,BlueSnap
Boilerplate,boilerplate
Boot Camp,Boot Camp
Boot-Sektor,boot sector
bösartiger Code,malicious code
BPT,BPT
Brainshark,Brainshark
Branchen,Industries
Branchennews,Industry News
Branchentrends,Industry Trends
Branding-fähige  statische und Flash-Banner,brandable static and flash banner
Brandschutz,fire protection
BREP,BREP
B-rep,B-rep
Bridge Design for InfraWorks 360,Bridge Design for InfraWorks 360
britische Einheit,imperial unit
Browser-Download-Verfahren,Browser Download method
Building Industry Strategy & Relations,Building Industry Strategy & Relations
BuildingConnected,BuildingConnected
Business Planning Tool,Business Planning Tool
Business Process Model and Notation,business process model and notation
CAD,CAD
CAE,CAE
Call-to-Action,Call to Action
CAM,CAM
CDF,CDF
Center of Excellence,center of excellence
Certified Associate,Certified Associate
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
Channel Development Fund,Channel Development Fund
Channel Incentive-Programm,Channel Incentive program
Channel Management,Channel Management
Character Generator,Character Generator
Charakterdesigner,character designer
Charrette-Veranstaltung,design charrette
Chief Education Officer,Chief Education Officer
Chief Executive Officer,chief executive officer
Chief Financial Officer,chief financial officer
Chief Legal Officer,chief legal officer
Chief Technical Officer,Chief Technical Officer
CIP,CIP
Civil Engineering Curriculum,Civil Engineering Curriculum
Clean Tech,clean tech
Clean-Tech-Innovator,clean technology innovator
CLIC-Lizenzmanager,CLIC license manager
Client Relations Team,Client Relations Team
Cloud Solid Modeling,cloud solid modeling
Cloud-Einheit,cloud unit
Cloud-Lizenzierung,cloud licensing
Cloud-Punkte,cloud credits
Cloud-Services,cloud services
Cloud-Speicherung,cloud storage
CO2-Bilanz von Autodesk,Autodesk carbon footprint
Co-Branding,co-branding
Co-Branding-Materialien und -Vorlagen,Co-branding Assets & Templates
Codec,codec
Collaboration and Data Management Implementation Services,Collaboration and Data Management Implementation Services
Collaboration and Data Management Strategy Services,Collaboration and Data Management Strategy Services
Collaboration for Revit,Collaboration For Revit
Collaborative Project Management,collaborative project management
Collaborative Project Management-Lösungen von Autodesk,Autodesk Collaborative Project Management Solutions
Commercial New,Commercial New
Communication Center,Communication Center
Community of Practice,community of practice
Community Relations,Community Relations
Community-generierte Inhalte,community-generated content
Compliance,compliance
Compliance-Programm von Autodesk,Autodesk Compliance Program
Computer mit erneut installiertem Image,re-imaged computer
Conceptual Design Curriculum,Conceptual Design Curriculum
Configurator 360,Configurator 360
Consulting System Integrator-Partner,consulting system integrator partner
Content Experience Design,Content Experience Design
Controller-Kappe,controller cap
Country Marketing Manager,Country Marketing Manager
Country Sales Manager,Country Sales Manager
Creative Commons,Creative Commons
CRM,CRM
CRM (Customer Relationship Management),customer relationship management
CSAT,CSAT
CSI,CSI
CSO-Beratungseinheit (Consulting Service Order) zur Lizenzierungsimplementierung,consulting service order licensing implementation
CTA,CTA
CTB,CTB
CTO,CTO
Curriculum zur Einführung in die Konstruktion,Design Basics Curriculum
Curriculum zur nachhaltigen Konstruktion,Sustainable Design Curriculum
Customer Lifetime Value,customer lifetime value
Customer Research Agreement,customer research agreement
Customer Value Hub,Customer Value Hub
D&M,D&M
D&MwA,D&MwA
Dachzeilentext,kicker text
Daemon,daemon
DAM,DAM
Datei mit Arbeitsteilung,workshared file
Dateibeschädigung,file corruption
Dateiextraktion,file extraction
Datenanpassungen,data fitting
Datenanreicherung,data enrichment
Datengravitation,data gravity
Datenmanagement laufender Projekte,Work In Process Data Management
Datenmanagement-Lösungen von Autodesk,Autodesk data management tools
Datenportabilität,data portability
Datenschutz,data protection
Datenschutzbestimmungen für Testversionen,Trial Product Privacy Notice
Datenschutzerklärung,Privacy Statement
Datum der Vertragsverlängerung,contract renewal date
Dauerlizenz,perpetual license
Dauerlizenzierung,perpetual licensing
defun,defun
Deinstallationswerkzeug,uninstall tool
Demo-Video,demo video
Demo-Vignette,demo vignette
Design Academy,Design Academy
Design Collaboration,Design Collaboration
Designers Accord,Designers Accord
Detailstufe,level of detail
dezentrales Prozessleitsystem,distributed control system
Die Vorteile von Autodesk,The Autodesk Advantage
Die wichtigsten Funktionen,Key Features
Die wichtigsten Funktionen:,Core features include
Die wichtigsten Leistungen und Vorteile,Key Benefits
Dienstprogramm für übertragbare Lizenzen,Portable License Utility
Dienstprogramm zur Lizenzübertragung,License Transfer utility
Diffusionskoeffizient,diffusion coefficient
Digital Entertainment Creation,digital entertainment creation
Digital HIG,digital HIG
Digital Manufacturing Group,Digital Manufacturing Group
Digital Prototyping Days,Digital Prototyping Days
Digital-Asset-Management,Digital Asset Management
digitale Modellierung,digital modeling
Digital-Entertainment-Creation-Lösungen von Autodesk,Autodesk Digital Entertainment Creation solution
Digitaler Kundenlebenszyklus,digital customer lifecycle
Direct Value Added Reseller,Direct Value Added Reseller
Director of Strategic Research,director of strategic research
Direktpartner,direct partner
Diskussionsforum,discussion forum
Diskussionsgruppe,discussion group
disziplinarische Maßnahmen,disciplinary action
Dokumentation,documentation
Dotcom,dotcom
Dotcom-Beratung,dotcom guidance
Download von Sprachpaketen,Language Downloads
Download-Verfahren,download method
Drainage Design for Infraworks 360,Drainage Design for Infraworks 360
Dropbox,Dropbox
Druckverlust,head loss
DVAR,DVAR
DVI,DVI
DVI (Digital Visual Interface),digital visual interface
DWG Extreme,DWG Extreme
DWGX,DWGX
Dynamic Switchable Graphics,Dynamic Switchable Graphics
Eagle,Eagle
ECaaS,ECaaS
echtes AutoCAD,genuine AutoCAD
eCommerce-as-a-Service,eCommerce as a service
EDT,EDT
Education Community,Education Community
Eigenfrequenz,natural frequency
Ein professioneller Leitfaden zum Building Information Modeling (BIM),The professional guide to Building Information Modelling (BIM)
Einblicke,Insights
Einführungsvideo,overview video
Eingabeaufforderung,command prompt
eingeschränkter Benutzer,restricted user
eingetragener Fachhändler,reseller of record
Einheitenskalierung,unit scaling
einheitliche Benutzeroberfläche für Materialien,consistent materials user interface
einjähriges Abonnement,1-year subscription
Einkauf,procurement
Einkaufswagen,shopping basket
einmalige Aktualisierung,one-time upgrade process
Einrichtung von Sprachpaketen,language pack deployment
Einstellungen für automatische Vertragsverlängerung verwalten,Manage Auto-Renewal Plan
Einzelanwender,stand-alone user
Einzelhandelsversion,retail version
einzelner Datenschritt,single datastep
Einzelplatzlizenz,single-seat license
Einzelprodukt,individual product
Electrical-Katalog-Browser,Electrical Catalog Browser
Elektronische computergestützte Konstruktion,electronic computer-aided design
elektronische Softwareverteilung,electronic software distribution
elektronischer Download,electronic download
Elementeigenschaft,element property
Elementkante,feature line
Elementpfeil,panel arrow
E-Mail mit der Auftragsbestätigung,order confirmation email message
Embargo,embargo
EMC-Tier-5-System,EMC Tier 5 system
Empfänger,transferee
Empfohlene Ausstattung,Performance Recommendations
Energieanalyse,Energy Analysis
Energieeffizienz,energy efficiency
Energiegewinnung,energy generation
Energielast,energy load
energietechnische Nachrüstung,energy retrofit
Energieverbrauchsindex,energy use index
Energieverbrauchskennwert,energy use intensity
Energy Savings Performance Contract (ESPC),energy savings performance contract
Energy Service Company,energy service company
Energy Star,Energy Star
E-Newsletter,eNewsletter
Engineering Exploration Workshop,Engineering Exploration Workshop
Engineer-to-Order,Engineer-to-Order
Engineer-to-Order Adoption and Change Management Services,Engineer-to-Order Adoption and Change Management Services
Engineer-to-Order Implementation and Integration Services,Engineer-to-Order Implementation and Integration Services
Engineer-to-Order Strategy Services,Engineer-to-Order Strategy Services
Enhanced Knowledge Base,Enhanced KB
Enterprise Business Agreement,Enterprise Business Agreement
Enterprise Flex,Enterprise Flex
Enterprise Priority Support,Enterprise Priority Support
Entity-Component-System,entity-component system
Entwicklungspartner,development partner
Entwurfsmodus,draft mode
Environmental Design and Technology Curriculum,Environmental Design and Technology Curriculum
Erdbebenfestigkeit,seismic conformance
erfahrene Supportspezialist von Autodesk,senior Autodesk support agent
Erfassung von Daten,data acquisition
Erhalten Sie mehr in einer Suite,Get more in a suite
Erklärung,statement
erneuerbare Energie,renewable energy
erneute Aktivierung,reactivation
erweiterbare Gruppe,slideout panel
erweiterbare Laufzeit,Term Extendable
Erweiterte Realität,extended reality
ESCO,ESCO
ESD,ESD
ESPC,ESPC
Ethernet-Adapter,Ethernet adapter
ethisch einwandfreies Verhalten,ethical behavior
ETO,ETO
Europäische Freihandelsassoziation,European Free Trade Association
Evaluierungsfragen,anxiety question
Event Publisher,Event Publisher
Event Toolkit,event toolkit
EVK,EUI
Executive Vice President für Sales and Services,Executive Vice President of Sales and Services
Expand the base,Expand the Base
explizite Steuerung,explicit control
Express Tools,Express Tools
Express-Service,Express Service
Express-Service-ID,Express Service ID
Fabrication Data Manager,fabrication data manager
Fabrikplan,factory layout
Facebook,Facebook
fachbereichsübergreifende Koordinierung,multidiscipline coordination
Fachhändler für Schulen und Hochschulen,Education reseller
Fachhändler kontaktieren,Contact a Reseller
Fachhändler-Suche für Behörden,Find a Government Reseller
Facility Management,facilities management
Fallstudien,case study
faltbarer Messestand,pop-up booth
Fang,snap
farbabhängige Plotstiltabelle,color-dependent plot style table
FBIK,FBIK
FCS,FCS
FeatureCAM,FeatureCAM
FEED,FEED
Fehlerbehebung,troubleshooting
Fehlerbehebung bei der Installation,installation troubleshooting
Fehlercode,error code
Fehlermöglichkeits- und -einflussanalyse,failure mode and effects analysis
Feiertage,holidays
Ferndiagnose,remote desktop assistance
Fertigbetonteile,precast component
Field Marketing,field marketing
Film und TV,film & TV
"Film, Games und TV","film, games and television"
Filmbox,Filmbox
Finanzbericht,financial report
Finanzierung,financing
Firmware,firmware
Flächenrecycling,land recycling
Flackern,flicker
Flansch,flange
