source,target
Autodesk Asset Locator,Autodesk Asset Locator
Autodesk Authorized Training Center,Autodesk Authorized Training Center
Autodesk Backburner,Autodesk Backburner
Autodesk Basic Support,Autodesk Basic Support
Autodesk BIM Collaborate,Autodesk BIM Collaborate
Autodesk BIM Collaborate Pro,Autodesk BIM Collaborate Pro
Autodesk Building på YouTube,Autodesk Building YouTube Channel
Autodesk certificeret instruktør,Autodesk Certified Instructor
Autodesk Certified Instructor-program,Autodesk Certified Instructor program
Autodesk Certified Professional,Autodesk Certified Professional
Autodesk cloudstandarder,Autodesk Cloud Standards
Autodesk Collaborative Project Management-løsninger,Autodesk Collaborative Project Management Solutions
Autodesk Compliance-program,Autodesk Compliance Program
Autodesk Construction Cloud,Autodesk Construction Cloud
Autodesk Construction Solutions,Autodesk Construction Solutions
Autodesk Consulting,Autodesk Consulting
Autodesk Consulting Media & Entertainment,Autodesk Consulting Media & Entertainment
Autodesk Content Service,Autodesk Content Service
Autodesk databehandlingsplatform,Autodesk Compute Platform
Autodesk Design Academy,Autodesk Design Academy
Autodesk Design for Industry,Autodesk Design for Industry
Autodesk Design og Creation Suites,Autodesk Design and Creation Suites
Autodesk Design Package,Autodesk Design Package
Autodesk Developer Network,Autodesk Developer Network
Autodesk Digital Entertainment Creation-løsning,Autodesk Digital Entertainment Creation solution
Autodesk Digital Prototyping Forum,Autodesk Digital Prototyping Forum
Autodesk Digital Prototyping-løsning,Autodesk Digital Prototyping solution
Autodesk Download Manager,Autodesk Download Manager
Autodesk Education,Autodesk Education
Autodesk Education Community,Autodesk Education Community
Autodesk Education Experience,Autodesk Education Experience
Autodesk Employee Purchase Program,Autodesk Employee Purchase Program
Autodesk Enterprise Priority Support,Autodesk Enterprise Priority Support
Autodesk hændelsesanalyse,Autodesk Event Analysis
Autodesk i medierne,Autodesk in the News
Autodesk Insight,Autodesk Insight
Autodesk Knowledge Network,Autodesk Knowledge Network
Autodesk kundelivscyklus,Autodesk Customer Lifecycle
Autodesk kundemiljø,Autodesk Customer Environment
Autodesk Labs,Autodesk Labs
Autodesk LaunchPad,Autodesk LaunchPad
Autodesk Learning Central,Autodesk Learning Central
Autodesk Legacy-program,Autodesk Legacy Program
Autodesk Lightning integreret kundeoplevelse,Autodesk Lightning Integrated Case Experience
Autodesk Manufacturing-team,Autodesk Manufacturing Team
Autodesk maskinlæringsplatform,Autodesk Machine Learning Platform
Autodesk MasterClasses,Autodesk MasterClasses
Autodesk Material Library,Autodesk Material Library
Autodesk Meshmixer-værktøjssæt,Autodesk Meshmixer Toolkit
Autodesk Network License Manager,Autodesk Network License Manager
Autodesk Official Training Courseware,Autodesk Official Training Courseware
Autodesk ordreindtastning,Autodesk Order Entry
Autodesk Partner Manager,Autodesk Partner Manager
Autodesk platformtjenester,Autodesk Platform Services
Autodesk Premier Solutions Provider,Autodesk Premier Solutions Provider
Autodesk Professional Excellence,Autodesk Professional Excellence
Autodesk Services Marketplace,Autodesk Services Marketplace
Autodesk Shape Manager,Autodesk Shape Manager
Autodesk Shared Component,Autodesk Shared Component
Autodesk Streamline,Autodesk Streamline
Autodesk Suite,Autodesk suite
Autodesk sundhedspanel,Autodesk Health Dashboard
Autodesk system til styring af salgsincitamenter,Autodesk Sales Incentive Management System
Autodesk Takeoff,Autodesk Takeoff
Autodesk Translation Framework,Autodesk Translation Framework
Autodesk uddannelsescenter,Autodesk Training Center
Autodesk University,Autodesk University
Autodesk User Group International,Autodesk User Group International
Autodesk vækststrategi,Autodesk Growth Marketing
Autodesk Value Added-forhandler,Autodesk Value Added Reseller
Autodesk-forum,Autodesk forum
Autodesk-id,Autodesk ID
Autodesk-kurser og -uddannelse,Autodesk Learning and Education
Autodesks  evalueringstest,Autodesk assessment test
Autodesks BIM- og Beam-blog,Autodesk BIM and Beam Blog
Autodesks bronzeforhandler,Autodesk Bronze reseller
Autodesks certificeringslogo,Autodesk Certified logo
Autodesks erklæring om beskyttelse af personlige oplysninger,Autodesk Privacy Statement
Autodesks løsning til digital prototyping,Autodesk solution for Digital Prototyping
Autodesks officielle kursusvejledninger,Autodesk Official Training Guides
Autodesks onlinebutik,Autodesk Store
Autodesks partnerportal,Autodesk Partner Portal
Autodesks partnerprogram,Autodesk Partner Program
Autodesks partnerspecialiseringer,Autodesk Partner Specializations
Autodesks softwarelicensaftale,Autodesk Software License Agreement
Autoriseret Autodesk-forhandler,Autodesk authorized reseller
autoriseret partner,authorized partner
Backburner,Backburner
Bæredygtighed,Sustainability
bånd,ribbon
Baseline-funktioner,Baseline Features
Bed om et tilbud,Quote Me Now
beskæringsgrænse,clipping boundary
beskæringsplan,clip plane
Bibliotek for informationsteknologisk infrastruktur,Information Technology Infrastructure Library
billeddata,imagery
BIM,BIM
BIM 360 Ops,BIM 360 Ops
BIM360,BIM360
blog,blog
Brainshark,Brainshark
Branchenyheder,Industry News
Brancher,Industries
brandsikring,fire protection
BREP,BREP
B-rep,B-rep
brochure med oversigt,overview brochure
brug af Previous Version,use of Previous Version
brugergenereret indhold,community-generated content
brugergruppe for studerende,Student Community
brugergruppen for konstruktion og design for studerende,Student Engineering & Design Community
Brugergrupper,User Communities
BuildingConnected,BuildingConnected
byggeleder,construction manager
bygningsinformationsmodellering,building information model
bygningskomponent,building component
bygningskonstruktion,building engineering
bygningsprodukt,building product
bygningsteknik,structural engineering
certificeret hardware,certified hardware
Certificering fra Autodesk,Autodesk Certification
certificeringseksamen,certification exam
Certified Associate,Certified Associate
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
Character Generator,Character Generator
CLIC-licensadministrator,CLIC license manager
cloudlicensering,cloud licensing
cloud-tjenester,cloud services
codec,codec
Collaboration For Revit,Collaboration For Revit
Contract Manager,Contract Manager
CoP,CoP
CPM,CPM
CRM,customer relationship management
CSI-partner (Consulting System Integrator),consulting system integrator partner
D&M,D&M
D&MwA,D&MwA
dækningsrapport,coverage report
dataakkumulering,data gravity
databerigelse,data enrichment
dataindsamling,data acquisition
delt knap,split button
demo,demo
Demonstration,Demonstration
Demonstration af funktioner,Feature Demos
demonstrationsvideo,demo video
design af komponenter til bilindustrien,automotive component design
design til fremstilling og samling,design for manufacturing and assembly
Designers Accord,Designers Accord
Designsamarbejde,Design Collaboration
designvalidering,design validation
designvisualisering,design visualization
digital entertainment creation,digital entertainment creation
digital HIG,digital HIG
digital kundelivscyklus,digital customer lifecycle
digital modellering,digital modeling
Digital oplevelse og styrkelse af kunderne,Digital Experience and Customer Empowerment
Digital Prototyping Days,Digital Prototyping Days
digital visual interface,digital visual interface
direkte partner,direct partner
diskussionsforum,discussion forum
diskussionsgruppe,discussion group
distribueret licensserver,distributed license server
dotcom,dotcom
dotcom-vejledning,dotcom guidance
Dropbox,Dropbox
DVI,DVI
DWG Extreme,DWG Extreme
DWGX,DWGX
Eagle,Eagle
ECaaS,ECaaS
e-handel som en tjeneste,eCommerce as a service
ekspertcenter,center of excellence
elektronisk computerstøttet design,electronic computer-aided design
en tidligere version,non-current license
energieffektivitet,energy efficiency
energiforbedrende retrotilpasning,energy retrofit
enhedskomponentsystem,entity-component system
enkeltbruger,single-user
enkeltbrugerabonnement,single-user subscription
enkeltbrugeradgang,single-user access
enkeltstående licens,standalone license
enkle værktøjstip,basic tooltip
ensartet brugergrænseflade for materialer,consistent materials user interface
Entitlement Certificate,entitlement certificate
Erklæring om beskyttelse af personlige oplysninger,Privacy Statement
Facebook,Facebook
færdigstøbt,precast component
fast ejendom,real estate
fastgjort panel,sticky panel
fastgørelse,anchor
fastgørelsespunkt,anchor point
FeatureCAM,FeatureCAM
film og tv,film & TV
"film, spil og tv","film, games and television"
firmware,firmware
"fleksibilitet, tilpasset efter dine behov, skalerbarhed","flexibility, customizable based on need, scalability"
fleksible licensvilkår,flexible license terms
flerårig,multi-year
flerårig abonnementsaftale,multi-year subscription contract
flerbruger,multi-user
flerbrugeradgang,multi-user access
Flickr,Flickr
flydende vindue,floating window
forbrugerprodukt,consumer product
Foretag handling,Call to Action
forhandler uden kontrakt,non-contracted reseller
FormIt,FormIt
forny,renew
fornyelse,renewal
fornyelsesrapport,renewal report
forretningsprocesmodel og notation,business process model and notation
forsvar,defense
forsyningskæde,supply chain
fps,fps
fremstilling,fabrication
Funktionalitetsmatrix,functionality matrix
Funktioner,Features
Funktioner og fordele,Features and Benefits
Funktioner og specifikationer,Features and Specifications
Fusion,Fusion
Fusion 360,Fusion 360
Fusion Data Access,Fusion Data Access
Fusion Folder Permissions,Fusion Folder Permissions
Fusion Health Service,Fusion Health Service
Fusion Injection Molding,Fusion Injection Molding
Fusion Integreret dataanvendelse,Fusion common data experience
Fusion JavaScript-service,Fusion JavaScript Service
Fusion Lifecycle,Fusion Lifecycle
Fusion Notification Service,Fusion Notification Service
Fusion syntetisk overvågning,Fusion synthetic monitoring
gavekortkode,voucher code
Generativ cloudplatform,Generative Cloud Platform
geospatial,geospatial
GFP,GFP
GIS-integration,GIS integration
Global Field Promotion,global field promotion
Global Travel Rights,Global Travel Rights
Gnosis,Gnosis
"Godkendelse, autorisation og regnskab","Authentication, Authorization and Accounting"
Google Earth,Google Earth
grænsefladerepræsentation,boundary representation
Gratis prøveversion,Free Trial
Green Building Studio,Green Building Studio
grov,coarse
Gruppe for digital produktion,Digital Manufacturing Group
Halley,Halley
HDRI,HDRI
Heads-up Design,Heads-up Design
Health Dashboard Service,Health Dashboard Service
health of business dashboard,health of business dashboard
højde-bredde-forhold,aspect ratio
Home Use Rights,Home Use Rights
Hotfix,Hotfix
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
hurtig visning,quick view
hvidbog,white paper
IaaS,IaaS
IC,IC
i-drop,i-drop
i-drop Enhancer,i-drop Enhancer
IFC,IFC
Indholdsdesign,Content Experience Design
indholdskilde,content source
Indirekte Value Added-forhandler,indirect value added reseller
indkøb,procurement
indsamlede data,data silo
Indsigter,Insights
industrielt design,industrial design
industrimaskiner,industrial machinery
Infocenter,InfoCenter
informationspakke om BIM,BIM Knowledge Package
infrastrukturplanlægning,infrastructure planning
InfraWorks 360,InfraWorks 360
InfraWorks 360 LT,InfraWorks 360 LT
installationsvejledning,installation wizard
Instructables,Instructables
integrationstest,integration test
Integreret afløbsdesign og analyse,Integrated Drainage Design & Analysis
integreret arbejdsområde,common workspace
integreret dataanvendelse,common data experience
integreret datamiljø,common data environment
integreret projektlevering,integrated project delivery
integreringsvej,adoption path
intentionen bag et design,design intent
interaktiv pdf-fil,interactive PDF
Interaktivt overblik,Interactive Overview
Inventor,Inventor
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
iPDF,iPDF
Jeg vil gerne kontaktes af en forhandler,Have a Reseller Contact Me
Juridisk bemærkning,Legal Notice
Juridiske bemærkninger og varemærker,Legal Notices & Trademarks
Kampagner,Promotions
kanal,duct
kanalpartner,channel partner
Knowledge Network,Knowledge Network
Købsmuligheder,Purchase Options
Kodificering af regnskabsstandarder,Accounting Standards Codification
kommerciel licens,commercial license
kommercielt cloudmiljø,commercial cloud environment
Kommunikationscenter,Communication Center
kompatibilitet,interoperability
konceptudkast,concept sketch
konkav,concave
kontekstafhængig fane,contextual tab
kontekstafhængig fane på bånd,ribbon contextual tab
kontraktperiode,term
kontrol til redigering af reelle værdier,real value edit control
kontrolknap,controller cap
kontrollerede ikke-klassificerede oplysninger,controlled unclassified information
koordinatområde,coordinate space
kube,cuboid
Kundegalleri,Customer Gallery
kundehistorie,case study
kundens samlede livscyklusværdi,customer lifetime value
Kundereferencer,Customer Reviews
Kunders succeshistorier,Customer Success Stories
Kundeværdihub,Customer Value Hub
læringsnetværk,community of practice
læs-evaluer-udskriv-loop,read-eval-print loop
LEED,LEED
Less is More,Less is more
licens,seat
licensaftale,license agreement
Licensoverholdelse,license compliance
licensstyringsværktøjer,license management tool
Lightweight Directory Access Protocol,Lightweight Directory Access Protocol
lodret bånd,vertical ribbon
luft/rumfarts,aerospace
lukket ende,closed end
lysstyrke,brightness
M&E,M&E
marketing,marketing
Marketing Director,Marketing Director
maskinteknik,mechanical engineering
matematisk begrænsningsløser,variational constraint solver
Materialebibliotek,Material Library
Matrix med versionssammenligning,Release Comparison Matrix
matrix over kvalificering,eligibility matrix
Maya,Maya
Maya LT,Maya LT
Media & Entertainment Collection,Media & Entertainment Collection
medieinformationsmodel,media information model
Medier og underholdning,Media & Entertainment
mellemliggende produktforbedring,incremental product enhancement
Min profil,My Profile
Mine indsigter,My Insights
mixed reality,mixed reality
montage,assembly
Mudbox,Mudbox
multifaktorgodkendelse,multi-factor authentication
Næste generation af Autodesk Desktop-applikationer,NextGen Autodesk Desktop Application
NAS,NAS
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
navigationsværktøjslinje,navigation toolbar
Navisworks,Navisworks
Navisworks Exporters,Navisworks Exporters
Navisworks Freedom,Navisworks Freedom
Navisworks Manage,Navisworks Manage
Navisworks Simulate,Navisworks Simulate
navngivne kunde,named account
NC-programmering,NC programming
Netfabb,Netfabb
Network License Manager,Network License Manager
niveau,tier
NLM,NLM
nøgleord til søgning,search tag
North Star,North Star
"nye versioner, seneste software/forbedringer","new releases, latest software/enhancements"
nyeste versioner,latest versions/releases
Ofte Stillede Spørgsmål,FAQ
Ohm,Ohm
omfattende eksamensvejledning,comprehensive exam guide
omgivende farve,ambient color
omgivende temperatur,ambient temperature
One Team 360,One Team 360
Opdater din profil,Update your profile
Opgrader din licens,Upgrade your license
opgradering,upgrade path
opgraderingspriser,upgrade pricing
opmærkningssprog for sikkerhedserklæringer,security assertion markup language
organisk form,organic form
overforbrug af abonnementer,subscription overuse
oversættelse af netværksadresser,network address translation
Oversigt,Overview
oversigtsvideo,overview video
PaaS,PaaS
"panel, der skydes ud",slideout panel
panelpil,panel arrow
partner-event,partner event
Partnerprodukter og -tjenester,Partner Products and Services
Phoenix,Phoenix
Photo on ReCap 360,Photo on ReCap 360
PLM,PLM
plugin,plug-in
podcast,podcast
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
pressemeddelelse,press release
procesproduktion,process manufacturing
processtyring,process management
Product Design & Manufacturing Collection,Product Design & Manufacturing Collection
Product Health Dashboard,Product Health Dashboard
produktbeskrivelse,product description
produktbrochure,product brochure
produktcenter,product center
Produktinformation,Product Information
Produktinformationsmodel,Product Information Model
produktionsdatastyring,fabrication data manager
produktionsproces,pipeline
produktivitetsundersøgelse,productivity study
produktopgradering,product upgrade
Produktoplysninger,Product Details
produktoversigt,Product Summary
produktserie,product family
Produktsupport,Product Support
produktsupport-specialist,product support specialist
produktudvidelse,product extension
produktudvikling,product development
Professional Plan,Professional Plan
Programeksempler,Sample Applications
programmer fra andre leverandører,third-party application
Projekteksempler fra kunderne,Customer Showcase
projektleder,planning professional
prøvekørsel,test drive
Prøveversion,Product Trial
prøveversion af den foreløbige version,pre-release trial
Publisher 360,Publisher 360
punktsky,point cloud
QAT,QAT
Quick Access-værktøjslinje,Quick Access Toolbar
RaaS,RaaS
rabat,rebate
Rapporteringstjeneste for netværkslicenser,Network License Reporting Service
RasterDWG,RasterDWG
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
refundering af rabatbeløb,mail-in rebate
Registrer dit produkt,Register Your Product
Relaterede links,Related Links
Relaterede oplysninger,Related Information
Relaterede produkter,Related Products
relationelt databasestyringssystem,relational database management system
rendering,rendering
Rendering in A360,Rendering in A360
renovering,renovation
Ressourcecenter,Resource Center
retrotilpasning,retrofit
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
salg,sales
Salgsmedarbejder fra Autodesk,Autodesk sales representative
samlet login,single sign-on
sanitetsoverløb,sanitary sewer overflow
SDK,software development kit
secure shell,secure shell
sen fornyelse,late renewal
SEPT,SEPT
Serviceydelser og support fra Autodesk,Autodesk Services and Support
Sessionsspecifik licensering,Session Specific Licensing
Shotgun,Shotgun
"sikkerhedskrav, der er ikke til forhandling",security non-negotiables
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
Simuleret beregningssystem,Simulation Compute Manager
SLM,SLM
software,software
softwarekoordinator,software coordinator
softwareopgradering,software upgrade
softwareressourcestyring,software asset management
softwareudfasning,software retirement
Søg efter event,Events Lookup
solid modellering i cloud,cloud solid modeling
Spørg Autodesk,Ask Autodesk
Spørgsmål og svar,Questions and Answers
standalone med flere licenser,multi-seat stand-alone license
Støtte og opbakning til udviklere,Developer Advocacy and Support
strategic account,strategic account
Structural Analysis for Revit,Structural Analysis for Revit
SU-abonnement,SU subscription
supplerende produkt,companion product
Support og undervisning,Support & learning
supportprogram,support program
Supportprogram for udviklere,Developer Support Program
Systemkrav,System requirements
teknisk support,tech support
teknisk tegner,drafter
tekstmateriale,copy block
test af dynamisk applikationssikkerhed,dynamic application security test
test af statisk applikationssikkerhed,static application security testing
tidsbegrænset tilbud,limited time offer
tilføjelsesprogram,add-in
Tilmeld dig nu,Register now
Tingenes internet,Internet of things
TinkerBox,TinkerBox
Tinkerplay,Tinkerplay
Tip til prøveversioner,Trial tips
Tips og tricks,Tips and Tricks
trusselsmodellering,threat modeling
TrustedDWG,TrustedDWG
Uddannelsesmateriale,Learning Materials
udgivelsesdato,release date
udgivelsesstyring,release management
udtalelse,testimonial
Udvidet Vidensbase,Enhanced KB
udvidet virkelighed,extended reality
Undervisningsplan,Curricula
undervisningsvideo,training video
Universel assistent,Universal Assistant
universel scenebeskrivelse,universal scene description
VAD,VAD
Vær klar til BIM,Be BIM Ready
Værktøj til licensoverdragelse,License Transfer utility
Værktøjsklip,ToolClip
værktøjssæt,toolset
værktøjstip for objekt ved rullebevægelse,object rollover tooltip
Value Added-distributør,Value Added Distributor
vandret bånd,horizontal ribbon
varsel,advanced notice
Vault,Vault
Vault Basic,Vault Basic
Vault Professional,Vault Professional
Vault Workgroup,Vault Workgroup
vejledende udsalgspris hos forhandleren,manufacturer retail price
"Vejledning om bæredygtigt design inden for arkitektur, teknik og konstruktion","Guide to Sustainable Design for Architecture, Engineering, and Construction"
Vidensbase,Knowledge Base
ViewCube,ViewCube
vilkår for brug,terms of service
vilkår og betingelser,terms and conditions
vinkel,angle
vinkelbegrænsning,angle constraint
virksomhedsressourceplanlægning,enterprise resource planning
virtual reality,virtual reality
virtuel privat cloud,virtual private cloud
visualiseringsspecialist,visualization specialist
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
webcast,webcast
webinar,webinar
XR Core Team,XR Core Team
