source,target
生物塑膠,bioplastics
生物調節溝,bioswale
混成,blend
氣泡效果,blobby effect
部落格,blog
BlueSnap,BlueSnap
重複使用,boilerplate
盒裝貨品,boxed shipment
BPT,BPT
Brainshark,Brainshark
品牌化靜態和 Flash 橫幅,brandable static and flash banner
立砌磚層,brick soldier course
亮度,brightness
花絮,b-roll
棕地,brownfield
建築元件,building component
建築設計,building design
建築工程,building engineering
建築設備,building equipment
建築產業策略與關係,Building Industry Strategy & Relations
建築資訊模型,Building Information Modeling
建築產品,building product
建築產品製造商,building products manufacturer
業務發展,Business Development
商業道德,business ethics
商業計畫,business plan
業務規劃工具,Business Planning Tool
業務流程,business process
商業目的,business purpose
業務紀錄,business record
業務關係,business relationship
商業趨勢,Business Trends
CAD,CAD
CAE,CAE
計算器,calculator
馬上行動,Call to Action
CAM,CAM
相機動畫,camera animation
標題,caption
碳排放碳分析,carbon emission analysis
工作機會,Careers
重疊顯示,cascade
案例 ID,case ID
CDF,CDF
CEC,CEC
慶祝創造力,Celebrating Creativity
認證考試,certification exam
認證團隊,Certification Team
認證初階,Certified Associate
認證軟體,certified hardware
通路發展,channel development
通路發展基金,Channel Development Fund
通路獎勵計劃,Channel Incentive program
通路管理,Channel Management
通路合作夥伴,channel partner
角色設計師,character designer
Character Generator,Character Generator
教育長,Chief Education Officer
執行長,chief executive officer
財務長,chief financial officer
法務長,chief legal officer
技術長,Chief Technical Officer
電影質感,cinematic-quality
CIP,CIP
土木工程課程,Civil Engineering Curriculum
清潔技術,clean tech
清潔技術創新者,clean technology innovator
客戶關係團隊,Client Relations Team
截取平面,clip plane
截取邊界,clipping boundary
閉口,closed end
雲端點數,cloud credits
雲端服務,cloud services
雲端單位,cloud unit
粗糙,coarse
聯合品牌,co-branding
聯合品牌資產與樣板,Co-branding Assets & Templates
轉碼器,codec
效能係數,coefficient of performance
協同合作與資料管理實作服務,Collaboration and Data Management Implementation Services
協同合作與資料管理策略服務,Collaboration and Data Management Strategy Services
協同專案管理,collaborative project management
商用版授權,commercial license
Commercial New,Commercial New
社群關係,Community Relations
配套產品,companion product
羅盤,compass
相容圖表,compatibility chart
相容對照表,compatibility matrix
競爭智慧,Competitive Intelligence
投訴,complaint
法規遵循,compliance
全面考試指南,comprehensive exam guide
凹面,concave
概念草圖,concept sketch
概念設計課程,Conceptual Design Curriculum
概念模型,conceptual model
保密,confidentiality
利益衝突,conflict of interest
施工圖,construction documentation
營造管理,construction management
營造經理,construction manager
營造專業人士,construction professional
顧問,consultant
諮詢服務訂單授權實作,consulting service order licensing implementation
諮詢系統整合廠商合作夥伴方案,consulting system integrator partner
消耗品,consumable
消費性產品,consumer product
消費性產品製造商,consumer product manufacturer
聯絡人識別碼,contact ID
聯絡我們,Contact Us
內容來源,content source
關聯式頁籤,contextual tab
合約管理,Contract Administration
合約管理員,Contract Manager
承包商,contractor
控制帽,controller cap
Co-Op 基金,Co-Op Funds
座標空間,coordinate space
複本圖塊,copy block
文稿,copy deck
核心功能,Core features include
仿冒,counterfeit
國家/地區行銷經理,Country Marketing Manager
國家/地區銷售經理,Country Sales Manager
範圍報告,coverage report
CPM,CPM
以願景引領創新,Create with Vision
CRM,CRM
CSAT,CSAT
CSI,CSI
CSO,CSO
CTA,CTA
CTO,CTO
立方體,cuboid
課程,Curricula
客戶關懷,Customer Care
客戶庫,Customer Gallery
客戶參與方案,Customer Involvement Program
客戶關係管理,customer relationship management
客戶評論,Customer Reviews
客戶展示,Customer Showcase
客戶案例,Customer Stories
客戶成功案例,Customer Success Stories
擁有維護方案 (maintenance plan) 的客戶,customer with a maintenance plan
CVC,CVC
DAM,DAM
資料取得,data acquisition
資料可攜性,data portability
資料保護,data protection
資料孤島,data silo
DCS,DCS
親愛的客戶,Dear Customer
決策支援工具,decision support tool
國防,defense
交付內容,deliverable
需求產生,demand generation
需要更多,Demand More
展示影片,demo video
展示小圖案,demo vignette
設計自動化策略,design automation strategy
設計基礎課程,Design Basics Curriculum
設計專家研討會,design charrette
設計公司,design firm
針對組合設計,design for assembly
設計創新,design innovation
設計意圖,design intent
設計流程審閱,Design Process Review
設計驗證,design validation
設計視覺化,design visualization
設計師,designer
Designers Accord,Designers Accord
細部設計員,detailer
蓄水區,detention area
開發合作夥伴,development partner
數位資產管理,Digital Asset Management
數位娛樂創作,digital entertainment creation
數位模型製作,digital modeling
數位原型製作,digital prototyping
數位原型製作天數,Digital Prototyping Days
數位視覺介面,digital visual interface
直接合作夥伴,direct partner
直接加值經銷商,Direct Value Added Reseller
策略研究主管,director of strategic research
紀律處分,disciplinary action
論壇,discussion forum
討論群組,discussion group
位移貼圖,displacement mapping
分散式控制系統,distributed control system
分散式授權伺服器,distributed license server
說明書,documentation
DPR,DPR
製圖師,drafter
製圖軟體,drafting software
Dropbox,Dropbox
管道,duct
DVAR,DVAR
DVI,DVI
DWG Extreme,DWG Extreme
DWGX,DWGX
Eagle,Eagle
舊版,earlier version
生態設計,eco design
EDT,EDT
教育經銷商,Education reseller
電子軟體分發,electronic software distribution
資格對照表,eligibility matrix
合格,eligible
合格產品,eligible product
禁運,embargo
EMC 5 層系統,EMC Tier 5 system
EMS,EMS
能源效率,energy efficiency
發電,energy generation
能量荷載,energy load
能源修整,energy retrofit
能源節省效能合約,energy savings performance contract
能源服務公司,energy service company
能源之星,Energy Star
能源使用密度,energy use intensity
電子報,eNewsletter
工程師,engineer
工程資料,engineering data
工程探索研討會,Engineering Exploration Workshop
依訂單設計,Engineer-to-Order
依訂單設計採用與變更管理服務,Engineer-to-Order Adoption and Change Management Services
依訂單設計實作與整合服務,Engineer-to-Order Implementation and Integration Services
依訂單設計策略服務,Engineer-to-Order Strategy Services
加強 KB,Enhanced KB
權利,entitlement
權利證書,entitlement certificate
環境,environment
環境設計與技術課程,Environmental Design and Technology Curriculum
環境影響聲明,environmental impact statement
環保管理系統,environmental management system
ESCO,ESCO
ESD,ESD
ESPC,ESPC
道德行為,ethical behavior
ETO,ETO
EUI,EUI
活動發佈器,Event Publisher
事件工具套件,event toolkit
銷售與服務部執行副總裁,Executive Vice President of Sales and Services
展開基準,Expand the Base
明確控制,explicit control
探索功能,Explore Features
快速服務 ID,Express Service ID
延伸支援時間,Extended Support Hours
境外使用權,Extra Territory Rights
建造,fabrication
Facebook,Facebook
設施管理,facilities management
Factory 配置,factory layout
FBIK,FBIK
FCS,FCS
功能比較,Feature Comparison
功能集,feature set
功能,Features
功能及權益,Features and Benefits
功能與展示,Features and Demonstrations
特徵與功能,Features and Functions
功能與規格,Features and Specifications
FEED,FEED
現場管理,field management
現場行銷,field marketing
檔案異地儲存,file vaulting
填料工廠,filling plant
影視,film & TV
電影、遊戲與電視業,"film, games and television"
財務報告,financial report
財務,financing
防火,fire protection
韌體,firmware
首次出貨,first customer shipment
凸緣,flange
Flex 令牌,Flex token
彈性、可根據需求進行自訂、可擴充性,"flexibility, customizable based on need, scalability"
彈性授權權利,flexible licensing rights
Flickr,Flickr
浮動視窗,floating window
關注 Autodesk,Follow Autodesk
FoMT,FoMT
免費學生軟體,free student software
常見問題,frequently asked questions
前端工程設計,front-end engineering design
完整系統商業版,full system commercial
功能對照表,functionality matrix
基金管理,fund management
資金申請,fund request
建築科學補充基本原則課程,Fundamentals of Architectural Science Supplement Curriculum
庫,gallery
GD&T 符號,GD&T symbol
正版 AutoCAD,genuine AutoCAD
地理資訊系統,geographical information system
幾何標註和公差符號,geometric dimensioning and tolerancing symbol
喬治亞共和國,Georgia
地理空間,geospatial
地理技術,geotechnical
GEP,GEP
取得最新版,Get Current
透過套件取得更多,Get more in a suite
GF,GF
GIS,GIS
GIS 整合,GIS integration
全球通路品牌計劃,global channel branding program
全球通路聯合品牌計劃,global channel co-branding program
全球產品發佈,global product launch
全球差旅使用授權,Global Travel Rights
Golden Funnel,Golden Funnel
Google Play,Google Play
政府事務政策,Government Affairs Policy
政府機關,government entity
政府官員,government official
GPU,GPU
圖形處理器,graphics processing unit
灰色方塊,gray-boxing
綠色素養與建築設計課程,Green Literacy and Architectural Design Curriculum
成長基金,Growth Funds
監護人同意,guardian consent
指導意見,guidance
硬性搭售套件,hard bundle
硬景觀,hardscape
不依賴於硬體的描影程式,hardware-agnostic shader
# 標籤,hashtag
請經銷商與我聯絡,Have a Reseller Contact Me
讓 Autodesk 致電您,Have Autodesk Call You
請 Autodesk 與您聯絡,Have Autodesk contact you
HDMI 纜線,HDMI cable
HDRI,HDRI
頭損耗,head loss
頭部攝影,headshot
Heads-up Design,Heads-up Design
健全狀態檢查,health check
供暖、通風和空調,"heating, ventilation and air conditioning"
主視覺,hero image
主導產品,hero product
高動態範圍影像,high dynamic range imaging
高速加工,high speed machining
高階描影程式語言,high-level shader language
HLSL,HLSL
滾銑機,hobbing machine
假日,holidays
Home Premium,Home Premium
居家使用,Home Use
居家使用權,Home Use Rights
搪光機,honing machine
水平功能區,horizontal ribbon
Hot Fix,Hot Fix
Hotfix,Hotfix
HSM,HSM
超執行緒,hyperthreading
IAQ,IAQ
IC,IC
i-drop,i-drop
IFC,IFC
影像由…授權使用,Image courtesy of
影像,imagery
想像 設計 創造,Imagine design create
問題事件,incident
增加的產品增強功能,incremental product enhancement
獨立軟體廠商,independent software vendor
獨立遊戲製作者,Indie game maker
間接合作夥伴,indirect partner
非直接加值經銷商,indirect value added reseller
非套件產品,individual product
室內空氣品質,indoor air quality
工業設計,industrial design
工業設計與視覺化專業化,Industrial Design and Visualization Specialization
工業設計師,industrial designer
工業機器,industrial machinery
產業,Industries
產業新聞,Industry News
產業趨勢,Industry Trends
資訊中心,InfoCenter
基礎建設規劃,infrastructure planning
基礎架構解決方案部門,Infrastructure Solutions Division
產品內固定期限的使用授權存取權,in-product subscription access
詢問,inquiry
內線交易,insider trading
見解,Insights
立即安裝說明,Install Now Help
安裝與授權說明,Installation and Licensing Help
安裝說明,Installation Help
安裝精靈,installation wizard
Instructables,Instructables
教師手冊,instructor guide
無形資產,intangible asset
整合式專案遞送,integrated project delivery
智慧財產權,intellectual property
互動式概述,Interactive Overview
互動式 PDF,interactive PDF
跨學科檢查,inter-disciplinary check
國際標準化組織,International Organization for Standardization
網際網路,Internet
互通性,interoperability
Inventor 教育版課程,Inventor Education Curriculum
投資方關係,Investor Relations
IPD,IPD
iPDF,iPDF
ISV,ISV
料件編號,item numbering
IVAR,IVAR
工作搜尋,Job Search
讓我保持登入狀態,Keep Me Signed In
主要權益,Key Benefits
主要功能,Key Features
主要訊息,Key Message
關鍵績效指標,key performance indicator
主要賣點,key selling point
加強文本,kicker text
知識庫,Knowledge Base
Knowledge Network,Knowledge Network
KPI,KPI
標示,label
土地回收利用,land recycling
登陸頁面,landing page
語言交換,language exchange
售後購買,Late Attach
延後處理費,late processing fee
延後續展,late renewal
最新版本,latest versions/releases
發佈事件,launch event
執法機關,law enforcement
LCA,LCA
能源與環境設計的綠色建築評級系統權威,Leadership in Energy and Environmental Design Green Building Rating System
精益營造,lean construction
學習教材,Learning Materials
LEED,LEED
法律聲明,Legal Notice
法律聲明與商標,Legal Notices & Trademarks
責任,liability
授權合約,license agreement
授權借用,license borrowing
授權法規遵循,license compliance
授權管理工具,license management tool
授權管理員,license manager
授權轉移公用程式,License Transfer utility
限時優惠,limited time offer
線性,linearity
地方營業時間,Local Business Hours
區域座標,local coordinates
M&E,M&E
郵件退款折扣,mail-in rebate
維護方案 (maintenance plan),maintenance plan
維護方案 (maintenance plan) 合約,maintenance plan contract
維護方案 (maintenance plan) 客戶,maintenance plan customer
大客戶,major account
大客戶折扣,major account discount
製作者和獨立設計人員,Makers & indie designers
手動續展,manual renewal
製造商零售價,manufacturer retail price
製造商建議零售價,manufacturer suggested retail price
製造解決方案部門,Manufacturing Solutions Division
製造供應鏈,manufacturing supply chain
市場發展基金,market development fund
行銷,marketing
市場開發基金,Marketing Development Fund
行銷主管,Marketing Director
行銷合格商機,marketing qualified lead
客製化量產,mass customization
主服務合約,master services agreement
材料資源庫,Material Library
MDF,MDF
測量工具,measuring tool
機械工程,mechanical engineering
傳媒娛樂,Media & Entertainment
傳媒娛樂軟體集,Media & Entertainment Collection
傳媒娛樂訓練影片,Media & Entertainment Training Videos
媒體關係,Media Relations
MEP 工程師,MEP engineer
MFG,MFG
MIR,MIR
行動網站,Mobile Site
模組設計,modular design
MQL,MQL
MSA,MSA
MSRP,MSRP
MUI,MUI
多領域協作,multidiscipline coordination
多套授權,multi-seat license
多套單機版授權,multi-seat stand-alone license
多年,multi-year
多年期固定期限使用授權合約,multi-year subscription contract
我的帳戶,My Account
我的第一個外掛程式,My First Plug-In
我的見解,My Insights
我的產品,My Products
我的概況,My Profile
指定客戶,named account
指定呼叫者,named caller
指定使用者,named user
NAS,NAS
導覽工具列,navigation toolbar
NC 工程設計,NC programming
NDA,NDA
Net Promoter Score,Net Promoter Score
網路授權,network license
網路授權管理員,Network License Manager
新產品介紹,New Product Introduction
新版本、最新軟體/增強功能,"new releases, latest software/enhancements"
新聞室,Newsroom
NFR,NFR
NLM,NLM
非現行客戶,non-current customer
非現行授權,non-current license
非現行使用者,non-current user
保密合約,non-disclosure agreement
非轉賣品,Not for Resale
公告,notice
現在您可以即付即用,Now you can pay as you go
NPI,NPI
NPS,NPS
Object Enabler,object enabler
候選物工具提示,object rollover tooltip
異議處理指南,Objection Handling Guide
石油與天然氣,oil & gas
石油與天然氣產業,oil & gas industry
One Team 360,One Team 360
One Team Conference,One Team Conference
一對一支援,one-to-one support
商機管理,opportunity management
訂單確認電子郵件,order confirmation email message
座標式,ordinate
有機形式,organic form
方位,orientation
OTC,OTC
我們的故事,Our Story
中斷管理系統,outage management system
程序外,out-of-process
概述型錄,overview brochure
概述影片,overview video
包裝設計,packaging design
付費搜尋,paid search
面板箭頭,panel arrow
參數式,parametric
合作夥伴優勢計劃指南,Partner Advantage Program Guide
合作夥伴中心,Partner Center
合作夥伴中心服務台,Partner Center Helpdesk
合作夥伴事件,partner event
合作夥伴搜尋工具,Partner Locator
合作夥伴產品與服務,Partner Products and Services
被動日光營造,passive solar construction
Path to Volume,Path to Volume
即付即用,pay as you go
PDM,PDM
懲罰,penalty
效能建議,Performance Recommendations
持續性產品描述,persistent product description
個人存取 URL,personal access URL
個人資料,personal data
電話支援,phone support
相片集,photo collection
流水線,pipeline
配管,piping
預防盜版,Piracy Prevention
盜版,pirated
規劃專業人士,planning professional
平台技術部門,Platform Technology Division
PLM,PLM
PLM TV,PLM TV
外掛程式,plug-in
播客,podcast
點雲,point cloud
政策與表單,Policies & Forms
政策,policy
政治捐獻,political contribution
填入,populate
彈出式展台,pop-up booth
可攜式授權公用程式,Portable License Utility
建築前課程,Pre-Architecture Curriculum
預鑄元件,precast component
營造前,preconstruction
優選方案,Preferred Plan
特選方案,Preferred Plus Plan
初步分析,preliminary analysis
搶鮮版產品合約,Pre-Release Products Agreement
搶鮮試用版,pre-release trial
必備條件,pre-requisite
總裁兼 CEO,president and CEO
新聞稿,press release
預覽指南,Preview Guide
先前版本資格清單,Previous Version Eligibility List
符合先前版本使用條件的產品清單,Previous Version Eligible Product List
先前版本使用權,Previous Version Rights
先前版本,Previous Versions
主要授權,primary license
隱私,privacy
隱私權聲明,Privacy Statement
程序管理,process management
流程製造,process manufacturing
採購,procurement
產品小冊子,product brochure
產品中心,product center
產品資料管理,Product Data Management
產品描述,product description
產品設計與製造軟體集,Product Design & Manufacturing Collection
產品詳細資料,Product Details
產品開發,product development
產品增強功能,product enhancement
產品延伸功能,product extension
產品系列,product family
產品資訊,Product Information
產品碼,product key
產品生命週期管理,product lifecycle management
產品線,product line
產品概述,product overview
產品資源,Product Resources
產品套件,product suite
產品摘要,Product Summary
產品支援,Product Support
產品支援專員,product support specialist
產品試用版,Product Trial
產品升級,product upgrade
生產力研究,productivity study
專業服務,Professional Services
促銷,Promotions
促銷與行銷活動,Promotions & Campaigns
促銷與特別優惠,Promotions & Special Offers
證明點,Proof Points
專利,proprietary
PSP,PSP
PTV,PTV
公共關係,Public Relations
Publisher 360,Publisher 360
發佈者專區,publisher corner
拉出式橫幅,pull-up banner
購買選項,Purchase Options
清除,purge
Q&A,Q&A
QAT,QAT
限定,qualifying
量化,quantification
快速存取工具列,Quick Access Toolbar
快速檢視,quick view
立即給我報價,Quote Me Now
RAM,RAM
隨機存取記憶體,random access memory
RasterDWG,RasterDWG
RCO,RCO
房地產,real estate
折扣,rebate
退款政策,refund policy
已註冊應用程式,regapp
立即註冊,Register now
註冊您的產品,Register Your Product
註冊商標,registered trademark
相關資訊,Related Information
相關連結,Related Links
相關產品,Related Products
版本比較表,Release Comparison Matrix
發佈日期,release date
版本管理,release management
版本說明,Release Notes
提醒,reminder
彩現主機群,render farm
彩現程式,renderer
彩現,rendering
Rendering in A360,Rendering in A360
再生能源,renewable energy
續展通知,renewal notice
續展率,renewal rate
續展報告,renewal report
租賃,rental
租賃計畫,rental plan
請求變更命令,request for change order
請求產品展示,Request Product Demo
經銷商,reseller
登記在案的經銷商,reseller of record
經銷商檢視權限,Reseller View Permission
解決辦法,resolution
資源中心,Resource Center
資源載入,resource loading
回應,response
回應時間,response time
零售版,retail version
修整,retrofit
退貨政策,return policy
更新專案,revamp projects
收益會計,revenue accounting
RFID,RFID
功能區,ribbon
功能區關聯式頁籤,ribbon contextual tab
Rilsan Invent Natural,Rilsan Invent Natural
機器人科學課程,Robotics Curriculum
ROI,ROI
結轉,roll over
銷售,sales
銷售及行銷工具搜尋器,Sales & Marketing Tools Finder
銷售發展基金,Sales Development Fund
Sales Enablement Programs & Technology,Sales Enablement Programs & Technology
銷售策略手冊,Sales Playbook
銷售工具,sales tool
銷售工具套件,sales toolkit
SAM,SAM
範例應用程式,Sample Applications
可延伸授權,scalable licensing
場景編輯器,scene editor
科學與數學課程,Science and Math Curriculum
科學、技術、工程與數學,"science, technology, engineering and math"
螢幕影像,screen image
SDF,SDF
SDK,SDK
搜尋引擎行銷,search engine marketing
搜尋引擎最佳化,search engine optimization
搜尋標籤,search tag
套數,seat
扇形模型,sector model
安全通訊端層,Secure Sockets Layer
抗震符合性,seismic conformance
自助工具,self help tool
郵筒,self-mailer
