source,target
projektin valmistumisaika,time to market
ohjeita ja vinkkejä,tips and tricks
ToolClip,ToolClip
työkalut,toolset
kokonaiskustannukset,total cost of ownership
videotutoriaali,training video
kokeilutuotteen tietosuojailmoitus,trial product privacy notice
vinkkejä kokeiluun,trial tips
TrustedDWG,TrustedDWG
käyttötapaukset,use cases
käyttäjäyhteisöt,user communities
sähköverkko,utility grid
Value Added -maahantuoja,value added distributor
pystynauha,vertical ribbon
varatoimitusjohtaja,vice president
ViewCube,ViewCube
visualisoinnin asiantuntija,visualization specialist
lahjakortin numero,voucher code
webcast,webcast
webinar,webinar
white paper -raportti,white paper
WikiHelp,Wiki Help
työnkulut,workflows
työnkulut ja käyttötapaukset,workflows & use cases
3ds Max,3ds Max
3ds Max Design,3ds Max Design
Filmbox,Filmbox
MatchMover,MatchMover
Maya,Maya
Maya LT,Maya LT
Meshmixer,Meshmixer
MUD,MUD
Mudbox,Mudbox
Shotgun,Shotgun
fps,fps
HDRI,HDRI
AutoCAD,AutoCAD
AutoCAD Electrical,AutoCAD Electrical
AutoCAD for Mac,AutoCAD for Mac
AutoCAD LT,AutoCAD LT
AutoCAD LT for Mac,AutoCAD LT for Mac
AutoCAD Map 3D,AutoCAD Map 3D
AutoCAD Mechanical,AutoCAD Mechanical
AutoCAD OEM,AutoCAD OEM
AutoCAD P&ID,AutoCAD P&ID
AutoCAD Plant 3D,AutoCAD Plant 3D
AutoCAD Raster Design,AutoCAD Raster Design
AutoCAD Revit Architecture Suite,AutoCAD Revit Architecture Suite
Design Review,Design Review
A360,A360
A360 Rendering,A360 Rendering
A360 Team,A360 Team
Alias,Alias
Alias AutoStudio,Alias AutoStudio
Alias Concept,Alias Concept
Alias Design,Alias Design
Alias SpeedForm,Alias SpeedForm
Alias Surface,Alias Surface
AutoCAD 360,AutoCAD 360
AutoCAD Inventor LT Suite,AutoCAD Inventor LT Suite
CFD,CFD
CFD Advanced,CFD Advanced
CFD Motion,CFD Motion
Configurator 360,Configurator 360
FeatureCAM,FeatureCAM
Fusion 360,Fusion 360
Fusion Lifecycle,Fusion Lifecycle
Helius Composite,Helius Composite
Helius PFA,Helius PFA
HSMWorks,HSMWorks
HSMWorks for SOLIDWORKS,HSMWorks for SOLIDWORKS
Inventor,Inventor
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
Netfabb,Netfabb
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
Simulation CFD 3D Viewer,Simulation CFD 3D Viewer
Simulation CFD Viewer,Simulation CFD Viewer
TinkerBox,TinkerBox
Vault Basic,Vault Basic
Vault Professional,Vault Professional
Vault Workgroup,Vault Workgroup
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
AutoCAD Civil 3D,AutoCAD Civil 3D
AutoCAD Revit LT Suite,AutoCAD Revit LT Suite
FormIt,FormIt
InfraWorks 360,InfraWorks 360
InfraWorks 360 LT,InfraWorks 360 LT
Navisworks,Navisworks
Navisworks Exporters,Navisworks Exporters
Navisworks Freedom,Navisworks Freedom
Navisworks Manage,Navisworks Manage
Navisworks Simulate,Navisworks Simulate
Photo on ReCap 360,Photo on ReCap 360
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
Tinkerplay,Tinkerplay
ABCP,ABCP
Accounting Standards Codification,Accounting Standards Codification
ad hoc -analyysi,ad hoc analysis
käyttöönottopolku,adoption path
AEC-tietomalli,AEC Information Model
AECO,AECO
keskimääräinen tilauksen arvo,annual order value
arkkitehtuuripäätöstietue,architectural decision record
"Arkkitehtuuri, suunnittelu, rakennus ja käyttö","Architecture, Engineering, Construction, and Operations"
"Todennus, valtuutus ja kirjanpito","Authentication, Authorization and Accounting"
Autodesk BIM Collaborate,Autodesk BIM Collaborate
Autodesk BIM Collaborate Pro,Autodesk BIM Collaborate Pro
Autodesk Certified Instructor,Autodesk Certified Instructor
Autodeskin pilvistandardit,Autodesk Cloud Standards
Autodesk Compute Platform,Autodesk Compute Platform
Autodesk Construction Solutions,Autodesk Construction Solutions
Autodesk Consulting Media & Entertainment,Autodesk Consulting Media & Entertainment
Autodesk Customer Environment,Autodesk Customer Environment
Autodesk Customer Lifecycle,Autodesk Customer Lifecycle
Autodesk Education Experience,Autodesk Education Experience
Autodeskin tapahtuma-analyysi,Autodesk Event Analysis
Autodesk Growth Marketing,Autodesk Growth Marketing
Autodeskin tilanäyttö,Autodesk Health Dashboard
Autodesk Lightning Integrated Case Experience,Autodesk Lightning Integrated Case Experience
Autodeskin koneoppimisalusta,Autodesk Machine Learning Platform
Autodesk Meshmixer Toolkit,Autodesk Meshmixer Toolkit
Autodesk Order Entry,Autodesk Order Entry
Autodesk Platform Services,Autodesk Platform Services
Autodesk Sales Incentive Management System,Autodesk Sales Incentive Management System
Autodeskin jaettu komponentti,Autodesk Shared Component
Autodesk Translation Framework,Autodesk Translation Framework
BIM 360 Ops,BIM 360 Ops
BIM360,BIM360
reunaviivaesitys,boundary representation
BREP,BREP
B-rep,B-rep
rakennustietomalli,building information model
BuildingConnected,BuildingConnected
business process model and notation,business process model and notation
osaamiskeskus,center of excellence
CLIC-lisenssinhallinta,CLIC license manager
pilvilisensointi,cloud licensing
pilvipohjainen kiinteä mallinnus,cloud solid modeling
Collaboration For Revit,Collaboration For Revit
kaupallinen pilviympäristö,commercial cloud environment
yleinen dataympäristö,common data environment
common data experience,common data experience
common workspace,common workspace
yhteisön tuottama sisältö,community-generated content
ammattiyhteisö,community of practice
consistent materials user interface,consistent materials user interface
Content Experience Design,Content Experience Design
valvottu luokittelematon tieto,controlled unclassified information
asiakkaan elinkaariarvo,customer lifetime value
asiakastutkimussopimus,customer research agreement
Asiakkaan arvokeskus,Customer Value Hub
D&M,D&M
D&MwA,D&MwA
tietojen rikastaminen,data enrichment
datan painovoima,data gravity
Design Collaboration,Design Collaboration
suunnittelu valmistusta ja kokoonpanoa varten,design for manufacturing and assembly
Developer Advocacy and Support,Developer Advocacy and Support
Developer Support Program,Developer Support Program
digitaalinen asiakkuuden elinkaari,digital customer lifecycle
Digital Experience and Customer Empowerment,Digital Experience and Customer Empowerment
digitaalinen HIG,digital HIG
Digital Manufacturing Group,Digital Manufacturing Group
dotcom,dotcom
dotcom-ohjeistus,dotcom guidance
dynaaminen sovelluksen tietoturvatestaus,dynamic application security test
ECaaS,ECaaS
verkkokauppa palveluna,eCommerce as a service
sähköinen tietokoneavusteinen suunnittelu,electronic computer-aided design
toiminnanohjaus,enterprise resource planning
entiteetti-komponentti-järjestelmä,entity-component system
laajennettu todellisuus,extended reality
fabrication data manager,fabrication data manager
vika- ja vaikutusanalyysi,failure mode and effects analysis
Fusion common data experience,Fusion common data experience
Fusion Data Access,Fusion Data Access
Fusion Folder Permissions,Fusion Folder Permissions
Fusion-tilapalvelu,Fusion Health Service
Fusion Injection Molding,Fusion Injection Molding
Fusion-JavaScript-palvelu,Fusion JavaScript Service
Fusion Notification Service,Fusion Notification Service
Fusion synthetic monitoring,Fusion synthetic monitoring
Generative Cloud Platform,Generative Cloud Platform
Gnosis,Gnosis
Green Building Studio,Green Building Studio
Halley,Halley
Health Dashboard Service,Health Dashboard Service
yrityksen tilan koontinäyttö,health of business dashboard
IaaS,IaaS
ITIL,Information Technology Infrastructure Library
Integrated Drainage Design & Analysis,Integrated Drainage Design & Analysis
integraatiotesti,integration test
esineiden internet,Internet of things
LDAP,Lightweight Directory Access Protocol
mediatietomalli,media information model
sekoitettu todellisuus,mixed reality
monimenetelmäinen todentaminen,multi-factor authentication
monikäyttäjälisensointi,multi-user licensing
monesta käyttäjästä yksittäiseksi käyttäjäksi,multi-user to single-user
multi-window multi-monitor,multi-window multi-monitor
verkko-osoitteiden muuntaminen,network address translation
Network License Reporting Service,Network License Reporting Service
NextGen Autodesk Desktop Application,NextGen Autodesk Desktop Application
sopimukseton jälleenmyyjä,non-contracted reseller
North Star,North Star
PaaS,PaaS
Phoenix,Phoenix
RaaS,RaaS
read-eval-print-silmukka,read-eval-print loop
reaaliarvon muokkausohjain,real value edit control
relaatiotietokannan hallintajärjestelmä,relational database management system
viemäriverkoston ylivuoto,sanitary sewer overflow
SSH,secure shell
SAML,security assertion markup language
ehdottomat tietoturvavaatimukset,security non-negotiables
Simulation Compute Manager,Simulation Compute Manager
yhden käyttäjän tilaus,single-user subscription
staattinen sovelluksen tietoturvatestaus,static application security testing
tilauksen ylikäyttö,subscription overuse
uhkamallinnus,threat modeling
Universal Assistant,Universal Assistant
yleinen kohtauksen kuvaus,universal scene description
variaationaalisen rajoiteongelman ratkaisija,variational constraint solver
virtuaalinen yksityinen pilvi,virtual private cloud
virtuaalitodellisuus,virtual reality
Keskeneräisen työn tiedonhallinta,Work In Process Data Management
XR Core Team,XR Core Team
