source,target
Autodesk ग्राहक सहभागिता प्रोग्राम,Autodesk Customer Engagement Program
Autodesk ग्राहक सहायता,Autodesk Customer Support
Autodesk ग्राहक सेवा प्रतिनिधि,Autodesk Customer Service representative
Autodesk चैनल टीम,Autodesk Channel Team
Autodesk चैनल सेल्स प्रबंधक,Autodesk Channel Sales Manager
Autodesk जॉब प्रोसेसर,Autodesk Job Processor
Autodesk ट्रस्ट सेंटर,Autodesk Trust Center
Autodesk डाउनलोड मैनेजर,Autodesk Download Manager
Autodesk डिज़ाइन अकैडमी,Autodesk Design Academy
Autodesk डिज़ाइन और क्रिएशन सूट,Autodesk Design and Creation Suites
Autodesk डिज़ाइन पैकेज,Autodesk Design Package
Autodesk डिज़ाइन संस्थान,Autodesk Design Institute
Autodesk डिजिटल STEAM वर्कशॉप,Autodesk Digital STEAM Workshop
Autodesk डिजिटल एंटरटेनमेंट क्रिएशन समाधान,Autodesk Digital Entertainment Creation solution
Autodesk डिजिटल प्रोटोटाइपिंग फ़ोरम,Autodesk Digital Prototyping Forum
Autodesk डिजिटल प्रोटोटाइपिंग समाधान,Autodesk Digital Prototyping solution
Autodesk डिजिटल मैगज़ीन,Autodesk Digital Magazine
Autodesk डेटा प्रबंधन टूल,Autodesk data management tools
Autodesk डेवलपर नेटवर्क (ADN),Autodesk Developer Network
Autodesk डेवलपर नेटवर्क (ADN) ओपन,Autodesk Developer Network Open
Autodesk डेस्कटॉप कनेक्टर,Autodesk Desktop Connector
Autodesk ड्राइव,Autodesk Drive
Autodesk दस्तावेज़,Autodesk Docs
Autodesk नवीनीकरण और रेट्रोफिट प्लेबुक,Autodesk Renovation and Retrofit Playbook
Autodesk नेटवर्क लाइसेंस प्रबंधक,Autodesk Network License Manager
Autodesk नॉलेज नेटवर्क,Autodesk Knowledge Network
Autodesk परामर्श,Autodesk Consulting
Autodesk परामर्श विशेषज्ञता प्रोग्राम,Autodesk Consulting Specialization Program
Autodesk पसंदीदा इंडस्ट्री पार्टनर,Autodesk Preferred Industry Partner
Autodesk पार्टनर पोर्टल,Autodesk Partner Portal
Autodesk पार्टनर प्रबंधक,Autodesk Partner Manager
Autodesk पार्टनर प्रोग्राम,Autodesk Partner Program
Autodesk पार्टनर मार्केटिंग प्लैटफ़ॉर्म,Autodesk Partner Marketing Platform
Autodesk पार्टनर विशेषज्ञता,Autodesk Partner specializations
Autodesk पैनोरोमा,Autodesk Panorama
Autodesk पोर्टफ़ोलियो,Autodesk Portfolio
Autodesk प्रति-घटना सहायता,Autodesk Per-Incident Support
Autodesk प्रमाणन,Autodesk Certification
Autodesk प्रमाणन प्रशिक्षण,Autodesk Certification Training
Autodesk प्रमाणित उपयोगकर्ता प्रोग्राम,Autodesk Certified User program
Autodesk प्रमाणित पेशेवर,Autodesk Certified Professional
Autodesk प्रमाणित प्रशिक्षक प्रोग्राम,Autodesk Certified Instructor program
Autodesk प्रमाणित लोगो,Autodesk Certified logo
Autodesk प्रशिक्षण केंद्र,Autodesk Training Center
Autodesk प्राइवेसी कथन,Autodesk Privacy Statement
Autodesk प्रीमियर समाधान प्रदाता,Autodesk Premier Solutions Provider
Autodesk प्रोडस्मार्ट,Autodesk Prodsmart
Autodesk प्लैटिनम पार्टनर,Autodesk Platinum partner
Autodesk फ़ोरम,Autodesk forum
Autodesk फ़्लेक्स,Autodesk Flex
Autodesk फ़्लेक्स टोकन,Autodesk flex token
Autodesk बिज़नेस वैल्यू मेथडोलॉजी,Autodesk Business Value Methodology
Autodesk बिज़नेस सेंटर,Autodesk Business Center
Autodesk बिल्डिंग YouTube चैनल,Autodesk Building YouTube Channel
Autodesk बिल्डिंग इंजीनियरिंग प्लेबुक,Autodesk Building Engineering Playbook
Autodesk बेसिक सपोर्ट,Autodesk Basic Support
Autodesk मटीरियल लाइब्रेरी,Autodesk Material Library
Autodesk मास्टर अवॉर्ड,Autodesk Masters award
Autodesk मास्टर्स प्रोग्राम,Autodesk Masters Program
Autodesk मूल्यांकन टेस्ट,Autodesk assessment test
Autodesk यूज़र ग्रुप इंटरनेशनल,Autodesk User Group International
Autodesk रीसेलर,Autodesk reseller
Autodesk रूट 66 व्यावसायिक कौशल प्रशिक्षण,Autodesk Route 66 Professional Skills Training
Autodesk लर्निंग सेंट्रल,Autodesk Learning Central
Autodesk लांच पैड,Autodesk LaunchPad
Autodesk लाइव,Autodesk Live
Autodesk लाइव चैट,Autodesk Live Chat
Autodesk लाइसेंस अनुपालन टीम,Autodesk License Compliance Team
Autodesk लाइसेंस प्रबंधक,Autodesk License Manager
Autodesk लिगेसी प्रोग्राम,Autodesk Legacy Program
Autodesk लैब्स,Autodesk Labs
Autodesk वर्चुअल क्लासरूम प्रशिक्षण,Autodesk Virtual Classroom Training
Autodesk वितरक अनुबंध,Autodesk Distributor Agreement
Autodesk विनिर्माण टीम,Autodesk Manufacturing Team
Autodesk विनिर्माण समुदाय पोर्टल,Autodesk Manufacturing Community Portal
Autodesk विश्लेषण,Autodesk Analytics
Autodesk वैल्यू ऐडेड रीसेलर,Autodesk Value Added Reseller
Autodesk वैल्यू ऐडेड रीसेलर अनुबंध,Autodesk Value Added Reseller Agreement
Autodesk व्यावसायिक उत्कृष्टता,Autodesk Professional Excellence
Autodesk शिक्षण और शिक्षा,Autodesk learning and education
Autodesk शिक्षा,Autodesk Education
Autodesk शिक्षा पाठ्यक्रम,Autodesk Education Curriculum
Autodesk शिक्षा समुदाय,Autodesk Education Community
Autodesk शेप प्रबंधक,Autodesk Shape Manager
Autodesk सस्टेनेबल डिज़ाइन सेंटर,Autodesk Sustainable Design Center
Autodesk सहयोग और डेटा प्रबंधन सेवाएं,Autodesk Collaboration and Data Management Services
Autodesk सहयोगात्मक प्रोजेक्ट प्रबंधन समाधान,Autodesk Collaborative Project Management Solutions
Autodesk सहायता एजेंट,Autodesk support agent
Autodesk साइन इन मदद,Autodesk Sign In Help
Autodesk सिंक,Autodesk Sync
Autodesk सिल्वर पार्टनर,Autodesk Silver partner
Autodesk सुइट,Autodesk suite
Autodesk सेल्स डेवलपमेंट फ़ंड,Autodesk Sales Development Fund
Autodesk सेल्स प्रतिनिधि,Autodesk sales representative
Autodesk सेवा और सहायता,Autodesk Services and Support
Autodesk सेवा बाज़ार,Autodesk Services Marketplace
Autodesk सेवानिवृत्ति प्रोग्राम,Autodesk Retirement Program
Autodesk सॉफ़्टवेयर,Autodesk software
Autodesk सॉफ़्टवेयर लाइसेंस,Autodesk software license
Autodesk सॉफ़्टवेयर लाइसेंस अनुबंध,Autodesk Software License Agreement
Autodesk स्टोर,Autodesk Store
Autodesk स्ट्रीमलाइन,Autodesk Streamline
"Autodesk® आर्किटेक्चर, इंजीनियरिंग और कंस्ट्रक्शन कलेक्शन","Autodesk® Architecture, Engineering & Construction Collection"
Autodesk® प्रॉडक्ट डिज़ाइन कलेक्शन,Autodesk® Product Design Collection
Autodesk® मीडिया और मनोरंजन कलेक्शन,Autodesk® Media & Entertainment Collection
AVAR,AVAR
BEES,BEES
BIM,BIM
BIM 360,BIM 360
BIM अंगीकरण और परिवर्तन प्रबंधन सेवाएं,BIM Adoption and Change Management services
BIM एंटरप्राइज़ निष्पादन प्लान,BIM Enterprise Execution Plan
BIM कार्यान्वयन और एकीकरण सेवाएं,BIM Implementation and Integration Services
BIM नॉलेज पैकेज,BIM Knowledge Package
BIM रणनीति सेवाएं,BIM Strategy services
BIM स्टैंडर्ड और प्रक्रियाएं सेवाएं,BIM Standards and Processes services
BlueSnap,BlueSnap
BPT,BPT
Bridge Design for InfraWorks 360,Bridge Design for InfraWorks 360
CAD,CAD
CAE,CAE
CAM,CAM
CDF,CDF
CEC,CEC
CFD,CFD
CFD ऐडवांस्ड,CFD Advanced
CFD मोशन,CFD Motion
Character Generator,Character Generator
CIP,CIP
Configurator 360,Configurator 360
COP,COP
CPM,CPM
CRM,CRM
CSAT,CSAT
CSI,CSI
CTA,CTA
CTB,CTB
CTO,CTO
CVC,CVC
DAM,DAM
DCS,DCS
DPR,DPR
Drainage Design for Infraworks 360,Drainage Design for Infraworks 360
DVAR,DVAR
DVI,DVI
DWG एक्सट्रीम,DWG Extreme
DWGX,DWGX
Eagle,Eagle
eBook,eBook
EDT,EDT
eLearning,eLearning
eLearning कैटलॉग,eLearning catalog
EMC टियर 5 प्रणाली,EMC Tier 5 system
EMS,EMS
eNewsletter,eNewsletter
ESCO,ESCO
ESD,ESD
ESPC,ESPC
ETO,ETO
EUI,EUI
Facebook,Facebook
FBIK,FBIK
FCS,FCS
FeatureCAM,FeatureCAM
FEED,FEED
FLEXnet प्रकाशक,FLEXnet Publisher
FoMT,FoMT
fps,fps
Fusion,Fusion
Fusion 360,Fusion 360
GD&T प्रतीक,GD&T symbol
GEP,GEP
GF,GF
GFP,GFP
GIS,GIS
GIS एकीकरण,GIS integration
Google Play,Google Play
GPU,GPU
HDMI केबल,HDMI cable
HDRI,HDRI
Helius Composite,Helius Composite
Helius PFA,Helius PFA
HLSL,HLSL
Hot Fix,Hot Fix
Hotfix,Hotfix
HSM,HSM
HSMWorks,HSMWorks
IANA,IANA
IAQ,IAQ
IC,IC
IFC,IFC
InfoCenter,InfoCenter
InfoSWMM,InfoSWMM
InfraWorks 360,InfraWorks 360
InfraWorks 360 LT,InfraWorks 360 LT
Inventor,Inventor
Inventor CAM,Inventor CAM
Inventor LT,Inventor LT
Inventor LT Suite,Inventor LT Suite
Inventor Professional,Inventor Professional
IPD,IPD
iPDF,iPDF
ISV,ISV
IVAR,IVAR
JIT,JIT
KPI,KPI
LCA,LCA
LEED,LEED
LSA,LSA
LTU,LTU
M&E,M&E
M&E कलेक्शन,M&E Collection
Mac App Store,Mac App Store
MatchMover,MatchMover
Maya,Maya
Maya LT,Maya LT
MBR,MBR
McAfee ePolicy ऑर्केस्ट्रेटर,McAfee ePolicy Orchestrator
MDF,MDF
MFG,MFG
Microsoft नॉलेज बेस,Microsoft Knowledge Base
MIR,MIR
MJA मूल्य सूची,MJA price lists
Mountain Lion,Mountain Lion
MQL,MQL
MSA,MSA
MSRP,MSRP
MUD,MUD
Mudbox,Mudbox
MUI,MUI
NAS,NAS
Nastran,Nastran
Nastran In-CAD,Nastran In-CAD
Navisworks,Navisworks
Navisworks Exporters,Navisworks Exporters
Navisworks Freedom,Navisworks Freedom
Navisworks Manage,Navisworks Manage
Navisworks Simulate,Navisworks Simulate
NC प्रोग्रामिंग,NC programming
NDA,NDA
Netfabb,Netfabb
NFR,NFR
NIC,NIC
NLM,NLM
Notepad,Notepad
NPI,NPI
NPS,NPS
OBJ,OBJ
One Team 360,One Team 360
OpenEXR,OpenEXR
OTC,OTC
PDM,PDM
PLM,PLM
PLM TV,PLM TV
PowerInspect,PowerInspect
PowerMill,PowerMill
PowerShape,PowerShape
PSP,PSP
PTV,PTV
Publisher 360,Publisher 360
Q&A,Q&A
QAT,QAT
RAM,RAM
RasterDWG,RasterDWG
RCO,RCO
ReCap,ReCap
ReCap 360,ReCap 360
ReCap 360 Ultimate,ReCap 360 Ultimate
Rendering in A360,Rendering in A360
Revit,Revit
Revit Collaboration Suite,Revit Collaboration Suite
Revit LT,Revit LT
Revit क्लाउड वर्कशेयरिंग,Revit Cloud Worksharing
RFID,RFID
RGB,RGB
Rilsan इंवेंट नैचुरल,Rilsan Invent Natural
Roadway Design for InfraWorks 360,Roadway Design for InfraWorks 360
ROI,ROI
SAM,SAM
SAN,SAN
SBT,SBT
SC,SC
SDF,SDF
SDK,SDK
SEM,SEM
SEO,SEO
SEPT,SEPT
Shotgun,Shotgun
SKU,SKU
SLA,SLA
SLM,SLM
SMS,SMS
SolidWorks,SolidWorks
SQL सर्वर प्रबंधन स्टूडियो,SQL Server Management Studio
SQLite,SQLite
SRN,SRN
SRP,SRP
SSD,SSD
SSL,SSL
STEM,STEM
Task Manager,Task Manager
TinkerBox,TinkerBox
ToolClip,ToolClip
TrustedDWG,TrustedDWG
TSR,TSR
UNC,UNC
VAD,VAD
VAR,VAR
Vault,Vault
Vault Basic,Vault Basic
Vault Professional,Vault Professional
Vault Workgroup,Vault Workgroup
Vault प्रबंधक,Vault Manager
VBA पोर्टिंग सेवा,VBA porting service
ViewCube,ViewCube
VRED,VRED
VRED Design,VRED Design
VRED Presenter,VRED Presenter
VRED Professional,VRED Professional
VRED Server,VRED Server
Wiki मदद,Wiki Help
Windows Store,Windows Store
Windows Task Manager,Windows Task Manager
अंतर,interoperability
अंतर-विषयक जांच,inter-disciplinary check
अकाउंट प्रबंधन,Account Management
अक्सर पूछे जाने वाले प्रश्नों,frequently asked questions
अखंडता,integrity
अगल-बगल विन्यास,side-by-side configuration
अग्नि सुरक्षा,fire protection
अग्रभूमि प्रसंस्करण,foreground processing
अतिरिक्त क्षेत्र अधिकार,extra territory rights
अधिकृत पुनर्विक्रेता,authorized reseller
अधिकृत भागीदार,authorized partner
अधिकृत शैक्षणिक भागीदार,authorized academic partner
अध्यक्ष और सीईओ,president and CEO
अनधिकृत उपयोग,unauthorized use
अनपेक्षित व्यवहार,unexpected behavior
अनुकूलता चार्ट,compatibility chart
अनुकूलता मैट्रिक्स,compatibility matrix
अनुपालन,compliance
अनुबंध नवीनीकरण की तारीख,contract renewal date
अनुबंध प्रबंधक,Contract Manager
अनुबंध प्रशासक,Contract Administrator
अनुबंध प्रशासन,Contract Administration
अनुबंध स्तर,contract level
अनुबंधकर्ता,contractor
अनुशंसित खुदरा मूल्य,recommended retail price
अपग्रेड करने की टॉप 10 वज़ह,top 10 reasons to upgrade
अपग्रेड पथ,upgrade path
अपग्रेड पॉलिसी,upgrade policy
अपग्रेड मूल्य निर्धारण,upgrade pricing
अपग्रेड संस्करण पॉलिसी,Upgrade Version Policy
अपना सब्सक्रिप्शन स्विच करें,switch your subscription
अपने आप रिन्यूअल,automatic renewal
अपरूपण - मापांक,shear modulus
अप्रत्यक्ष पार्टनर,indirect partner
अप्रत्यक्ष वैल्यू ऐडेड रीसेलर,indirect value added reseller
अभिभावक की सहमति,guardian consent
अभिविन्यास,orientation
अभी इंस्टॉल करें मदद,Install Now Help
अभी इंस्टॉल करें विधि,Install Now method
अभी डाउनलोड करें विधि,Download Now method
अमूर्त असेट,intangible asset
अमेरिकन इंस्टीट्यूट ऑफ़ आर्किटेक्ट्स,American Institute of Architects
अरे,array
अल्फा चैनल,alpha channel
अवधारणा रेखाचित्र,concept sketch
अवलोकन ब्राउशर,overview brochure
अवलोकन वीडियो,overview video
अवसर प्रबंधन,opportunity management
असमूहीकृत,ungroup
असली AutoCAD,genuine AutoCAD
असली रंग,true color
असेंबली के लिए डिज़ाइन,design for assembly
असेट,asset
आइटम नंबरिंग,item numbering
आइसोमेट्रिक ड्राइंग,isometric drawing
आइसोमेट्रिक प्रतीक,isometric symbol
आई-ड्रॉप,i-drop
आई-ड्रॉप लक्ष्य,i-drop target
आउट-ऑफ़-प्रोसेस,out-of-process
आउटलेट,outlet
आउटेज प्रबंधन प्रणाली,outage management system
आजीवन,lifetime
आनुशासिक क्रिया,disciplinary action
आपत्ति निवारण गाइड,Objection Handling Guide
आपूर्ति श्रृंखला,supply chain
आमने-सामने सहायता,one-to-one support
आयाम शैली प्रबंधक,Dimension Style Manager
आर्किटेक्चर और इंजीनियरिंग के लिए Autodesk शिक्षा सुइट,Autodesk Education Suite for Architecture & Engineering
आर्किटेक्चर साइंस पूरक पाठ्यक्रम के मूल सिद्धांत,Fundamentals of Architectural Science Supplement Curriculum
"आर्किटेक्चर, इंजीनियरिंग और कंस्ट्रक्शन","architecture, engineering and construction"
"आर्किटेक्चर, इंजीनियरिंग और कंस्ट्रक्शन कलेक्शन","Architecture, Engineering & Construction Collection"
"आर्किटेक्चर, इंजीनियरिंग और कंस्ट्रक्शन के लिए सतत डिज़ाइन के लिए गाइड","Guide to Sustainable Design for Architecture, Engineering, and Construction"
"आर्किटेक्चर, इंजीनियरिंग और कंस्ट्रक्शन प्रबंधन पाठ्यक्रम के लिए Autodesk BIM","Autodesk BIM for Architecture, Engineering and Construction Management Curriculum"
आर्किटेक्चरल पूरक निर्देश,Architectural Supplemental Instructions
आर्किटेक्ट के पूरक निर्देश,Architect's Supplemental Instruction
आवर्ती बिलिंग,recurring billing
आविष्कारक शिक्षा पाठ्यक्रम,Inventor Education Curriculum
आस्पेक्ट अनुपात,aspect ratio
इंजीनियर,engineer
इंजीनियर-टू-ऑर्डर,Engineer-to-Order
इंजीनियर-टू-ऑर्डर अंगीकरण और परिवर्तन प्रबंधन सेवाएं,Engineer-to-Order Adoption and Change Management Services
इंजीनियर-टू-ऑर्डर कार्यान्वयन और एकीकरण सेवाएं,Engineer-to-Order Implementation and Integration Services
इंजीनियर-टू-ऑर्डर रणनीति सेवाएं,Engineer-to-Order Strategy Services
इंजीनियरिंग अन्वेषण कार्यशाला,Engineering Exploration Workshop
इंजीनियरिंग डेटा,engineering data
इंटरनेट,Internet
इंटरनेट असाइन्ड नंबर अथॉरिटी,Internet Assigned Numbers Authority
इंटरनेट टाइम सर्वर,Internet time server
इंटरनेशनल ऑर्गनाइज़ेशन फॉर स्टैंडर्डाइज़ेशन,International Organization for Standardization
इंटरैक्टिव PDF,interactive PDF
इंटरैक्टिव अवलोकन,interactive overview
इंडस्ट्री के लिए Autodesk डिज़ाइन,Autodesk Design for Industry
इंडस्ट्री ट्रेंड,industry trends
इंडस्ट्री फ़ाउंडेशन क्लासेस,Industry Foundation Classes
इंडस्ट्री समाचार,industry news
इंडस्ट्रीज,industries
इंडस्ट्रीयल डिज़ाइन,industrial design
इंडस्ट्रीयल डिज़ाइन और विज़ुअलाइज़ेशन विशेषज्ञता,Industrial Design and Visualization Specialization
इंडस्ट्रीयल डिज़ाइनर,industrial designer
इंडस्ट्रीयल मशीनरी,industrial machinery
इंडी गेम निर्माता,indie game maker
इंफ़्रास्ट्रक्चर प्लानिंग,infrastructure planning
इंफ़्रास्ट्रक्चर सॉल्यूशंस डिविज़न,Infrastructure Solutions Division
इंस्टॉल गाइड,install guide
इंस्टॉलेशन और लाइसेंसिंग मदद,installation and licensing help
इंस्टॉलेशन गाइड,installation guide
इंस्टॉलेशन निर्देशिका,installation directory
इंस्टॉलेशन मदद,installation help
इंस्टॉलेशन विज़ार्ड,installation wizard
इंस्टॉलेशन समस्या निवारण,installation troubleshooting
इनडोर एयर क्वॉलिटी,indoor air quality
इन-प्रॉडक्ट सब्सक्रिप्शन ऐक्सेस,in-product subscription access
इन-प्लेस ब्लॉक एडिटर,In-Place Block Editor
इनसाइडर ट्रेडिंग,insider trading
इमेजिंग सॉफ़्टवेयर,imaging software
इम्पीरियल यूनिट,imperial unit
इलेक्ट्रिकल कैटलॉग ब्राउज़र,Electrical Catalog Browser
इलेक्ट्रॉनिक डाउनलोड,electronic download
इलेक्ट्रॉनिक सॉफ़्टवेयर वितरण,electronic software distribution
इवेंट टूलकिट,event toolkit
इवेंट प्रकाशक,Event Publisher
इवेंट लुकअप,Events Lookup
इस्तेमाल की शर्तें,terms of use
ईंट सैनिक पाठ्यक्रम,brick soldier course
ईको डिज़ाइन,eco design
ईथरनेट एडेप्टर,Ethernet adapter
ई-बुक,e-book
ई-लर्निंग,e-Learning
ई-लर्निंग कैटलॉग,e-Learning catalog
उच्च गति मशीनिंग,high speed machining
उच्च गतिशील रेंज इमेजिंग,high dynamic range imaging
उच्च दबाव हानि क्षेत्र,high-pressure loss area
उच्च स्तरीय शेडर भाषा,high-level shader language
उत्पाद केंद्र,product center
उन्नत KB,Enhanced KB
उन्नत एवं तैयार सहायता,Up & Ready Support
उन्नत रोशनी,Advanced Illuminance
उप-अनुबंधकर्ता,sub-contractor
उपभोग,consumption
उपभोग दर,consumption rate
उपयोग दर,usage rate
उपयोग में आए मामले,use cases
उपयोग रिपोर्ट,usage report
उपयोगकर्ता की गाइड,user's guide
उपयोगकर्ता गाइड,user guide
उपयोगकर्ता प्रबंधन अक्सर पूछे जाने वाले प्रश्न,User Management FAQ
उपयोगकर्ता व्यक्तित्व,user persona
उपयोगिता ग्रिड,utility grid
उपलब्ध भाषाएं,available languages
उपश्रृंखला,Upchain
उपाध्यक्ष,vice president
उल्लंघन,violation
ऊर्जा उत्पादन,energy generation
ऊर्जा उपयोग की तीव्रता,energy use intensity
ऊर्जा उपयोग सूचकांक,energy use index
ऊर्जा दक्षता,energy efficiency
ऊर्जा पुनर्निवेश,energy retrofit
ऊर्जा बचत प्रदर्शन अनुबंध,energy savings performance contract
ऊर्जा भार,energy load
ऊर्जा विश्लेषण,Energy Analysis
ऊर्जा सेवा कंपनी,energy service company
"ऊष्मा देना, हवादार बनाना और वातानुकूलन","heating, ventilation and air conditioning"
एंटरप्राइज़ प्राथमिकता सहायता,Enterprise Priority Support
