source,target
diagramme de charge,load diagram
ligne de justification,location line
Emplacements,Locations
LP,LP
contrat principal,main contract
correction,markup
sol de volume,mass floor
zone volumique,mass zone
propriétés de matériau,material properties
relevé de matériaux,material takeoff
modèle Max,Max model
amplitude quotidienne moyenne,mean daily range
charge mécanique,mechanical load
Réunions,Meetings
informations de l'axe secondaire,minor tick
joint en onglet,miter join
alignement des modèles,model alignment
Model Builder,Model Builder
modèle Model Builder,Model Builder model
ligne de modèle,model line
texte 3D,model text
diffusivité moléculaire,molecular diffusivity
MSQ,MSQ
circuit multipolaire,multi-poled circuit
fichier multifeuille,multi-sheet
graphe net,net graph
image de répartition réseau,network deployment image
conducteur neutre,neutral conductor
opération suivante par,next action by
nœud,node
diamètre nominal,nominal diameter
ordonnée,northing
pas de problème,not an issue
dispositif d'appel malade,nurse call device
occupation,occupancy
habitable,occupiable
présentation,onboarding
dalle unidirectionnelle,one way slab
cote superposée,ordinate dimensioning
budget initial,original budget
orthogonale,orthographic
avenants du propriétaire,owner changes
P&ID Modeler,P&ID Modeler
plancher nervuré,pan joist
tableau de raccordement,panelboard
direction principale du ferraillage,path reinforcement
gain de chaleur latente par personne,people latent heat gain
pourcentage imperméable,Percentage Impervious
filtre des phases,phase filter
affectation des phases,phase mapping
forme photométrique,photometric shape
texture photon,photon map
Photos,Photos
point PI,PI point
chapeau de pile,pier cap
colonne de pile,pier column
accessoire de canalisation,pipe accessory
palier de canalisation,pipe bearing
connexion tuyau,pipe connector
raccord de canalisation,pipe fitting
isolation calorifuge de tuyauterie,pipe insulation
disposition des canalisations,pipe layout
plan de canalisation,pipe plan
tronçon,pipe run
système de canalisations,piping system
Piranesi EPix,Piranesi EPix
pas,pitch
Placez-moi,Place Me
plénum,plenum
appareil sanitaire,plumbing fixture
condition aux limites des points,point boundary condition
recherche d'une image du nuage de points,Point Cloud Image Lookup
code de point,point code
charge ponctuelle,point load
marque de point,point marker
circuit de puissance,power circuit
collaborateur avancé,power collaborator
charge de puissance,power load
PRC,PRC
courbe PRD,PRD curve
système préaction de protection contre les incendies,pre-action fire protection system
préformé,precast
fente de Preissmann,Preissmann slot
perte de pression,pressure loss
principale,Primary
modèle principal,primary model
mode PROF,PROF mode
altitude du talus de la ligne de profil en long,profile grade elevation
ligne de talus de la ligne de profil en long,profile grade line
vue de la grille de la ligne de profil en long,profile grid view
dessin de profil en long,profile view
photos d'avancement,progress photos
Suivi de la progression,Progress Tracking
administrateur de projet,project administrator
indicateurs de projet,project metrics
Project Vasari,Project Vasari
système de coordonnées projetées,projected coordinate system
limite de propriété,property line
proposition,proposal
simplifier,prune
PIV,PVI
Pype,Pype
risque lié à la qualité,Quality Risk
Tendance de risque lié à la qualité,Quality Risk Trend
Tickets rapides,Quick Tickets
système de garde-corps,railing system
lancer de rayons,ray tracing
RCP,RCP
barre d'armature,rebar bar
multiplicateur de la courbe de décrue,Recession Limb Multiplier
pièce superflue,redundant room
ligne de profil en long de référence,reference profile
plan de faux-plafond,reflected ceiling plan
limite de zone,region line
condition de relâchement,release condition
apparence de rendu,rendering appearance
demande d'information,Request for Information
reprise d'air,return air
écoulement de reprise,return airflow
réviseur,reviewer
partage de projet sur le cloud Revit,Revit Cloud Worksharing
DI,RFI
champ personnalisé de DI,RFI custom field
contremarche,riser
niveau de risque,Risk Level
Roamer,Roamer
Robot Structural Analysis Professional,Robot Structural Analysis Professional
rôle,role
toit en rouleaux,rolled roof
différence de pente,rollover
bord de toiture,roof fascia
faîtage,roof ridge
sous-face de toit,roof soffit
rapport de cavité de pièce,room cavity ratio
nomenclature des pièces,room schedule
cause,root cause
conduite,run
courbe à point bas,sag curve
point d'échantillonnage,sample point
source échantillonnée,sampled source
Planification,Schedule
DPGF,schedule of values
nom du schéma,schema name
avenant au sous-traitant,SCO
SCS,SCS
SCSCS,SCSCS
SCSSCS,SCSSCS
plan de coupe,section plane
feuille de ligne de profil en travers,section sheet
plage de sélection,selection resolution
dégagement de maintenance,service clearance
Paramètres,Settings
feuille,sheet
Plans,Sheets
enveloppe,shell construction
SketchUp,SketchUp
bas de la dalle,slab bottom
haut de la dalle,slab top
voie de contournement d'un carrefour,slip lane
poutre inclinée,sloped beam
canalisation inclinée,sloped piping
structure linéaire de vanne de vidange,sluice linear structure
fonte des neiges,snowmelt
dalle pleine en béton armé,solid reinforced concrete slab
codification,spec section
spécification,specification
SPI,SPI
clothoïde-courbe,spiral-curve
dessin de profil en long divisé,split profile view
cote d'inclinaison,spot slope
sprinkler,sprinkler
tubulure de raccordement,spud
SRM,SRM
multidessin de profil en long,stacked profile view
mur empilé,stacked wall
rapport sur l'axe de délimitation,stakeout alignment report
assemblage métallique,steel connection
exécution acier,steel detailing
poutre en acier,steel girder
treillis en acier,steel truss
soubassement en escalier,step footing
égout pluvial,storm sewer
champs de chaîne texte,string field
fenêtre continue,strip window
déblaiement de la couche supérieure,stripping top soil
analyse structurelle,structural analysis
Structural Bridge Design,Structural Bridge Design
modélisation de structure,structural modeling
ligne de profil en long de la structure,structure profile
forme d'élément de profil type,subassembly shape
Tendance de risque lié à la qualité des sous-traitants,Subcontractor Quality Risk Trend
sous-emplacement,sub-location
soumission,submittal
Soumissions,Submittals
subordonné,Subordinate
dévers,superelevation
méthode de transition du dévers,superelevation attainment method
valeur du dévers,superelevation rate
déversement depuis l'horizontale,superelevation runoff
ligne de profil en long superposée,superimposed profile
demande d'avenant fournisseur,supplier change order
système de soufflage,supply air system
ligne de profil en long de surface,surface profile
point de topographie,survey point
largeur de bande,swath width
tableau de contrôle,switchboard
étiquette,tag
élément de relevé,takeoff item
objet de relevé,takeoff object
type de relevé,takeoff type
Team Space,Team Space
Équipes,Teams
charge thermique,temperature load
modèle,template
résistance à la traction,tensile strength
cintrage de chaînage,tie bend
angle d'inclinaison,tilt angle
temps de parcours,time of travel
Historique de partage,Timeline
TimeLiner,TimeLiner
symbole de cartouche,title mark
tolérance,tolerance
fenêtre d'outils,toolspace
ajustement de transition,transition fitting
abscisse curviligne de transition,transition station
trapézoïdal,trapezoidal
courant véritable,true current
charge véritable,true load
TSDB,TSDB
voie de bifurcation,turn slip lane
deux coupes - vertical,two-cut plumb
deux coupes - carré,two-cut square
SCU,UCS
restaurer,unarchive
drainage souterrain,underdrain
en toit non divisé,undivided crowned
plan non divisé,undivided planar
avenant budget contrat principal,upstream budget change order
courbe de niveau définie par l'utilisateur,user contour
recherche utilisateur,user research
volume d'air variable,Variable Air Volume
VAV,VAV
Vehicle Tracking,Vehicle Tracking
pression dynamique,velocity pressure
placage,veneer
ventilé,vented
ajustement vertical,vertical adjustment
liste des vues,view list
visualiseur,viewer
vitre de vision,vision glass
géométrie du vide,void geometry
Définir la DI comme non applicable,void RFI
dalle creuse,voided slab
VSP,VSP
visite virtuelle,walkthrough
semelle filante,wall foundation
lessivage,washoff
épaisseur de l'âme,web thickness
fil soudé,welded wire fabric
température humide,wet bulb
débit de l'eau par appareil,WFU
Worksharing Monitor,Worksharing Monitor
faire l'objet d'un retournement,wrap
XDRef,XDRef
XPRAFTS,XPRAFTS
XPSWMM,XPSWMM
zoom par délimitation d'une zone,zoom box
