source,target
referencia a datos externos,External Data Reference
portante de fabricación,fabrication hanger
piezas de fabricación,fabrication parts
protección contra caídas,fall protection
libro de campo,field book
empalme de campo,field splice
archivo,file
patrón de relleno,fill pattern
empalme,fillet
radio de empalme,fillet radius
análisis de puentes de elementos finitos,finite-element bridge analysis
ventana fija,fixed window
unidad de instalación,fixture unit
ángulo de apertura,flare angle
curva flotante,float curve
plano de planta,floor plan
elemento de forma,form element
FormIt,FormIt
Formularios,Forms
base,foundation
fotograma,frame
velocidad de fotogramas,frame rate
flotante libre,free float
FU,FU
aproximación,fuzz
Gantt,Gantt
contratista general,general contractor
empresa del contratista general,general contractor company
Ejecución múltiple generalizada,Generalised Multi Run
jácena,girder
grupo de jácenas,girder group
forma de jácena,girder shape
gizmo,gizmo
sistema de coordenadas global,global coordinate system
discontinuidad de pendiente,grade break
plano de explanación,grading plan
red de gravedad,gravity network
tubería de gravedad,gravity pipe
conductor de tierra,ground conductor
modelo del terreno,ground model
perfil de terreno,ground profile
agua subterránea,ground water
barrera,guardrail
identificador,handle
portante,hanger
HDS,HDS
incremento de calor,heat gain
foco de calor,heat island
cargas de calefacción y refrigeración,heating and cooling loads
temperatura de diseño de calefacción,heating design temperature
HGL,HGL
método de compensación horizontal,horizontal adjustment method
conductor cargado,hot conductor
HP,HP
placa final PH,HS end plate
zona de climatización,HVAC zone
curva de hidrante,hydrant curve
hidrónico,hydronic
hipermodelado,hypermodeling
Ia,Ia
vértice implícito,implied point of intersection
factor de caudal máximo industrial,Industrial Peak Flow Factor
modelo de sector,industry model
modelo InfraWorks,InfraWorks model
iniciador,initiator
punto de inserción,insertion point
entrega de proyecto integrado,integrated project delivery
interfaz de cizallamiento,interface shear
comprobación de interferencias,interference check
transferencia presupuestaria interna,internal budget transfer
componente de intersección,intersection component
cuadrante de intersección,intersection quadrant
incidencia,issue
Incidencias,Issues
Resumen del elemento,Item summary
nota clave,keynote
tabla de notas clave,keynote table
etiqueta de nota clave,keynote tag
texto de nota clave,keynote text
sobreancho,knuckle
informe de mano de obra y fuerza laboral,labor and workforce report
plataforma de escalera,ladder deck
desarrollo urbanístico,land development
LandXML Alignment,LandXML
LAS,LAS
calor latente,latent heat
arriostramiento lateral,lateral bracing
estado de capa,layer state
descansillo de nivel,level landing
nivel de suavizado,level of smoothness
LF,LF
dispositivo de iluminación,lighting device
luminaria,lighting fixture
densidad de potencia de iluminación,lighting power density
contorno de línea,line boundary
matriz lineal,linear array
cota lineal,linear dimension
medición lineal,linear takeoff
caso de carga,load case
clasificación de carga,load classification
diagrama de carga,load diagram
línea de ubicación,location line
Ubicaciones,Locations
espaciado longitudinal,longitudinal spacing
LP,LP
MACP,MACP
contrato principal,main contract
marca de revisión,markup
suelo de masa,mass floor
zona de masa,mass zone
propiedades del material,material properties
cómputo de materiales,material takeoff
modelo de Max,Max model
oscilación media diaria,mean daily range
carga mecánica,mechanical load
Reuniones,Meetings
marca secundaria,minor tick
junta biselada,miter join
alineación de modelos,model alignment
Generador de modelos,Model Builder
modelo del Generador de modelos,Model Builder model
línea de modelo,model line
texto de modelo,model text
MSQ,MSQ
varios miembros,multiple members
circuito multipolar,multi-poled circuit
varios planos,multi-sheet
gráfico neto,net graph
conductor neutro,neutral conductor
próxima acción por,next action by
nodo,node
diámetro nominal,nominal diameter
no lineal,non-linear
ordenada,northing
No es incidencia,not an issue
timbre de enfermería,nurse call device
ocupación,occupancy
ocupable,occupiable
OCO,OCO
OCR,OCR
losa unidireccional,one way slab
cotas por coordenadas,ordinate dimensioning
presupuesto original,original budget
ortogonal,orthographic
cambios del propietario,owner changes
P&ID Modeler,P&ID Modeler
PACP,PACP
forjado nervado,pan joist
cuadro de control,panelboard
refuerzo por camino,path reinforcement
incremento de calor latente por presencia de personas,people latent heat gain
porcentaje impermeable,Percentage Impervious
permeable,pervious
filtro de fases,phase filter
mapeado de fases,phase mapping
forma fotométrica,photometric shape
mapa de fotones,photon map
Fotos,Photos
punto PI,PI point
pilar,pier
remate del pilar,pier cap
columna de pilar,pier column
articulado/a,pinned
accesorio de tubería,pipe accessory
rodamiento de tubería,pipe bearing
unión de tuberías,pipe fitting
aislamiento de tubería,pipe insulation
composición de tubería,pipe layout
tuberías en planta,pipe plan
tramo de tubería,pipe run
sistema de tuberías,piping system
Piranesi Epix,Piranesi EPix
inclinación transversal,pitch
Ubicarme,Place Me
plénum,plenum
instalación de fontanería,plumbing fixture
condición de contorno de punto,point boundary condition
datos de nube de puntos,point cloud data
Búsqueda de imagen de nube de puntos,Point Cloud Image Lookup
código de punto,point code
carga puntual,point load
símbolo de punto,point marker
circuito de alimentación,power circuit
supercolaborador,power collaborator
carga de potencia,power load
sistema preactivo de protección contra incendios,pre-action fire protection system
prefabricado,precast
pérdida de presión,pressure loss
principal,Primary
modelo principal,primary model
elevación de rasante,profile grade elevation
línea de rasante,profile grade line
vista de rejilla de perfil,profile grid view
vista de perfil,profile view
administrador de proyectos,project administrator
sistema de coordenadas proyectadas,projected coordinate system
línea de propiedad,property line
propuesta,proposal
Pype,Pype
Tendencia de riesgos de calidad,Quality Risk Trend
sistema de barandillas,railing system
trazado de rayos,ray tracing
RCP,RCP
barra de armadura,rebar bar
habitación redundante,redundant room
perfil de referencia,reference profile
plano de techo reflejado,reflected ceiling plan
línea de región,region line
condición de transmisión de esfuerzos,release condition
aspecto de renderización,rendering appearance
aire de retorno,return air
retorno de flujo de aire,return airflow
revisor,reviewer
Uso compartido en la nube de Revit,Revit Cloud Worksharing
SDI,RFI
campo de SDI personalizado,RFI custom field
contrahuella,riser
decoración de carretera,roadway decoration
Roadway Design for InfraWorks 360,Roadway Design for InfraWorks 360
Roamer,Roamer
función,role
lámina en rollo para tejado,rolled roof
diferencia máxima de pendiente,rollover
imposta de cubierta,roof fascia
cumbrera,roof ridge
cielo raso de cubierta,roof soffit
proporción de cavidad de habitación,room cavity ratio
tabla de planificación de habitaciones,room schedule
causa principal,root cause
bandas sonoras,rumble strips
tramo,run
escorrentía,runoff
acuerdo cóncavo,sag curve
punto de muestreo,sample point
origen muestreado,sampled source
Planificación,Schedule
tabla de valores,schedule of values
nombre de esquema,schema name
SCO,SCO
SCS,SCS
SCSCS,SCSCS
SCSSCS,SCSSCS
nivel de selección,selection resolution
espacio libre para mantenimiento,service clearance
Configuración,Settings
perno,shear stud
muro de arriostramiento,shear wall
plano,sheet
Planos,Sheets
construcción de cerramiento,shell construction
dibujo de detalles,shop drawing
punto independiente,sideshot point
SketchUp,SketchUp
parte inferior de losa,slab bottom
parte superior de losa,slab top
viga inclinada,sloped beam
tubería inclinada,sloped piping
esclusa,sluice
losa de hormigón reforzado sólida,solid reinforced concrete slab
Utilidad de denominación de espacios,Space Naming Utility
TSDB espacial,spatial TSDB
sección de especificaciones,spec section
banda de velocidad,speed striping
espiral,spiral
espiral a curva,spiral-curve
vista de perfil dividida,split profile view
cota de pendiente,spot slope
rociador,sprinkler
racor,spud
vista de perfiles apilados,stacked profile view
muro apilado,stacked wall
informe de jalonamiento de alineaciones,stakeout alignment report
jácena de acero,steel girder
cercha de acero,steel truss
zapata escalonada,step footing
imagen fija,still image
colector de aguas pluviales,storm sewer
codo de rosca,street elbow
ventanal corrido,strip window
vaciado de pavimento,stripping pavement
vaciado de capa superior del suelo,stripping top soil
análisis estructural,structural analysis
Structural Analysis for Revit,Structural Analysis for Revit
Structural Bridge Design,Structural Bridge Design
modelado estructural,structural modeling
perfil de estructura,structure profile
forma de subensamblaje,subassembly shape
Tendencia de riesgos de calidad del subcontratista,Subcontractor Quality Risk Trend
ubicación secundaria,sub-location
Documentación presentada,Submittals
subordinado,Subordinate
método de definición de peraltes,superelevation attainment method
nivel de peralte,superelevation runoff
perfil superpuesto,superimposed profile
orden de cambio del proveedor,supplier change order
sistema de suministro de aire,supply air system
perfil de superficie,surface profile
reprepresentación topográfica,survey figure
punto de levantamiento,survey point
anchura de franja,swath width
cuadro conmutador,switchboard
etiqueta,tag
mediciones,takeoff
objeto de medición,takeoff object
tipo de medición,takeoff type
injerto,tap
Espacio de equipo,Team Space
Equipos,Teams
carga de temperatura,temperature load
plantilla,template
curvatura de tirante,tie bend
ángulo de panorámica vertical,tilt angle
tiempo de recorrido,time of travel
Secuencia temporal,Timeline
TimeLiner,TimeLiner
marca de título,title mark
tolerancia,tolerance
espacio de herramientas,toolspace
unión de transición,transition fitting
lagrimado,treadplate
zanja,trench
corriente verdadera,true current
carga verdadera,true load
TSDB,TSDB
jácena de bañera,tub girder
turbiedad,turbidity
desvío,turnout
corte a plomo doble,two-cut plumb
dos cortes a escuadra,two-cut square
calzada única con bombeo,undivided crowned
calzada única con pendiente transversal hacia un lado,undivided planar
orden de cambio de presupuesto ascendente,upstream budget change order
curva de nivel de usuario,user contour
investigación de usuarios,user research
volumen de aire variable,Variable Air Volume
VAV,VAV
Vehicle Tracking,Vehicle Tracking
velocidad/presión,velocity pressure
chapa de madera,veneer
ventilado,vented
compensación vertical,vertical adjustment
lista de vistas,view list
visor,viewer
cristal transparente,vision glass
geometría vacía,void geometry
establecer SDI como vacía,void RFI
losa vaciada,voided slab
recorrido,walkthrough
cimentación de muro,wall foundation
lavado,washoff
grosor de alma,web thickness
mallazo electrosoldado,welded wire fabric
termómetro húmedo,wet bulb
WFU,WFU
Worksharing Monitor,Worksharing Monitor
ajustar,wrap
XDRef,XDRef
