source,target
sistem proteksi kebakaran pra-tindakan,pre-action fire protection system
sistem rel,railing system
sistem saluran,duct system
sistem tirai,curtain system
skala linier,linear scale
SketchUp,SketchUp
soffit atap,roof soffit
SPI,SPI
sprinkler,sprinkler
spud,spud
stasiun transisi,transition station
status lapisan,layer state
striping kecepatan,speed striping
Structural Analysis for Revit,Structural Analysis for Revit
sublokasi,sub-location
subperakitan,subassembly
subrakitan,subassemblies
sudut defleksi,angle of deflection
sudut kemiringan,tilt angle
sudut suar,flare angle
suhu bola kering,dry bulb
suhu desain pemanas,heating design temperature
sumber sampel,sampled source
sumbu elevasi,elevation axis
tabel keynote,keynote table
tabel pemilih,turnout table
tag keynote,keynote tag
tag panggilan,callout tag
takeoff,takeoff
takeoff linier,linear takeoff
takeoff material,material takeoff
tampilan agregat,aggregate view
tampilan bagian sejajar,aligned section view
tampilan cant,cant view
Tampilan Gantt Aktivitas,Activity Gantt View
tampilan kisi profil,profile grid view
tampilan profil,profile view
tampilan profil bertumpuk,stacked profile view
tampilan profil terpisah,split profile view
tanda,tag
tanda judul,title mark
tanda tengah,center mark
tangkapan air,catchment
tata letak pipa,pipe layout
tekanan kecepatan,velocity pressure
teks keynote,keynote text
teks model,model text
Tempatkan Saya,Place Me
templat,template
tiket cepat,quick tickets
tiket reaktif,reactive ticket
TimeLiner,TimeLiner
tingkap,casement
tingkat bangunan,building level
tingkat kehalusan,level of smoothness
tingkat medan,terrain level
tingkat superelevasi,superelevation rate
Tinkerplay,Tinkerplay
tipe takeoff,takeoff type
titik bidikan samping,sideshot point
titik geometri penyejajaran,alignment geometry point
titik persimpangan tersirat,implied point of intersection
Titik PI,PI point
titik sampel,sample point
titik survei,survey point
toleransi,tolerance
tonjolan,bulge
transfer anggaran,budget transfer
tren risiko kualitas,quality risk trend
tren risiko kualitas subkontraktor,subcontractor quality risk trend
tutup,cap
ubin keramik,ceramic tile
UCS,UCS
udara balik,return air
udara buang,exhaust air
undivided crowned,undivided crowned
unit bisnis,business units
unit dinding tirai,curtain wall unit
unit perlengkapan pasokan air dingin,cold water fixture unit
Utilitas Penamaan Ruang,Space Naming Utility
VAV,VAV
Vehicle Tracking,Vehicle Tracking
veneer batu bata,brick veneer
viewport,viewport
volume klip,clip volume
volume udara variabel,variable air volume
waktu perjalanan,time of travel
washoff,washoff
WFU,WFU
XDRef,XDRef
Zona HVAC,HVAC zone
zona massa,mass zone
