source,target
layout da tubulação,pipe layout
planta de tubulação,pipe plan
trecho de tubulação,pipe run
Piranesi EPix,Piranesi EPix
passo,pitch
Levar-me,Place Me
plenum,plenum
material hidráulico,plumbing fixture
condição de limite de ponto,point boundary condition
dados da nuvem de pontos,point cloud data
busca de imagem de nuvem de pontos,Point Cloud Image Lookup
carga do ponto,point load
circuito de potência,power circuit
carga de potência,power load
sistema de proteção de pré-ação contra incêndio,pre-action fire protection system
pré-moldado,precast
perda de pressão,pressure loss
principal,Primary
administrador do projeto,project administrator
métricas do projeto,project metrics
plano de projeto,project plan
sistema de coordenadas do projeto,projected coordinate system
linha de divisa,property line
proposta,proposal
pino,push pin
Pype,Pype
Tíquetes rápidos,Quick Tickets
sistema de guarda-corpo,railing system
tracejamento de raio,ray tracing
RCP,RCP
tíquete reativo,reactive ticket
barra de armadura,rebar bar
ambiente redundante,redundant room
perfil de referência,reference profile
planta de forro refletido,reflected ceiling plan
linha de região,region line
condição de liberação,release condition
aparência de renderizado,rendering appearance
ar de retorno,return air
fluxo de ar de retorno,return airflow
revisor,reviewer
RFI,RFI
espelho de degrau,riser
nível de risco,Risk Level
Roadway Design for InfraWorks 360,Roadway Design for InfraWorks 360
função,role
telhado em rolo,rolled roof
borda do telhado,roof fascia
cume do telhado,roof ridge
sofito do telhado,roof soffit
relação de cavidade do ambiente,room cavity ratio
tabela de ambientes,room schedule
causa raiz,root cause
faixas de alerta,rumble strips
condutor,run
Cronograma,Schedule
licença,seat
resolução da seleção,selection resolution
espaço para realizar manutenção,service clearance
parede de cisalhamento,shear wall
prancha,sheet
Pranchas,Sheets
construção das paredes externas,shell construction
desenho de fabricação,shop drawing
SketchUp,SketchUp
base da laje,slab bottom
topo da laje,slab top
viga inclinada,sloped beam
tubulação inclinada,sloped piping
laje sólida de concreto reforçado,solid reinforced concrete slab
Space Naming Utility,Space Naming Utility
seção de especificações,spec section
faixa redutora de velocidade,speed striping
espiral,spiral
inclinação em um ponto específico,spot slope
pulverizador,sprinkler
conexão,spud
parede empilhada,stacked wall
longarina de aço,steel girder
treliça de aço,steel truss
sapata com degrau,step footing
cotovelo macho-fêmea,street elbow
janela em faixa,strip window
análise estrutural,structural analysis
Structural Analysis for Revit,Structural Analysis for Revit
Structural Bridge Design,Structural Bridge Design
modelagem estrutural,structural modeling
Tendência de risco de qualidade dos subempreiteiros,Subcontractor Quality Risk Trend
Apresentações de proposta,Submittals
subordinado,Subordinate
sistema de suprimento de ar,supply air system
ponto de levantamento topográfico,survey point
quadro elétrico,switchboard
identificador,tag
rosca,tap
Espaço da equipe,Team Space
Equipes,Teams
carga de temperatura,temperature load
template,template
resistência à tensão,tensile strength
flexão do tirante,tie bend
ângulo de inclinação,tilt angle
linha do tempo,Timeline
TimeLiner,TimeLiner
marca de título,title mark
tolerância,tolerance
espaço da ferramenta,toolspace
ajuste de transição,transition fitting
corrente real,true current
carga real,true load
longarina trapezoidal,tub girder
corte duplo de encanamento,two-cut plumb
corte duplo com esquadro,two-cut square
volume de ar variável,Variable Air Volume
VAV,VAV
Vehicle Tracking,Vehicle Tracking
velocidade/pressão,velocity pressure
envernizado,veneer
ventilado,vented
lista de vista,view list
visualizador,viewer
vidro de visão,vision glass
geometria vazia,void geometry
anular RFI,void RFI
laje treliçada bidirecional,voided slab
apresentação,walkthrough
fundação da parede,wall foundation
espessura da teia,web thickness
malha pop,welded wire fabric
bulbo úmido,wet bulb
WFU,WFU
modelo WIP,WIP model
Worksharing Monitor,Worksharing Monitor
revestir,wrap
XDRef,XDRef
caixa de zoom,zoom box
